"Time","response_time"
2023-06-12 13:40:00,1.69 s
2023-06-12 13:40:05,1.75 s
2023-06-12 13:40:10,863 ms
2023-06-12 13:40:15,996 ms
2023-06-12 13:40:20,1.20 s
2023-06-12 13:40:25,408 ms
2023-06-12 13:40:30,666 ms
2023-06-12 13:40:35,1.14 s
2023-06-12 13:40:40,948 ms
2023-06-12 13:40:45,298 ms
2023-06-12 13:40:50,578 ms
2023-06-12 13:40:55,389 ms
2023-06-12 13:41:00,246 ms
2023-06-12 13:41:05,267 ms
2023-06-12 13:41:10,1.25 s
2023-06-12 13:41:15,373 ms
2023-06-12 13:41:20,1.20 s
2023-06-12 13:41:25,1.61 s
2023-06-12 13:41:30,2.76 s
2023-06-12 13:41:35,3.13 s
2023-06-12 13:41:40,4.13 s
2023-06-12 13:41:45,4.17 s
2023-06-12 13:41:50,3.12 s
2023-06-12 13:41:55,3.81 s
2023-06-12 13:42:00,4.19 s
2023-06-12 13:42:05,3.61 s
2023-06-12 13:42:10,4.64 s
2023-06-12 13:42:15,3.24 s
2023-06-12 13:42:20,4.01 s
2023-06-12 13:42:25,3.96 s
2023-06-12 13:42:30,3.95 s
2023-06-12 13:42:35,3.02 s
2023-06-12 13:42:40,2.41 s
2023-06-12 13:42:45,2.68 s
2023-06-12 13:42:50,1.71 s
2023-06-12 13:42:55,387 ms
2023-06-12 13:43:00,675 ms
2023-06-12 13:43:05,455 ms
2023-06-12 13:43:10,445 ms
2023-06-12 13:43:15,1.25 s
2023-06-12 13:43:20,444 ms
2023-06-12 13:43:25,931 ms
2023-06-12 13:43:30,202 ms
2023-06-12 13:43:35,323 ms
2023-06-12 13:43:40,355 ms
2023-06-12 13:43:45,1.32 s
2023-06-12 13:43:50,600 ms
2023-06-12 13:43:55,785 ms
2023-06-12 13:44:00,759 ms
2023-06-12 13:44:05,89.4 ms
2023-06-12 13:44:10,294 ms
2023-06-12 13:44:15,127 ms
2023-06-12 13:44:20,182 ms
2023-06-12 13:44:25,422 ms
2023-06-12 13:44:30,129 ms
2023-06-12 13:44:35,669 ms
2023-06-12 13:44:40,978 ms
2023-06-12 13:44:45,226 ms
2023-06-12 13:44:50,232 ms
2023-06-12 13:44:55,709 ms
2023-06-12 13:45:00,191 ms
2023-06-12 13:45:05,249 ms
2023-06-12 13:45:10,1.13 s
2023-06-12 13:45:15,1.02 s
2023-06-12 13:45:20,251 ms
2023-06-12 13:45:25,843 ms
2023-06-12 13:45:30,355 ms
2023-06-12 13:45:35,249 ms
2023-06-12 13:45:40,1.18 s
2023-06-12 13:45:45,196 ms
2023-06-12 13:45:50,517 ms
2023-06-12 13:45:55,356 ms
2023-06-12 13:46:00,999 ms
2023-06-12 13:46:05,1.01 s
2023-06-12 13:46:10,121 ms
2023-06-12 13:46:15,906 ms
2023-06-12 13:46:20,997 ms
2023-06-12 13:46:25,376 ms
2023-06-12 13:46:30,413 ms
2023-06-12 13:46:35,715 ms
2023-06-12 13:46:40,326 ms
2023-06-12 13:46:45,533 ms
2023-06-12 13:46:50,282 ms
2023-06-12 13:46:55,852 ms
2023-06-12 13:47:00,101 ms
2023-06-12 13:47:05,468 ms
2023-06-12 13:47:10,331 ms
2023-06-12 13:47:15,176 ms
2023-06-12 13:47:20,498 ms
2023-06-12 13:47:25,350 ms
2023-06-12 13:47:30,1.10 s
2023-06-12 13:47:35,742 ms
2023-06-12 13:47:40,949 ms
2023-06-12 13:47:45,819 ms
2023-06-12 13:47:50,416 ms
2023-06-12 13:47:55,695 ms
2023-06-12 13:48:00,371 ms
2023-06-12 13:48:05,828 ms
2023-06-12 13:48:10,1.90 s
2023-06-12 13:48:15,439 ms
2023-06-12 13:48:20,251 ms
2023-06-12 13:48:25,402 ms
2023-06-12 13:48:30,846 ms
2023-06-12 13:48:35,638 ms
2023-06-12 13:48:40,821 ms
2023-06-12 13:48:45,802 ms
2023-06-12 13:48:50,355 ms
2023-06-12 13:48:55,398 ms
2023-06-12 13:49:00,436 ms
2023-06-12 13:49:05,1.05 s
2023-06-12 13:49:10,358 ms
2023-06-12 13:49:15,388 ms
2023-06-12 13:49:20,548 ms
2023-06-12 13:49:25,768 ms
2023-06-12 13:49:30,235 ms
2023-06-12 13:49:35,231 ms
2023-06-12 13:49:40,659 ms
2023-06-12 13:49:45,820 ms
2023-06-12 13:49:50,363 ms
2023-06-12 13:49:55,323 ms
2023-06-12 13:50:00,579 ms
2023-06-12 13:50:05,319 ms
2023-06-12 13:50:10,833 ms
2023-06-12 13:50:15,803 ms
2023-06-12 13:50:20,780 ms
2023-06-12 13:50:25,754 ms
2023-06-12 13:50:30,514 ms
2023-06-12 13:50:35,464 ms
2023-06-12 13:50:40,1.22 s
2023-06-12 13:50:45,1.17 s
2023-06-12 13:50:50,706 ms
2023-06-12 13:50:55,888 ms
2023-06-12 13:51:00,562 ms
2023-06-12 13:51:05,640 ms
2023-06-12 13:51:10,432 ms
2023-06-12 13:51:15,646 ms
2023-06-12 13:51:20,943 ms
2023-06-12 13:51:25,1.25 s
2023-06-12 13:51:30,377 ms
2023-06-12 13:51:35,413 ms
2023-06-12 13:51:40,746 ms
2023-06-12 13:51:45,143 ms
2023-06-12 13:51:50,1.40 s
2023-06-12 13:51:55,240 ms
2023-06-12 13:52:00,679 ms
2023-06-12 13:52:05,800 ms
2023-06-12 13:52:10,785 ms
2023-06-12 13:52:15,662 ms
2023-06-12 13:52:20,657 ms
2023-06-12 13:52:25,924 ms
2023-06-12 13:52:30,642 ms
2023-06-12 13:52:35,389 ms
2023-06-12 13:52:40,646 ms
2023-06-12 13:52:45,249 ms
2023-06-12 13:52:50,813 ms
2023-06-12 13:52:55,276 ms
2023-06-12 13:53:00,417 ms
2023-06-12 13:53:05,570 ms
2023-06-12 13:53:10,826 ms
2023-06-12 13:53:15,1.28 s
2023-06-12 13:53:20,548 ms
2023-06-12 13:53:25,673 ms
2023-06-12 13:53:30,172 ms
2023-06-12 13:53:35,578 ms
2023-06-12 13:53:40,233 ms
2023-06-12 13:53:45,306 ms
2023-06-12 13:53:50,539 ms
2023-06-12 13:53:55,733 ms
2023-06-12 13:54:00,538 ms
2023-06-12 13:54:05,556 ms
2023-06-12 13:54:10,335 ms
2023-06-12 13:54:15,968 ms
2023-06-12 13:54:20,957 ms
2023-06-12 13:54:25,1.14 s
2023-06-12 13:54:30,315 ms
2023-06-12 13:54:35,513 ms
2023-06-12 13:54:40,576 ms
2023-06-12 13:54:45,301 ms
2023-06-12 13:54:50,413 ms
2023-06-12 13:54:55,185 ms
2023-06-12 13:55:00,1.32 s
2023-06-12 13:55:05,597 ms
2023-06-12 13:55:10,336 ms
2023-06-12 13:55:15,238 ms
2023-06-12 13:55:20,550 ms
2023-06-12 13:55:25,114 ms
2023-06-12 13:55:30,242 ms
2023-06-12 13:55:35,275 ms
2023-06-12 13:55:40,201 ms
2023-06-12 13:55:45,451 ms
2023-06-12 13:55:50,472 ms
2023-06-12 13:55:55,721 ms
2023-06-12 13:56:00,308 ms
2023-06-12 13:56:05,812 ms
2023-06-12 13:56:10,1.05 s
2023-06-12 13:56:15,224 ms
2023-06-12 13:56:20,386 ms
2023-06-12 13:56:25,357 ms
2023-06-12 13:56:30,312 ms
2023-06-12 13:56:35,209 ms
2023-06-12 13:56:40,1.37 s
2023-06-12 13:56:45,333 ms
2023-06-12 13:56:50,1.20 s
2023-06-12 13:56:55,268 ms
2023-06-12 13:57:00,138 ms
2023-06-12 13:57:05,616 ms
2023-06-12 13:57:10,737 ms
2023-06-12 13:57:15,1.99 s
2023-06-12 13:57:20,2.93 s
2023-06-12 13:57:25,3.31 s
2023-06-12 13:57:30,4.19 s
2023-06-12 13:57:35,4.56 s
2023-06-12 13:57:40,2.61 s
2023-06-12 13:57:45,4.09 s
2023-06-12 13:57:50,3.12 s
2023-06-12 13:57:55,1.57 s
2023-06-12 13:58:00,2.69 s
2023-06-12 13:58:05,4.25 s
2023-06-12 13:58:10,3.50 s
2023-06-12 13:58:15,3.15 s
2023-06-12 13:58:20,3.35 s
2023-06-12 13:58:25,4.14 s
2023-06-12 13:58:30,2.40 s
2023-06-12 13:58:35,3.61 s
2023-06-12 13:58:40,3.65 s
2023-06-12 13:58:45,3.54 s
2023-06-12 13:58:50,4.02 s
2023-06-12 13:58:55,3.00 s
2023-06-12 13:59:00,4.19 s
2023-06-12 13:59:05,4.32 s
2023-06-12 13:59:10,447 ms
2023-06-12 13:59:15,515 ms
2023-06-12 13:59:20,615 ms
2023-06-12 13:59:25,1.06 s
2023-06-12 13:59:30,1.04 s
2023-06-12 13:59:35,679 ms
2023-06-12 13:59:40,769 ms
2023-06-12 13:59:45,884 ms
2023-06-12 13:59:50,987 ms
2023-06-12 13:59:55,656 ms
2023-06-12 14:00:00,734 ms
2023-06-12 14:00:05,1.20 s
2023-06-12 14:00:10,2.67 s
2023-06-12 14:00:15,1.05 s
2023-06-12 14:00:20,985 ms
2023-06-12 14:00:25,951 ms
2023-06-12 14:00:30,707 ms
2023-06-12 14:00:35,1.20 s
2023-06-12 14:00:40,581 ms
2023-06-12 14:00:45,681 ms
2023-06-12 14:00:50,901 ms
2023-06-12 14:00:55,962 ms
2023-06-12 14:01:00,906 ms
2023-06-12 14:01:05,652 ms
2023-06-12 14:01:10,974 ms
2023-06-12 14:01:15,972 ms
2023-06-12 14:01:20,249 ms
2023-06-12 14:01:25,371 ms
2023-06-12 14:01:30,546 ms
2023-06-12 14:01:35,425 ms
2023-06-12 14:01:40,668 ms
2023-06-12 14:01:45,547 ms
2023-06-12 14:01:50,950 ms
2023-06-12 14:01:55,688 ms
2023-06-12 14:02:00,568 ms
2023-06-12 14:02:05,801 ms
2023-06-12 14:02:10,997 ms
2023-06-12 14:02:15,256 ms
2023-06-12 14:02:20,1.00 s
2023-06-12 14:02:25,501 ms
2023-06-12 14:02:30,332 ms
2023-06-12 14:02:35,455 ms
2023-06-12 14:02:40,595 ms
2023-06-12 14:02:45,800 ms
2023-06-12 14:02:50,624 ms
2023-06-12 14:02:55,854 ms
2023-06-12 14:03:00,873 ms
2023-06-12 14:03:05,864 ms
2023-06-12 14:03:10,289 ms
2023-06-12 14:03:15,480 ms
2023-06-12 14:03:20,876 ms
2023-06-12 14:03:25,640 ms
2023-06-12 14:03:30,905 ms
2023-06-12 14:03:35,781 ms
2023-06-12 14:03:40,304 ms
2023-06-12 14:03:45,415 ms
2023-06-12 14:03:50,906 ms
2023-06-12 14:03:55,295 ms
2023-06-12 14:04:00,2.38 s
2023-06-12 14:04:05,3.07 s
2023-06-12 14:04:10,3.41 s
2023-06-12 14:04:15,3.40 s
2023-06-12 14:04:20,3.43 s
2023-06-12 14:04:25,3.30 s
2023-06-12 14:04:30,5.08 s
2023-06-12 14:04:35,1.01 s
2023-06-12 14:04:40,1.06 s
2023-06-12 14:04:45,955 ms
2023-06-12 14:04:50,1.07 s
2023-06-12 14:04:55,559 ms
2023-06-12 14:05:00,979 ms
2023-06-12 14:05:05,553 ms
2023-06-12 14:05:10,1.98 s
2023-06-12 14:05:15,868 ms
2023-06-12 14:05:20,583 ms
2023-06-12 14:05:25,518 ms
2023-06-12 14:05:30,939 ms
2023-06-12 14:05:35,592 ms
2023-06-12 14:05:40,1.37 s
2023-06-12 14:05:45,979 ms
2023-06-12 14:05:50,1.44 s
2023-06-12 14:05:55,639 ms
2023-06-12 14:06:00,934 ms
2023-06-12 14:06:05,649 ms
2023-06-12 14:06:10,719 ms
2023-06-12 14:06:15,698 ms
2023-06-12 14:06:20,945 ms
2023-06-12 14:06:25,817 ms
2023-06-12 14:06:30,1.35 s
2023-06-12 14:06:35,1.78 s
2023-06-12 14:06:40,864 ms
2023-06-12 14:06:45,435 ms
2023-06-12 14:06:50,477 ms
2023-06-12 14:06:55,467 ms
2023-06-12 14:07:00,824 ms
2023-06-12 14:07:05,320 ms
2023-06-12 14:07:10,403 ms
2023-06-12 14:07:15,974 ms
2023-06-12 14:07:20,807 ms
2023-06-12 14:07:25,890 ms
2023-06-12 14:07:30,577 ms
2023-06-12 14:07:35,1.10 s
2023-06-12 14:07:40,669 ms
2023-06-12 14:07:45,499 ms
2023-06-12 14:07:50,374 ms
2023-06-12 14:07:55,583 ms
2023-06-12 14:08:00,765 ms
2023-06-12 14:08:05,308 ms
2023-06-12 14:08:10,338 ms
2023-06-12 14:08:15,1.62 s
2023-06-12 14:08:20,944 ms
2023-06-12 14:08:25,676 ms
2023-06-12 14:08:30,319 ms
2023-06-12 14:08:35,746 ms
2023-06-12 14:08:40,460 ms
2023-06-12 14:08:45,481 ms
2023-06-12 14:08:50,725 ms
2023-06-12 14:08:55,390 ms
2023-06-12 14:09:00,678 ms
2023-06-12 14:09:05,217 ms
2023-06-12 14:09:10,461 ms
2023-06-12 14:09:15,760 ms
2023-06-12 14:09:20,574 ms
2023-06-12 14:09:25,510 ms
2023-06-12 14:09:30,627 ms
2023-06-12 14:09:35,277 ms
2023-06-12 14:09:40,498 ms
2023-06-12 14:09:45,790 ms
2023-06-12 14:09:50,1.02 s
2023-06-12 14:09:55,546 ms
2023-06-12 14:10:00,978 ms
2023-06-12 14:10:05,1.03 s
2023-06-12 14:10:10,485 ms
2023-06-12 14:10:15,390 ms
2023-06-12 14:10:20,660 ms
2023-06-12 14:10:25,225 ms
2023-06-12 14:10:30,294 ms
2023-06-12 14:10:35,183 ms
2023-06-12 14:10:40,188 ms
2023-06-12 14:10:45,832 ms
2023-06-12 14:10:50,896 ms
2023-06-12 14:10:55,460 ms
2023-06-12 14:11:00,867 ms
2023-06-12 14:11:05,955 ms
2023-06-12 14:11:10,903 ms
2023-06-12 14:11:15,629 ms
2023-06-12 14:11:20,272 ms
2023-06-12 14:11:25,660 ms
2023-06-12 14:11:30,313 ms
2023-06-12 14:11:35,686 ms
2023-06-12 14:11:40,596 ms
2023-06-12 14:11:45,797 ms
2023-06-12 14:11:50,676 ms
2023-06-12 14:11:55,616 ms
2023-06-12 14:12:00,755 ms
2023-06-12 14:12:05,387 ms
2023-06-12 14:12:10,736 ms
2023-06-12 14:12:15,705 ms
2023-06-12 14:12:20,410 ms
2023-06-12 14:12:25,576 ms
2023-06-12 14:12:30,886 ms
2023-06-12 14:12:35,315 ms
2023-06-12 14:12:40,791 ms
2023-06-12 14:12:45,645 ms
2023-06-12 14:12:50,132 ms
2023-06-12 14:12:55,673 ms
2023-06-12 14:13:00,505 ms
2023-06-12 14:13:05,658 ms
2023-06-12 14:13:10,1.36 s
2023-06-12 14:13:15,543 ms
2023-06-12 14:13:20,239 ms
2023-06-12 14:13:25,793 ms
2023-06-12 14:13:30,469 ms
2023-06-12 14:13:35,331 ms
2023-06-12 14:13:40,252 ms
2023-06-12 14:13:45,1.22 s
2023-06-12 14:13:50,588 ms
2023-06-12 14:13:55,545 ms
2023-06-12 14:14:00,173 ms
2023-06-12 14:14:05,241 ms
2023-06-12 14:14:10,1.09 s
2023-06-12 14:14:15,1.16 s
2023-06-12 14:14:20,1.13 s
2023-06-12 14:14:25,555 ms
2023-06-12 14:14:30,958 ms
2023-06-12 14:14:35,508 ms
2023-06-12 14:14:40,299 ms
2023-06-12 14:14:45,703 ms
2023-06-12 14:14:50,334 ms
2023-06-12 14:14:55,921 ms
2023-06-12 14:15:00,678 ms
2023-06-12 14:15:05,801 ms
2023-06-12 14:15:10,282 ms
2023-06-12 14:15:15,720 ms
2023-06-12 14:15:20,764 ms
2023-06-12 14:15:25,627 ms
2023-06-12 14:15:30,758 ms
2023-06-12 14:15:35,923 ms
2023-06-12 14:15:40,641 ms
2023-06-12 14:15:45,728 ms
2023-06-12 14:15:50,905 ms
2023-06-12 14:15:55,287 ms
2023-06-12 14:16:00,601 ms
2023-06-12 14:16:05,642 ms
2023-06-12 14:16:10,517 ms
2023-06-12 14:16:15,715 ms
2023-06-12 14:16:20,603 ms
2023-06-12 14:16:25,842 ms
2023-06-12 14:16:30,895 ms
2023-06-12 14:16:35,320 ms
2023-06-12 14:16:40,928 ms
2023-06-12 14:16:45,200 ms
2023-06-12 14:16:50,758 ms
2023-06-12 14:16:55,236 ms
2023-06-12 14:17:00,251 ms
2023-06-12 14:17:05,204 ms
2023-06-12 14:17:10,1.52 s
2023-06-12 14:17:15,705 ms
2023-06-12 14:17:20,181 ms
2023-06-12 14:17:25,271 ms
2023-06-12 14:17:30,175 ms
2023-06-12 14:17:35,165 ms
2023-06-12 14:17:40,634 ms
2023-06-12 14:17:45,261 ms
2023-06-12 14:17:50,577 ms
2023-06-12 14:17:55,269 ms
2023-06-12 14:18:00,415 ms
2023-06-12 14:18:05,1.11 s
2023-06-12 14:18:10,270 ms
2023-06-12 14:18:15,935 ms
2023-06-12 14:18:20,271 ms
2023-06-12 14:18:25,737 ms
2023-06-12 14:18:30,651 ms
2023-06-12 14:18:35,362 ms
2023-06-12 14:18:40,577 ms
2023-06-12 14:18:45,181 ms
2023-06-12 14:18:50,794 ms
2023-06-12 14:18:55,1.70 s
2023-06-12 14:19:00,905 ms
2023-06-12 14:19:05,640 ms
2023-06-12 14:19:10,99.8 ms
2023-06-12 14:19:15,195 ms
2023-06-12 14:19:20,127 ms
2023-06-12 14:19:25,157 ms
2023-06-12 14:19:30,61.2 ms
2023-06-12 14:19:35,634 ms
2023-06-12 14:19:40,88.1 ms
2023-06-12 14:19:45,156 ms
2023-06-12 14:19:50,210 ms
2023-06-12 14:19:55,217 ms
2023-06-12 14:20:00,914 ms
2023-06-12 14:20:05,211 ms
2023-06-12 14:20:10,222 ms
2023-06-12 14:20:15,204 ms
2023-06-12 14:20:20,1.34 s
2023-06-12 14:20:25,212 ms
2023-06-12 14:20:30,13.1 ms
2023-06-12 14:20:35,865 ms
2023-06-12 14:20:40,201 ms
2023-06-12 14:20:45,597 ms
2023-06-12 14:20:50,963 ms
2023-06-12 14:20:55,89.7 ms
2023-06-12 14:21:00,758 ms
2023-06-12 14:21:05,117 ms
2023-06-12 14:21:10,198 ms
2023-06-12 14:21:15,212 ms
2023-06-12 14:21:20,892 ms
2023-06-12 14:21:25,886 ms
2023-06-12 14:21:30,85.0 ms
2023-06-12 14:21:35,883 ms
2023-06-12 14:21:40,188 ms
2023-06-12 14:21:45,70.3 ms
2023-06-12 14:21:50,753 ms
2023-06-12 14:21:55,271 ms
2023-06-12 14:22:00,1.15 s
2023-06-12 14:22:05,1.08 s
2023-06-12 14:22:10,769 ms
2023-06-12 14:22:15,523 ms
2023-06-12 14:22:20,878 ms
2023-06-12 14:22:25,488 ms
2023-06-12 14:22:30,805 ms
2023-06-12 14:22:35,442 ms
2023-06-12 14:22:40,274 ms
2023-06-12 14:22:45,149 ms
2023-06-12 14:22:50,995 ms
2023-06-12 14:22:55,511 ms
2023-06-12 14:23:00,625 ms
2023-06-12 14:23:05,242 ms
2023-06-12 14:23:10,683 ms
2023-06-12 14:23:15,1.05 s
2023-06-12 14:23:20,298 ms
2023-06-12 14:23:25,571 ms
2023-06-12 14:23:30,179 ms
2023-06-12 14:23:35,232 ms
2023-06-12 14:23:40,643 ms
2023-06-12 14:23:45,195 ms
2023-06-12 14:23:50,234 ms
2023-06-12 14:23:55,201 ms
2023-06-12 14:24:00,979 ms
2023-06-12 14:24:05,252 ms
2023-06-12 14:24:10,1.03 s
2023-06-12 14:24:15,731 ms
2023-06-12 14:24:20,514 ms
2023-06-12 14:24:25,161 ms
2023-06-12 14:24:30,574 ms
2023-06-12 14:24:35,260 ms
2023-06-12 14:24:40,700 ms
2023-06-12 14:24:45,182 ms
2023-06-12 14:24:50,625 ms
2023-06-12 14:24:55,588 ms
2023-06-12 14:25:00,255 ms
2023-06-12 14:25:05,734 ms
2023-06-12 14:25:10,836 ms
2023-06-12 14:25:15,565 ms
2023-06-12 14:25:20,682 ms
2023-06-12 14:25:25,322 ms
2023-06-12 14:25:30,228 ms
2023-06-12 14:25:35,441 ms
2023-06-12 14:25:40,547 ms
2023-06-12 14:25:45,582 ms
2023-06-12 14:25:50,307 ms
2023-06-12 14:25:55,881 ms
2023-06-12 14:26:00,449 ms
2023-06-12 14:26:05,636 ms
2023-06-12 14:26:10,847 ms
2023-06-12 14:26:15,563 ms
2023-06-12 14:26:20,180 ms
2023-06-12 14:26:25,531 ms
2023-06-12 14:26:30,461 ms
2023-06-12 14:26:35,786 ms
2023-06-12 14:26:40,617 ms
2023-06-12 14:26:45,702 ms
2023-06-12 14:26:50,868 ms
2023-06-12 14:26:55,667 ms
2023-06-12 14:27:00,431 ms
2023-06-12 14:27:05,617 ms
2023-06-12 14:27:10,473 ms
2023-06-12 14:27:15,526 ms
2023-06-12 14:27:20,230 ms
2023-06-12 14:27:25,163 ms
2023-06-12 14:27:30,282 ms
2023-06-12 14:27:35,315 ms
2023-06-12 14:27:40,843 ms
2023-06-12 14:27:45,390 ms
2023-06-12 14:27:50,291 ms
2023-06-12 14:27:55,825 ms
2023-06-12 14:28:00,696 ms
2023-06-12 14:28:05,872 ms
2023-06-12 14:28:10,654 ms
2023-06-12 14:28:15,578 ms
2023-06-12 14:28:20,638 ms
2023-06-12 14:28:25,521 ms
2023-06-12 14:28:30,326 ms
2023-06-12 14:28:35,606 ms
2023-06-12 14:28:40,765 ms
2023-06-12 14:28:45,668 ms
2023-06-12 14:28:50,1.04 s
2023-06-12 14:28:55,2.40 s
2023-06-12 14:29:00,2.11 s
2023-06-12 14:29:05,1.74 s
2023-06-12 14:29:10,1.94 s
2023-06-12 14:29:15,3.05 s
2023-06-12 14:29:20,3.65 s
2023-06-12 14:29:25,2.37 s
2023-06-12 14:29:30,2.75 s
2023-06-12 14:29:35,3.56 s
2023-06-12 14:29:40,4.13 s
2023-06-12 14:29:45,4.09 s
2023-06-12 14:29:50,4.47 s
2023-06-12 14:29:55,1.71 s
2023-06-12 14:30:00,595 ms
2023-06-12 14:30:05,677 ms
2023-06-12 14:30:10,650 ms
2023-06-12 14:30:15,238 ms
2023-06-12 14:30:20,692 ms
2023-06-12 14:30:25,1.03 s
2023-06-12 14:30:30,1.05 s
2023-06-12 14:30:35,1.22 s
2023-06-12 14:30:40,990 ms
2023-06-12 14:30:45,881 ms
2023-06-12 14:30:50,581 ms
2023-06-12 14:30:55,791 ms
2023-06-12 14:31:00,620 ms
2023-06-12 14:31:05,969 ms
2023-06-12 14:31:10,542 ms
2023-06-12 14:31:15,534 ms
2023-06-12 14:31:20,1.06 s
2023-06-12 14:31:25,734 ms
2023-06-12 14:31:30,950 ms
2023-06-12 14:31:35,968 ms
2023-06-12 14:31:40,939 ms
2023-06-12 14:31:45,468 ms
2023-06-12 14:31:50,478 ms
2023-06-12 14:31:55,702 ms
2023-06-12 14:32:00,540 ms
2023-06-12 14:32:05,457 ms
2023-06-12 14:32:10,763 ms
2023-06-12 14:32:15,381 ms
2023-06-12 14:32:20,1.14 s
2023-06-12 14:32:25,656 ms
2023-06-12 14:32:30,292 ms
2023-06-12 14:32:35,268 ms
2023-06-12 14:32:40,617 ms
2023-06-12 14:32:45,1.12 s
2023-06-12 14:32:50,1.19 s
2023-06-12 14:32:55,272 ms
2023-06-12 14:33:00,681 ms
2023-06-12 14:33:05,224 ms
2023-06-12 14:33:10,731 ms

