"Time","Timestamp","cpu_usage","memory_usage","bandwidth_inbound","bandwidth_outbound","tps","tps_error","response_time","Status"
"2023-06-12 13:49:00","1686552540000","13.4%","37.8%","5.13 GB/s","4.45 GB/s","1 req/s","0 req/s","436 ms","0"
"2023-06-12 13:49:05","1686552545000","31.2%","37.6%","9.75 GB/s","9.05 GB/s","1.80 req/s","0 req/s","1.05 s","0"
"2023-06-12 13:49:10","1686552550000","12.6%","37.2%","7.04 GB/s","5.36 GB/s","1.80 req/s","0 req/s","358 ms","0"
"2023-06-12 13:49:15","1686552555000","11.0%","37.6%","7.22 GB/s","6.18 GB/s","1.40 req/s","0 req/s","388 ms","0"
"2023-06-12 13:49:20","1686552560000","16.6%","37.2%","3.01 GB/s","2.62 GB/s","1.40 req/s","0 req/s","548 ms","0"
"2023-06-12 13:49:25","1686552565000","20.2%","37.2%","6.32 GB/s","5.49 GB/s","1.80 req/s","0 req/s","768 ms","0"
"2023-06-12 13:49:30","1686552570000","7.00%","37.2%","2.91 GB/s","2.49 GB/s","1.40 req/s","0 req/s","235 ms","0"
"2023-06-12 13:49:35","1686552575000","7.20%","37.2%","5.30 GB/s","4.52 GB/s","1.40 req/s","0 req/s","231 ms","0"
"2023-06-12 13:49:40","1686552580000","18.0%","37.2%","6.15 GB/s","5.35 GB/s","1.40 req/s","0 req/s","659 ms","0"
"2023-06-12 13:49:45","1686552585000","21.2%","37.2%","8.47 GB/s","7.25 GB/s","1.60 req/s","0 req/s","820 ms","0"
"2023-06-12 13:49:50","1686552590000","9.80%","37.2%","4.97 GB/s","4.25 GB/s","1.60 req/s","0 req/s","363 ms","0"
"2023-06-12 13:49:55","1686552595000","9.80%","37.2%","7.37 GB/s","6.28 GB/s","1.40 req/s","0 req/s","323 ms","0"
"2023-06-12 13:50:00","1686552600000","12.2%","37.2%","2.84 GB/s","2.51 GB/s","1.60 req/s","0 req/s","579 ms","0"
"2023-06-12 13:50:05","1686552605000","16.4%","37.2%","8.08 GB/s","6.93 GB/s","1.40 req/s","0 req/s","319 ms","0"
"2023-06-12 13:50:10","1686552610000","19.8%","37.2%","8.69 GB/s","7.41 GB/s","1.60 req/s","0 req/s","833 ms","0"
"2023-06-12 13:50:15","1686552615000","17.8%","37.2%","5.96 GB/s","5.25 GB/s","1.60 req/s","0 req/s","803 ms","0"
"2023-06-12 13:50:20","1686552620000","23.6%","37.6%","11.4 GB/s","9.64 GB/s","1.20 req/s","0 req/s","780 ms","0"
"2023-06-12 13:50:25","1686552625000","14.8%","37.6%","3.47 GB/s","3.03 GB/s","1.60 req/s","0 req/s","754 ms","0"
"2023-06-12 13:50:30","1686552630000","15.6%","37.6%","3.23 GB/s","2.81 GB/s","1.60 req/s","0 req/s","514 ms","0"
"2023-06-12 13:50:35","1686552635000","11.4%","37.6%","5.86 GB/s","5.04 GB/s","1.20 req/s","0 req/s","464 ms","0"
"2023-06-12 13:50:40","1686552640000","28.4%","37.4%","3.87 GB/s","3.45 GB/s","1.60 req/s","0 req/s","1.22 s","0"
"2023-06-12 13:50:45","1686552645000","26.8%","37.6%","3.47 GB/s","3.35 GB/s","1.80 req/s","0 req/s","1.17 s","0"
"2023-06-12 13:50:50","1686552650000","21.0%","37.0%","8.41 GB/s","7.00 GB/s","1 req/s","0 req/s","706 ms","0"
"2023-06-12 13:50:55","1686552655000","24.0%","37.0%","6.09 GB/s","5.29 GB/s","2 req/s","0 req/s","888 ms","0"
"2023-06-12 13:51:00","1686552660000","12.4%","37.0%","3.27 GB/s","2.84 GB/s","1.20 req/s","0 req/s","562 ms","0"
"2023-06-12 13:51:05","1686552665000","20.0%","37.4%","8.70 GB/s","7.45 GB/s","1.60 req/s","0 req/s","640 ms","0"
"2023-06-12 13:51:10","1686552670000","12.0%","37.4%","5.73 GB/s","4.91 GB/s","1.60 req/s","0 req/s","432 ms","0"
"2023-06-12 13:51:15","1686552675000","15.0%","37.2%","5.78 GB/s","4.98 GB/s","1.40 req/s","0 req/s","646 ms","0"
"2023-06-12 13:51:20","1686552680000","19.8%","37.2%","3.82 GB/s","3.40 GB/s","1.80 req/s","0 req/s","943 ms","0"
"2023-06-12 13:51:25","1686552685000","18.6%","37.2%","5.98 GB/s","5.18 GB/s","0.800 req/s","0 req/s","1.25 s","0"
"2023-06-12 13:51:30","1686552690000","10.4%","37.2%","2.65 GB/s","2.29 GB/s","1 req/s","0 req/s","377 ms","0"
"2023-06-12 13:51:35","1686552695000","4.40%","37.2%","281 MB/s","270 MB/s","0.800 req/s","0 req/s","413 ms","0"
"2023-06-12 13:51:40","1686552700000","4.60%","37.2%","232 MB/s","252 MB/s","0.800 req/s","0 req/s","746 ms","0"
"2023-06-12 13:51:45","1686552705000","5.80%","37.2%","333 MB/s","286 MB/s","0.800 req/s","0 req/s","143 ms","0"
"2023-06-12 13:51:50","1686552710000","16.0%","37.2%","789 MB/s","826 MB/s","1 req/s","0 req/s","1.40 s","0"
"2023-06-12 13:51:55","1686552715000","12.2%","37.2%","7.67 GB/s","6.51 GB/s","0.800 req/s","0 req/s","240 ms","0"
"2023-06-12 13:52:00","1686552720000","7.60%","37.2%","489 MB/s","471 MB/s","0.800 req/s","0 req/s","679 ms","0"
"2023-06-12 13:52:05","1686552725000","9.00%","37.2%","3.02 GB/s","2.63 GB/s","1 req/s","0 req/s","800 ms","0"
"2023-06-12 13:52:10","1686552730000","8.20%","37.2%","3.12 GB/s","2.69 GB/s","0.600 req/s","0 req/s","785 ms","0"
"2023-06-12 13:52:15","1686552735000","17.0%","37.2%","5.75 GB/s","4.95 GB/s","1 req/s","0 req/s","662 ms","0"
"2023-06-12 13:52:20","1686552740000","9.00%","37.2%","2.71 GB/s","2.36 GB/s","0.800 req/s","0 req/s","657 ms","0"
"2023-06-12 13:52:25","1686552745000","10.2%","37.2%","2.68 GB/s","2.34 GB/s","0.600 req/s","0 req/s","924 ms","0"
"2023-06-12 13:52:30","1686552750000","12.4%","37.2%","3.40 GB/s","2.93 GB/s","1 req/s","0 req/s","642 ms","0"
"2023-06-12 13:52:35","1686552755000","6.40%","37.2%","332 MB/s","317 MB/s","1 req/s","0 req/s","389 ms","0"
"2023-06-12 13:52:40","1686552760000","6.20%","37.2%","264 MB/s","293 MB/s","0.800 req/s","0 req/s","646 ms","0"
"2023-06-12 13:52:45","1686552765000","10.00%","37.6%","5.82 GB/s","4.94 GB/s","0.800 req/s","0 req/s","249 ms","0"
"2023-06-12 13:52:50","1686552770000","11.2%","37.6%","722 MB/s","698 MB/s","1 req/s","0 req/s","813 ms","0"
"2023-06-12 13:52:55","1686552775000","6.40%","37.6%","5.11 GB/s","4.36 GB/s","0.600 req/s","0 req/s","276 ms","0"
"2023-06-12 13:53:00","1686552780000","7.20%","37.6%","304 MB/s","292 MB/s","1 req/s","0 req/s","417 ms","0"
"2023-06-12 13:53:05","1686552785000","6.60%","37.6%","5.51 GB/s","4.71 GB/s","0.800 req/s","0 req/s","570 ms","0"
"2023-06-12 13:53:10","1686552790000","17.2%","37.6%","3.23 GB/s","2.85 GB/s","0.800 req/s","0 req/s","826 ms","0"
"2023-06-12 13:53:15","1686552795000","18.8%","37.6%","3.54 GB/s","3.11 GB/s","1 req/s","0 req/s","1.28 s","0"
"2023-06-12 13:53:20","1686552800000","11.4%","37.6%","5.53 GB/s","4.72 GB/s","0.800 req/s","0 req/s","548 ms","0"
"2023-06-12 13:53:25","1686552805000","11.8%","37.4%","540 MB/s","571 MB/s","1 req/s","0 req/s","673 ms","0"
"2023-06-12 13:53:30","1686552810000","6.80%","37.4%","3.13 GB/s","2.65 GB/s","0.600 req/s","0 req/s","172 ms","0"
"2023-06-12 13:53:35","1686552815000","12.4%","37.8%","3.39 GB/s","2.94 GB/s","1 req/s","0 req/s","578 ms","0"
"2023-06-12 13:53:40","1686552820000","3.60%","37.8%","2.37 GB/s","2.02 GB/s","0.800 req/s","0 req/s","233 ms","0"
"2023-06-12 13:53:45","1686552825000","10.4%","37.8%","8.49 GB/s","7.51 GB/s","0.800 req/s","0 req/s","306 ms","0"
"2023-06-12 13:53:50","1686552830000","7.00%","37.8%","4.79 GB/s","3.84 GB/s","0.800 req/s","0 req/s","539 ms","0"
"2023-06-12 13:53:55","1686552835000","15.2%","37.8%","3.30 GB/s","2.87 GB/s","1 req/s","0 req/s","733 ms","0"
"2023-06-12 13:54:00","1686552840000","11.8%","37.6%","5.66 GB/s","4.85 GB/s","0.800 req/s","0 req/s","538 ms","0"
"2023-06-12 13:54:05","1686552845000","11.0%","37.6%","5.78 GB/s","4.95 GB/s","0.800 req/s","0 req/s","556 ms","0"
"2023-06-12 13:54:10","1686552850000","4.00%","37.6%","174 MB/s","176 MB/s","0.800 req/s","0 req/s","335 ms","0"
"2023-06-12 13:54:15","1686552855000","12.6%","37.6%","648 MB/s","643 MB/s","1 req/s","0 req/s","968 ms","0"
"2023-06-12 13:54:20","1686552860000","12.6%","37.6%","2.90 GB/s","2.53 GB/s","0.600 req/s","0 req/s","957 ms","0"
"2023-06-12 13:54:25","1686552865000","15.8%","37.4%","3.17 GB/s","2.75 GB/s","1 req/s","0 req/s","1.14 s","0"
"2023-06-12 13:54:30","1686552870000","5.60%","37.4%","2.85 GB/s","2.44 GB/s","1 req/s","0 req/s","315 ms","0"
"2023-06-12 13:54:35","1686552875000","8.00%","37.6%","4.25 GB/s","3.82 GB/s","0.600 req/s","0 req/s","513 ms","0"
"2023-06-12 13:54:40","1686552880000","6.20%","37.4%","909 MB/s","603 MB/s","1 req/s","0 req/s","576 ms","0"
"2023-06-12 13:54:45","1686552885000","9.80%","37.4%","8.72 GB/s","8.06 GB/s","0.800 req/s","0 req/s","301 ms","0"
"2023-06-12 13:54:50","1686552890000","8.00%","37.4%","4.55 GB/s","3.26 GB/s","1 req/s","0 req/s","413 ms","0"
"2023-06-12 13:54:55","1686552895000","9.80%","37.4%","5.27 GB/s","4.49 GB/s","0.800 req/s","0 req/s","185 ms","0"
"2023-06-12 13:55:00","1686552900000","12.6%","37.4%","610 MB/s","626 MB/s","0.800 req/s","0 req/s","1.32 s","0"
"2023-06-12 13:55:05","1686552905000","17.2%","37.4%","3.06 GB/s","2.63 GB/s","0.800 req/s","0 req/s","597 ms","0"
"2023-06-12 13:55:10","1686552910000","5.60%","37.4%","202 MB/s","191 MB/s","1 req/s","0 req/s","336 ms","0"
"2023-06-12 13:55:15","1686552915000","6.40%","37.4%","5.18 GB/s","4.41 GB/s","0.800 req/s","0 req/s","238 ms","0"
"2023-06-12 13:55:20","1686552920000","5.60%","37.4%","223 MB/s","244 MB/s","0.800 req/s","0 req/s","550 ms","0"
"2023-06-12 13:55:25","1686552925000","2.80%","37.4%","171 MB/s","130 MB/s","0.800 req/s","0 req/s","114 ms","0"
"2023-06-12 13:55:30","1686552930000","6.60%","37.4%","5.38 GB/s","4.58 GB/s","0.800 req/s","0 req/s","242 ms","0"
"2023-06-12 13:55:35","1686552935000","8.80%","37.4%","7.74 GB/s","6.59 GB/s","1 req/s","0 req/s","275 ms","0"
"2023-06-12 13:55:40","1686552940000","0.800%","37.4%","30.8 MB/s","25.7 MB/s","0.800 req/s","0 req/s","201 ms","0"
"2023-06-12 13:55:45","1686552945000","65.2%","37.6%","2.98 GB/s","2.56 GB/s","0.800 req/s","0 req/s","451 ms","0"
"2023-06-12 13:55:50","1686552950000","94.0%","37.7%","5.46 GB/s","4.67 GB/s","1 req/s","0 req/s","472 ms","0"
"2023-06-12 13:55:55","1686552955000","6.20%","37.6%","2.77 GB/s","2.40 GB/s","0.800 req/s","0 req/s","721 ms","0"
"2023-06-12 13:56:00","1686552960000","10.2%","37.6%","2.82 GB/s","2.42 GB/s","0.800 req/s","0 req/s","308 ms","0"
"2023-06-12 13:56:05","1686552965000","12.4%","37.6%","3.29 GB/s","2.85 GB/s","0.600 req/s","0 req/s","812 ms","0"
"2023-06-12 13:56:10","1686552970000","15.2%","37.6%","627 MB/s","633 MB/s","1 req/s","0 req/s","1.05 s","0"
"2023-06-12 13:56:15","1686552975000","6.40%","37.6%","2.55 GB/s","2.17 GB/s","0.800 req/s","0 req/s","224 ms","0"
"2023-06-12 13:56:20","1686552980000","5.00%","37.6%","2.75 GB/s","2.36 GB/s","1 req/s","0 req/s","386 ms","0"
"2023-06-12 13:56:25","1686552985000","9.40%","37.7%","4.94 GB/s","4.22 GB/s","0.800 req/s","0 req/s","357 ms","0"
"2023-06-12 13:56:30","1686552990000","11.0%","37.8%","7.33 GB/s","6.24 GB/s","0.800 req/s","0 req/s","312 ms","0"
"2023-06-12 13:56:35","1686552995000","6.60%","37.8%","4.82 GB/s","4.14 GB/s","0.600 req/s","0 req/s","209 ms","0"
"2023-06-12 13:56:40","1686553000000","16.4%","37.8%","1.03 GB/s","993 MB/s","1 req/s","0 req/s","1.37 s","0"
"2023-06-12 13:56:45","1686553005000","10.0%","37.9%","5.40 GB/s","4.61 GB/s","0.800 req/s","0 req/s","333 ms","0"
"2023-06-12 13:56:50","1686553010000","14.8%","37.6%","988 MB/s","960 MB/s","1 req/s","0 req/s","1.20 s","0"
"2023-06-12 13:56:55","1686553015000","8.60%","37.6%","7.92 GB/s","6.74 GB/s","0.800 req/s","0 req/s","268 ms","0"
"2023-06-12 13:57:00","1686553020000","2.40%","37.6%","109 MB/s","132 MB/s","0.600 req/s","0 req/s","138 ms","0"
"2023-06-12 13:57:05","1686553025000","14.0%","37.6%","5.53 GB/s","4.72 GB/s","1.20 req/s","0 req/s","616 ms","0"
"2023-06-12 13:57:10","1686553030000","15.0%","37.6%","9.86 GB/s","8.78 GB/s","1.20 req/s","0 req/s","737 ms","0"
"2023-06-12 13:57:15","1686553035000","30.6%","38.9%","10.4 GB/s","8.67 GB/s","3.20 req/s","0 req/s","1.99 s","1"
"2023-06-12 13:57:20","1686553040000","31.6%","38.4%","8.52 GB/s","9.99 GB/s","3.80 req/s","1 req/s","2.93 s","1"
"2023-06-12 13:57:25","1686553045000","36.0%","38.8%","14.8 GB/s","13.9 GB/s","3.00 req/s","1.20 req/s","3.31 s","1"
"2023-06-12 13:57:30","1686553050000","24.4%","39.3%","1.94 GB/s","2.66 GB/s","4.40 req/s","3 req/s","4.19 s","1"
"2023-06-12 13:57:35","1686553055000","24.2%","39.0%","2.91 GB/s","4.24 GB/s","4.60 req/s","2.40 req/s","4.56 s","1"
"2023-06-12 13:57:40","1686553060000","29.2%","37.3%","6.92 GB/s","9.81 GB/s","2.80 req/s","1.60 req/s","2.61 s","1"
"2023-06-12 13:57:45","1686553065000","20.8%","37.1%","1.21 GB/s","1.15 GB/s","5 req/s","3.20 req/s","4.09 s","1"
"2023-06-12 13:57:50","1686553070000","25.4%","39.3%","6.61 GB/s","6.58 GB/s","5.40 req/s","1.40 req/s","3.12 s","1"
"2023-06-12 13:57:55","1686553075000","37.8%","39.3%","19.0 GB/s","16.3 GB/s","3.40 req/s","0 req/s","1.57 s","1"
"2023-06-12 13:58:00","1686553080000","39.0%","39.3%","11.1 GB/s","10.6 GB/s","2.40 req/s","0.600 req/s","2.69 s","1"
"2023-06-12 13:58:05","1686553085000","21.4%","39.3%","3.96 GB/s","3.14 GB/s","4.80 req/s","3.40 req/s","4.25 s","1"
"2023-06-12 13:58:10","1686553090000","17.8%","38.7%","1.40 GB/s","1.57 GB/s","3.80 req/s","2.60 req/s","3.50 s","1"
"2023-06-12 13:58:15","1686553095000","15.4%","38.7%","1.11 GB/s","1.61 GB/s","3.60 req/s","2 req/s","3.15 s","1"
"2023-06-12 13:58:20","1686553100000","21.0%","38.7%","1.50 GB/s","2.12 GB/s","4 req/s","2.60 req/s","3.35 s","1"
"2023-06-12 13:58:25","1686553105000","20.6%","38.7%","4.17 GB/s","4.36 GB/s","5 req/s","2.20 req/s","4.14 s","1"
"2023-06-12 13:58:30","1686553110000","33.0%","38.7%","11.2 GB/s","9.82 GB/s","2.40 req/s","0.400 req/s","2.40 s","1"
"2023-06-12 13:58:35","1686553115000","24.0%","38.7%","2.38 GB/s","3.29 GB/s","5.20 req/s","3.20 req/s","3.61 s","1"
"2023-06-12 13:58:40","1686553120000","21.6%","38.0%","4.30 GB/s","4.36 GB/s","4.20 req/s","1 req/s","3.65 s","1"
"2023-06-12 13:58:45","1686553125000","29.8%","39.2%","9.36 GB/s","8.25 GB/s","3.20 req/s","1.40 req/s","3.54 s","1"
"2023-06-12 13:58:50","1686553130000","20%","39.2%","1.21 GB/s","1.28 GB/s","4.80 req/s","3.20 req/s","4.02 s","1"
"2023-06-12 13:58:55","1686553135000","18.6%","38.7%","1.44 GB/s","1.74 GB/s","2.60 req/s","2 req/s","3.00 s","1"
"2023-06-12 13:59:00","1686553140000","20.4%","38.7%","1.23 GB/s","1.21 GB/s","5 req/s","3 req/s","4.19 s","1"
"2023-06-12 13:59:05","1686553145000","26.2%","38.5%","4.30 GB/s","4.19 GB/s","2 req/s","0 req/s","4.32 s","1"
"2023-06-12 13:59:10","1686553150000","12.0%","38.5%","10.1 GB/s","8.09 GB/s","1.60 req/s","0 req/s","447 ms","0"
"2023-06-12 13:59:15","1686553155000","16.0%","38.5%","5.20 GB/s","4.49 GB/s","1.40 req/s","0 req/s","515 ms","0"
"2023-06-12 13:59:20","1686553160000","13.6%","38.5%","610 MB/s","602 MB/s","2 req/s","0 req/s","615 ms","0"
"2023-06-12 13:59:25","1686553165000","24.6%","38.5%","8.60 GB/s","7.80 GB/s","1.40 req/s","0 req/s","1.06 s","0"
"2023-06-12 13:59:30","1686553170000","24.2%","38.4%","8.74 GB/s","7.18 GB/s","1.60 req/s","0 req/s","1.04 s","0"
"2023-06-12 13:59:35","1686553175000","25.4%","38.4%","11.3 GB/s","9.71 GB/s","1.60 req/s","0 req/s","679 ms","0"
"2023-06-12 13:59:40","1686553180000","25.2%","39.2%","8.53 GB/s","7.37 GB/s","1.80 req/s","0 req/s","769 ms","0"
"2023-06-12 13:59:45","1686553185000","19.6%","39.2%","3.22 GB/s","2.86 GB/s","1.60 req/s","0 req/s","884 ms","0"
"2023-06-12 13:59:50","1686553190000","21.4%","38.4%","3.80 GB/s","3.37 GB/s","1.60 req/s","0 req/s","987 ms","0"
"2023-06-12 13:59:55","1686553195000","23.6%","38.6%","8.34 GB/s","7.20 GB/s","1.60 req/s","0 req/s","656 ms","0"
"2023-06-12 14:00:00","1686553200000","20.2%","38.6%","6.05 GB/s","5.23 GB/s","1.80 req/s","0 req/s","734 ms","0"
"2023-06-12 14:00:05","1686553205000","33.4%","38.6%","8.46 GB/s","7.97 GB/s","1.20 req/s","0 req/s","1.20 s","0"
"2023-06-12 14:00:10","1686553210000","39.0%","38.6%","9.85 GB/s","7.86 GB/s","1.80 req/s","0 req/s","2.67 s","0"
"2023-06-12 14:00:15","1686553215000","28.4%","38.6%","1.37 GB/s","1.29 GB/s","2 req/s","0 req/s","1.05 s","0"
"2023-06-12 14:00:20","1686553220000","20.4%","38.4%","3.10 GB/s","2.71 GB/s","1.60 req/s","0 req/s","985 ms","0"
"2023-06-12 14:00:25","1686553225000","30.0%","38.6%","11.3 GB/s","9.68 GB/s","1.80 req/s","0 req/s","951 ms","0"
"2023-06-12 14:00:30","1686553230000","19.4%","38.6%","5.09 GB/s","4.42 GB/s","1.40 req/s","0 req/s","707 ms","0"
"2023-06-12 14:00:35","1686553235000","24.4%","38.6%","3.51 GB/s","3.14 GB/s","1.60 req/s","0 req/s","1.20 s","0"
"2023-06-12 14:00:40","1686553240000","19.6%","38.7%","6.11 GB/s","5.20 GB/s","1.80 req/s","0 req/s","581 ms","0"
"2023-06-12 14:00:45","1686553245000","21.6%","38.7%","3.24 GB/s","2.90 GB/s","1.80 req/s","0 req/s","681 ms","0"
"2023-06-12 14:00:50","1686553250000","18.8%","38.7%","6.10 GB/s","5.24 GB/s","1.60 req/s","0 req/s","901 ms","0"
"2023-06-12 14:00:55","1686553255000","26.4%","38.7%","5.90 GB/s","5.12 GB/s","1.60 req/s","0 req/s","962 ms","0"
"2023-06-12 14:01:00","1686553260000","25.6%","38.7%","1.23 GB/s","1.18 GB/s","1.80 req/s","0 req/s","906 ms","0"
"2023-06-12 14:01:05","1686553265000","19.2%","38.7%","8.26 GB/s","7.10 GB/s","1.60 req/s","0 req/s","652 ms","0"
"2023-06-12 14:01:10","1686553270000","24.6%","37.8%","7.88 GB/s","6.78 GB/s","1.60 req/s","0 req/s","974 ms","0"
"2023-06-12 14:01:15","1686553275000","21.4%","37.8%","1.16 GB/s","1.11 GB/s","1.80 req/s","0 req/s","972 ms","0"
"2023-06-12 14:01:20","1686553280000","18.2%","37.8%","10.8 GB/s","9.20 GB/s","1.80 req/s","0 req/s","249 ms","0"
"2023-06-12 14:01:25","1686553285000","7.20%","37.8%","4.95 GB/s","4.23 GB/s","1.40 req/s","0 req/s","371 ms","0"
"2023-06-12 14:01:30","1686553290000","21.0%","37.8%","6.10 GB/s","5.25 GB/s","1.80 req/s","0 req/s","546 ms","0"
"2023-06-12 14:01:35","1686553295000","15.2%","37.8%","5.00 GB/s","4.33 GB/s","1.40 req/s","0 req/s","425 ms","0"
"2023-06-12 14:01:40","1686553300000","25.2%","37.8%","9.57 GB/s","8.82 GB/s","2 req/s","0 req/s","668 ms","0"
"2023-06-12 14:01:45","1686553305000","11.8%","37.8%","7.61 GB/s","5.89 GB/s","1.40 req/s","0 req/s","547 ms","0"
"2023-06-12 14:01:50","1686553310000","24.0%","37.8%","6.53 GB/s","5.68 GB/s","1.80 req/s","0 req/s","950 ms","0"
"2023-06-12 14:01:55","1686553315000","13.8%","37.8%","5.66 GB/s","4.90 GB/s","1.60 req/s","0 req/s","688 ms","0"
"2023-06-12 14:02:00","1686553320000","26.2%","37.8%","8.56 GB/s","7.90 GB/s","1.80 req/s","0 req/s","568 ms","0"
"2023-06-12 14:02:05","1686553325000","24.2%","37.8%","9.85 GB/s","7.91 GB/s","1.40 req/s","0 req/s","801 ms","0"
"2023-06-12 14:02:10","1686553330000","22.2%","37.8%","3.85 GB/s","3.36 GB/s","2 req/s","0 req/s","997 ms","0"
"2023-06-12 14:02:15","1686553335000","12.6%","38.0%","5.75 GB/s","5.51 GB/s","1.20 req/s","0 req/s","256 ms","0"
"2023-06-12 14:02:20","1686553340000","24.8%","38.0%","8.01 GB/s","6.40 GB/s","2 req/s","0 req/s","1.00 s","0"
"2023-06-12 14:02:25","1686553345000","19.4%","38.0%","6.42 GB/s","5.46 GB/s","1.60 req/s","0 req/s","501 ms","0"
"2023-06-12 14:02:30","1686553350000","11.2%","38.0%","3.72 GB/s","3.96 GB/s","1.80 req/s","0 req/s","332 ms","0"
"2023-06-12 14:02:35","1686553355000","11.8%","38.0%","4.85 GB/s","3.39 GB/s","1.40 req/s","0 req/s","455 ms","0"
"2023-06-12 14:02:40","1686553360000","17.0%","37.8%","3.13 GB/s","2.77 GB/s","1.60 req/s","0 req/s","595 ms","0"
"2023-06-12 14:02:45","1686553365000","22.8%","37.8%","6.18 GB/s","5.37 GB/s","1.80 req/s","0 req/s","800 ms","0"
"2023-06-12 14:02:50","1686553370000","11.4%","37.8%","2.70 GB/s","2.32 GB/s","1.60 req/s","0 req/s","624 ms","0"
"2023-06-12 14:02:55","1686553375000","17.6%","37.8%","1.13 GB/s","1.11 GB/s","1.40 req/s","0 req/s","854 ms","0"
"2023-06-12 14:03:00","1686553380000","24.2%","37.6%","9.28 GB/s","7.94 GB/s","1.80 req/s","0 req/s","873 ms","0"
"2023-06-12 14:03:05","1686553385000","24.2%","38.1%","2.15 GB/s","2.71 GB/s","2 req/s","0 req/s","864 ms","0"
"2023-06-12 14:03:10","1686553390000","11.8%","37.8%","9.56 GB/s","7.42 GB/s","1.60 req/s","0 req/s","289 ms","0"
"2023-06-12 14:03:15","1686553395000","14.8%","37.8%","7.74 GB/s","6.63 GB/s","1.40 req/s","0 req/s","480 ms","0"
"2023-06-12 14:03:20","1686553400000","19.2%","37.8%","3.24 GB/s","2.92 GB/s","1.80 req/s","0 req/s","876 ms","0"
"2023-06-12 14:03:25","1686553405000","16.6%","37.8%","3.05 GB/s","2.65 GB/s","1.60 req/s","0 req/s","640 ms","0"
"2023-06-12 14:03:30","1686553410000","23.4%","37.8%","7.81 GB/s","6.75 GB/s","1.60 req/s","0 req/s","905 ms","0"
"2023-06-12 14:03:35","1686553415000","24.2%","38.0%","3.97 GB/s","3.51 GB/s","1.80 req/s","0 req/s","781 ms","0"
"2023-06-12 14:03:40","1686553420000","13.6%","37.8%","7.99 GB/s","6.79 GB/s","1.80 req/s","0 req/s","304 ms","0"
"2023-06-12 14:03:45","1686553425000","13.4%","37.8%","6.09 GB/s","5.25 GB/s","1.40 req/s","0 req/s","415 ms","0"
"2023-06-12 14:03:50","1686553430000","20.6%","38.0%","5.67 GB/s","4.93 GB/s","1.80 req/s","0 req/s","906 ms","0"
"2023-06-12 14:03:55","1686553435000","17.8%","38.4%","12.7 GB/s","10.8 GB/s","1.80 req/s","0 req/s","295 ms","0"
"2023-06-12 14:04:00","1686553440000","22.4%","38.1%","6.32 GB/s","6.23 GB/s","2 req/s","0 req/s","2.38 s","1"
"2023-06-12 14:04:05","1686553445000","20.8%","38.1%","3.30 GB/s","2.88 GB/s","4.20 req/s","3.20 req/s","3.07 s","1"
"2023-06-12 14:04:10","1686553450000","15.2%","38.1%","666 MB/s","900 MB/s","5.20 req/s","4 req/s","3.41 s","1"
"2023-06-12 14:04:15","1686553455000","16.8%","38.1%","2.16 GB/s","3.69 GB/s","4.20 req/s","2.80 req/s","3.40 s","1"
"2023-06-12 14:04:20","1686553460000","17.8%","38.1%","2.47 GB/s","3.15 GB/s","4.40 req/s","2.60 req/s","3.43 s","1"
"2023-06-12 14:04:25","1686553465000","17.6%","38.1%","1.87 GB/s","2.93 GB/s","4.40 req/s","2 req/s","3.30 s","1"
"2023-06-12 14:04:30","1686553470000","38.2%","38.1%","5.35 GB/s","5.88 GB/s","2.20 req/s","0 req/s","5.08 s","1"
"2023-06-12 14:04:35","1686553475000","20%","38.5%","6.22 GB/s","5.21 GB/s","1.60 req/s","0 req/s","1.01 s","0"
"2023-06-12 14:04:40","1686553480000","34.0%","38.2%","6.53 GB/s","5.74 GB/s","3 req/s","0 req/s","1.06 s","0"
"2023-06-12 14:04:45","1686553485000","28.4%","38.2%","10.9 GB/s","9.40 GB/s","2.40 req/s","0 req/s","955 ms","0"
"2023-06-12 14:04:50","1686553490000","28.0%","38.2%","5.45 GB/s","5.20 GB/s","2.40 req/s","0 req/s","1.07 s","0"
"2023-06-12 14:04:55","1686553495000","29.2%","38.3%","15.4 GB/s","12.7 GB/s","2.40 req/s","0 req/s","559 ms","0"
"2023-06-12 14:05:00","1686553500000","29.4%","38.3%","9.06 GB/s","7.90 GB/s","2.20 req/s","0 req/s","979 ms","0"
"2023-06-12 14:05:05","1686553505000","24.8%","38.1%","10.8 GB/s","9.22 GB/s","2.40 req/s","0 req/s","553 ms","0"
"2023-06-12 14:05:10","1686553510000","31.0%","38.1%","3.93 GB/s","3.66 GB/s","2.20 req/s","0 req/s","1.98 s","0"
"2023-06-12 14:05:15","1686553515000","27.6%","38.1%","7.05 GB/s","6.61 GB/s","2.80 req/s","0 req/s","868 ms","0"
"2023-06-12 14:05:20","1686553520000","25.0%","38.5%","12.2 GB/s","9.82 GB/s","2.40 req/s","0 req/s","583 ms","0"
"2023-06-12 14:05:25","1686553525000","17.0%","37.8%","7.98 GB/s","6.86 GB/s","2.40 req/s","0 req/s","518 ms","0"
"2023-06-12 14:05:30","1686553530000","21.4%","37.8%","5.81 GB/s","5.12 GB/s","2.20 req/s","0 req/s","939 ms","0"
"2023-06-12 14:05:35","1686553535000","27.0%","37.8%","11.6 GB/s","9.92 GB/s","2.40 req/s","0 req/s","592 ms","0"
