"Time","bandwidth_inbound","bandwidth_outbound"
2023-06-12 13:27:40,7.61 GB/s,6.48 GB/s
2023-06-12 13:27:45,2.61 GB/s,2.27 GB/s
2023-06-12 13:27:50,6.26 GB/s,5.95 GB/s
2023-06-12 13:27:55,7.14 GB/s,5.56 GB/s
2023-06-12 13:28:00,5.32 GB/s,4.52 GB/s
2023-06-12 13:28:05,4.19 GB/s,4.00 GB/s
2023-06-12 13:28:10,7.18 GB/s,5.81 GB/s
2023-06-12 13:28:15,3.38 GB/s,3.02 GB/s
2023-06-12 13:28:20,450 MB/s,372 MB/s
2023-06-12 13:28:25,3.36 GB/s,3.01 GB/s
2023-06-12 13:28:30,5.88 GB/s,5.08 GB/s
2023-06-12 13:28:35,6.61 GB/s,6.32 GB/s
2023-06-12 13:28:40,9.62 GB/s,7.58 GB/s
2023-06-12 13:28:45,2.92 GB/s,2.52 GB/s
2023-06-12 13:28:50,4.97 GB/s,4.25 GB/s
2023-06-12 13:28:55,5.37 GB/s,4.57 GB/s
2023-06-12 13:29:00,3.17 GB/s,2.87 GB/s
2023-06-12 13:29:05,2.85 GB/s,2.44 GB/s
2023-06-12 13:29:10,7.89 GB/s,6.74 GB/s
2023-06-12 13:29:15,7.19 GB/s,6.12 GB/s
2023-06-12 13:29:20,575 MB/s,580 MB/s
2023-06-12 13:29:25,6.04 GB/s,5.21 GB/s
2023-06-12 13:29:30,3.66 GB/s,3.21 GB/s
2023-06-12 13:29:35,136 MB/s,128 MB/s
2023-06-12 13:29:40,6.11 GB/s,5.29 GB/s
2023-06-12 13:29:45,6.25 GB/s,5.35 GB/s
2023-06-12 13:29:50,2.72 GB/s,2.39 GB/s
2023-06-12 13:29:55,8.10 GB/s,6.95 GB/s
2023-06-12 13:30:00,1.65 GB/s,2.09 GB/s
2023-06-12 13:30:05,2.20 GB/s,1.40 GB/s
2023-06-12 13:30:10,872 MB/s,769 MB/s
2023-06-12 13:30:15,2.87 GB/s,2.47 GB/s
2023-06-12 13:30:20,5.62 GB/s,4.91 GB/s
2023-06-12 13:30:25,7.79 GB/s,6.60 GB/s
2023-06-12 13:30:30,5.13 GB/s,4.36 GB/s
2023-06-12 13:30:35,8.46 GB/s,7.29 GB/s
2023-06-12 13:30:40,3.39 GB/s,2.95 GB/s
2023-06-12 13:30:45,3.08 GB/s,2.75 GB/s
2023-06-12 13:30:50,8.71 GB/s,7.41 GB/s
2023-06-12 13:30:55,5.84 GB/s,5.05 GB/s
2023-06-12 13:31:00,3.08 GB/s,2.64 GB/s
2023-06-12 13:31:05,7.77 GB/s,6.62 GB/s
2023-06-12 13:31:10,5.49 GB/s,4.76 GB/s
2023-06-12 13:31:15,8.62 GB/s,7.38 GB/s
2023-06-12 13:31:20,2.41 GB/s,2.05 GB/s
2023-06-12 13:31:25,6.05 GB/s,5.28 GB/s
2023-06-12 13:31:30,3.26 GB/s,2.83 GB/s
2023-06-12 13:31:35,2.91 GB/s,2.57 GB/s
2023-06-12 13:31:40,3.22 GB/s,2.81 GB/s
2023-06-12 13:31:45,5.29 GB/s,4.76 GB/s
2023-06-12 13:31:50,8.48 GB/s,7.05 GB/s
2023-06-12 13:31:55,477 MB/s,460 MB/s
2023-06-12 13:32:00,228 MB/s,212 MB/s
2023-06-12 13:32:05,10.2 GB/s,8.73 GB/s
2023-06-12 13:32:10,5.47 GB/s,4.76 GB/s
2023-06-12 13:32:15,5.85 GB/s,5.15 GB/s
2023-06-12 13:32:20,3.69 GB/s,3.22 GB/s
2023-06-12 13:32:25,5.51 GB/s,4.76 GB/s
2023-06-12 13:32:30,3.45 GB/s,3.04 GB/s
2023-06-12 13:32:35,8.28 GB/s,7.03 GB/s
2023-06-12 13:32:40,5.40 GB/s,4.64 GB/s
2023-06-12 13:32:45,4.11 GB/s,4.31 GB/s
2023-06-12 13:32:50,2.68 GB/s,1.66 GB/s
2023-06-12 13:32:55,5.47 GB/s,4.71 GB/s
2023-06-12 13:33:00,649 MB/s,628 MB/s
2023-06-12 13:33:05,1.41 GB/s,1.48 GB/s
2023-06-12 13:33:10,10.5 GB/s,8.83 GB/s
2023-06-12 13:33:15,2.76 GB/s,2.44 GB/s
2023-06-12 13:33:20,6.33 GB/s,5.93 GB/s
2023-06-12 13:33:25,14.6 GB/s,11.9 GB/s
2023-06-12 13:33:30,5.65 GB/s,4.87 GB/s
2023-06-12 13:33:35,6.64 GB/s,6.38 GB/s
2023-06-12 13:33:40,8.41 GB/s,7.20 GB/s
2023-06-12 13:33:45,7.92 GB/s,6.18 GB/s
2023-06-12 13:33:50,8.06 GB/s,6.89 GB/s
2023-06-12 13:33:55,5.46 GB/s,4.72 GB/s
2023-06-12 13:34:00,5.54 GB/s,4.85 GB/s
2023-06-12 13:34:05,10.7 GB/s,9.14 GB/s
2023-06-12 13:34:10,8.89 GB/s,7.64 GB/s
2023-06-12 13:34:15,3.50 GB/s,3.12 GB/s
2023-06-12 13:34:20,8.41 GB/s,7.14 GB/s
2023-06-12 13:34:25,6.58 GB/s,6.39 GB/s
2023-06-12 13:34:30,5.78 GB/s,4.37 GB/s
2023-06-12 13:34:35,5.07 GB/s,4.36 GB/s
2023-06-12 13:34:40,7.88 GB/s,6.74 GB/s
2023-06-12 13:34:45,9.20 GB/s,7.91 GB/s
2023-06-12 13:34:50,2.88 GB/s,2.47 GB/s
2023-06-12 13:34:55,1.09 GB/s,1.07 GB/s
2023-06-12 13:35:00,3.63 GB/s,3.26 GB/s
2023-06-12 13:35:05,8.00 GB/s,6.86 GB/s
2023-06-12 13:35:10,13.1 GB/s,11.2 GB/s
2023-06-12 13:35:15,8.87 GB/s,7.77 GB/s
2023-06-12 13:35:20,13.7 GB/s,11.8 GB/s
2023-06-12 13:35:25,9.75 GB/s,9.10 GB/s
2023-06-12 13:35:30,11.2 GB/s,8.96 GB/s
2023-06-12 13:35:35,11.4 GB/s,9.81 GB/s
2023-06-12 13:35:40,7.23 GB/s,6.37 GB/s
2023-06-12 13:35:45,6.14 GB/s,5.33 GB/s
2023-06-12 13:35:50,14.6 GB/s,13.0 GB/s
2023-06-12 13:35:55,8.31 GB/s,6.77 GB/s
2023-06-12 13:36:00,10.3 GB/s,9.07 GB/s
2023-06-12 13:36:05,18.9 GB/s,16.0 GB/s
2023-06-12 13:36:10,3.93 GB/s,3.75 GB/s
2023-06-12 13:36:15,15.6 GB/s,13.0 GB/s
2023-06-12 13:36:20,8.91 GB/s,8.36 GB/s
2023-06-12 13:36:25,13.6 GB/s,11.6 GB/s
2023-06-12 13:36:30,10.4 GB/s,8.64 GB/s
2023-06-12 13:36:35,6.20 GB/s,5.35 GB/s
2023-06-12 13:36:40,11.2 GB/s,9.74 GB/s
2023-06-12 13:36:45,13.5 GB/s,12.1 GB/s
2023-06-12 13:36:50,11.3 GB/s,9.65 GB/s
2023-06-12 13:36:55,12.5 GB/s,10.0 GB/s
2023-06-12 13:37:00,11.3 GB/s,9.70 GB/s
2023-06-12 13:37:05,6.20 GB/s,5.37 GB/s
2023-06-12 13:37:10,11.4 GB/s,9.80 GB/s
2023-06-12 13:37:15,12.5 GB/s,10.6 GB/s
2023-06-12 13:37:20,3.67 GB/s,3.32 GB/s
2023-06-12 13:37:25,5.53 GB/s,4.71 GB/s
2023-06-12 13:37:30,5.92 GB/s,5.17 GB/s
2023-06-12 13:37:35,5.87 GB/s,5.05 GB/s
2023-06-12 13:37:40,10.2 GB/s,8.74 GB/s
2023-06-12 13:37:45,8.25 GB/s,7.10 GB/s
2023-06-12 13:37:50,3.68 GB/s,3.28 GB/s
2023-06-12 13:37:55,3.48 GB/s,3.03 GB/s
2023-06-12 13:38:00,6.02 GB/s,5.19 GB/s
2023-06-12 13:38:05,5.16 GB/s,4.41 GB/s
2023-06-12 13:38:10,2.61 GB/s,2.55 GB/s
2023-06-12 13:38:15,4.52 GB/s,3.78 GB/s
2023-06-12 13:38:20,11.4 GB/s,10.4 GB/s
2023-06-12 13:38:25,10.2 GB/s,8.06 GB/s
2023-06-12 13:38:30,8.39 GB/s,7.22 GB/s
2023-06-12 13:38:35,10.7 GB/s,9.18 GB/s
2023-06-12 13:38:40,5.62 GB/s,4.87 GB/s
2023-06-12 13:38:45,3.30 GB/s,2.94 GB/s
2023-06-12 13:38:50,7.98 GB/s,6.91 GB/s
2023-06-12 13:38:55,5.24 GB/s,4.47 GB/s
2023-06-12 13:39:00,8.58 GB/s,7.40 GB/s
2023-06-12 13:39:05,8.52 GB/s,7.37 GB/s
2023-06-12 13:39:10,8.19 GB/s,7.02 GB/s
2023-06-12 13:39:15,3.57 GB/s,3.11 GB/s
2023-06-12 13:39:20,3.18 GB/s,2.81 GB/s
2023-06-12 13:39:25,6.25 GB/s,5.44 GB/s
2023-06-12 13:39:30,3.19 GB/s,2.86 GB/s
2023-06-12 13:39:35,6.60 GB/s,5.69 GB/s
2023-06-12 13:39:40,9.60 GB/s,8.18 GB/s
2023-06-12 13:39:45,3.58 GB/s,3.23 GB/s
2023-06-12 13:39:50,8.59 GB/s,7.40 GB/s
2023-06-12 13:39:55,7.61 GB/s,6.45 GB/s
2023-06-12 13:40:00,6.32 GB/s,5.57 GB/s
2023-06-12 13:40:05,8.64 GB/s,7.42 GB/s
2023-06-12 13:40:10,5.82 GB/s,5.04 GB/s
2023-06-12 13:40:15,4.38 GB/s,4.39 GB/s
2023-06-12 13:40:20,12.7 GB/s,10.4 GB/s
2023-06-12 13:40:25,8.04 GB/s,6.85 GB/s
2023-06-12 13:40:30,11.4 GB/s,9.76 GB/s
2023-06-12 13:40:35,3.62 GB/s,3.26 GB/s
2023-06-12 13:40:40,17.0 GB/s,14.5 GB/s
2023-06-12 13:40:45,8.03 GB/s,6.85 GB/s
2023-06-12 13:40:50,13.0 GB/s,11.1 GB/s
2023-06-12 13:40:55,9.06 GB/s,7.72 GB/s
2023-06-12 13:41:00,3.37 GB/s,3.38 GB/s
2023-06-12 13:41:05,7.39 GB/s,5.80 GB/s
2023-06-12 13:41:10,3.85 GB/s,3.44 GB/s
2023-06-12 13:41:15,7.47 GB/s,6.34 GB/s
2023-06-12 13:41:20,3.81 GB/s,3.38 GB/s
2023-06-12 13:41:25,6.61 GB/s,6.48 GB/s
2023-06-12 13:41:30,11.4 GB/s,9.33 GB/s
2023-06-12 13:41:35,14.0 GB/s,12.1 GB/s
2023-06-12 13:41:40,5.31 GB/s,6.16 GB/s
2023-06-12 13:41:45,2.38 GB/s,2.95 GB/s
2023-06-12 13:41:50,10.1 GB/s,10.1 GB/s
2023-06-12 13:41:55,9.60 GB/s,8.50 GB/s
2023-06-12 13:42:00,1.61 GB/s,1.80 GB/s
2023-06-12 13:42:05,1.97 GB/s,2.33 GB/s
2023-06-12 13:42:10,2.02 GB/s,2.84 GB/s
2023-06-12 13:42:15,12.4 GB/s,12.7 GB/s
2023-06-12 13:42:20,12.1 GB/s,10.4 GB/s
2023-06-12 13:42:25,11.6 GB/s,10.4 GB/s
2023-06-12 13:42:30,3.00 GB/s,3.25 GB/s
2023-06-12 13:42:35,24.4 GB/s,21.8 GB/s
2023-06-12 13:42:40,12.4 GB/s,11.1 GB/s
2023-06-12 13:42:45,16.3 GB/s,13.9 GB/s
2023-06-12 13:42:50,24.7 GB/s,21.0 GB/s
2023-06-12 13:42:55,635 MB/s,514 MB/s
2023-06-12 13:43:00,229 MB/s,247 MB/s
2023-06-12 13:43:05,2.68 GB/s,2.30 GB/s
2023-06-12 13:43:10,231 MB/s,218 MB/s
2023-06-12 13:43:15,1.71 GB/s,2.06 GB/s
2023-06-12 13:43:20,6.78 GB/s,5.27 GB/s
2023-06-12 13:43:25,3.38 GB/s,2.98 GB/s
2023-06-12 13:43:30,2.78 GB/s,2.34 GB/s
2023-06-12 13:43:35,5.44 GB/s,4.64 GB/s
2023-06-12 13:43:40,2.75 GB/s,2.36 GB/s
2023-06-12 13:43:45,731 MB/s,706 MB/s
2023-06-12 13:43:50,5.42 GB/s,4.65 GB/s
2023-06-12 13:43:55,3.02 GB/s,2.62 GB/s
2023-06-12 13:44:00,3.27 GB/s,2.85 GB/s
2023-06-12 13:44:05,237 MB/s,207 MB/s
2023-06-12 13:44:10,8.39 GB/s,7.14 GB/s
2023-06-12 13:44:15,46.2 MB/s,38.9 MB/s
2023-06-12 13:44:20,2.49 GB/s,2.12 GB/s
2023-06-12 13:44:25,4.78 GB/s,4.07 GB/s
2023-06-12 13:44:30,182 MB/s,174 MB/s
2023-06-12 13:44:35,357 MB/s,345 MB/s
2023-06-12 13:44:40,728 MB/s,744 MB/s
2023-06-12 13:44:45,5.24 GB/s,4.44 GB/s
2023-06-12 13:44:50,2.87 GB/s,2.49 GB/s
2023-06-12 13:44:55,3.35 GB/s,2.86 GB/s
2023-06-12 13:45:00,5.24 GB/s,4.46 GB/s
2023-06-12 13:45:05,2.83 GB/s,2.41 GB/s
2023-06-12 13:45:10,3.15 GB/s,2.76 GB/s
2023-06-12 13:45:15,3.59 GB/s,3.14 GB/s
2023-06-12 13:45:20,2.59 GB/s,2.20 GB/s
2023-06-12 13:45:25,2.92 GB/s,2.54 GB/s
2023-06-12 13:45:30,247 MB/s,245 MB/s
2023-06-12 13:45:35,5.41 GB/s,4.61 GB/s
2023-06-12 13:45:40,400 MB/s,458 MB/s
2023-06-12 13:45:45,442 MB/s,354 MB/s
2023-06-12 13:45:50,328 MB/s,317 MB/s
2023-06-12 13:45:55,2.43 GB/s,2.08 GB/s
2023-06-12 13:46:00,5.20 GB/s,4.49 GB/s
2023-06-12 13:46:05,878 MB/s,810 MB/s
2023-06-12 13:46:10,2.42 GB/s,2.06 GB/s
2023-06-12 13:46:15,2.87 GB/s,2.55 GB/s
2023-06-12 13:46:20,552 MB/s,517 MB/s
2023-06-12 13:46:25,3.30 GB/s,2.85 GB/s
2023-06-12 13:46:30,2.58 GB/s,2.23 GB/s
2023-06-12 13:46:35,289 MB/s,281 MB/s
2023-06-12 13:46:40,7.44 GB/s,6.33 GB/s
2023-06-12 13:46:45,5.72 GB/s,4.89 GB/s
2023-06-12 13:46:50,5.48 GB/s,4.67 GB/s
2023-06-12 13:46:55,5.21 GB/s,4.48 GB/s
2023-06-12 13:47:00,47.3 MB/s,40.1 MB/s
2023-06-12 13:47:05,2.63 GB/s,2.26 GB/s
2023-06-12 13:47:10,8.01 GB/s,6.83 GB/s
2023-06-12 13:47:15,5.27 GB/s,4.49 GB/s
2023-06-12 13:47:20,2.70 GB/s,2.32 GB/s
2023-06-12 13:47:25,4.67 GB/s,3.99 GB/s
2023-06-12 13:47:30,551 MB/s,557 MB/s
2023-06-12 13:47:35,2.99 GB/s,2.59 GB/s
2023-06-12 13:47:40,3.50 GB/s,3.07 GB/s
2023-06-12 13:47:45,3.43 GB/s,2.97 GB/s
2023-06-12 13:47:50,382 MB/s,367 MB/s
2023-06-12 13:47:55,2.78 GB/s,2.41 GB/s
2023-06-12 13:48:00,527 MB/s,518 MB/s
2023-06-12 13:48:05,466 MB/s,456 MB/s
2023-06-12 13:48:10,862 MB/s,875 MB/s
2023-06-12 13:48:15,3.64 GB/s,3.71 GB/s
2023-06-12 13:48:20,7.04 GB/s,5.38 GB/s
2023-06-12 13:48:25,2.99 GB/s,2.58 GB/s
2023-06-12 13:48:30,3.25 GB/s,2.91 GB/s
2023-06-12 13:48:35,6.07 GB/s,5.20 GB/s
2023-06-12 13:48:40,8.79 GB/s,7.57 GB/s
2023-06-12 13:48:45,6.62 GB/s,5.73 GB/s
2023-06-12 13:48:50,7.12 GB/s,6.10 GB/s
2023-06-12 13:48:55,3.10 GB/s,2.66 GB/s
2023-06-12 13:49:00,5.13 GB/s,4.45 GB/s
2023-06-12 13:49:05,9.75 GB/s,9.05 GB/s
2023-06-12 13:49:10,7.04 GB/s,5.36 GB/s
2023-06-12 13:49:15,7.22 GB/s,6.18 GB/s
2023-06-12 13:49:20,3.01 GB/s,2.62 GB/s
2023-06-12 13:49:25,6.32 GB/s,5.49 GB/s
2023-06-12 13:49:30,2.91 GB/s,2.49 GB/s
2023-06-12 13:49:35,5.30 GB/s,4.52 GB/s
2023-06-12 13:49:40,6.15 GB/s,5.35 GB/s
2023-06-12 13:49:45,8.47 GB/s,7.25 GB/s
2023-06-12 13:49:50,4.97 GB/s,4.25 GB/s
2023-06-12 13:49:55,7.37 GB/s,6.28 GB/s
2023-06-12 13:50:00,2.84 GB/s,2.51 GB/s
2023-06-12 13:50:05,8.08 GB/s,6.93 GB/s
2023-06-12 13:50:10,8.69 GB/s,7.41 GB/s
2023-06-12 13:50:15,5.96 GB/s,5.25 GB/s
2023-06-12 13:50:20,11.4 GB/s,9.64 GB/s
2023-06-12 13:50:25,3.47 GB/s,3.03 GB/s
2023-06-12 13:50:30,3.23 GB/s,2.81 GB/s
2023-06-12 13:50:35,5.86 GB/s,5.04 GB/s
2023-06-12 13:50:40,3.87 GB/s,3.45 GB/s
2023-06-12 13:50:45,3.47 GB/s,3.35 GB/s
2023-06-12 13:50:50,8.41 GB/s,7.00 GB/s
2023-06-12 13:50:55,6.09 GB/s,5.29 GB/s
2023-06-12 13:51:00,3.27 GB/s,2.84 GB/s
2023-06-12 13:51:05,8.70 GB/s,7.45 GB/s
2023-06-12 13:51:10,5.73 GB/s,4.91 GB/s
2023-06-12 13:51:15,5.78 GB/s,4.98 GB/s
2023-06-12 13:51:20,3.82 GB/s,3.40 GB/s
2023-06-12 13:51:25,5.98 GB/s,5.18 GB/s
2023-06-12 13:51:30,2.65 GB/s,2.29 GB/s
2023-06-12 13:51:35,281 MB/s,270 MB/s
2023-06-12 13:51:40,232 MB/s,252 MB/s
2023-06-12 13:51:45,333 MB/s,286 MB/s
2023-06-12 13:51:50,789 MB/s,826 MB/s
2023-06-12 13:51:55,7.67 GB/s,6.51 GB/s
2023-06-12 13:52:00,489 MB/s,471 MB/s
2023-06-12 13:52:05,3.02 GB/s,2.63 GB/s
2023-06-12 13:52:10,3.12 GB/s,2.69 GB/s
2023-06-12 13:52:15,5.75 GB/s,4.95 GB/s
2023-06-12 13:52:20,2.71 GB/s,2.36 GB/s
2023-06-12 13:52:25,2.68 GB/s,2.34 GB/s
2023-06-12 13:52:30,3.40 GB/s,2.93 GB/s
2023-06-12 13:52:35,332 MB/s,317 MB/s
2023-06-12 13:52:40,264 MB/s,293 MB/s
2023-06-12 13:52:45,5.82 GB/s,4.94 GB/s
2023-06-12 13:52:50,722 MB/s,698 MB/s
2023-06-12 13:52:55,5.11 GB/s,4.36 GB/s
2023-06-12 13:53:00,304 MB/s,292 MB/s
2023-06-12 13:53:05,5.51 GB/s,4.71 GB/s
2023-06-12 13:53:10,3.23 GB/s,2.85 GB/s
2023-06-12 13:53:15,3.54 GB/s,3.11 GB/s
2023-06-12 13:53:20,5.53 GB/s,4.72 GB/s
2023-06-12 13:53:25,540 MB/s,571 MB/s
2023-06-12 13:53:30,3.13 GB/s,2.65 GB/s
2023-06-12 13:53:35,3.39 GB/s,2.94 GB/s
2023-06-12 13:53:40,2.37 GB/s,2.02 GB/s
2023-06-12 13:53:45,8.49 GB/s,7.51 GB/s
2023-06-12 13:53:50,4.79 GB/s,3.84 GB/s
2023-06-12 13:53:55,3.30 GB/s,2.87 GB/s
2023-06-12 13:54:00,5.66 GB/s,4.85 GB/s
2023-06-12 13:54:05,5.78 GB/s,4.95 GB/s
2023-06-12 13:54:10,174 MB/s,176 MB/s
2023-06-12 13:54:15,648 MB/s,643 MB/s
2023-06-12 13:54:20,2.90 GB/s,2.53 GB/s
2023-06-12 13:54:25,3.17 GB/s,2.75 GB/s
2023-06-12 13:54:30,2.85 GB/s,2.44 GB/s
2023-06-12 13:54:35,4.25 GB/s,3.82 GB/s
2023-06-12 13:54:40,909 MB/s,603 MB/s
2023-06-12 13:54:45,8.72 GB/s,8.06 GB/s
2023-06-12 13:54:50,4.55 GB/s,3.26 GB/s
2023-06-12 13:54:55,5.27 GB/s,4.49 GB/s
2023-06-12 13:55:00,610 MB/s,626 MB/s
2023-06-12 13:55:05,3.06 GB/s,2.63 GB/s
2023-06-12 13:55:10,202 MB/s,191 MB/s
2023-06-12 13:55:15,5.18 GB/s,4.41 GB/s
2023-06-12 13:55:20,223 MB/s,244 MB/s
2023-06-12 13:55:25,171 MB/s,130 MB/s
2023-06-12 13:55:30,5.38 GB/s,4.58 GB/s
2023-06-12 13:55:35,7.74 GB/s,6.59 GB/s
2023-06-12 13:55:40,30.8 MB/s,25.7 MB/s
2023-06-12 13:55:45,2.98 GB/s,2.56 GB/s
2023-06-12 13:55:50,5.46 GB/s,4.67 GB/s
2023-06-12 13:55:55,2.77 GB/s,2.40 GB/s
2023-06-12 13:56:00,2.82 GB/s,2.42 GB/s
2023-06-12 13:56:05,3.29 GB/s,2.85 GB/s
2023-06-12 13:56:10,627 MB/s,633 MB/s
2023-06-12 13:56:15,2.55 GB/s,2.17 GB/s
2023-06-12 13:56:20,2.75 GB/s,2.36 GB/s
2023-06-12 13:56:25,4.94 GB/s,4.22 GB/s
2023-06-12 13:56:30,7.33 GB/s,6.24 GB/s
2023-06-12 13:56:35,4.82 GB/s,4.14 GB/s
2023-06-12 13:56:40,1.03 GB/s,993 MB/s
2023-06-12 13:56:45,5.40 GB/s,4.61 GB/s
2023-06-12 13:56:50,988 MB/s,960 MB/s
2023-06-12 13:56:55,7.92 GB/s,6.74 GB/s
2023-06-12 13:57:00,109 MB/s,132 MB/s
2023-06-12 13:57:05,5.53 GB/s,4.72 GB/s
2023-06-12 13:57:10,9.86 GB/s,8.78 GB/s
2023-06-12 13:57:15,10.4 GB/s,8.67 GB/s
2023-06-12 13:57:20,8.52 GB/s,9.99 GB/s
2023-06-12 13:57:25,14.8 GB/s,13.9 GB/s
2023-06-12 13:57:30,1.94 GB/s,2.66 GB/s
2023-06-12 13:57:35,2.91 GB/s,4.24 GB/s
2023-06-12 13:57:40,6.92 GB/s,9.81 GB/s
2023-06-12 13:57:45,1.21 GB/s,1.15 GB/s
2023-06-12 13:57:50,6.61 GB/s,6.58 GB/s
2023-06-12 13:57:55,19.0 GB/s,16.3 GB/s
2023-06-12 13:58:00,11.1 GB/s,10.6 GB/s
2023-06-12 13:58:05,3.96 GB/s,3.14 GB/s
2023-06-12 13:58:10,1.40 GB/s,1.57 GB/s
2023-06-12 13:58:15,1.11 GB/s,1.61 GB/s
2023-06-12 13:58:20,1.50 GB/s,2.12 GB/s
2023-06-12 13:58:25,4.17 GB/s,4.36 GB/s
2023-06-12 13:58:30,11.2 GB/s,9.82 GB/s
2023-06-12 13:58:35,2.38 GB/s,3.29 GB/s
2023-06-12 13:58:40,4.30 GB/s,4.36 GB/s
2023-06-12 13:58:45,9.36 GB/s,8.25 GB/s
2023-06-12 13:58:50,1.21 GB/s,1.28 GB/s
2023-06-12 13:58:55,1.44 GB/s,1.74 GB/s
2023-06-12 13:59:00,1.23 GB/s,1.21 GB/s
2023-06-12 13:59:05,4.30 GB/s,4.19 GB/s
2023-06-12 13:59:10,10.1 GB/s,8.09 GB/s
2023-06-12 13:59:15,5.20 GB/s,4.49 GB/s
2023-06-12 13:59:20,610 MB/s,602 MB/s
2023-06-12 13:59:25,8.60 GB/s,7.80 GB/s
2023-06-12 13:59:30,8.74 GB/s,7.18 GB/s
2023-06-12 13:59:35,11.3 GB/s,9.71 GB/s
2023-06-12 13:59:40,8.53 GB/s,7.37 GB/s
2023-06-12 13:59:45,3.22 GB/s,2.86 GB/s
2023-06-12 13:59:50,3.80 GB/s,3.37 GB/s
2023-06-12 13:59:55,8.34 GB/s,7.20 GB/s
2023-06-12 14:00:00,6.05 GB/s,5.23 GB/s
2023-06-12 14:00:05,8.46 GB/s,7.97 GB/s
2023-06-12 14:00:10,9.85 GB/s,7.86 GB/s
2023-06-12 14:00:15,1.37 GB/s,1.29 GB/s
2023-06-12 14:00:20,3.10 GB/s,2.71 GB/s
2023-06-12 14:00:25,11.3 GB/s,9.68 GB/s
2023-06-12 14:00:30,5.09 GB/s,4.42 GB/s
2023-06-12 14:00:35,3.51 GB/s,3.14 GB/s
2023-06-12 14:00:40,6.11 GB/s,5.20 GB/s
2023-06-12 14:00:45,3.24 GB/s,2.90 GB/s
2023-06-12 14:00:50,6.10 GB/s,5.24 GB/s
2023-06-12 14:00:55,5.90 GB/s,5.12 GB/s
2023-06-12 14:01:00,1.23 GB/s,1.18 GB/s
2023-06-12 14:01:05,8.26 GB/s,7.10 GB/s
2023-06-12 14:01:10,7.88 GB/s,6.78 GB/s
2023-06-12 14:01:15,1.16 GB/s,1.11 GB/s
2023-06-12 14:01:20,10.8 GB/s,9.20 GB/s
2023-06-12 14:01:25,4.95 GB/s,4.23 GB/s
2023-06-12 14:01:30,6.10 GB/s,5.25 GB/s
2023-06-12 14:01:35,5.00 GB/s,4.33 GB/s
2023-06-12 14:01:40,9.57 GB/s,8.82 GB/s
2023-06-12 14:01:45,7.61 GB/s,5.89 GB/s
2023-06-12 14:01:50,6.53 GB/s,5.68 GB/s
2023-06-12 14:01:55,5.66 GB/s,4.90 GB/s
2023-06-12 14:02:00,8.56 GB/s,7.90 GB/s
2023-06-12 14:02:05,9.85 GB/s,7.91 GB/s
2023-06-12 14:02:10,3.85 GB/s,3.36 GB/s
2023-06-12 14:02:15,5.75 GB/s,5.51 GB/s
2023-06-12 14:02:20,8.01 GB/s,6.40 GB/s
2023-06-12 14:02:25,6.42 GB/s,5.46 GB/s
2023-06-12 14:02:30,3.72 GB/s,3.96 GB/s
2023-06-12 14:02:35,4.85 GB/s,3.39 GB/s
2023-06-12 14:02:40,3.13 GB/s,2.77 GB/s
2023-06-12 14:02:45,6.18 GB/s,5.37 GB/s
2023-06-12 14:02:50,2.70 GB/s,2.32 GB/s
2023-06-12 14:02:55,1.13 GB/s,1.11 GB/s
2023-06-12 14:03:00,9.28 GB/s,7.94 GB/s
2023-06-12 14:03:05,2.15 GB/s,2.71 GB/s
2023-06-12 14:03:10,9.56 GB/s,7.42 GB/s
2023-06-12 14:03:15,7.74 GB/s,6.63 GB/s
2023-06-12 14:03:20,3.24 GB/s,2.92 GB/s
2023-06-12 14:03:25,3.05 GB/s,2.65 GB/s
2023-06-12 14:03:30,7.81 GB/s,6.75 GB/s
2023-06-12 14:03:35,3.97 GB/s,3.51 GB/s
2023-06-12 14:03:40,7.99 GB/s,6.79 GB/s
2023-06-12 14:03:45,6.09 GB/s,5.25 GB/s
2023-06-12 14:03:50,5.67 GB/s,4.93 GB/s
2023-06-12 14:03:55,12.7 GB/s,10.8 GB/s
2023-06-12 14:04:00,6.32 GB/s,6.23 GB/s
2023-06-12 14:04:05,3.30 GB/s,2.88 GB/s
2023-06-12 14:04:10,666 MB/s,900 MB/s
2023-06-12 14:04:15,2.16 GB/s,3.69 GB/s
2023-06-12 14:04:20,2.47 GB/s,3.15 GB/s
2023-06-12 14:04:25,1.87 GB/s,2.93 GB/s
2023-06-12 14:04:30,5.35 GB/s,5.88 GB/s
2023-06-12 14:04:35,6.22 GB/s,5.21 GB/s
2023-06-12 14:04:40,6.53 GB/s,5.74 GB/s
2023-06-12 14:04:45,10.9 GB/s,9.40 GB/s
2023-06-12 14:04:50,5.45 GB/s,5.20 GB/s
2023-06-12 14:04:55,15.4 GB/s,12.7 GB/s
2023-06-12 14:05:00,9.06 GB/s,7.90 GB/s
2023-06-12 14:05:05,10.8 GB/s,9.22 GB/s
2023-06-12 14:05:10,3.93 GB/s,3.66 GB/s
2023-06-12 14:05:15,7.05 GB/s,6.61 GB/s
2023-06-12 14:05:20,12.2 GB/s,9.82 GB/s
2023-06-12 14:05:25,7.98 GB/s,6.86 GB/s
2023-06-12 14:05:30,5.81 GB/s,5.12 GB/s
2023-06-12 14:05:35,11.6 GB/s,9.92 GB/s
2023-06-12 14:05:40,4.39 GB/s,4.52 GB/s
