"Time","tps","tps_error"
2023-06-12 13:42:55,0.801 req/s,0 req/s
2023-06-12 13:43:00,0.601 req/s,0 req/s
2023-06-12 13:43:05,0.994 req/s,0 req/s
2023-06-12 13:43:10,0.804 req/s,0 req/s
2023-06-12 13:43:15,0.800 req/s,0 req/s
2023-06-12 13:43:20,0.793 req/s,0 req/s
2023-06-12 13:43:25,1.01 req/s,0 req/s
2023-06-12 13:43:30,0.798 req/s,0 req/s
2023-06-12 13:43:35,0.801 req/s,0 req/s
2023-06-12 13:43:40,0.800 req/s,0 req/s
2023-06-12 13:43:45,0.600 req/s,0 req/s
2023-06-12 13:43:50,0.999 req/s,0 req/s
2023-06-12 13:43:55,0.800 req/s,0 req/s
2023-06-12 13:44:00,1.00 req/s,0 req/s
2023-06-12 13:44:05,0.601 req/s,0 req/s
2023-06-12 13:44:10,0.998 req/s,0 req/s
2023-06-12 13:44:15,0.801 req/s,0 req/s
2023-06-12 13:44:20,0.801 req/s,0 req/s
2023-06-12 13:44:25,0.800 req/s,0 req/s
2023-06-12 13:44:30,0.800 req/s,0 req/s
2023-06-12 13:44:35,0.600 req/s,0 req/s
2023-06-12 13:44:40,1 req/s,0 req/s
2023-06-12 13:44:45,1 req/s,0 req/s
2023-06-12 13:44:50,0.600 req/s,0 req/s
2023-06-12 13:44:55,1 req/s,0 req/s
2023-06-12 13:45:00,0.800 req/s,0 req/s
2023-06-12 13:45:05,0.600 req/s,0 req/s
2023-06-12 13:45:10,0.800 req/s,0 req/s
2023-06-12 13:45:15,1 req/s,0 req/s
2023-06-12 13:45:20,0.800 req/s,0 req/s
2023-06-12 13:45:25,0.800 req/s,0 req/s
2023-06-12 13:45:30,0.800 req/s,0 req/s
2023-06-12 13:45:35,1 req/s,0 req/s
2023-06-12 13:45:40,0.800 req/s,0 req/s
2023-06-12 13:45:45,0.800 req/s,0 req/s
2023-06-12 13:45:50,0.800 req/s,0 req/s
2023-06-12 13:45:55,0.800 req/s,0 req/s
2023-06-12 13:46:00,0.800 req/s,0 req/s
2023-06-12 13:46:05,0.800 req/s,0 req/s
2023-06-12 13:46:10,0.600 req/s,0 req/s
2023-06-12 13:46:15,1 req/s,0 req/s
2023-06-12 13:46:20,0.800 req/s,0 req/s
2023-06-12 13:46:25,1 req/s,0 req/s
2023-06-12 13:46:30,0.800 req/s,0 req/s
2023-06-12 13:46:35,0.800 req/s,0 req/s
2023-06-12 13:46:40,0.800 req/s,0 req/s
2023-06-12 13:46:45,0.800 req/s,0 req/s
2023-06-12 13:46:50,0.800 req/s,0 req/s
2023-06-12 13:46:55,0.800 req/s,0 req/s
2023-06-12 13:47:00,0.800 req/s,0 req/s
2023-06-12 13:47:05,0.800 req/s,0 req/s
2023-06-12 13:47:10,1 req/s,0 req/s
2023-06-12 13:47:15,0.800 req/s,0 req/s
2023-06-12 13:47:20,0.800 req/s,0 req/s
2023-06-12 13:47:25,0.800 req/s,0 req/s
2023-06-12 13:47:30,0.800 req/s,0 req/s
2023-06-12 13:47:35,0.600 req/s,0 req/s
2023-06-12 13:47:40,1 req/s,0 req/s
2023-06-12 13:47:45,0.800 req/s,0 req/s
2023-06-12 13:47:50,1 req/s,0 req/s
2023-06-12 13:47:55,0.600 req/s,0 req/s
2023-06-12 13:48:00,0.800 req/s,0 req/s
2023-06-12 13:48:05,0.600 req/s,0 req/s
2023-06-12 13:48:10,1 req/s,0 req/s
2023-06-12 13:48:15,2 req/s,0 req/s
2023-06-12 13:48:20,1.40 req/s,0 req/s
2023-06-12 13:48:25,1.40 req/s,0 req/s
2023-06-12 13:48:30,1.60 req/s,0 req/s
2023-06-12 13:48:35,1.40 req/s,0 req/s
2023-06-12 13:48:40,1.40 req/s,0 req/s
2023-06-12 13:48:45,1.60 req/s,0 req/s
2023-06-12 13:48:50,1.60 req/s,0 req/s
2023-06-12 13:48:55,1.40 req/s,0 req/s
2023-06-12 13:49:00,1 req/s,0 req/s
2023-06-12 13:49:05,1.80 req/s,0 req/s
2023-06-12 13:49:10,1.80 req/s,0 req/s
2023-06-12 13:49:15,1.40 req/s,0 req/s
2023-06-12 13:49:20,1.40 req/s,0 req/s
2023-06-12 13:49:25,1.80 req/s,0 req/s
2023-06-12 13:49:30,1.40 req/s,0 req/s
2023-06-12 13:49:35,1.40 req/s,0 req/s
2023-06-12 13:49:40,1.40 req/s,0 req/s
2023-06-12 13:49:45,1.60 req/s,0 req/s
2023-06-12 13:49:50,1.60 req/s,0 req/s
2023-06-12 13:49:55,1.40 req/s,0 req/s
2023-06-12 13:50:00,1.60 req/s,0 req/s
2023-06-12 13:50:05,1.40 req/s,0 req/s
2023-06-12 13:50:10,1.60 req/s,0 req/s
2023-06-12 13:50:15,1.60 req/s,0 req/s
2023-06-12 13:50:20,1.20 req/s,0 req/s
2023-06-12 13:50:25,1.60 req/s,0 req/s
2023-06-12 13:50:30,1.60 req/s,0 req/s
2023-06-12 13:50:35,1.20 req/s,0 req/s
2023-06-12 13:50:40,1.60 req/s,0 req/s
2023-06-12 13:50:45,1.80 req/s,0 req/s
2023-06-12 13:50:50,1 req/s,0 req/s
2023-06-12 13:50:55,2 req/s,0 req/s
2023-06-12 13:51:00,1.20 req/s,0 req/s
2023-06-12 13:51:05,1.60 req/s,0 req/s
2023-06-12 13:51:10,1.60 req/s,0 req/s
2023-06-12 13:51:15,1.40 req/s,0 req/s
2023-06-12 13:51:20,1.80 req/s,0 req/s
2023-06-12 13:51:25,0.800 req/s,0 req/s
2023-06-12 13:51:30,1 req/s,0 req/s
2023-06-12 13:51:35,0.800 req/s,0 req/s
2023-06-12 13:51:40,0.800 req/s,0 req/s
2023-06-12 13:51:45,0.800 req/s,0 req/s
2023-06-12 13:51:50,1 req/s,0 req/s
2023-06-12 13:51:55,0.800 req/s,0 req/s
2023-06-12 13:52:00,0.800 req/s,0 req/s
2023-06-12 13:52:05,1 req/s,0 req/s
2023-06-12 13:52:10,0.600 req/s,0 req/s
2023-06-12 13:52:15,1 req/s,0 req/s
2023-06-12 13:52:20,0.800 req/s,0 req/s
2023-06-12 13:52:25,0.600 req/s,0 req/s
2023-06-12 13:52:30,1 req/s,0 req/s
2023-06-12 13:52:35,1 req/s,0 req/s
2023-06-12 13:52:40,0.800 req/s,0 req/s
2023-06-12 13:52:45,0.800 req/s,0 req/s
2023-06-12 13:52:50,1 req/s,0 req/s
2023-06-12 13:52:55,0.600 req/s,0 req/s
2023-06-12 13:53:00,1 req/s,0 req/s
2023-06-12 13:53:05,0.800 req/s,0 req/s
2023-06-12 13:53:10,0.800 req/s,0 req/s
2023-06-12 13:53:15,1 req/s,0 req/s
2023-06-12 13:53:20,0.800 req/s,0 req/s
2023-06-12 13:53:25,1 req/s,0 req/s
2023-06-12 13:53:30,0.600 req/s,0 req/s
2023-06-12 13:53:35,1 req/s,0 req/s
2023-06-12 13:53:40,0.800 req/s,0 req/s
2023-06-12 13:53:45,0.800 req/s,0 req/s
2023-06-12 13:53:50,0.800 req/s,0 req/s
2023-06-12 13:53:55,1 req/s,0 req/s
2023-06-12 13:54:00,0.800 req/s,0 req/s
2023-06-12 13:54:05,0.800 req/s,0 req/s
2023-06-12 13:54:10,0.800 req/s,0 req/s
2023-06-12 13:54:15,1 req/s,0 req/s
2023-06-12 13:54:20,0.600 req/s,0 req/s
2023-06-12 13:54:25,1 req/s,0 req/s
2023-06-12 13:54:30,1 req/s,0 req/s
2023-06-12 13:54:35,0.600 req/s,0 req/s
2023-06-12 13:54:40,1 req/s,0 req/s
2023-06-12 13:54:45,0.800 req/s,0 req/s
2023-06-12 13:54:50,1 req/s,0 req/s
2023-06-12 13:54:55,0.800 req/s,0 req/s
2023-06-12 13:55:00,0.800 req/s,0 req/s
2023-06-12 13:55:05,0.800 req/s,0 req/s
2023-06-12 13:55:10,1 req/s,0 req/s
2023-06-12 13:55:15,0.800 req/s,0 req/s
2023-06-12 13:55:20,0.800 req/s,0 req/s
2023-06-12 13:55:25,0.800 req/s,0 req/s
2023-06-12 13:55:30,0.800 req/s,0 req/s
2023-06-12 13:55:35,1 req/s,0 req/s
2023-06-12 13:55:40,0.800 req/s,0 req/s
2023-06-12 13:55:45,0.800 req/s,0 req/s
2023-06-12 13:55:50,1 req/s,0 req/s
2023-06-12 13:55:55,0.800 req/s,0 req/s
2023-06-12 13:56:00,0.800 req/s,0 req/s
2023-06-12 13:56:05,0.600 req/s,0 req/s
2023-06-12 13:56:10,1 req/s,0 req/s
2023-06-12 13:56:15,0.800 req/s,0 req/s
2023-06-12 13:56:20,1 req/s,0 req/s
2023-06-12 13:56:25,0.800 req/s,0 req/s
2023-06-12 13:56:30,0.800 req/s,0 req/s
2023-06-12 13:56:35,0.600 req/s,0 req/s
2023-06-12 13:56:40,1 req/s,0 req/s
2023-06-12 13:56:45,0.800 req/s,0 req/s
2023-06-12 13:56:50,1 req/s,0 req/s
2023-06-12 13:56:55,0.800 req/s,0 req/s
2023-06-12 13:57:00,0.600 req/s,0 req/s
2023-06-12 13:57:05,1.20 req/s,0 req/s
2023-06-12 13:57:10,1.20 req/s,0 req/s
2023-06-12 13:57:15,3.20 req/s,0 req/s
2023-06-12 13:57:20,3.80 req/s,1 req/s
2023-06-12 13:57:25,3.00 req/s,1.20 req/s
2023-06-12 13:57:30,4.40 req/s,3 req/s
2023-06-12 13:57:35,4.60 req/s,2.40 req/s
2023-06-12 13:57:40,2.80 req/s,1.60 req/s
2023-06-12 13:57:45,5 req/s,3.20 req/s
2023-06-12 13:57:50,5.40 req/s,1.40 req/s
2023-06-12 13:57:55,3.40 req/s,0 req/s
2023-06-12 13:58:00,2.40 req/s,0.600 req/s
2023-06-12 13:58:05,4.80 req/s,3.40 req/s
2023-06-12 13:58:10,3.80 req/s,2.60 req/s
2023-06-12 13:58:15,3.60 req/s,2 req/s
2023-06-12 13:58:20,4 req/s,2.60 req/s
2023-06-12 13:58:25,5 req/s,2.20 req/s
2023-06-12 13:58:30,2.40 req/s,0.400 req/s
2023-06-12 13:58:35,5.20 req/s,3.20 req/s
2023-06-12 13:58:40,4.20 req/s,1 req/s
2023-06-12 13:58:45,3.20 req/s,1.40 req/s
2023-06-12 13:58:50,4.80 req/s,3.20 req/s
2023-06-12 13:58:55,2.60 req/s,2 req/s
2023-06-12 13:59:00,5 req/s,3 req/s
2023-06-12 13:59:05,2 req/s,0 req/s
2023-06-12 13:59:10,1.60 req/s,0 req/s
2023-06-12 13:59:15,1.40 req/s,0 req/s
2023-06-12 13:59:20,2 req/s,0 req/s
2023-06-12 13:59:25,1.40 req/s,0 req/s
2023-06-12 13:59:30,1.60 req/s,0 req/s
2023-06-12 13:59:35,1.60 req/s,0 req/s
2023-06-12 13:59:40,1.80 req/s,0 req/s
2023-06-12 13:59:45,1.60 req/s,0 req/s
2023-06-12 13:59:50,1.60 req/s,0 req/s
2023-06-12 13:59:55,1.60 req/s,0 req/s
2023-06-12 14:00:00,1.80 req/s,0 req/s
2023-06-12 14:00:05,1.20 req/s,0 req/s
2023-06-12 14:00:10,1.80 req/s,0 req/s
2023-06-12 14:00:15,2 req/s,0 req/s
2023-06-12 14:00:20,1.60 req/s,0 req/s
2023-06-12 14:00:25,1.80 req/s,0 req/s
2023-06-12 14:00:30,1.40 req/s,0 req/s
2023-06-12 14:00:35,1.60 req/s,0 req/s
2023-06-12 14:00:40,1.80 req/s,0 req/s
2023-06-12 14:00:45,1.80 req/s,0 req/s
2023-06-12 14:00:50,1.60 req/s,0 req/s
2023-06-12 14:00:55,1.60 req/s,0 req/s
2023-06-12 14:01:00,1.80 req/s,0 req/s
2023-06-12 14:01:05,1.60 req/s,0 req/s
2023-06-12 14:01:10,1.60 req/s,0 req/s
2023-06-12 14:01:15,1.80 req/s,0 req/s
2023-06-12 14:01:20,1.80 req/s,0 req/s
2023-06-12 14:01:25,1.40 req/s,0 req/s
2023-06-12 14:01:30,1.80 req/s,0 req/s
2023-06-12 14:01:35,1.40 req/s,0 req/s
2023-06-12 14:01:40,2 req/s,0 req/s
2023-06-12 14:01:45,1.40 req/s,0 req/s
2023-06-12 14:01:50,1.80 req/s,0 req/s
2023-06-12 14:01:55,1.60 req/s,0 req/s
2023-06-12 14:02:00,1.80 req/s,0 req/s
2023-06-12 14:02:05,1.40 req/s,0 req/s
2023-06-12 14:02:10,2 req/s,0 req/s
2023-06-12 14:02:15,1.20 req/s,0 req/s
2023-06-12 14:02:20,2 req/s,0 req/s
2023-06-12 14:02:25,1.60 req/s,0 req/s
2023-06-12 14:02:30,1.80 req/s,0 req/s
2023-06-12 14:02:35,1.40 req/s,0 req/s
2023-06-12 14:02:40,1.60 req/s,0 req/s
2023-06-12 14:02:45,1.80 req/s,0 req/s
2023-06-12 14:02:50,1.60 req/s,0 req/s
2023-06-12 14:02:55,1.40 req/s,0 req/s
2023-06-12 14:03:00,1.80 req/s,0 req/s
2023-06-12 14:03:05,2 req/s,0 req/s
2023-06-12 14:03:10,1.60 req/s,0 req/s
2023-06-12 14:03:15,1.40 req/s,0 req/s
2023-06-12 14:03:20,1.80 req/s,0 req/s
2023-06-12 14:03:25,1.60 req/s,0 req/s
2023-06-12 14:03:30,1.60 req/s,0 req/s
2023-06-12 14:03:35,1.80 req/s,0 req/s
2023-06-12 14:03:40,1.80 req/s,0 req/s
2023-06-12 14:03:45,1.40 req/s,0 req/s
2023-06-12 14:03:50,1.80 req/s,0 req/s
2023-06-12 14:03:55,1.80 req/s,0 req/s
2023-06-12 14:04:00,2 req/s,0 req/s
2023-06-12 14:04:05,4.20 req/s,3.20 req/s
2023-06-12 14:04:10,5.20 req/s,4 req/s
2023-06-12 14:04:15,4.20 req/s,2.80 req/s
2023-06-12 14:04:20,4.40 req/s,2.60 req/s
2023-06-12 14:04:25,4.40 req/s,2 req/s
2023-06-12 14:04:30,2.20 req/s,0 req/s
2023-06-12 14:04:35,1.60 req/s,0 req/s
2023-06-12 14:04:40,3 req/s,0 req/s
2023-06-12 14:04:45,2.40 req/s,0 req/s
2023-06-12 14:04:50,2.40 req/s,0 req/s
2023-06-12 14:04:55,2.40 req/s,0 req/s
2023-06-12 14:05:00,2.20 req/s,0 req/s
2023-06-12 14:05:05,2.40 req/s,0 req/s
2023-06-12 14:05:10,2.20 req/s,0 req/s
2023-06-12 14:05:15,2.80 req/s,0 req/s
2023-06-12 14:05:20,2.40 req/s,0 req/s
2023-06-12 14:05:25,2.40 req/s,0 req/s
2023-06-12 14:05:30,2.20 req/s,0 req/s
2023-06-12 14:05:35,2.40 req/s,0 req/s
2023-06-12 14:05:40,2.40 req/s,0 req/s
2023-06-12 14:05:45,1.80 req/s,0 req/s
2023-06-12 14:05:50,2.80 req/s,0 req/s
2023-06-12 14:05:55,2.60 req/s,0 req/s
2023-06-12 14:06:00,2.20 req/s,0 req/s
2023-06-12 14:06:05,2.40 req/s,0 req/s
2023-06-12 14:06:10,2.80 req/s,0 req/s
2023-06-12 14:06:15,2.20 req/s,0 req/s
2023-06-12 14:06:20,2.40 req/s,0 req/s
2023-06-12 14:06:25,2.40 req/s,0 req/s
2023-06-12 14:06:30,2 req/s,0 req/s
2023-06-12 14:06:35,2.80 req/s,0 req/s
2023-06-12 14:06:40,2.20 req/s,0 req/s
2023-06-12 14:06:45,2.60 req/s,0 req/s
2023-06-12 14:06:50,2.40 req/s,0 req/s
2023-06-12 14:06:55,2 req/s,0 req/s
2023-06-12 14:07:00,1.40 req/s,0 req/s
2023-06-12 14:07:05,1.40 req/s,0 req/s
2023-06-12 14:07:10,1 req/s,0 req/s
2023-06-12 14:07:15,1.80 req/s,0 req/s
2023-06-12 14:07:20,1.20 req/s,0 req/s
2023-06-12 14:07:25,1.40 req/s,0 req/s
2023-06-12 14:07:30,1.40 req/s,0 req/s
2023-06-12 14:07:35,1.40 req/s,0 req/s
2023-06-12 14:07:40,1.60 req/s,0 req/s
2023-06-12 14:07:45,1.40 req/s,0 req/s
2023-06-12 14:07:50,1 req/s,0 req/s
2023-06-12 14:07:55,1.80 req/s,0 req/s
2023-06-12 14:08:00,1.40 req/s,0 req/s
2023-06-12 14:08:05,1.40 req/s,0 req/s
2023-06-12 14:08:10,1 req/s,0 req/s
2023-06-12 14:08:15,1.40 req/s,0 req/s
2023-06-12 14:08:20,1.40 req/s,0 req/s
2023-06-12 14:08:25,1.80 req/s,0 req/s
2023-06-12 14:08:30,1.20 req/s,0 req/s
2023-06-12 14:08:35,1.60 req/s,0 req/s
2023-06-12 14:08:40,1.20 req/s,0 req/s
2023-06-12 14:08:45,1.20 req/s,0 req/s
2023-06-12 14:08:50,1.60 req/s,0 req/s
2023-06-12 14:08:55,1.20 req/s,0 req/s
2023-06-12 14:09:00,1.60 req/s,0 req/s
2023-06-12 14:09:05,1.40 req/s,0 req/s
2023-06-12 14:09:10,1.40 req/s,0 req/s
2023-06-12 14:09:15,1.40 req/s,0 req/s
2023-06-12 14:09:20,1.40 req/s,0 req/s
2023-06-12 14:09:25,1.40 req/s,0 req/s
2023-06-12 14:09:30,1.40 req/s,0 req/s
2023-06-12 14:09:35,1.20 req/s,0 req/s
2023-06-12 14:09:40,1.60 req/s,0 req/s
2023-06-12 14:09:45,1.20 req/s,0 req/s
2023-06-12 14:09:50,1.40 req/s,0 req/s
2023-06-12 14:09:55,1.40 req/s,0 req/s
2023-06-12 14:10:00,1.40 req/s,0 req/s
2023-06-12 14:10:05,1.60 req/s,0 req/s
2023-06-12 14:10:10,1.40 req/s,0 req/s
2023-06-12 14:10:15,1.20 req/s,0 req/s
2023-06-12 14:10:20,1 req/s,0 req/s
2023-06-12 14:10:25,1 req/s,0 req/s
2023-06-12 14:10:30,1 req/s,0 req/s
2023-06-12 14:10:35,1 req/s,0 req/s
2023-06-12 14:10:40,1.20 req/s,0 req/s
2023-06-12 14:10:45,0.800 req/s,0 req/s
2023-06-12 14:10:50,1.20 req/s,0 req/s
2023-06-12 14:10:55,0.800 req/s,0 req/s
2023-06-12 14:11:00,1.40 req/s,0 req/s
2023-06-12 14:11:05,1 req/s,0 req/s
2023-06-12 14:11:10,0.800 req/s,0 req/s
2023-06-12 14:11:15,1.40 req/s,0 req/s
2023-06-12 14:11:20,0.800 req/s,0 req/s
2023-06-12 14:11:25,1.20 req/s,0 req/s
2023-06-12 14:11:30,1.20 req/s,0 req/s
2023-06-12 14:11:35,1 req/s,0 req/s
2023-06-12 14:11:40,1 req/s,0 req/s
2023-06-12 14:11:45,1 req/s,0 req/s
2023-06-12 14:11:50,1.20 req/s,0 req/s
2023-06-12 14:11:55,1 req/s,0 req/s
2023-06-12 14:12:00,1 req/s,0 req/s
2023-06-12 14:12:05,1 req/s,0 req/s
2023-06-12 14:12:10,1.20 req/s,0 req/s
2023-06-12 14:12:15,1 req/s,0 req/s
2023-06-12 14:12:20,1 req/s,0 req/s
2023-06-12 14:12:25,1.20 req/s,0 req/s
2023-06-12 14:12:30,1 req/s,0 req/s
2023-06-12 14:12:35,1 req/s,0 req/s
2023-06-12 14:12:40,1 req/s,0 req/s
2023-06-12 14:12:45,1.40 req/s,0 req/s
2023-06-12 14:12:50,1 req/s,0 req/s
2023-06-12 14:12:55,0.800 req/s,0 req/s
2023-06-12 14:13:00,1.20 req/s,0 req/s
2023-06-12 14:13:05,1.20 req/s,0 req/s
2023-06-12 14:13:10,0.800 req/s,0 req/s
2023-06-12 14:13:15,1.40 req/s,0 req/s
2023-06-12 14:13:20,0.800 req/s,0 req/s
2023-06-12 14:13:25,1.20 req/s,0 req/s
2023-06-12 14:13:30,1 req/s,0 req/s
2023-06-12 14:13:35,1.20 req/s,0 req/s
2023-06-12 14:13:40,1 req/s,0 req/s
2023-06-12 14:13:45,0.800 req/s,0 req/s
2023-06-12 14:13:50,1.40 req/s,0 req/s
2023-06-12 14:13:55,1 req/s,0 req/s
2023-06-12 14:14:00,1 req/s,0 req/s
2023-06-12 14:14:05,0.800 req/s,0 req/s
2023-06-12 14:14:10,1.20 req/s,0 req/s
2023-06-12 14:14:15,1.20 req/s,0 req/s
2023-06-12 14:14:20,1 req/s,0 req/s
2023-06-12 14:14:25,1.20 req/s,0 req/s
2023-06-12 14:14:30,1 req/s,0 req/s
2023-06-12 14:14:35,1 req/s,0 req/s
2023-06-12 14:14:40,1 req/s,0 req/s
2023-06-12 14:14:45,1.20 req/s,0 req/s
2023-06-12 14:14:50,1 req/s,0 req/s
2023-06-12 14:14:55,1.20 req/s,0 req/s
2023-06-12 14:15:00,1 req/s,0 req/s
2023-06-12 14:15:05,1 req/s,0 req/s
2023-06-12 14:15:10,1 req/s,0 req/s
2023-06-12 14:15:15,1 req/s,0 req/s
2023-06-12 14:15:20,1.20 req/s,0 req/s
2023-06-12 14:15:25,1 req/s,0 req/s
2023-06-12 14:15:30,1 req/s,0 req/s
2023-06-12 14:15:35,0.800 req/s,0 req/s
2023-06-12 14:15:40,0.600 req/s,0 req/s
2023-06-12 14:15:45,1 req/s,0 req/s
2023-06-12 14:15:50,0.600 req/s,0 req/s
2023-06-12 14:15:55,0.800 req/s,0 req/s
2023-06-12 14:16:00,0.600 req/s,0 req/s
2023-06-12 14:16:05,1 req/s,0 req/s
2023-06-12 14:16:10,0.800 req/s,0 req/s
2023-06-12 14:16:15,0.600 req/s,0 req/s
2023-06-12 14:16:20,0.800 req/s,0 req/s
2023-06-12 14:16:25,0.800 req/s,0 req/s
2023-06-12 14:16:30,0.800 req/s,0 req/s
2023-06-12 14:16:35,0.800 req/s,0 req/s
2023-06-12 14:16:40,0.800 req/s,0 req/s
2023-06-12 14:16:45,0.400 req/s,0 req/s
2023-06-12 14:16:50,1 req/s,0 req/s
2023-06-12 14:16:55,0.800 req/s,0 req/s
2023-06-12 14:17:00,0.800 req/s,0 req/s
2023-06-12 14:17:05,0.600 req/s,0 req/s
2023-06-12 14:17:10,0.800 req/s,0 req/s
2023-06-12 14:17:15,0.800 req/s,0 req/s
2023-06-12 14:17:20,0.800 req/s,0 req/s
2023-06-12 14:17:25,0.800 req/s,0 req/s
2023-06-12 14:17:30,0.800 req/s,0 req/s
2023-06-12 14:17:35,0.800 req/s,0 req/s
2023-06-12 14:17:40,0.600 req/s,0 req/s
2023-06-12 14:17:45,0.600 req/s,0 req/s
2023-06-12 14:17:50,1 req/s,0 req/s
2023-06-12 14:17:55,0.600 req/s,0 req/s
2023-06-12 14:18:00,1 req/s,0 req/s
2023-06-12 14:18:05,0.600 req/s,0 req/s
2023-06-12 14:18:10,0.600 req/s,0 req/s
2023-06-12 14:18:15,1 req/s,0 req/s
2023-06-12 14:18:20,0.600 req/s,0 req/s
2023-06-12 14:18:25,1 req/s,0 req/s
2023-06-12 14:18:30,0.800 req/s,0 req/s
2023-06-12 14:18:35,0.800 req/s,0 req/s
2023-06-12 14:18:40,0.600 req/s,0 req/s
2023-06-12 14:18:45,0.600 req/s,0 req/s
2023-06-12 14:18:50,1 req/s,0 req/s
2023-06-12 14:18:55,0.600 req/s,0 req/s
2023-06-12 14:19:00,0.600 req/s,0 req/s
2023-06-12 14:19:05,1.20 req/s,0 req/s
2023-06-12 14:19:10,0.400 req/s,0 req/s
2023-06-12 14:19:15,0.600 req/s,0 req/s
2023-06-12 14:19:20,0.400 req/s,0 req/s
2023-06-12 14:19:25,0.600 req/s,0 req/s
2023-06-12 14:19:30,0.400 req/s,0 req/s
2023-06-12 14:19:35,0.600 req/s,0 req/s
2023-06-12 14:19:40,0.400 req/s,0 req/s
2023-06-12 14:19:45,0.600 req/s,0 req/s
2023-06-12 14:19:50,0.400 req/s,0 req/s
2023-06-12 14:19:55,0.400 req/s,0 req/s
2023-06-12 14:20:00,0.600 req/s,0 req/s
2023-06-12 14:20:05,0.600 req/s,0 req/s
2023-06-12 14:20:10,0.400 req/s,0 req/s
2023-06-12 14:20:15,0.400 req/s,0 req/s
2023-06-12 14:20:20,0.600 req/s,0 req/s
2023-06-12 14:20:25,0.600 req/s,0 req/s
2023-06-12 14:20:30,0.200 req/s,0 req/s
2023-06-12 14:20:35,0.800 req/s,0 req/s
2023-06-12 14:20:40,0.400 req/s,0 req/s
2023-06-12 14:20:45,0.400 req/s,0 req/s
2023-06-12 14:20:50,0.600 req/s,0 req/s
2023-06-12 14:20:55,0.400 req/s,0 req/s
2023-06-12 14:21:00,0.600 req/s,0 req/s
2023-06-12 14:21:05,0.600 req/s,0 req/s
2023-06-12 14:21:10,0.400 req/s,0 req/s
2023-06-12 14:21:15,0.400 req/s,0 req/s
2023-06-12 14:21:20,0.400 req/s,0 req/s
2023-06-12 14:21:25,0.600 req/s,0 req/s
2023-06-12 14:21:30,0.400 req/s,0 req/s
2023-06-12 14:21:35,0.600 req/s,0 req/s
2023-06-12 14:21:40,0.600 req/s,0 req/s
2023-06-12 14:21:45,0.400 req/s,0 req/s
2023-06-12 14:21:50,0.800 req/s,0 req/s
2023-06-12 14:21:55,0.600 req/s,0 req/s
2023-06-12 14:22:00,1.20 req/s,0 req/s
2023-06-12 14:22:05,1 req/s,0 req/s
2023-06-12 14:22:10,0.800 req/s,0 req/s
2023-06-12 14:22:15,1 req/s,0 req/s
2023-06-12 14:22:20,0.800 req/s,0 req/s
2023-06-12 14:22:25,1 req/s,0 req/s
2023-06-12 14:22:30,1 req/s,0 req/s
2023-06-12 14:22:35,0.800 req/s,0 req/s
2023-06-12 14:22:40,1 req/s,0 req/s
2023-06-12 14:22:45,0.600 req/s,0 req/s
2023-06-12 14:22:50,1.20 req/s,0 req/s
2023-06-12 14:22:55,0.800 req/s,0 req/s
2023-06-12 14:23:00,1 req/s,0 req/s
2023-06-12 14:23:05,1 req/s,0 req/s
2023-06-12 14:23:10,0.800 req/s,0 req/s
2023-06-12 14:23:15,1 req/s,0 req/s
2023-06-12 14:23:20,0.800 req/s,0 req/s
2023-06-12 14:23:25,1 req/s,0 req/s
2023-06-12 14:23:30,1 req/s,0 req/s
2023-06-12 14:23:35,0.800 req/s,0 req/s
2023-06-12 14:23:40,1 req/s,0 req/s
2023-06-12 14:23:45,1 req/s,0 req/s
2023-06-12 14:23:50,0.800 req/s,0 req/s
2023-06-12 14:23:55,0.800 req/s,0 req/s
2023-06-12 14:24:00,1 req/s,0 req/s
2023-06-12 14:24:05,0.800 req/s,0 req/s
2023-06-12 14:24:10,1 req/s,0 req/s
2023-06-12 14:24:15,1 req/s,0 req/s
2023-06-12 14:24:20,1 req/s,0 req/s
2023-06-12 14:24:25,0.800 req/s,0 req/s
2023-06-12 14:24:30,1 req/s,0 req/s
2023-06-12 14:24:35,0.600 req/s,0 req/s
2023-06-12 14:24:40,1.20 req/s,0 req/s
2023-06-12 14:24:45,1 req/s,0 req/s
2023-06-12 14:24:50,0.800 req/s,0 req/s
2023-06-12 14:24:55,1 req/s,0 req/s
2023-06-12 14:25:00,0.800 req/s,0 req/s
2023-06-12 14:25:05,0.800 req/s,0 req/s
2023-06-12 14:25:10,1 req/s,0 req/s
2023-06-12 14:25:15,0.800 req/s,0 req/s
2023-06-12 14:25:20,1.20 req/s,0 req/s
2023-06-12 14:25:25,0.800 req/s,0 req/s
2023-06-12 14:25:30,0.800 req/s,0 req/s
2023-06-12 14:25:35,1 req/s,0 req/s
2023-06-12 14:25:40,1 req/s,0 req/s
2023-06-12 14:25:45,1.20 req/s,0 req/s
2023-06-12 14:25:50,0.800 req/s,0 req/s
2023-06-12 14:25:55,1.40 req/s,0 req/s
2023-06-12 14:26:00,1 req/s,0 req/s
2023-06-12 14:26:05,1 req/s,0 req/s
2023-06-12 14:26:10,1.60 req/s,0 req/s
2023-06-12 14:26:15,1.20 req/s,0 req/s
2023-06-12 14:26:20,1.20 req/s,0 req/s
2023-06-12 14:26:25,1 req/s,0 req/s
2023-06-12 14:26:30,1.20 req/s,0 req/s
2023-06-12 14:26:35,1.20 req/s,0 req/s
