"Time","tps","tps_error"
2023-05-25 20:21:20,1.56 req/s,0 req/s
2023-05-25 20:21:25,1.60 req/s,0 req/s
2023-05-25 20:21:30,1.55 req/s,0 req/s
2023-05-25 20:21:35,1.56 req/s,0 req/s
2023-05-25 20:21:40,1.65 req/s,0 req/s
2023-05-25 20:21:45,1.76 req/s,0 req/s
2023-05-25 20:21:50,1.84 req/s,0 req/s
2023-05-25 20:21:55,1.93 req/s,0.0545 req/s
2023-05-25 20:22:00,2.15 req/s,0.182 req/s
2023-05-25 20:22:05,2.27 req/s,0.200 req/s
2023-05-25 20:22:10,2.51 req/s,0.291 req/s
2023-05-25 20:22:15,2.56 req/s,0.291 req/s
2023-05-25 20:22:20,2.80 req/s,0.455 req/s
2023-05-25 20:22:25,2.96 req/s,0.545 req/s
2023-05-25 20:22:30,3.20 req/s,0.691 req/s
2023-05-25 20:22:35,3.29 req/s,0.691 req/s
2023-05-25 20:22:40,3.36 req/s,0.691 req/s
2023-05-25 20:22:45,3.53 req/s,0.691 req/s
2023-05-25 20:22:50,3.62 req/s,0.637 req/s
2023-05-25 20:22:55,3.55 req/s,0.509 req/s
2023-05-25 20:23:00,3.56 req/s,0.491 req/s
2023-05-25 20:23:05,3.33 req/s,0.418 req/s
2023-05-25 20:23:10,3.49 req/s,0.546 req/s
2023-05-25 20:23:15,3.16 req/s,0.382 req/s
2023-05-25 20:23:20,2.98 req/s,0.291 req/s
2023-05-25 20:23:25,2.67 req/s,0.145 req/s
2023-05-25 20:23:30,2.42 req/s,0.145 req/s
2023-05-25 20:23:35,2.15 req/s,0.145 req/s
2023-05-25 20:23:40,1.87 req/s,0.145 req/s
2023-05-25 20:23:45,1.62 req/s,0.145 req/s
2023-05-25 20:23:50,1.40 req/s,0.145 req/s
2023-05-25 20:23:55,1.18 req/s,0.145 req/s
2023-05-25 20:24:00,1.09 req/s,0.127 req/s
2023-05-25 20:24:05,0.800 req/s,0 req/s
2023-05-25 20:24:10,0.818 req/s,0 req/s
2023-05-25 20:24:15,0.800 req/s,0 req/s
2023-05-25 20:24:20,0.818 req/s,0 req/s
2023-05-25 20:24:25,0.818 req/s,0 req/s
2023-05-25 20:24:30,0.800 req/s,0 req/s
2023-05-25 20:24:35,0.836 req/s,0 req/s
2023-05-25 20:24:40,0.836 req/s,0 req/s
2023-05-25 20:24:45,0.818 req/s,0 req/s
2023-05-25 20:24:50,0.836 req/s,0 req/s
2023-05-25 20:24:55,0.836 req/s,0 req/s
2023-05-25 20:25:00,0.836 req/s,0 req/s
2023-05-25 20:25:05,0.836 req/s,0 req/s
2023-05-25 20:25:10,0.836 req/s,0 req/s
2023-05-25 20:25:15,0.818 req/s,0 req/s
2023-05-25 20:25:20,0.818 req/s,0 req/s
2023-05-25 20:25:25,0.855 req/s,0 req/s
2023-05-25 20:25:30,0.800 req/s,0 req/s
2023-05-25 20:25:35,0.800 req/s,0 req/s
2023-05-25 20:25:40,0.818 req/s,0 req/s
2023-05-25 20:25:45,0.818 req/s,0 req/s
2023-05-25 20:25:50,0.818 req/s,0 req/s
2023-05-25 20:25:55,0.818 req/s,0 req/s
2023-05-25 20:26:00,0.818 req/s,0 req/s
2023-05-25 20:26:05,0.818 req/s,0 req/s
2023-05-25 20:26:10,0.836 req/s,0 req/s
2023-05-25 20:26:15,0.836 req/s,0 req/s
2023-05-25 20:26:20,0.818 req/s,0 req/s
2023-05-25 20:26:25,0.818 req/s,0 req/s
2023-05-25 20:26:30,0.818 req/s,0 req/s
2023-05-25 20:26:35,0.800 req/s,0 req/s
2023-05-25 20:26:40,0.800 req/s,0 req/s
2023-05-25 20:26:45,0.818 req/s,0 req/s
2023-05-25 20:26:50,0.836 req/s,0 req/s
2023-05-25 20:26:55,0.836 req/s,0 req/s
2023-05-25 20:27:00,0.818 req/s,0 req/s
2023-05-25 20:27:05,0.818 req/s,0 req/s
2023-05-25 20:27:10,0.818 req/s,0 req/s
2023-05-25 20:27:15,0.818 req/s,0 req/s
2023-05-25 20:27:20,0.836 req/s,0 req/s
2023-05-25 20:27:25,0.836 req/s,0 req/s
2023-05-25 20:27:30,0.818 req/s,0 req/s
2023-05-25 20:27:35,0.836 req/s,0 req/s
2023-05-25 20:27:40,0.836 req/s,0 req/s
2023-05-25 20:27:45,0.800 req/s,0 req/s
2023-05-25 20:27:50,0.818 req/s,0 req/s
2023-05-25 20:27:55,0.818 req/s,0 req/s
2023-05-25 20:28:00,0.818 req/s,0 req/s
2023-05-25 20:28:05,0.818 req/s,0 req/s
2023-05-25 20:28:10,0.800 req/s,0 req/s
2023-05-25 20:28:15,0.818 req/s,0 req/s
2023-05-25 20:28:20,0.818 req/s,0 req/s
2023-05-25 20:28:25,0.855 req/s,0 req/s
2023-05-25 20:28:30,0.909 req/s,0 req/s
2023-05-25 20:28:35,0.927 req/s,0 req/s
2023-05-25 20:28:40,1.02 req/s,0 req/s
2023-05-25 20:28:45,1.07 req/s,0 req/s
2023-05-25 20:28:50,1.13 req/s,0 req/s
2023-05-25 20:28:55,1.20 req/s,0 req/s
2023-05-25 20:29:00,1.25 req/s,0 req/s
2023-05-25 20:29:05,1.33 req/s,0 req/s
2023-05-25 20:29:10,1.38 req/s,0 req/s
2023-05-25 20:29:15,1.45 req/s,0 req/s
2023-05-25 20:29:20,1.47 req/s,0 req/s
2023-05-25 20:29:25,1.47 req/s,0 req/s
2023-05-25 20:29:30,1.49 req/s,0 req/s
2023-05-25 20:29:35,1.49 req/s,0 req/s
2023-05-25 20:29:40,1.49 req/s,0 req/s
2023-05-25 20:29:45,1.49 req/s,0 req/s
2023-05-25 20:29:50,1.49 req/s,0 req/s
2023-05-25 20:29:55,1.49 req/s,0 req/s
2023-05-25 20:30:00,1.51 req/s,0 req/s
2023-05-25 20:30:05,1.51 req/s,0 req/s
2023-05-25 20:30:10,1.51 req/s,0 req/s
2023-05-25 20:30:15,1.53 req/s,0 req/s
2023-05-25 20:30:20,1.49 req/s,0 req/s
2023-05-25 20:30:25,1.53 req/s,0 req/s
2023-05-25 20:30:30,1.51 req/s,0 req/s
2023-05-25 20:30:35,1.51 req/s,0 req/s
2023-05-25 20:30:40,1.55 req/s,0 req/s
2023-05-25 20:30:45,1.49 req/s,0 req/s
2023-05-25 20:30:50,1.47 req/s,0 req/s
2023-05-25 20:30:55,1.47 req/s,0 req/s
2023-05-25 20:31:00,1.47 req/s,0 req/s
2023-05-25 20:31:05,1.40 req/s,0 req/s
2023-05-25 20:31:10,1.36 req/s,0.0364 req/s
2023-05-25 20:31:15,1.42 req/s,0.127 req/s
2023-05-25 20:31:20,1.40 req/s,0.164 req/s
2023-05-25 20:31:25,1.40 req/s,0.200 req/s
2023-05-25 20:31:30,1.36 req/s,0.218 req/s
2023-05-25 20:31:35,1.42 req/s,0.309 req/s
2023-05-25 20:31:40,1.47 req/s,0.309 req/s
2023-05-25 20:31:45,1.45 req/s,0.309 req/s
2023-05-25 20:31:50,1.40 req/s,0.309 req/s
2023-05-25 20:31:55,1.33 req/s,0.309 req/s
2023-05-25 20:32:00,1.35 req/s,0.309 req/s
2023-05-25 20:32:05,1.33 req/s,0.273 req/s
2023-05-25 20:32:10,1.24 req/s,0.182 req/s
2023-05-25 20:32:15,1.15 req/s,0.145 req/s
2023-05-25 20:32:20,1.13 req/s,0.109 req/s
2023-05-25 20:32:25,1.09 req/s,0.0909 req/s
2023-05-25 20:32:30,0.964 req/s,0 req/s
2023-05-25 20:32:35,0.855 req/s,0 req/s
2023-05-25 20:32:40,0.873 req/s,0 req/s
2023-05-25 20:32:45,0.855 req/s,0 req/s
2023-05-25 20:32:50,0.836 req/s,0 req/s
2023-05-25 20:32:55,0.836 req/s,0 req/s
2023-05-25 20:33:00,0.818 req/s,0 req/s
2023-05-25 20:33:05,0.855 req/s,0 req/s
2023-05-25 20:33:10,0.873 req/s,0 req/s
2023-05-25 20:33:15,0.836 req/s,0 req/s
2023-05-25 20:33:20,0.855 req/s,0 req/s
2023-05-25 20:33:25,0.855 req/s,0 req/s
2023-05-25 20:33:30,0.873 req/s,0 req/s
2023-05-25 20:33:35,0.836 req/s,0 req/s
2023-05-25 20:33:40,0.855 req/s,0 req/s
2023-05-25 20:33:45,0.873 req/s,0 req/s
2023-05-25 20:33:50,0.855 req/s,0 req/s
2023-05-25 20:33:55,0.855 req/s,0 req/s
2023-05-25 20:34:00,0.855 req/s,0 req/s
2023-05-25 20:34:05,0.836 req/s,0 req/s
2023-05-25 20:34:10,0.855 req/s,0 req/s
2023-05-25 20:34:15,0.836 req/s,0 req/s
2023-05-25 20:34:20,0.855 req/s,0 req/s
2023-05-25 20:34:25,0.855 req/s,0 req/s
2023-05-25 20:34:30,0.855 req/s,0 req/s
2023-05-25 20:34:35,0.836 req/s,0 req/s
2023-05-25 20:34:40,0.855 req/s,0 req/s
2023-05-25 20:34:45,0.836 req/s,0 req/s
2023-05-25 20:34:50,0.873 req/s,0 req/s
2023-05-25 20:34:55,0.836 req/s,0 req/s
2023-05-25 20:35:00,0.855 req/s,0 req/s
2023-05-25 20:35:05,0.855 req/s,0 req/s
2023-05-25 20:35:10,0.855 req/s,0 req/s
2023-05-25 20:35:15,0.836 req/s,0 req/s
2023-05-25 20:35:20,0.855 req/s,0 req/s
2023-05-25 20:35:25,0.855 req/s,0 req/s
2023-05-25 20:35:30,0.836 req/s,0 req/s
2023-05-25 20:35:35,0.818 req/s,0 req/s
2023-05-25 20:35:40,0.873 req/s,0 req/s
2023-05-25 20:35:45,0.855 req/s,0 req/s
2023-05-25 20:35:50,0.855 req/s,0 req/s
2023-05-25 20:35:55,0.836 req/s,0 req/s
2023-05-25 20:36:00,0.855 req/s,0 req/s
2023-05-25 20:36:05,0.855 req/s,0 req/s
2023-05-25 20:36:10,0.836 req/s,0 req/s
2023-05-25 20:36:15,0.836 req/s,0 req/s
2023-05-25 20:36:20,0.818 req/s,0 req/s
2023-05-25 20:36:25,0.855 req/s,0 req/s
2023-05-25 20:36:30,0.873 req/s,0 req/s
2023-05-25 20:36:35,0.836 req/s,0 req/s
2023-05-25 20:36:40,0.818 req/s,0 req/s
2023-05-25 20:36:45,0.836 req/s,0 req/s
2023-05-25 20:36:50,0.855 req/s,0 req/s
2023-05-25 20:36:55,0.818 req/s,0 req/s
2023-05-25 20:37:00,0.836 req/s,0 req/s
2023-05-25 20:37:05,0.855 req/s,0 req/s
2023-05-25 20:37:10,0.836 req/s,0 req/s
2023-05-25 20:37:15,0.873 req/s,0 req/s
2023-05-25 20:37:20,0.855 req/s,0 req/s
2023-05-25 20:37:25,0.836 req/s,0 req/s
2023-05-25 20:37:30,0.873 req/s,0 req/s
2023-05-25 20:37:35,1.07 req/s,0 req/s
2023-05-25 20:37:40,1.31 req/s,0 req/s
2023-05-25 20:37:45,1.55 req/s,0.0182 req/s
2023-05-25 20:37:50,1.85 req/s,0.291 req/s
2023-05-25 20:37:55,2.20 req/s,0.545 req/s
2023-05-25 20:38:00,2.38 req/s,0.691 req/s
2023-05-25 20:38:05,2.69 req/s,1.02 req/s
2023-05-25 20:38:10,3.04 req/s,1.27 req/s
2023-05-25 20:38:15,3.25 req/s,1.36 req/s
2023-05-25 20:38:20,3.58 req/s,1.58 req/s
2023-05-25 20:38:25,3.84 req/s,1.76 req/s
2023-05-25 20:38:30,3.95 req/s,2 req/s
2023-05-25 20:38:35,3.95 req/s,2.15 req/s
2023-05-25 20:38:40,4.04 req/s,2.35 req/s
2023-05-25 20:38:45,4.04 req/s,2.25 req/s
2023-05-25 20:38:50,3.93 req/s,2.13 req/s
2023-05-25 20:38:55,4.09 req/s,2.22 req/s
2023-05-25 20:39:00,4.04 req/s,1.98 req/s
2023-05-25 20:39:05,3.98 req/s,1.87 req/s
2023-05-25 20:39:10,4.05 req/s,2.02 req/s
2023-05-25 20:39:15,3.98 req/s,1.87 req/s
2023-05-25 20:39:20,3.98 req/s,1.87 req/s
2023-05-25 20:39:25,3.82 req/s,1.64 req/s
2023-05-25 20:39:30,3.67 req/s,1.49 req/s
2023-05-25 20:39:35,3.40 req/s,1.27 req/s
2023-05-25 20:39:40,3.18 req/s,1.09 req/s
2023-05-25 20:39:45,3 req/s,0.964 req/s
2023-05-25 20:39:50,2.71 req/s,0.727 req/s
2023-05-25 20:39:55,2.55 req/s,0.636 req/s
2023-05-25 20:40:00,2.33 req/s,0.491 req/s
2023-05-25 20:40:05,2.11 req/s,0.255 req/s
2023-05-25 20:40:10,1.91 req/s,0.182 req/s
2023-05-25 20:40:15,1.73 req/s,0 req/s
2023-05-25 20:40:20,1.65 req/s,0 req/s
2023-05-25 20:40:25,1.64 req/s,0 req/s
2023-05-25 20:40:30,1.64 req/s,0 req/s
2023-05-25 20:40:35,1.64 req/s,0 req/s
2023-05-25 20:40:40,1.65 req/s,0 req/s
2023-05-25 20:40:45,1.67 req/s,0 req/s
2023-05-25 20:40:50,1.67 req/s,0 req/s
2023-05-25 20:40:55,1.67 req/s,0 req/s
2023-05-25 20:41:00,1.67 req/s,0 req/s
2023-05-25 20:41:05,1.71 req/s,0 req/s
2023-05-25 20:41:10,1.67 req/s,0 req/s
2023-05-25 20:41:15,1.69 req/s,0 req/s
2023-05-25 20:41:20,1.65 req/s,0 req/s
2023-05-25 20:41:25,1.71 req/s,0 req/s
2023-05-25 20:41:30,1.65 req/s,0 req/s
2023-05-25 20:41:35,1.65 req/s,0 req/s
2023-05-25 20:41:40,1.67 req/s,0 req/s
2023-05-25 20:41:45,1.62 req/s,0 req/s
2023-05-25 20:41:50,1.64 req/s,0 req/s
2023-05-25 20:41:55,1.64 req/s,0 req/s
2023-05-25 20:42:00,1.62 req/s,0 req/s
2023-05-25 20:42:05,1.65 req/s,0 req/s
2023-05-25 20:42:10,1.65 req/s,0 req/s
2023-05-25 20:42:15,1.65 req/s,0 req/s
2023-05-25 20:42:20,1.64 req/s,0 req/s
2023-05-25 20:42:25,1.69 req/s,0 req/s
2023-05-25 20:42:30,1.67 req/s,0 req/s
2023-05-25 20:42:35,1.67 req/s,0 req/s
2023-05-25 20:42:40,1.71 req/s,0 req/s
2023-05-25 20:42:45,1.67 req/s,0 req/s
2023-05-25 20:42:50,1.67 req/s,0 req/s
2023-05-25 20:42:55,1.67 req/s,0 req/s
2023-05-25 20:43:00,1.65 req/s,0 req/s
2023-05-25 20:43:05,1.65 req/s,0 req/s
2023-05-25 20:43:10,1.65 req/s,0 req/s
2023-05-25 20:43:15,1.67 req/s,0 req/s
2023-05-25 20:43:20,1.60 req/s,0 req/s
2023-05-25 20:43:25,1.65 req/s,0 req/s
2023-05-25 20:43:30,1.65 req/s,0 req/s
2023-05-25 20:43:35,1.65 req/s,0 req/s
2023-05-25 20:43:40,1.65 req/s,0 req/s
2023-05-25 20:43:45,1.65 req/s,0 req/s
2023-05-25 20:43:50,1.64 req/s,0 req/s
2023-05-25 20:43:55,1.65 req/s,0 req/s
2023-05-25 20:44:00,1.65 req/s,0 req/s
2023-05-25 20:44:05,1.67 req/s,0 req/s
2023-05-25 20:44:10,1.64 req/s,0 req/s
2023-05-25 20:44:15,1.67 req/s,0 req/s
2023-05-25 20:44:20,1.71 req/s,0 req/s
2023-05-25 20:44:25,1.78 req/s,0.0182 req/s
2023-05-25 20:44:30,2.07 req/s,0.236 req/s
2023-05-25 20:44:35,2.29 req/s,0.400 req/s
2023-05-25 20:44:40,2.65 req/s,0.745 req/s
2023-05-25 20:44:45,2.78 req/s,0.782 req/s
2023-05-25 20:44:50,3.05 req/s,1 req/s
2023-05-25 20:44:55,3.11 req/s,1.00 req/s
2023-05-25 20:45:00,3.16 req/s,1.00 req/s
2023-05-25 20:45:05,3.25 req/s,1.00 req/s
2023-05-25 20:45:10,3.33 req/s,1 req/s
2023-05-25 20:45:15,3.29 req/s,1.00 req/s
2023-05-25 20:45:20,3.31 req/s,0.982 req/s
2023-05-25 20:45:25,3.11 req/s,0.764 req/s
2023-05-25 20:45:30,2.96 req/s,0.600 req/s
2023-05-25 20:45:35,2.67 req/s,0.255 req/s
2023-05-25 20:45:40,2.55 req/s,0.218 req/s
2023-05-25 20:45:45,2.38 req/s,0 req/s
2023-05-25 20:45:50,2.42 req/s,0 req/s
2023-05-25 20:45:55,2.40 req/s,0 req/s
2023-05-25 20:46:00,2.40 req/s,0 req/s
2023-05-25 20:46:05,2.40 req/s,0 req/s
2023-05-25 20:46:10,2.42 req/s,0 req/s
2023-05-25 20:46:15,2.38 req/s,0 req/s
2023-05-25 20:46:20,2.36 req/s,0 req/s
2023-05-25 20:46:25,2.36 req/s,0 req/s
2023-05-25 20:46:30,2.38 req/s,0 req/s
2023-05-25 20:46:35,2.45 req/s,0 req/s
2023-05-25 20:46:40,2.42 req/s,0 req/s
2023-05-25 20:46:45,2.36 req/s,0 req/s
2023-05-25 20:46:50,2.36 req/s,0 req/s
2023-05-25 20:46:55,2.38 req/s,0 req/s
2023-05-25 20:47:00,2.42 req/s,0 req/s
2023-05-25 20:47:05,2.35 req/s,0 req/s
2023-05-25 20:47:10,2.40 req/s,0 req/s
2023-05-25 20:47:15,2.31 req/s,0 req/s
2023-05-25 20:47:20,2.18 req/s,0 req/s
2023-05-25 20:47:25,2.05 req/s,0 req/s
2023-05-25 20:47:30,2.02 req/s,0 req/s
2023-05-25 20:47:35,1.89 req/s,0 req/s
2023-05-25 20:47:40,1.82 req/s,0 req/s
2023-05-25 20:47:45,1.78 req/s,0 req/s
2023-05-25 20:47:50,1.65 req/s,0 req/s
2023-05-25 20:47:55,1.55 req/s,0 req/s
2023-05-25 20:48:00,1.53 req/s,0 req/s
2023-05-25 20:48:05,1.40 req/s,0 req/s
2023-05-25 20:48:10,1.38 req/s,0 req/s
2023-05-25 20:48:15,1.42 req/s,0 req/s
2023-05-25 20:48:20,1.44 req/s,0 req/s
2023-05-25 20:48:25,1.40 req/s,0 req/s
2023-05-25 20:48:30,1.38 req/s,0 req/s
2023-05-25 20:48:35,1.40 req/s,0 req/s
2023-05-25 20:48:40,1.38 req/s,0 req/s
2023-05-25 20:48:45,1.38 req/s,0 req/s
2023-05-25 20:48:50,1.40 req/s,0 req/s
2023-05-25 20:48:55,1.38 req/s,0 req/s
2023-05-25 20:49:00,1.36 req/s,0 req/s
2023-05-25 20:49:05,1.36 req/s,0 req/s
2023-05-25 20:49:10,1.40 req/s,0 req/s
2023-05-25 20:49:15,1.40 req/s,0 req/s
2023-05-25 20:49:20,1.40 req/s,0 req/s
2023-05-25 20:49:25,1.42 req/s,0 req/s
2023-05-25 20:49:30,1.42 req/s,0 req/s
2023-05-25 20:49:35,1.40 req/s,0 req/s
2023-05-25 20:49:40,1.42 req/s,0 req/s
2023-05-25 20:49:45,1.36 req/s,0 req/s
2023-05-25 20:49:50,1.40 req/s,0 req/s
2023-05-25 20:49:55,1.40 req/s,0 req/s
2023-05-25 20:50:00,1.40 req/s,0 req/s
2023-05-25 20:50:05,1.40 req/s,0 req/s
2023-05-25 20:50:10,1.38 req/s,0 req/s
2023-05-25 20:50:15,1.40 req/s,0 req/s
2023-05-25 20:50:20,1.40 req/s,0 req/s
2023-05-25 20:50:25,1.38 req/s,0 req/s
2023-05-25 20:50:30,1.38 req/s,0 req/s
2023-05-25 20:50:35,1.36 req/s,0 req/s
2023-05-25 20:50:40,1.40 req/s,0 req/s
2023-05-25 20:50:45,1.33 req/s,0 req/s
2023-05-25 20:50:50,1.29 req/s,0 req/s
2023-05-25 20:50:55,1.31 req/s,0 req/s
2023-05-25 20:51:00,1.22 req/s,0 req/s
2023-05-25 20:51:05,1.22 req/s,0 req/s
2023-05-25 20:51:10,1.16 req/s,0 req/s
2023-05-25 20:51:15,1.15 req/s,0 req/s
2023-05-25 20:51:20,1.13 req/s,0 req/s
2023-05-25 20:51:25,1.11 req/s,0 req/s
2023-05-25 20:51:30,1.09 req/s,0 req/s
2023-05-25 20:51:35,1.04 req/s,0 req/s
2023-05-25 20:51:40,1.09 req/s,0 req/s
2023-05-25 20:51:45,1.07 req/s,0 req/s
2023-05-25 20:51:50,1.05 req/s,0 req/s
2023-05-25 20:51:55,1.09 req/s,0 req/s
2023-05-25 20:52:00,1.07 req/s,0 req/s
2023-05-25 20:52:05,1.07 req/s,0 req/s
2023-05-25 20:52:10,1.04 req/s,0 req/s
2023-05-25 20:52:15,1.05 req/s,0 req/s
2023-05-25 20:52:20,1.05 req/s,0 req/s
2023-05-25 20:52:25,1.05 req/s,0 req/s
2023-05-25 20:52:30,1.07 req/s,0 req/s
2023-05-25 20:52:35,1.04 req/s,0 req/s
2023-05-25 20:52:40,1.07 req/s,0 req/s
2023-05-25 20:52:45,1.05 req/s,0 req/s
2023-05-25 20:52:50,1.05 req/s,0 req/s
2023-05-25 20:52:55,1.04 req/s,0 req/s
2023-05-25 20:53:00,1.05 req/s,0 req/s
2023-05-25 20:53:05,1.07 req/s,0 req/s
2023-05-25 20:53:10,1.07 req/s,0 req/s
2023-05-25 20:53:15,1.07 req/s,0 req/s
2023-05-25 20:53:20,1.07 req/s,0 req/s
2023-05-25 20:53:25,1.07 req/s,0 req/s
2023-05-25 20:53:30,1.07 req/s,0 req/s
2023-05-25 20:53:35,1.07 req/s,0 req/s
2023-05-25 20:53:40,1.07 req/s,0 req/s
2023-05-25 20:53:45,1.05 req/s,0 req/s
2023-05-25 20:53:50,1.07 req/s,0 req/s
2023-05-25 20:53:55,1.05 req/s,0 req/s
2023-05-25 20:54:00,1.07 req/s,0 req/s
2023-05-25 20:54:05,1.05 req/s,0 req/s
2023-05-25 20:54:10,1.05 req/s,0 req/s
2023-05-25 20:54:15,1.05 req/s,0 req/s
2023-05-25 20:54:20,1.07 req/s,0 req/s
2023-05-25 20:54:25,1.05 req/s,0 req/s
2023-05-25 20:54:30,1.05 req/s,0 req/s
2023-05-25 20:54:35,1.05 req/s,0 req/s
2023-05-25 20:54:40,1.07 req/s,0 req/s
2023-05-25 20:54:45,1.05 req/s,0 req/s
2023-05-25 20:54:50,1.07 req/s,0 req/s
2023-05-25 20:54:55,1.04 req/s,0 req/s
2023-05-25 20:55:00,1.07 req/s,0 req/s
2023-05-25 20:55:05,1.07 req/s,0 req/s
2023-05-25 20:55:10,1.05 req/s,0 req/s
2023-05-25 20:55:15,1.05 req/s,0 req/s
2023-05-25 20:55:20,1.07 req/s,0 req/s
2023-05-25 20:55:25,1.05 req/s,0 req/s
2023-05-25 20:55:30,1.05 req/s,0 req/s
2023-05-25 20:55:35,1.02 req/s,0 req/s
2023-05-25 20:55:40,1.07 req/s,0 req/s
2023-05-25 20:55:45,1.05 req/s,0 req/s
2023-05-25 20:55:50,1.07 req/s,0 req/s
2023-05-25 20:55:55,1.04 req/s,0 req/s
2023-05-25 20:56:00,1.02 req/s,0 req/s
2023-05-25 20:56:05,0.982 req/s,0 req/s
2023-05-25 20:56:10,0.964 req/s,0 req/s
2023-05-25 20:56:15,0.927 req/s,0 req/s
2023-05-25 20:56:20,0.909 req/s,0 req/s
2023-05-25 20:56:25,0.891 req/s,0 req/s
2023-05-25 20:56:30,0.891 req/s,0 req/s
2023-05-25 20:56:35,0.836 req/s,0 req/s
2023-05-25 20:56:40,0.818 req/s,0 req/s
2023-05-25 20:56:45,0.782 req/s,0 req/s
2023-05-25 20:56:50,0.764 req/s,0 req/s
2023-05-25 20:56:55,0.764 req/s,0 req/s
2023-05-25 20:57:00,0.782 req/s,0 req/s
2023-05-25 20:57:05,0.764 req/s,0 req/s
2023-05-25 20:57:10,0.745 req/s,0 req/s
2023-05-25 20:57:15,0.764 req/s,0 req/s
2023-05-25 20:57:20,0.745 req/s,0 req/s
2023-05-25 20:57:25,0.764 req/s,0 req/s
2023-05-25 20:57:30,0.764 req/s,0 req/s
2023-05-25 20:57:35,0.764 req/s,0 req/s
2023-05-25 20:57:40,0.745 req/s,0 req/s
2023-05-25 20:57:45,0.764 req/s,0 req/s
2023-05-25 20:57:50,0.764 req/s,0 req/s
2023-05-25 20:57:55,0.764 req/s,0 req/s
2023-05-25 20:58:00,0.745 req/s,0 req/s
2023-05-25 20:58:05,0.800 req/s,0 req/s
2023-05-25 20:58:10,0.764 req/s,0 req/s
2023-05-25 20:58:15,0.782 req/s,0 req/s
2023-05-25 20:58:20,0.764 req/s,0 req/s
2023-05-25 20:58:25,0.764 req/s,0 req/s
2023-05-25 20:58:30,0.764 req/s,0 req/s
2023-05-25 20:58:35,0.782 req/s,0 req/s
2023-05-25 20:58:40,0.745 req/s,0 req/s
2023-05-25 20:58:45,0.745 req/s,0 req/s
2023-05-25 20:58:50,0.745 req/s,0 req/s
2023-05-25 20:58:55,0.782 req/s,0 req/s
2023-05-25 20:59:00,0.764 req/s,0 req/s
2023-05-25 20:59:05,0.764 req/s,0 req/s
2023-05-25 20:59:10,0.764 req/s,0 req/s
2023-05-25 20:59:15,0.764 req/s,0 req/s
2023-05-25 20:59:20,0.745 req/s,0 req/s
2023-05-25 20:59:25,0.764 req/s,0 req/s
2023-05-25 20:59:30,0.745 req/s,0 req/s
2023-05-25 20:59:35,0.745 req/s,0 req/s
2023-05-25 20:59:40,0.709 req/s,0 req/s
2023-05-25 20:59:45,0.673 req/s,0 req/s
2023-05-25 20:59:50,0.636 req/s,0 req/s
2023-05-25 20:59:55,0.618 req/s,0 req/s
2023-05-25 21:00:00,0.600 req/s,0 req/s
2023-05-25 21:00:05,0.564 req/s,0 req/s
2023-05-25 21:00:10,0.545 req/s,0 req/s
2023-05-25 21:00:15,0.545 req/s,0 req/s
2023-05-25 21:00:20,0.491 req/s,0 req/s
2023-05-25 21:00:25,0.491 req/s,0 req/s
2023-05-25 21:00:30,0.491 req/s,0 req/s
2023-05-25 21:00:35,0.509 req/s,0 req/s
2023-05-25 21:00:40,0.509 req/s,0 req/s
2023-05-25 21:00:45,0.491 req/s,0 req/s
2023-05-25 21:00:50,0.491 req/s,0 req/s
2023-05-25 21:00:55,0.491 req/s,0 req/s
2023-05-25 21:01:00,0.509 req/s,0 req/s
2023-05-25 21:01:05,0.509 req/s,0 req/s
2023-05-25 21:01:10,0.473 req/s,0 req/s
2023-05-25 21:01:15,0.509 req/s,0 req/s
2023-05-25 21:01:20,0.509 req/s,0 req/s
2023-05-25 21:01:25,0.509 req/s,0 req/s
2023-05-25 21:01:30,0.491 req/s,0 req/s
2023-05-25 21:01:35,0.491 req/s,0 req/s
2023-05-25 21:01:40,0.509 req/s,0 req/s
2023-05-25 21:01:45,0.491 req/s,0 req/s
2023-05-25 21:01:50,0.509 req/s,0 req/s
2023-05-25 21:01:55,0.491 req/s,0 req/s
2023-05-25 21:02:00,0.491 req/s,0 req/s
2023-05-25 21:02:05,0.509 req/s,0 req/s
2023-05-25 21:02:10,0.509 req/s,0 req/s
2023-05-25 21:02:15,0.564 req/s,0 req/s
2023-05-25 21:02:20,0.582 req/s,0 req/s
2023-05-25 21:02:25,0.636 req/s,0 req/s
2023-05-25 21:02:30,0.691 req/s,0 req/s
2023-05-25 21:02:35,0.709 req/s,0 req/s
2023-05-25 21:02:40,0.764 req/s,0 req/s
2023-05-25 21:02:45,0.782 req/s,0 req/s
2023-05-25 21:02:50,0.836 req/s,0 req/s
2023-05-25 21:02:55,0.836 req/s,0 req/s
2023-05-25 21:03:00,0.909 req/s,0 req/s
2023-05-25 21:03:05,0.909 req/s,0 req/s
2023-05-25 21:03:10,0.891 req/s,0 req/s
2023-05-25 21:03:15,0.927 req/s,0 req/s
2023-05-25 21:03:20,0.909 req/s,0 req/s
2023-05-25 21:03:25,0.909 req/s,0 req/s
2023-05-25 21:03:30,0.909 req/s,0 req/s
2023-05-25 21:03:35,0.909 req/s,0 req/s
2023-05-25 21:03:40,0.909 req/s,0 req/s
2023-05-25 21:03:45,0.909 req/s,0 req/s
2023-05-25 21:03:50,0.909 req/s,0 req/s
