"Time","Timestamp","cpu_usage","memory_usage","bandwidth_inbound","bandwidth_outbound","tps","tps_error","response_time","Status"
"2023-05-25 19:49:15","1685018955000","0.800%","38.3%","18.9 MB/s","16.8 MB/s","0.509 req/s","0 req/s","318 ms","0"
"2023-05-25 19:49:20","1685018960000","6.00%","38.3%","2.46 GB/s","2.11 GB/s","0.509 req/s","0 req/s","327 ms","0"
"2023-05-25 19:49:25","1685018965000","1.20%","38.3%","62.3 MB/s","93.6 MB/s","0.491 req/s","0 req/s","327 ms","0"
"2023-05-25 19:49:30","1685018970000","9.80%","38.3%","462 MB/s","411 MB/s","0.491 req/s","0 req/s","405 ms","0"
"2023-05-25 19:49:35","1685018975000","3.20%","38.3%","2.38 GB/s","2.03 GB/s","0.509 req/s","0 req/s","395 ms","0"
"2023-05-25 19:49:40","1685018980000","3.80%","38.3%","2.61 GB/s","2.22 GB/s","0.509 req/s","0 req/s","387 ms","0"
"2023-05-25 19:49:45","1685018985000","10.8%","38.3%","510 MB/s","510 MB/s","0.509 req/s","0 req/s","434 ms","0"
"2023-05-25 19:49:50","1685018990000","3.80%","38.3%","2.40 GB/s","2.03 GB/s","0.491 req/s","0 req/s","438 ms","0"
"2023-05-25 19:49:55","1685018995000","2.60%","38.3%","198 MB/s","190 MB/s","0.509 req/s","0 req/s","421 ms","0"
"2023-05-25 19:50:00","1685019000000","1.00%","38.3%","11.3 MB/s","9.78 MB/s","0.527 req/s","0 req/s","421 ms","0"
"2023-05-25 19:50:05","1685019005000","9.20%","37.8%","5.24 GB/s","4.46 GB/s","0.509 req/s","0 req/s","383 ms","0"
"2023-05-25 19:50:10","1685019010000","4.00%","38.2%","2.21 GB/s","1.88 GB/s","0.509 req/s","0 req/s","372 ms","0"
"2023-05-25 19:50:15","1685019015000","4.00%","38.2%","2.86 GB/s","2.43 GB/s","0.509 req/s","0 req/s","372 ms","0"
"2023-05-25 19:50:20","1685019020000","3.80%","38.2%","2.30 GB/s","1.99 GB/s","0.509 req/s","0 req/s","383 ms","0"
"2023-05-25 19:50:25","1685019025000","12.8%","38.2%","525 MB/s","481 MB/s","0.509 req/s","0 req/s","399 ms","0"
"2023-05-25 19:50:30","1685019030000","7.00%","38.2%","329 MB/s","330 MB/s","0.509 req/s","0 req/s","463 ms","0"
"2023-05-25 19:50:35","1685019035000","1.40%","38.2%","75.7 MB/s","62.3 MB/s","0.509 req/s","0 req/s","455 ms","0"
"2023-05-25 19:50:40","1685019040000","9.40%","38.2%","3.03 GB/s","2.63 GB/s","0.509 req/s","0 req/s","445 ms","0"
"2023-05-25 19:50:45","1685019045000","0.800%","38.2%","16.5 MB/s","14.3 MB/s","0.527 req/s","0 req/s","428 ms","0"
"2023-05-25 19:50:50","1685019050000","1.40%","38.2%","14.5 MB/s","12.7 MB/s","0.509 req/s","0 req/s","407 ms","0"
"2023-05-25 19:50:55","1685019055000","0.800%","38.2%","15.2 MB/s","13.1 MB/s","0.509 req/s","0 req/s","397 ms","0"
"2023-05-25 19:51:00","1685019060000","3.80%","38.2%","2.68 GB/s","2.29 GB/s","0.509 req/s","0 req/s","393 ms","0"
"2023-05-25 19:51:05","1685019065000","3.80%","38.2%","2.31 GB/s","1.96 GB/s","0.545 req/s","0 req/s","404 ms","0"
"2023-05-25 19:51:10","1685019070000","34.6%","38.2%","16.9 GB/s","15.6 GB/s","0.836 req/s","0 req/s","776 ms","1"
"2023-05-25 19:51:15","1685019075000","42.6%","38.7%","18.6 GB/s","15.0 GB/s","1.07 req/s","0.0727 req/s","1.37 s","1"
"2023-05-25 19:51:20","1685019080000","22.6%","38.7%","908 MB/s","897 MB/s","1.44 req/s","0.400 req/s","1.85 s","1"
"2023-05-25 19:51:25","1685019085000","25.2%","38.7%","1.42 GB/s","1.81 GB/s","1.89 req/s","0.745 req/s","2.33 s","1"
"2023-05-25 19:51:30","1685019090000","28.6%","38.7%","2.76 GB/s","2.08 GB/s","2.25 req/s","1.02 req/s","2.65 s","1"
"2023-05-25 19:51:35","1685019095000","29.2%","38.7%","3.85 GB/s","3.60 GB/s","2.71 req/s","1.33 req/s","2.83 s","1"
"2023-05-25 19:51:40","1685019100000","32.0%","37.1%","2.19 GB/s","3.58 GB/s","3.05 req/s","1.65 req/s","2.97 s","1"
"2023-05-25 19:51:45","1685019105000","32.2%","37.0%","778 MB/s","794 MB/s","3.44 req/s","1.98 req/s","3.12 s","1"
"2023-05-25 19:51:50","1685019110000","32.2%","37.0%","1.01 GB/s","1.10 GB/s","3.87 req/s","2.38 req/s","3.22 s","1"
"2023-05-25 19:51:55","1685019115000","32.8%","36.9%","2.31 GB/s","4.03 GB/s","4.24 req/s","2.60 req/s","3.26 s","1"
"2023-05-25 19:52:00","1685019120000","39.2%","37.5%","4.96 GB/s","6.49 GB/s","4.62 req/s","2.96 req/s","3.34 s","1"
"2023-05-25 19:52:05","1685019125000","33.8%","37.3%","3.29 GB/s","2.88 GB/s","4.75 req/s","3.29 req/s","3.50 s","1"
"2023-05-25 19:52:10","1685019130000","32.8%","37.3%","669 MB/s","570 MB/s","4.96 req/s","3.62 req/s","3.54 s","1"
"2023-05-25 19:52:15","1685019135000","28.4%","37.3%","801 MB/s","981 MB/s","4.91 req/s","3.58 req/s","3.53 s","1"
"2023-05-25 19:52:20","1685019140000","35.4%","37.1%","1.02 GB/s","1.03 GB/s","4.91 req/s","3.58 req/s","3.54 s","1"
"2023-05-25 19:52:25","1685019145000","34.2%","37.1%","946 MB/s","1.23 GB/s","4.93 req/s","3.64 req/s","3.49 s","1"
"2023-05-25 19:52:30","1685019150000","38.0%","37.5%","3.34 GB/s","3.13 GB/s","4.80 req/s","3.64 req/s","3.46 s","1"
"2023-05-25 19:52:35","1685019155000","33.0%","37.3%","975 MB/s","960 MB/s","4.84 req/s","3.69 req/s","3.48 s","1"
"2023-05-25 19:52:40","1685019160000","36.8%","37.3%","4.69 GB/s","4.66 GB/s","4.75 req/s","3.49 req/s","3.51 s","1"
"2023-05-25 19:52:45","1685019165000","25.4%","37.3%","4.58 GB/s","4.71 GB/s","4.45 req/s","3.09 req/s","3.38 s","0"
"2023-05-25 19:52:50","1685019170000","24.2%","37.8%","9.43 GB/s","7.92 GB/s","4.27 req/s","2.87 req/s","3.25 s","0"
"2023-05-25 19:52:55","1685019175000","29.6%","39.1%","8.22 GB/s","6.81 GB/s","4.02 req/s","2.51 req/s","3.12 s","0"
"2023-05-25 19:53:00","1685019180000","31.8%","38.9%","9.64 GB/s","8.32 GB/s","3.75 req/s","2.18 req/s","2.95 s","0"
"2023-05-25 19:53:05","1685019185000","25.8%","38.9%","14.2 GB/s","12.2 GB/s","3.49 req/s","1.78 req/s","2.70 s","0"
"2023-05-25 19:53:10","1685019190000","26.8%","38.1%","9.67 GB/s","8.61 GB/s","3.31 req/s","1.49 req/s","2.60 s","0"
"2023-05-25 19:53:15","1685019195000","29.6%","38.1%","14.2 GB/s","11.9 GB/s","2.98 req/s","1.15 req/s","2.31 s","0"
"2023-05-25 19:53:20","1685019200000","29.6%","38.3%","15.2 GB/s","12.9 GB/s","2.82 req/s","0.818 req/s","2.02 s","0"
"2023-05-25 19:53:25","1685019205000","19.2%","38.3%","11.7 GB/s","9.97 GB/s","2.64 req/s","0.509 req/s","1.76 s","0"
"2023-05-25 19:53:30","1685019210000","26.0%","38.3%","7.03 GB/s","6.56 GB/s","2.38 req/s","0.127 req/s","1.33 s","0"
"2023-05-25 19:53:35","1685019215000","31.6%","38.3%","15.3 GB/s","12.7 GB/s","2.27 req/s","0 req/s","799 ms","0"
"2023-05-25 19:53:40","1685019220000","16.8%","38.3%","8.72 GB/s","8.08 GB/s","2.31 req/s","0 req/s","760 ms","0"
"2023-05-25 19:53:45","1685019225000","21.2%","38.7%","8.42 GB/s","7.19 GB/s","2.27 req/s","0 req/s","739 ms","0"
"2023-05-25 19:53:50","1685019230000","23.4%","38.7%","5.55 GB/s","4.36 GB/s","2.16 req/s","0 req/s","692 ms","0"
"2023-05-25 19:53:55","1685019235000","31.2%","39.5%","9.87 GB/s","8.89 GB/s","2.29 req/s","0 req/s","786 ms","0"
"2023-05-25 19:54:00","1685019240000","17.8%","39.5%","7.47 GB/s","6.71 GB/s","2.24 req/s","0 req/s","780 ms","0"
"2023-05-25 19:54:05","1685019245000","28.4%","38.4%","13.5 GB/s","10.9 GB/s","2.27 req/s","0 req/s","744 ms","0"
"2023-05-25 19:54:10","1685019250000","19.2%","38.4%","10.3 GB/s","8.82 GB/s","2.29 req/s","0 req/s","746 ms","0"
"2023-05-25 19:54:15","1685019255000","23.6%","38.6%","11.1 GB/s","9.54 GB/s","2.25 req/s","0 req/s","741 ms","0"
"2023-05-25 19:54:20","1685019260000","16.6%","38.6%","5.84 GB/s","5.05 GB/s","2.25 req/s","0 req/s","733 ms","0"
"2023-05-25 19:54:25","1685019265000","27.8%","38.6%","14.1 GB/s","12.1 GB/s","2.27 req/s","0 req/s","743 ms","0"
"2023-05-25 19:54:30","1685019270000","26.6%","38.6%","6.71 GB/s","6.46 GB/s","2.25 req/s","0 req/s","757 ms","0"
"2023-05-25 19:54:35","1685019275000","29.8%","38.6%","10.7 GB/s","8.63 GB/s","2.24 req/s","0 req/s","799 ms","0"
"2023-05-25 19:54:40","1685019280000","24.0%","38.6%","8.17 GB/s","7.12 GB/s","2.24 req/s","0 req/s","837 ms","0"
"2023-05-25 19:54:45","1685019285000","26.8%","38.6%","6.97 GB/s","6.04 GB/s","2.36 req/s","0 req/s","833 ms","0"
"2023-05-25 19:54:50","1685019290000","29.8%","38.6%","16.1 GB/s","13.7 GB/s","2.27 req/s","0 req/s","739 ms","0"
"2023-05-25 19:54:55","1685019295000","18.2%","38.7%","7.85 GB/s","6.79 GB/s","2.27 req/s","0 req/s","730 ms","0"
"2023-05-25 19:55:00","1685019300000","30.2%","38.5%","13.6 GB/s","11.6 GB/s","2.24 req/s","0 req/s","740 ms","0"
"2023-05-25 19:55:05","1685019305000","24.0%","38.5%","3.02 GB/s","2.72 GB/s","2.16 req/s","0 req/s","768 ms","1"
"2023-05-25 19:55:10","1685019310000","35.4%","38.5%","5.78 GB/s","5.38 GB/s","2.27 req/s","0.200 req/s","1.11 s","1"
"2023-05-25 19:55:15","1685019315000","25.8%","38.5%","950 MB/s","956 MB/s","2.49 req/s","0.527 req/s","1.65 s","1"
"2023-05-25 19:55:20","1685019320000","23.2%","38.5%","986 MB/s","952 MB/s","2.75 req/s","0.873 req/s","1.98 s","1"
"2023-05-25 19:55:25","1685019325000","21.6%","38.5%","833 MB/s","791 MB/s","2.96 req/s","1.18 req/s","2.34 s","1"
"2023-05-25 19:55:30","1685019330000","21.8%","38.5%","884 MB/s","768 MB/s","3.22 req/s","1.53 req/s","2.61 s","1"
"2023-05-25 19:55:35","1685019335000","24.4%","38.5%","2.48 GB/s","4.22 GB/s","3.42 req/s","1.65 req/s","2.71 s","1"
"2023-05-25 19:55:40","1685019340000","30.8%","37.4%","5.19 GB/s","6.59 GB/s","3.60 req/s","1.89 req/s","2.94 s","1"
"2023-05-25 19:55:45","1685019345000","29.6%","37.4%","2.16 GB/s","3.50 GB/s","3.80 req/s","2.20 req/s","3.07 s","1"
"2023-05-25 19:55:50","1685019350000","21.8%","37.4%","1.12 GB/s","1.37 GB/s","4.09 req/s","2.47 req/s","3.29 s","1"
"2023-05-25 19:55:55","1685019355000","27.0%","37.4%","2.16 GB/s","2.69 GB/s","4.24 req/s","2.69 req/s","3.37 s","1"
"2023-05-25 19:56:00","1685019360000","23.6%","37.4%","926 MB/s","844 MB/s","4.64 req/s","3.07 req/s","3.52 s","1"
"2023-05-25 19:56:05","1685019365000","20.4%","37.4%","1.97 GB/s","3.11 GB/s","4.64 req/s","3.09 req/s","3.53 s","1"
"2023-05-25 19:56:10","1685019370000","22.6%","37.4%","681 MB/s","658 MB/s","4.69 req/s","3.18 req/s","3.47 s","1"
"2023-05-25 19:56:15","1685019375000","27.6%","39.0%","7.39 GB/s","6.98 GB/s","4.65 req/s","2.98 req/s","3.53 s","1"
"2023-05-25 19:56:20","1685019380000","11.0%","39.4%","4.57 GB/s","3.42 GB/s","4.33 req/s","2.67 req/s","3.44 s","0"
"2023-05-25 19:56:25","1685019385000","9.00%","39.4%","473 MB/s","457 MB/s","3.93 req/s","2.33 req/s","3.38 s","0"
"2023-05-25 19:56:30","1685019390000","11.2%","37.9%","1.41 GB/s","1.70 GB/s","3.64 req/s","2.20 req/s","3.38 s","0"
"2023-05-25 19:56:35","1685019395000","11.0%","38.1%","6.53 GB/s","5.11 GB/s","3.29 req/s","1.96 req/s","3.29 s","0"
"2023-05-25 19:56:40","1685019400000","8.40%","38.1%","5.45 GB/s","4.65 GB/s","2.93 req/s","1.65 req/s","3.28 s","0"
"2023-05-25 19:56:45","1685019405000","16.0%","37.9%","5.26 GB/s","4.54 GB/s","2.56 req/s","1.38 req/s","3.03 s","0"
"2023-05-25 19:56:50","1685019410000","6.80%","37.9%","5.03 GB/s","4.28 GB/s","2.29 req/s","1.16 req/s","2.98 s","0"
"2023-05-25 19:56:55","1685019415000","9.60%","37.9%","3.22 GB/s","2.78 GB/s","1.85 req/s","0.782 req/s","2.54 s","0"
"2023-05-25 19:57:00","1685019420000","6.60%","37.9%","370 MB/s","400 MB/s","1.60 req/s","0.564 req/s","2.28 s","0"
"2023-05-25 19:57:05","1685019425000","12.6%","37.9%","731 MB/s","693 MB/s","1.20 req/s","0.145 req/s","1.81 s","0"
"2023-05-25 19:57:10","1685019430000","11.8%","37.9%","578 MB/s","533 MB/s","0.873 req/s","0 req/s","656 ms","0"
"2023-05-25 19:57:15","1685019435000","4.40%","37.9%","2.62 GB/s","2.25 GB/s","0.855 req/s","0 req/s","607 ms","0"
"2023-05-25 19:57:20","1685019440000","15.4%","37.9%","864 MB/s","816 MB/s","0.855 req/s","0 req/s","635 ms","0"
"2023-05-25 19:57:25","1685019445000","20.0%","37.9%","1.06 GB/s","1.06 GB/s","0.855 req/s","0 req/s","699 ms","0"
"2023-05-25 19:57:30","1685019450000","15.6%","37.9%","819 MB/s","762 MB/s","0.873 req/s","0 req/s","750 ms","0"
"2023-05-25 19:57:35","1685019455000","7.80%","37.9%","5.53 GB/s","4.71 GB/s","0.873 req/s","0 req/s","744 ms","0"
"2023-05-25 19:57:40","1685019460000","12.2%","37.9%","3.35 GB/s","2.91 GB/s","0.836 req/s","0 req/s","760 ms","0"
"2023-05-25 19:57:45","1685019465000","13.4%","37.9%","5.61 GB/s","4.84 GB/s","0.891 req/s","0 req/s","797 ms","0"
"2023-05-25 19:57:50","1685019470000","16.4%","37.8%","3.06 GB/s","2.68 GB/s","0.873 req/s","0 req/s","838 ms","0"
"2023-05-25 19:57:55","1685019475000","9.20%","37.9%","2.73 GB/s","2.33 GB/s","0.873 req/s","0 req/s","795 ms","0"
"2023-05-25 19:58:00","1685019480000","10.00%","37.9%","5.41 GB/s","5.23 GB/s","0.873 req/s","0 req/s","731 ms","0"
"2023-05-25 19:58:05","1685019485000","18.2%","37.9%","2.59 GB/s","1.72 GB/s","0.873 req/s","0 req/s","792 ms","0"
"2023-05-25 19:58:10","1685019490000","2.40%","37.9%","165 MB/s","112 MB/s","0.873 req/s","0 req/s","782 ms","0"
"2023-05-25 19:58:15","1685019495000","9.00%","37.9%","510 MB/s","516 MB/s","0.873 req/s","0 req/s","753 ms","0"
"2023-05-25 19:58:20","1685019500000","9.80%","37.9%","665 MB/s","619 MB/s","0.873 req/s","0 req/s","677 ms","0"
"2023-05-25 19:58:25","1685019505000","9.20%","37.9%","2.97 GB/s","2.56 GB/s","0.855 req/s","0 req/s","624 ms","0"
"2023-05-25 19:58:30","1685019510000","7.40%","37.9%","2.99 GB/s","2.59 GB/s","0.873 req/s","0 req/s","630 ms","0"
"2023-05-25 19:58:35","1685019515000","11.0%","37.9%","2.81 GB/s","2.41 GB/s","0.891 req/s","0 req/s","612 ms","0"
"2023-05-25 19:58:40","1685019520000","9.20%","37.9%","2.66 GB/s","2.34 GB/s","0.855 req/s","0 req/s","597 ms","0"
"2023-05-25 19:58:45","1685019525000","11.6%","37.9%","5.25 GB/s","4.47 GB/s","0.855 req/s","0 req/s","552 ms","0"
"2023-05-25 19:58:50","1685019530000","5.20%","37.9%","249 MB/s","262 MB/s","0.873 req/s","0 req/s","574 ms","0"
"2023-05-25 19:58:55","1685019535000","1.20%","37.9%","126 MB/s","95.4 MB/s","0.873 req/s","0 req/s","571 ms","0"
"2023-05-25 19:59:00","1685019540000","8.40%","37.9%","2.89 GB/s","2.52 GB/s","0.873 req/s","0 req/s","511 ms","0"
"2023-05-25 19:59:05","1685019545000","8.20%","37.9%","2.69 GB/s","2.29 GB/s","0.855 req/s","0 req/s","496 ms","0"
"2023-05-25 19:59:10","1685019550000","14.8%","37.9%","2.75 GB/s","2.40 GB/s","0.855 req/s","0 req/s","528 ms","0"
"2023-05-25 19:59:15","1685019555000","20.4%","37.5%","1.68 GB/s","2.15 GB/s","0.873 req/s","0 req/s","611 ms","0"
"2023-05-25 19:59:20","1685019560000","11.6%","37.5%","4.91 GB/s","3.64 GB/s","0.927 req/s","0 req/s","617 ms","0"
"2023-05-25 19:59:25","1685019565000","23.4%","37.5%","13.5 GB/s","11.5 GB/s","1.02 req/s","0 req/s","642 ms","0"
"2023-05-25 19:59:30","1685019570000","37.4%","37.5%","16.2 GB/s","14.0 GB/s","1.15 req/s","0 req/s","695 ms","0"
"2023-05-25 19:59:35","1685019575000","31.4%","37.9%","12.5 GB/s","11.4 GB/s","1.25 req/s","0 req/s","713 ms","0"
"2023-05-25 19:59:40","1685019580000","22.8%","38.1%","8.77 GB/s","7.20 GB/s","1.38 req/s","0 req/s","699 ms","0"
"2023-05-25 19:59:45","1685019585000","13.0%","38.1%","7.36 GB/s","5.88 GB/s","1.49 req/s","0 req/s","668 ms","0"
"2023-05-25 19:59:50","1685019590000","16.0%","38.1%","5.67 GB/s","4.88 GB/s","1.58 req/s","0 req/s","680 ms","0"
"2023-05-25 19:59:55","1685019595000","35.2%","37.9%","14.4 GB/s","12.4 GB/s","1.69 req/s","0 req/s","710 ms","0"
"2023-05-25 20:00:00","1685019600000","28.4%","37.9%","3.55 GB/s","3.17 GB/s","1.82 req/s","0 req/s","733 ms","0"
"2023-05-25 20:00:05","1685019605000","33.3%","38.3%","6.15 GB/s","5.42 GB/s","1.91 req/s","0 req/s","721 ms","0"
"2023-05-25 20:00:10","1685019610000","35.7%","38.3%","6.53 GB/s","5.65 GB/s","2.02 req/s","0 req/s","828 ms","0"
"2023-05-25 20:00:15","1685019615000","37.6%","38.4%","13.6 GB/s","11.9 GB/s","2.09 req/s","0 req/s","901 ms","0"
"2023-05-25 20:00:20","1685019620000","25.2%","38.2%","6.90 GB/s","5.83 GB/s","2.15 req/s","0 req/s","933 ms","0"
"2023-05-25 20:00:25","1685019625000","24.2%","38.2%","6.03 GB/s","5.24 GB/s","2.07 req/s","0 req/s","924 ms","0"
"2023-05-25 20:00:30","1685019630000","29.4%","38.2%","9.19 GB/s","7.98 GB/s","2.13 req/s","0 req/s","944 ms","0"
"2023-05-25 20:00:35","1685019635000","23.4%","38.6%","8.67 GB/s","7.42 GB/s","2.11 req/s","0 req/s","951 ms","0"
"2023-05-25 20:00:40","1685019640000","28.4%","38.1%","7.88 GB/s","6.86 GB/s","2.09 req/s","0 req/s","1.00 s","0"
"2023-05-25 20:00:45","1685019645000","37.0%","38.1%","8.57 GB/s","7.45 GB/s","2.13 req/s","0 req/s","1.04 s","0"
"2023-05-25 20:00:50","1685019650000","34.4%","37.7%","8.79 GB/s","8.30 GB/s","2.07 req/s","0 req/s","1.06 s","0"
"2023-05-25 20:00:55","1685019655000","36.0%","38.1%","13.1 GB/s","10.5 GB/s","2.15 req/s","0 req/s","1.06 s","0"
"2023-05-25 20:01:00","1685019660000","23.6%","38.1%","3.24 GB/s","2.88 GB/s","2.15 req/s","0 req/s","1.08 s","0"
"2023-05-25 20:01:05","1685019665000","30.2%","38.1%","8.60 GB/s","7.42 GB/s","2.09 req/s","0 req/s","961 ms","0"
"2023-05-25 20:01:10","1685019670000","41.6%","38.1%","9.13 GB/s","7.91 GB/s","2.15 req/s","0 req/s","987 ms","0"
"2023-05-25 20:01:15","1685019675000","29.0%","38.1%","8.88 GB/s","7.69 GB/s","2.07 req/s","0 req/s","978 ms","0"
"2023-05-25 20:01:20","1685019680000","33.4%","38.1%","4.32 GB/s","3.88 GB/s","2.16 req/s","0 req/s","1.06 s","0"
"2023-05-25 20:01:25","1685019685000","22.4%","38.5%","11.9 GB/s","10.8 GB/s","2.11 req/s","0 req/s","1.01 s","0"
"2023-05-25 20:01:30","1685019690000","26.0%","38.3%","5.44 GB/s","4.13 GB/s","2.09 req/s","0 req/s","1.05 s","0"
"2023-05-25 20:01:35","1685019695000","20.2%","38.3%","975 MB/s","940 MB/s","2.02 req/s","0 req/s","1.06 s","0"
"2023-05-25 20:01:40","1685019700000","24.0%","38.1%","10.5 GB/s","8.98 GB/s","1.96 req/s","0 req/s","1.02 s","0"
"2023-05-25 20:01:45","1685019705000","12.0%","38.1%","3.02 GB/s","2.64 GB/s","1.96 req/s","0 req/s","988 ms","0"
"2023-05-25 20:01:50","1685019710000","20.2%","38.1%","7.19 GB/s","6.66 GB/s","1.82 req/s","0 req/s","993 ms","0"
"2023-05-25 20:01:55","1685019715000","25.8%","38.1%","7.16 GB/s","5.83 GB/s","1.80 req/s","0 req/s","970 ms","0"
"2023-05-25 20:02:00","1685019720000","9.20%","38.7%","3.21 GB/s","2.62 GB/s","1.76 req/s","0 req/s","944 ms","0"
"2023-05-25 20:02:05","1685019725000","6.99%","38.7%","5.08 GB/s","4.33 GB/s","1.64 req/s","0 req/s","796 ms","0"
"2023-05-25 20:02:10","1685019730000","21.4%","38.7%","3.51 GB/s","3.07 GB/s","1.64 req/s","0 req/s","782 ms","0"
"2023-05-25 20:02:15","1685019735000","16.4%","38.3%","11.0 GB/s","9.78 GB/s","1.49 req/s","0 req/s","621 ms","0"
"2023-05-25 20:02:20","1685019740000","21.6%","38.3%","4.95 GB/s","3.94 GB/s","1.44 req/s","0 req/s","716 ms","0"
"2023-05-25 20:02:25","1685019745000","21.6%","38.3%","3.54 GB/s","3.14 GB/s","1.40 req/s","0 req/s","684 ms","0"
"2023-05-25 20:02:30","1685019750000","29.8%","38.5%","1.46 GB/s","1.48 GB/s","1.42 req/s","0 req/s","736 ms","0"
"2023-05-25 20:02:35","1685019755000","26.8%","38.5%","6.53 GB/s","5.62 GB/s","1.44 req/s","0 req/s","802 ms","0"
"2023-05-25 20:02:40","1685019760000","22.2%","38.5%","5.92 GB/s","5.75 GB/s","1.42 req/s","0 req/s","806 ms","0"
"2023-05-25 20:02:45","1685019765000","15.6%","38.5%","4.98 GB/s","3.71 GB/s","1.44 req/s","0 req/s","797 ms","0"
"2023-05-25 20:02:50","1685019770000","23.4%","38.5%","3.87 GB/s","3.41 GB/s","1.42 req/s","0 req/s","828 ms","0"
"2023-05-25 20:02:55","1685019775000","21.2%","38.5%","5.92 GB/s","5.14 GB/s","1.42 req/s","0 req/s","887 ms","0"
"2023-05-25 20:03:00","1685019780000","11.8%","38.5%","602 MB/s","529 MB/s","1.44 req/s","0 req/s","896 ms","0"
"2023-05-25 20:03:05","1685019785000","16.6%","38.3%","2.81 GB/s","2.49 GB/s","1.40 req/s","0 req/s","873 ms","0"
"2023-05-25 20:03:10","1685019790000","25.8%","38.3%","3.58 GB/s","3.18 GB/s","1.44 req/s","0 req/s","963 ms","0"
"2023-05-25 20:03:15","1685019795000","24.6%","37.9%","5.69 GB/s","4.89 GB/s","1.47 req/s","0 req/s","895 ms","0"
"2023-05-25 20:03:20","1685019800000","7.80%","38.3%","2.58 GB/s","2.26 GB/s","1.47 req/s","0 req/s","873 ms","0"
"2023-05-25 20:03:25","1685019805000","13.4%","38.3%","5.57 GB/s","4.78 GB/s","1.47 req/s","0 req/s","784 ms","0"
"2023-05-25 20:03:30","1685019810000","17.6%","38.3%","8.37 GB/s","7.14 GB/s","1.44 req/s","0 req/s","698 ms","0"
"2023-05-25 20:03:35","1685019815000","8.01%","38.3%","4.89 GB/s","4.17 GB/s","1.42 req/s","0 req/s","671 ms","0"
"2023-05-25 20:03:40","1685019820000","22.8%","38.3%","6.13 GB/s","5.32 GB/s","1.45 req/s","0 req/s","679 ms","0"
"2023-05-25 20:03:45","1685019825000","19.0%","38.3%","9.16 GB/s","8.34 GB/s","1.44 req/s","0 req/s","650 ms","0"
"2023-05-25 20:03:50","1685019830000","24.7%","38.3%","10.1 GB/s","8.22 GB/s","1.42 req/s","0 req/s","628 ms","0"
"2023-05-25 20:03:55","1685019835000","23.6%","38.3%","13.8 GB/s","11.7 GB/s","1.42 req/s","0 req/s","647 ms","0"
"2023-05-25 20:04:00","1685019840000","16.8%","38.3%","5.82 GB/s","5.02 GB/s","1.45 req/s","0 req/s","669 ms","0"
"2023-05-25 20:04:05","1685019845000","18.4%","38.3%","7.64 GB/s","6.55 GB/s","1.45 req/s","0 req/s","586 ms","0"
"2023-05-25 20:04:10","1685019850000","12.2%","38.3%","5.20 GB/s","4.50 GB/s","1.42 req/s","0 req/s","584 ms","0"
"2023-05-25 20:04:15","1685019855000","20.4%","38.3%","8.66 GB/s","7.41 GB/s","1.44 req/s","0 req/s","584 ms","0"
"2023-05-25 20:04:20","1685019860000","18.8%","38.7%","5.68 GB/s","4.89 GB/s","1.44 req/s","0 req/s","600 ms","0"
"2023-05-25 20:04:25","1685019865000","15.0%","38.7%","10.0 GB/s","8.55 GB/s","1.44 req/s","0 req/s","600 ms","0"
"2023-05-25 20:04:30","1685019870000","16.8%","38.5%","8.37 GB/s","7.19 GB/s","1.44 req/s","0 req/s","625 ms","0"
"2023-05-25 20:04:35","1685019875000","31.2%","38.3%","11.7 GB/s","10.5 GB/s","1.44 req/s","0 req/s","627 ms","0"
"2023-05-25 20:04:40","1685019880000","18.9%","38.3%","5.99 GB/s","5.19 GB/s","1.44 req/s","0 req/s","625 ms","0"
"2023-05-25 20:04:45","1685019885000","14.2%","38.3%","4.25 GB/s","3.15 GB/s","1.45 req/s","0 req/s","618 ms","0"
"2023-05-25 20:04:50","1685019890000","12.2%","38.3%","757 MB/s","679 MB/s","1.45 req/s","0 req/s","611 ms","0"
"2023-05-25 20:04:55","1685019895000","10.6%","38.3%","5.34 GB/s","4.60 GB/s","1.38 req/s","0 req/s","576 ms","0"
"2023-05-25 20:05:00","1685019900000","33.6%","38.3%","11.3 GB/s","9.75 GB/s","1.42 req/s","0 req/s","651 ms","0"
"2023-05-25 20:05:05","1685019905000","32.6%","38.3%","8.19 GB/s","7.11 GB/s","1.45 req/s","0 req/s","707 ms","0"
"2023-05-25 20:05:10","1685019910000","11.6%","38.3%","3.13 GB/s","2.67 GB/s","1.42 req/s","0 req/s","707 ms","0"
"2023-05-25 20:05:15","1685019915000","11.4%","38.3%","652 MB/s","628 MB/s","1.42 req/s","0 req/s","697 ms","0"
"2023-05-25 20:05:20","1685019920000","25.1%","38.5%","8.67 GB/s","7.43 GB/s","1.44 req/s","0 req/s","743 ms","0"
"2023-05-25 20:05:25","1685019925000","16.2%","38.5%","10.7 GB/s","9.23 GB/s","1.45 req/s","0 req/s","728 ms","0"
"2023-05-25 20:05:30","1685019930000","13.0%","38.5%","9.45 GB/s","7.98 GB/s","1.40 req/s","0 req/s","688 ms","0"
"2023-05-25 20:05:35","1685019935000","24.5%","38.2%","5.98 GB/s","5.16 GB/s","1.44 req/s","0 req/s","693 ms","0"
"2023-05-25 20:05:40","1685019940000","19.4%","38.2%","7.58 GB/s","6.52 GB/s","1.44 req/s","0 req/s","700 ms","0"
