"Time","bandwidth_inbound","bandwidth_outbound"
2023-05-25 20:07:40,3.68 GB/s,3.98 GB/s
2023-05-25 20:07:45,10.5 GB/s,8.20 GB/s
2023-05-25 20:07:50,5.58 GB/s,4.82 GB/s
2023-05-25 20:07:55,696 MB/s,635 MB/s
2023-05-25 20:08:00,6.13 GB/s,5.36 GB/s
2023-05-25 20:08:05,9.90 GB/s,8.41 GB/s
2023-05-25 20:08:10,8.66 GB/s,7.44 GB/s
2023-05-25 20:08:15,747 MB/s,752 MB/s
2023-05-25 20:08:20,8.14 GB/s,6.95 GB/s
2023-05-25 20:08:25,5.75 GB/s,4.96 GB/s
2023-05-25 20:08:30,8.41 GB/s,7.18 GB/s
2023-05-25 20:08:35,4.98 GB/s,4.23 GB/s
2023-05-25 20:08:40,3.04 GB/s,2.73 GB/s
2023-05-25 20:08:45,6.04 GB/s,5.27 GB/s
2023-05-25 20:08:50,7.71 GB/s,6.54 GB/s
2023-05-25 20:08:55,4.90 GB/s,4.20 GB/s
2023-05-25 20:09:00,4.05 GB/s,3.59 GB/s
2023-05-25 20:09:05,8.21 GB/s,7.06 GB/s
2023-05-25 20:09:10,5.23 GB/s,4.48 GB/s
2023-05-25 20:09:15,2.49 GB/s,2.15 GB/s
2023-05-25 20:09:20,3.54 GB/s,3.13 GB/s
2023-05-25 20:09:25,5.75 GB/s,4.92 GB/s
2023-05-25 20:09:30,5.98 GB/s,5.18 GB/s
2023-05-25 20:09:35,2.83 GB/s,2.45 GB/s
2023-05-25 20:09:40,3.50 GB/s,3.13 GB/s
2023-05-25 20:09:45,7.58 GB/s,6.48 GB/s
2023-05-25 20:09:50,3.41 GB/s,3.03 GB/s
2023-05-25 20:09:55,5.09 GB/s,4.32 GB/s
2023-05-25 20:10:00,3.51 GB/s,3.08 GB/s
2023-05-25 20:10:05,7.88 GB/s,6.70 GB/s
2023-05-25 20:10:10,2.88 GB/s,2.50 GB/s
2023-05-25 20:10:15,5.55 GB/s,4.79 GB/s
2023-05-25 20:10:20,3.96 GB/s,3.51 GB/s
2023-05-25 20:10:25,8.22 GB/s,7.07 GB/s
2023-05-25 20:10:30,3.25 GB/s,2.84 GB/s
2023-05-25 20:10:35,5.83 GB/s,5.01 GB/s
2023-05-25 20:10:40,8.53 GB/s,7.37 GB/s
2023-05-25 20:10:45,8.13 GB/s,6.93 GB/s
2023-05-25 20:10:50,3.08 GB/s,2.68 GB/s
2023-05-25 20:10:55,6.64 GB/s,6.03 GB/s
2023-05-25 20:11:00,3.70 GB/s,2.86 GB/s
2023-05-25 20:11:05,3.63 GB/s,3.21 GB/s
2023-05-25 20:11:10,5.40 GB/s,4.67 GB/s
2023-05-25 20:11:15,3.92 GB/s,3.43 GB/s
2023-05-25 20:11:20,3.39 GB/s,3.02 GB/s
2023-05-25 20:11:25,297 MB/s,262 MB/s
2023-05-25 20:11:30,2.95 GB/s,2.51 GB/s
2023-05-25 20:11:35,6.13 GB/s,5.35 GB/s
2023-05-25 20:11:40,4.95 GB/s,4.21 GB/s
2023-05-25 20:11:45,5.36 GB/s,4.63 GB/s
2023-05-25 20:11:50,1.08 GB/s,1.07 GB/s
2023-05-25 20:11:55,7.31 GB/s,6.22 GB/s
2023-05-25 20:12:00,3.17 GB/s,2.76 GB/s
2023-05-25 20:12:05,8.03 GB/s,6.84 GB/s
2023-05-25 20:12:10,4.60 GB/s,3.91 GB/s
2023-05-25 20:12:15,5.02 GB/s,4.27 GB/s
2023-05-25 20:12:20,3.28 GB/s,2.88 GB/s
2023-05-25 20:12:25,3.45 GB/s,3.05 GB/s
2023-05-25 20:12:30,362 MB/s,320 MB/s
2023-05-25 20:12:35,7.95 GB/s,6.76 GB/s
2023-05-25 20:12:40,8.23 GB/s,7.08 GB/s
2023-05-25 20:12:45,3.88 GB/s,3.43 GB/s
2023-05-25 20:12:50,7.82 GB/s,6.67 GB/s
2023-05-25 20:12:55,10.0 GB/s,8.55 GB/s
2023-05-25 20:13:00,12.5 GB/s,10.6 GB/s
2023-05-25 20:13:05,10.2 GB/s,8.73 GB/s
2023-05-25 20:13:10,330 MB/s,336 MB/s
2023-05-25 20:13:15,9.55 GB/s,8.12 GB/s
2023-05-25 20:13:20,5.34 GB/s,4.61 GB/s
2023-05-25 20:13:25,4.84 GB/s,4.12 GB/s
2023-05-25 20:13:30,5.02 GB/s,4.28 GB/s
2023-05-25 20:13:35,5.74 GB/s,5.44 GB/s
2023-05-25 20:13:40,10.2 GB/s,8.20 GB/s
2023-05-25 20:13:45,8.09 GB/s,6.95 GB/s
2023-05-25 20:13:50,11.2 GB/s,9.60 GB/s
2023-05-25 20:13:55,1.10 GB/s,1.24 GB/s
2023-05-25 20:14:00,7.89 GB/s,6.59 GB/s
2023-05-25 20:14:05,10.6 GB/s,9.03 GB/s
2023-05-25 20:14:10,5.34 GB/s,4.55 GB/s
2023-05-25 20:14:15,5.41 GB/s,4.71 GB/s
2023-05-25 20:14:20,3.57 GB/s,3.13 GB/s
2023-05-25 20:14:25,6.14 GB/s,5.31 GB/s
2023-05-25 20:14:30,7.70 GB/s,6.56 GB/s
2023-05-25 20:14:35,10.5 GB/s,8.99 GB/s
2023-05-25 20:14:40,3.28 GB/s,2.87 GB/s
2023-05-25 20:14:45,5.26 GB/s,4.51 GB/s
2023-05-25 20:14:50,14.3 GB/s,12.1 GB/s
2023-05-25 20:14:55,5.33 GB/s,4.58 GB/s
2023-05-25 20:15:00,3.73 GB/s,3.39 GB/s
2023-05-25 20:15:05,5.59 GB/s,4.81 GB/s
2023-05-25 20:15:10,8.17 GB/s,7.00 GB/s
2023-05-25 20:15:15,17.0 GB/s,14.5 GB/s
2023-05-25 20:15:20,13.1 GB/s,11.2 GB/s
2023-05-25 20:15:25,16.9 GB/s,14.5 GB/s
2023-05-25 20:15:30,10.2 GB/s,8.70 GB/s
2023-05-25 20:15:35,11.6 GB/s,10.6 GB/s
2023-05-25 20:15:40,8.74 GB/s,7.67 GB/s
2023-05-25 20:15:45,13.2 GB/s,11.3 GB/s
2023-05-25 20:15:50,7.79 GB/s,6.04 GB/s
2023-05-25 20:15:55,8.93 GB/s,7.70 GB/s
2023-05-25 20:16:00,8.17 GB/s,7.08 GB/s
2023-05-25 20:16:05,7.69 GB/s,6.78 GB/s
2023-05-25 20:16:10,9.23 GB/s,7.93 GB/s
2023-05-25 20:16:15,2.94 GB/s,2.43 GB/s
2023-05-25 20:16:20,10.8 GB/s,9.31 GB/s
2023-05-25 20:16:25,10.8 GB/s,9.35 GB/s
2023-05-25 20:16:30,8.77 GB/s,7.60 GB/s
2023-05-25 20:16:35,12.6 GB/s,10.7 GB/s
2023-05-25 20:16:40,12.8 GB/s,11.6 GB/s
2023-05-25 20:16:45,8.93 GB/s,7.09 GB/s
2023-05-25 20:16:50,3.75 GB/s,3.45 GB/s
2023-05-25 20:16:55,15.0 GB/s,12.8 GB/s
2023-05-25 20:17:00,13.9 GB/s,11.9 GB/s
2023-05-25 20:17:05,10.6 GB/s,8.98 GB/s
2023-05-25 20:17:10,7.26 GB/s,6.86 GB/s
2023-05-25 20:17:15,14.3 GB/s,11.6 GB/s
2023-05-25 20:17:20,842 MB/s,839 MB/s
2023-05-25 20:17:25,7.83 GB/s,7.21 GB/s
2023-05-25 20:17:30,12.1 GB/s,9.89 GB/s
2023-05-25 20:17:35,6.05 GB/s,5.17 GB/s
2023-05-25 20:17:40,8.75 GB/s,7.60 GB/s
2023-05-25 20:17:45,4.57 GB/s,4.13 GB/s
2023-05-25 20:17:50,7.98 GB/s,6.93 GB/s
2023-05-25 20:17:55,5.48 GB/s,4.50 GB/s
2023-05-25 20:18:00,13.3 GB/s,11.3 GB/s
2023-05-25 20:18:05,3.33 GB/s,2.91 GB/s
2023-05-25 20:18:10,3.13 GB/s,2.73 GB/s
2023-05-25 20:18:15,10.1 GB/s,8.69 GB/s
2023-05-25 20:18:20,8.29 GB/s,7.12 GB/s
2023-05-25 20:18:25,3.13 GB/s,2.74 GB/s
2023-05-25 20:18:30,6.19 GB/s,5.38 GB/s
2023-05-25 20:18:35,8.47 GB/s,7.26 GB/s
2023-05-25 20:18:40,1.31 GB/s,1.29 GB/s
2023-05-25 20:18:45,5.40 GB/s,4.65 GB/s
2023-05-25 20:18:50,8.22 GB/s,7.07 GB/s
2023-05-25 20:18:55,10.5 GB/s,8.94 GB/s
2023-05-25 20:19:00,5.74 GB/s,4.99 GB/s
2023-05-25 20:19:05,7.59 GB/s,6.62 GB/s
2023-05-25 20:19:10,5.95 GB/s,5.12 GB/s
2023-05-25 20:19:15,3.43 GB/s,3.03 GB/s
2023-05-25 20:19:20,7.87 GB/s,6.78 GB/s
2023-05-25 20:19:25,3.97 GB/s,3.54 GB/s
2023-05-25 20:19:30,8.81 GB/s,7.60 GB/s
2023-05-25 20:19:35,5.83 GB/s,5.01 GB/s
2023-05-25 20:19:40,3.34 GB/s,2.90 GB/s
2023-05-25 20:19:45,3.32 GB/s,2.91 GB/s
2023-05-25 20:19:50,6.37 GB/s,5.93 GB/s
2023-05-25 20:19:55,7.97 GB/s,6.53 GB/s
2023-05-25 20:20:00,5.77 GB/s,5.01 GB/s
2023-05-25 20:20:05,8.13 GB/s,7.00 GB/s
2023-05-25 20:20:10,3.73 GB/s,3.38 GB/s
2023-05-25 20:20:15,8.66 GB/s,7.44 GB/s
2023-05-25 20:20:20,5.55 GB/s,4.82 GB/s
2023-05-25 20:20:25,10.6 GB/s,9.08 GB/s
2023-05-25 20:20:30,2.96 GB/s,2.55 GB/s
2023-05-25 20:20:35,8.43 GB/s,7.27 GB/s
2023-05-25 20:20:40,5.75 GB/s,5.00 GB/s
2023-05-25 20:20:45,6.40 GB/s,5.50 GB/s
2023-05-25 20:20:50,10.7 GB/s,9.35 GB/s
2023-05-25 20:20:55,6.42 GB/s,5.38 GB/s
2023-05-25 20:21:00,1.49 GB/s,1.46 GB/s
2023-05-25 20:21:05,1.35 GB/s,1.29 GB/s
2023-05-25 20:21:10,2.99 GB/s,2.58 GB/s
2023-05-25 20:21:15,1.07 GB/s,1.08 GB/s
2023-05-25 20:21:20,10.4 GB/s,8.85 GB/s
2023-05-25 20:21:25,7.70 GB/s,6.56 GB/s
2023-05-25 20:21:30,8.42 GB/s,7.21 GB/s
2023-05-25 20:21:35,6.91 GB/s,6.71 GB/s
2023-05-25 20:21:40,5.51 GB/s,4.10 GB/s
2023-05-25 20:21:45,19.9 GB/s,17.8 GB/s
2023-05-25 20:21:50,11.1 GB/s,8.96 GB/s
2023-05-25 20:21:55,7.37 GB/s,7.06 GB/s
2023-05-25 20:22:00,8.05 GB/s,7.70 GB/s
2023-05-25 20:22:05,18.6 GB/s,16.3 GB/s
2023-05-25 20:22:10,6.57 GB/s,8.87 GB/s
2023-05-25 20:22:15,23.5 GB/s,18.7 GB/s
2023-05-25 20:22:20,1.89 GB/s,1.80 GB/s
2023-05-25 20:22:25,7.95 GB/s,8.14 GB/s
2023-05-25 20:22:30,11.7 GB/s,11.1 GB/s
2023-05-25 20:22:35,14.5 GB/s,13.0 GB/s
2023-05-25 20:22:40,6.98 GB/s,6.89 GB/s
2023-05-25 20:22:45,19.0 GB/s,15.5 GB/s
2023-05-25 20:22:50,22.6 GB/s,19.9 GB/s
2023-05-25 20:22:55,8.49 GB/s,6.84 GB/s
2023-05-25 20:23:00,15.5 GB/s,13.8 GB/s
2023-05-25 20:23:05,10.2 GB/s,8.50 GB/s
2023-05-25 20:23:10,7.54 GB/s,7.80 GB/s
2023-05-25 20:23:15,3.29 GB/s,2.75 GB/s
2023-05-25 20:23:20,2.62 GB/s,2.27 GB/s
2023-05-25 20:23:25,5.25 GB/s,4.48 GB/s
2023-05-25 20:23:30,2.23 GB/s,1.90 GB/s
2023-05-25 20:23:35,2.72 GB/s,2.31 GB/s
2023-05-25 20:23:40,3.32 GB/s,3.27 GB/s
2023-05-25 20:23:45,7.30 GB/s,5.77 GB/s
2023-05-25 20:23:50,423 MB/s,419 MB/s
2023-05-25 20:23:55,5.31 GB/s,4.61 GB/s
2023-05-25 20:24:00,537 MB/s,498 MB/s
2023-05-25 20:24:05,662 MB/s,682 MB/s
2023-05-25 20:24:10,2.95 GB/s,2.56 GB/s
2023-05-25 20:24:15,477 MB/s,441 MB/s
2023-05-25 20:24:20,787 MB/s,763 MB/s
2023-05-25 20:24:25,2.75 GB/s,2.40 GB/s
2023-05-25 20:24:30,2.86 GB/s,2.48 GB/s
2023-05-25 20:24:35,5.48 GB/s,4.68 GB/s
2023-05-25 20:24:40,7.35 GB/s,6.26 GB/s
2023-05-25 20:24:45,314 MB/s,304 MB/s
2023-05-25 20:24:50,347 MB/s,372 MB/s
2023-05-25 20:24:55,3.20 GB/s,2.76 GB/s
2023-05-25 20:25:00,3.52 GB/s,3.08 GB/s
2023-05-25 20:25:05,2.78 GB/s,2.38 GB/s
2023-05-25 20:25:10,2.61 GB/s,2.23 GB/s
2023-05-25 20:25:15,3.74 GB/s,3.74 GB/s
2023-05-25 20:25:20,4.33 GB/s,3.13 GB/s
2023-05-25 20:25:25,2.67 GB/s,2.28 GB/s
2023-05-25 20:25:30,2.84 GB/s,2.47 GB/s
2023-05-25 20:25:35,891 MB/s,849 MB/s
2023-05-25 20:25:40,3.23 GB/s,2.78 GB/s
2023-05-25 20:25:45,248 MB/s,238 MB/s
2023-05-25 20:25:50,222 MB/s,213 MB/s
2023-05-25 20:25:55,3.17 GB/s,2.77 GB/s
2023-05-25 20:26:00,2.65 GB/s,2.26 GB/s
2023-05-25 20:26:05,4.82 GB/s,4.10 GB/s
2023-05-25 20:26:10,5.45 GB/s,4.64 GB/s
2023-05-25 20:26:15,5.42 GB/s,4.66 GB/s
2023-05-25 20:26:20,5.34 GB/s,4.55 GB/s
2023-05-25 20:26:25,643 MB/s,658 MB/s
2023-05-25 20:26:30,5.26 GB/s,4.49 GB/s
2023-05-25 20:26:35,721 MB/s,732 MB/s
2023-05-25 20:26:40,3.25 GB/s,2.80 GB/s
2023-05-25 20:26:45,2.86 GB/s,2.49 GB/s
2023-05-25 20:26:50,1.01 GB/s,1.66 GB/s
2023-05-25 20:26:55,7.30 GB/s,5.44 GB/s
2023-05-25 20:27:00,2.66 GB/s,2.27 GB/s
2023-05-25 20:27:05,327 MB/s,315 MB/s
2023-05-25 20:27:10,32.7 MB/s,28.2 MB/s
2023-05-25 20:27:15,7.80 GB/s,6.64 GB/s
2023-05-25 20:27:20,2.37 GB/s,2.02 GB/s
2023-05-25 20:27:25,5.36 GB/s,4.56 GB/s
2023-05-25 20:27:30,2.91 GB/s,2.51 GB/s
2023-05-25 20:27:35,1.46 GB/s,1.90 GB/s
2023-05-25 20:27:40,6.98 GB/s,5.33 GB/s
2023-05-25 20:27:45,3.23 GB/s,2.83 GB/s
2023-05-25 20:27:50,761 MB/s,727 MB/s
2023-05-25 20:27:55,444 MB/s,424 MB/s
2023-05-25 20:28:00,745 MB/s,716 MB/s
2023-05-25 20:28:05,129 MB/s,97.8 MB/s
2023-05-25 20:28:10,4.98 GB/s,4.31 GB/s
2023-05-25 20:28:15,3.45 GB/s,2.97 GB/s
2023-05-25 20:28:20,2.84 GB/s,2.47 GB/s
2023-05-25 20:28:25,2.89 GB/s,2.55 GB/s
2023-05-25 20:28:30,534 MB/s,548 MB/s
2023-05-25 20:28:35,10.1 GB/s,8.57 GB/s
2023-05-25 20:28:40,6.43 GB/s,5.66 GB/s
2023-05-25 20:28:45,3.08 GB/s,2.68 GB/s
2023-05-25 20:28:50,8.27 GB/s,7.15 GB/s
2023-05-25 20:28:55,2.80 GB/s,2.71 GB/s
2023-05-25 20:29:00,3.73 GB/s,2.94 GB/s
2023-05-25 20:29:05,2.87 GB/s,2.46 GB/s
2023-05-25 20:29:10,5.50 GB/s,4.71 GB/s
2023-05-25 20:29:15,7.16 GB/s,6.32 GB/s
2023-05-25 20:29:20,6.07 GB/s,5.09 GB/s
2023-05-25 20:29:25,6.72 GB/s,5.87 GB/s
2023-05-25 20:29:30,5.29 GB/s,4.56 GB/s
2023-05-25 20:29:35,6.41 GB/s,5.59 GB/s
2023-05-25 20:29:40,5.86 GB/s,5.08 GB/s
2023-05-25 20:29:45,6.38 GB/s,5.51 GB/s
2023-05-25 20:29:50,4.58 GB/s,4.67 GB/s
2023-05-25 20:29:55,4.15 GB/s,2.95 GB/s
2023-05-25 20:30:00,5.66 GB/s,4.88 GB/s
2023-05-25 20:30:05,10.7 GB/s,9.14 GB/s
2023-05-25 20:30:10,1.26 GB/s,1.89 GB/s
2023-05-25 20:30:15,4.79 GB/s,3.38 GB/s
2023-05-25 20:30:20,6.06 GB/s,5.26 GB/s
2023-05-25 20:30:25,11.2 GB/s,9.64 GB/s
2023-05-25 20:30:30,10.4 GB/s,8.85 GB/s
2023-05-25 20:30:35,5.66 GB/s,4.89 GB/s
2023-05-25 20:30:40,3.18 GB/s,2.75 GB/s
2023-05-25 20:30:45,5.81 GB/s,4.97 GB/s
2023-05-25 20:30:50,5.77 GB/s,5.09 GB/s
2023-05-25 20:30:55,7.20 GB/s,6.80 GB/s
2023-05-25 20:31:00,7.81 GB/s,6.11 GB/s
2023-05-25 20:31:05,3.44 GB/s,3.10 GB/s
2023-05-25 20:31:10,947 MB/s,1.08 GB/s
2023-05-25 20:31:15,917 MB/s,1.02 GB/s
2023-05-25 20:31:20,689 MB/s,641 MB/s
2023-05-25 20:31:25,1.27 GB/s,1.58 GB/s
2023-05-25 20:31:30,1.00 GB/s,1.49 GB/s
2023-05-25 20:31:35,3.08 GB/s,2.77 GB/s
2023-05-25 20:31:40,6.07 GB/s,5.21 GB/s
2023-05-25 20:31:45,6.17 GB/s,5.30 GB/s
2023-05-25 20:31:50,2.85 GB/s,2.47 GB/s
2023-05-25 20:31:55,5.88 GB/s,5.03 GB/s
2023-05-25 20:32:00,5.39 GB/s,4.59 GB/s
2023-05-25 20:32:05,5.26 GB/s,4.48 GB/s
2023-05-25 20:32:10,5.06 GB/s,4.31 GB/s
2023-05-25 20:32:15,2.64 GB/s,2.34 GB/s
2023-05-25 20:32:20,3.32 GB/s,2.86 GB/s
2023-05-25 20:32:25,4.71 GB/s,4.02 GB/s
2023-05-25 20:32:30,555 MB/s,537 MB/s
2023-05-25 20:32:35,5.31 GB/s,4.58 GB/s
2023-05-25 20:32:40,3.18 GB/s,2.82 GB/s
2023-05-25 20:32:45,5.28 GB/s,4.47 GB/s
2023-05-25 20:32:50,496 MB/s,520 MB/s
2023-05-25 20:32:55,1.01 GB/s,1.38 GB/s
2023-05-25 20:33:00,2.84 GB/s,2.06 GB/s
2023-05-25 20:33:05,2.94 GB/s,2.55 GB/s
2023-05-25 20:33:10,2.30 GB/s,1.95 GB/s
2023-05-25 20:33:15,2.24 GB/s,1.91 GB/s
2023-05-25 20:33:20,5.09 GB/s,4.42 GB/s
2023-05-25 20:33:25,2.44 GB/s,2.06 GB/s
2023-05-25 20:33:30,2.35 GB/s,2.01 GB/s
2023-05-25 20:33:35,3.16 GB/s,2.74 GB/s
2023-05-25 20:33:40,2.00 GB/s,2.30 GB/s
2023-05-25 20:33:45,4.40 GB/s,3.31 GB/s
2023-05-25 20:33:50,589 MB/s,563 MB/s
2023-05-25 20:33:55,5.91 GB/s,5.05 GB/s
2023-05-25 20:34:00,3.27 GB/s,2.82 GB/s
2023-05-25 20:34:05,123 MB/s,141 MB/s
2023-05-25 20:34:10,627 MB/s,582 MB/s
2023-05-25 20:34:15,326 MB/s,316 MB/s
2023-05-25 20:34:20,95.3 MB/s,114 MB/s
2023-05-25 20:34:25,2.55 GB/s,2.17 GB/s
2023-05-25 20:34:30,7.87 GB/s,6.70 GB/s
2023-05-25 20:34:35,168 MB/s,160 MB/s
2023-05-25 20:34:40,5.37 GB/s,4.57 GB/s
2023-05-25 20:34:45,5.15 GB/s,4.38 GB/s
2023-05-25 20:34:50,293 MB/s,284 MB/s
2023-05-25 20:34:55,5.81 GB/s,5.01 GB/s
2023-05-25 20:35:00,2.66 GB/s,2.26 GB/s
2023-05-25 20:35:05,2.72 GB/s,2.36 GB/s
2023-05-25 20:35:10,2.45 GB/s,2.10 GB/s
2023-05-25 20:35:15,2.63 GB/s,2.30 GB/s
2023-05-25 20:35:20,7.03 GB/s,6.29 GB/s
2023-05-25 20:35:25,3.35 GB/s,2.57 GB/s
2023-05-25 20:35:30,3.07 GB/s,2.63 GB/s
2023-05-25 20:35:35,2.92 GB/s,2.53 GB/s
2023-05-25 20:35:40,719 MB/s,752 MB/s
2023-05-25 20:35:45,5.37 GB/s,4.64 GB/s
2023-05-25 20:35:50,632 MB/s,563 MB/s
2023-05-25 20:35:55,4.91 GB/s,4.22 GB/s
2023-05-25 20:36:00,3.06 GB/s,2.64 GB/s
2023-05-25 20:36:05,7.20 GB/s,6.12 GB/s
2023-05-25 20:36:10,2.71 GB/s,2.36 GB/s
2023-05-25 20:36:15,3.42 GB/s,3.00 GB/s
2023-05-25 20:36:20,3.63 GB/s,3.19 GB/s
2023-05-25 20:36:25,970 MB/s,931 MB/s
2023-05-25 20:36:30,3.51 GB/s,3.67 GB/s
2023-05-25 20:36:35,6.64 GB/s,4.96 GB/s
2023-05-25 20:36:40,466 MB/s,497 MB/s
2023-05-25 20:36:45,5.31 GB/s,4.51 GB/s
2023-05-25 20:36:50,4.79 GB/s,4.07 GB/s
2023-05-25 20:36:55,5.38 GB/s,4.63 GB/s
2023-05-25 20:37:00,3.52 GB/s,3.05 GB/s
2023-05-25 20:37:05,42.2 MB/s,36.5 MB/s
2023-05-25 20:37:10,5.54 GB/s,4.72 GB/s
2023-05-25 20:37:15,2.83 GB/s,2.44 GB/s
2023-05-25 20:37:20,2.83 GB/s,2.47 GB/s
2023-05-25 20:37:25,338 MB/s,288 MB/s
2023-05-25 20:37:30,609 MB/s,642 MB/s
2023-05-25 20:37:35,12.4 GB/s,11.5 GB/s
2023-05-25 20:37:40,25.5 GB/s,21.9 GB/s
2023-05-25 20:37:45,18.7 GB/s,15.3 GB/s
2023-05-25 20:37:50,1.61 GB/s,2.15 GB/s
2023-05-25 20:37:55,1.64 GB/s,1.86 GB/s
2023-05-25 20:38:00,2.29 GB/s,3.36 GB/s
2023-05-25 20:38:05,969 MB/s,985 MB/s
2023-05-25 20:38:10,2.07 GB/s,2.81 GB/s
2023-05-25 20:38:15,7.40 GB/s,8.08 GB/s
2023-05-25 20:38:20,1.25 GB/s,1.20 GB/s
2023-05-25 20:38:25,2.00 GB/s,3.02 GB/s
2023-05-25 20:38:30,3.05 GB/s,4.89 GB/s
2023-05-25 20:38:35,1.76 GB/s,2.50 GB/s
2023-05-25 20:38:40,4.38 GB/s,4.66 GB/s
2023-05-25 20:38:45,2.57 GB/s,4.02 GB/s
2023-05-25 20:38:50,2.09 GB/s,2.99 GB/s
2023-05-25 20:38:55,1.41 GB/s,1.68 GB/s
2023-05-25 20:39:00,1.85 GB/s,2.33 GB/s
2023-05-25 20:39:05,9.28 GB/s,8.72 GB/s
2023-05-25 20:39:10,1.09 GB/s,1.56 GB/s
2023-05-25 20:39:15,8.08 GB/s,9.44 GB/s
2023-05-25 20:39:20,6.11 GB/s,4.96 GB/s
2023-05-25 20:39:25,6.59 GB/s,5.64 GB/s
2023-05-25 20:39:30,3.93 GB/s,3.50 GB/s
2023-05-25 20:39:35,8.60 GB/s,7.32 GB/s
2023-05-25 20:39:40,6.02 GB/s,5.24 GB/s
2023-05-25 20:39:45,12.9 GB/s,11.0 GB/s
2023-05-25 20:39:50,5.68 GB/s,4.94 GB/s
2023-05-25 20:39:55,6.76 GB/s,5.87 GB/s
2023-05-25 20:40:00,10.7 GB/s,9.12 GB/s
2023-05-25 20:40:05,3.80 GB/s,3.83 GB/s
2023-05-25 20:40:10,7.00 GB/s,5.46 GB/s
2023-05-25 20:40:15,5.82 GB/s,5.06 GB/s
2023-05-25 20:40:20,12.7 GB/s,10.9 GB/s
2023-05-25 20:40:25,1.01 GB/s,989 MB/s
2023-05-25 20:40:30,3.84 GB/s,3.48 GB/s
2023-05-25 20:40:35,6.19 GB/s,5.37 GB/s
2023-05-25 20:40:40,3.99 GB/s,3.54 GB/s
2023-05-25 20:40:45,2.96 GB/s,2.58 GB/s
2023-05-25 20:40:50,10.4 GB/s,8.93 GB/s
2023-05-25 20:40:55,6.52 GB/s,6.16 GB/s
2023-05-25 20:41:00,7.15 GB/s,5.53 GB/s
2023-05-25 20:41:05,7.83 GB/s,6.73 GB/s
2023-05-25 20:41:10,11.1 GB/s,9.46 GB/s
2023-05-25 20:41:15,5.72 GB/s,4.88 GB/s
2023-05-25 20:41:20,10.2 GB/s,8.72 GB/s
2023-05-25 20:41:25,6.34 GB/s,5.53 GB/s
2023-05-25 20:41:30,7.77 GB/s,6.74 GB/s
2023-05-25 20:41:35,3.43 GB/s,2.88 GB/s
2023-05-25 20:41:40,9.05 GB/s,7.80 GB/s
2023-05-25 20:41:45,6.76 GB/s,5.92 GB/s
2023-05-25 20:41:50,8.86 GB/s,7.67 GB/s
2023-05-25 20:41:55,3.52 GB/s,3.16 GB/s
2023-05-25 20:42:00,8.67 GB/s,7.51 GB/s
2023-05-25 20:42:05,12.2 GB/s,10.7 GB/s
2023-05-25 20:42:10,7.17 GB/s,6.51 GB/s
2023-05-25 20:42:15,9.96 GB/s,8.07 GB/s
2023-05-25 20:42:20,6.66 GB/s,5.84 GB/s
2023-05-25 20:42:25,13.0 GB/s,11.1 GB/s
2023-05-25 20:42:30,5.83 GB/s,5.03 GB/s
2023-05-25 20:42:35,8.14 GB/s,6.92 GB/s
2023-05-25 20:42:40,8.07 GB/s,6.87 GB/s
2023-05-25 20:42:45,3.72 GB/s,3.30 GB/s
2023-05-25 20:42:50,5.49 GB/s,4.75 GB/s
2023-05-25 20:42:55,8.14 GB/s,6.93 GB/s
2023-05-25 20:43:00,10.4 GB/s,8.95 GB/s
2023-05-25 20:43:05,5.76 GB/s,4.96 GB/s
2023-05-25 20:43:10,13.2 GB/s,11.3 GB/s
2023-05-25 20:43:15,6.21 GB/s,5.43 GB/s
2023-05-25 20:43:20,7.15 GB/s,6.11 GB/s
2023-05-25 20:43:25,6.48 GB/s,5.69 GB/s
2023-05-25 20:43:30,7.60 GB/s,6.48 GB/s
2023-05-25 20:43:35,12.2 GB/s,10.3 GB/s
2023-05-25 20:43:40,4.87 GB/s,4.32 GB/s
2023-05-25 20:43:45,6.37 GB/s,5.51 GB/s
2023-05-25 20:43:50,1.38 GB/s,1.32 GB/s
2023-05-25 20:43:55,4.46 GB/s,4.06 GB/s
2023-05-25 20:44:00,6.44 GB/s,5.56 GB/s
2023-05-25 20:44:05,8.34 GB/s,7.15 GB/s
2023-05-25 20:44:10,5.23 GB/s,4.45 GB/s
2023-05-25 20:44:15,5.71 GB/s,5.01 GB/s
2023-05-25 20:44:20,8.71 GB/s,7.41 GB/s
2023-05-25 20:44:25,7.05 GB/s,6.53 GB/s
2023-05-25 20:44:30,4.50 GB/s,4.89 GB/s
2023-05-25 20:44:35,2.61 GB/s,4.02 GB/s
2023-05-25 20:44:40,1.12 GB/s,1.28 GB/s
2023-05-25 20:44:45,7.34 GB/s,7.27 GB/s
2023-05-25 20:44:50,2.71 GB/s,3.46 GB/s
2023-05-25 20:44:55,11.3 GB/s,9.62 GB/s
2023-05-25 20:45:00,8.90 GB/s,7.70 GB/s
2023-05-25 20:45:05,11.6 GB/s,10.1 GB/s
2023-05-25 20:45:10,5.75 GB/s,5.12 GB/s
2023-05-25 20:45:15,15.0 GB/s,12.8 GB/s
2023-05-25 20:45:20,6.87 GB/s,6.05 GB/s
2023-05-25 20:45:25,11.0 GB/s,9.52 GB/s
2023-05-25 20:45:30,8.91 GB/s,8.34 GB/s
2023-05-25 20:45:35,16.3 GB/s,13.8 GB/s
