"Time","response_time"
2023-09-08 08:52:30,1.05 s
2023-09-08 08:52:35,906 ms
2023-09-08 08:52:40,1.01 s
2023-09-08 08:52:45,1.04 s
2023-09-08 08:52:50,521 ms
2023-09-08 08:52:55,556 ms
2023-09-08 08:53:00,2.17 s
2023-09-08 08:53:05,1.94 s
2023-09-08 08:53:10,901 ms
2023-09-08 08:53:15,757 ms
2023-09-08 08:53:20,2.10 s
2023-09-08 08:53:25,1.19 s
2023-09-08 08:53:30,490 ms
2023-09-08 08:53:35,1.97 s
2023-09-08 08:53:40,1.84 s
2023-09-08 08:53:45,562 ms
2023-09-08 08:53:50,597 ms
2023-09-08 08:53:55,827 ms
2023-09-08 08:54:00,1.66 s
2023-09-08 08:54:05,587 ms
2023-09-08 08:54:10,1.64 s
2023-09-08 08:54:15,1.59 s
2023-09-08 08:54:20,839 ms
2023-09-08 08:54:25,774 ms
2023-09-08 08:54:30,1.49 s
2023-09-08 08:54:35,812 ms
2023-09-08 08:54:40,639 ms
2023-09-08 08:54:45,756 ms
2023-09-08 08:54:50,2.90 s
2023-09-08 08:54:55,3.40 s
2023-09-08 08:55:00,1.64 s
2023-09-08 08:55:05,2.40 s
2023-09-08 08:55:10,3.33 s
2023-09-08 08:55:15,810 ms
2023-09-08 08:55:20,369 ms
2023-09-08 08:55:25,1.01 s
2023-09-08 08:55:30,2.42 s
2023-09-08 08:55:35,2.78 s
2023-09-08 08:55:40,2.40 s
2023-09-08 08:55:45,1.73 s
2023-09-08 08:55:50,2.36 s
2023-09-08 08:55:55,2.28 s
2023-09-08 08:56:00,3.61 s
2023-09-08 08:56:05,2.38 s
2023-09-08 08:56:10,3.57 s
2023-09-08 08:56:15,4.30 s
2023-09-08 08:56:20,3.72 s
2023-09-08 08:56:25,3.37 s
2023-09-08 08:56:30,3.88 s
2023-09-08 08:56:35,2.68 s
2023-09-08 08:56:40,1.16 s
2023-09-08 08:56:45,2.11 s
2023-09-08 08:56:50,2.61 s
2023-09-08 08:56:55,3.03 s
2023-09-08 08:57:00,3.63 s
2023-09-08 08:57:05,1.37 s
2023-09-08 08:57:10,2.48 s
2023-09-08 08:57:15,3.49 s
2023-09-08 08:57:20,2.39 s
2023-09-08 08:57:25,1.59 s
2023-09-08 08:57:30,1.74 s
2023-09-08 08:57:35,1.23 s
2023-09-08 08:57:40,1.58 s
2023-09-08 08:57:45,1.22 s
2023-09-08 08:57:50,3.41 s
2023-09-08 08:57:55,2.71 s
2023-09-08 08:58:00,1.76 s
2023-09-08 08:58:05,2.32 s
2023-09-08 08:58:10,2.75 s
2023-09-08 08:58:15,1.38 s
2023-09-08 08:58:20,2.13 s
2023-09-08 08:58:25,2.32 s
2023-09-08 08:58:30,933 ms
2023-09-08 08:58:35,912 ms
2023-09-08 08:58:40,1.10 s
2023-09-08 08:58:45,1.14 s
2023-09-08 08:58:50,1.86 s
2023-09-08 08:58:55,3.08 s
2023-09-08 08:59:00,2.55 s
2023-09-08 08:59:05,3.06 s
2023-09-08 08:59:10,1.15 s
2023-09-08 08:59:15,1.24 s
2023-09-08 08:59:20,1.31 s
2023-09-08 08:59:25,758 ms
2023-09-08 08:59:30,1.31 s
2023-09-08 08:59:35,1.06 s
2023-09-08 08:59:40,1.63 s
2023-09-08 08:59:45,2.37 s
2023-09-08 08:59:50,3.56 s
2023-09-08 08:59:55,1.90 s
2023-09-08 09:00:00,2.95 s
2023-09-08 09:00:05,2.61 s
2023-09-08 09:00:10,3.06 s
2023-09-08 09:00:15,3.09 s
2023-09-08 09:00:20,3.26 s
2023-09-08 09:00:25,3.07 s
2023-09-08 09:00:30,3.45 s
2023-09-08 09:00:35,2.25 s
2023-09-08 09:00:40,3.35 s
2023-09-08 09:00:45,3.32 s
2023-09-08 09:00:50,4.59 s
2023-09-08 09:00:55,3.96 s
2023-09-08 09:01:00,3.75 s
2023-09-08 09:01:05,3.31 s
2023-09-08 09:01:10,4.48 s
2023-09-08 09:01:15,3.27 s
2023-09-08 09:01:20,2.03 s
2023-09-08 09:01:25,2.50 s
2023-09-08 09:01:30,1.92 s
2023-09-08 09:01:35,2.62 s
2023-09-08 09:01:40,4.31 s
2023-09-08 09:01:45,916 ms
2023-09-08 09:01:50,1.86 s
2023-09-08 09:01:55,2.38 s
2023-09-08 09:02:00,1.37 s
2023-09-08 09:02:05,3.49 s
2023-09-08 09:02:10,2.97 s
2023-09-08 09:02:15,2.98 s
2023-09-08 09:02:20,4.25 s
2023-09-08 09:02:25,3.20 s
2023-09-08 09:02:30,570 ms
2023-09-08 09:02:35,1.19 s
2023-09-08 09:02:40,1.04 s
2023-09-08 09:02:45,1.50 s
2023-09-08 09:02:50,2.53 s
2023-09-08 09:02:55,800 ms
2023-09-08 09:03:00,757 ms
2023-09-08 09:03:05,1.40 s
2023-09-08 09:03:10,4.09 s
2023-09-08 09:03:15,4.30 s
2023-09-08 09:03:20,503 ms
2023-09-08 09:03:25,2.14 s
2023-09-08 09:03:30,1.66 s
2023-09-08 09:03:35,597 ms
2023-09-08 09:03:40,590 ms
2023-09-08 09:03:45,2.65 s
2023-09-08 09:03:50,4.38 s
2023-09-08 09:03:55,3.97 s
2023-09-08 09:04:00,1.94 s
2023-09-08 09:04:05,932 ms
2023-09-08 09:04:10,1.55 s
2023-09-08 09:04:15,1.49 s
2023-09-08 09:04:20,3.49 s
2023-09-08 09:04:25,1.19 s
2023-09-08 09:04:30,2.22 s
2023-09-08 09:04:35,1.12 s
2023-09-08 09:04:40,811 ms
2023-09-08 09:04:45,3.67 s
2023-09-08 09:04:50,3.51 s
2023-09-08 09:04:55,3.13 s
2023-09-08 09:05:00,629 ms
2023-09-08 09:05:05,2.07 s
2023-09-08 09:05:10,2.69 s
2023-09-08 09:05:15,3.11 s
2023-09-08 09:05:20,2.79 s
2023-09-08 09:05:25,2.25 s
2023-09-08 09:05:30,840 ms
2023-09-08 09:05:35,886 ms
2023-09-08 09:05:40,1.66 s
2023-09-08 09:05:45,983 ms
2023-09-08 09:05:50,1.08 s
2023-09-08 09:05:55,648 ms
2023-09-08 09:06:00,1.49 s
2023-09-08 09:06:05,1.84 s
2023-09-08 09:06:10,4.37 s
2023-09-08 09:06:15,2.26 s
2023-09-08 09:06:20,1.90 s
2023-09-08 09:06:25,1.48 s
2023-09-08 09:06:30,1.56 s
2023-09-08 09:06:35,2.30 s
2023-09-08 09:06:40,2.06 s
2023-09-08 09:06:45,2.63 s
2023-09-08 09:06:50,4.95 s
2023-09-08 09:06:55,2.64 s
2023-09-08 09:07:00,1.29 s
2023-09-08 09:07:05,2.32 s
2023-09-08 09:07:10,1.66 s
2023-09-08 09:07:15,3.37 s
2023-09-08 09:07:20,2.20 s
2023-09-08 09:07:25,3.04 s
2023-09-08 09:07:30,2.81 s
2023-09-08 09:07:35,2.85 s
2023-09-08 09:07:40,2.61 s
2023-09-08 09:07:45,1.24 s
2023-09-08 09:07:50,2.76 s
2023-09-08 09:07:55,992 ms
2023-09-08 09:08:00,1.93 s
2023-09-08 09:08:05,2.72 s
2023-09-08 09:08:10,2.06 s
2023-09-08 09:08:15,801 ms
2023-09-08 09:08:20,1.13 s
2023-09-08 09:08:25,2.23 s
2023-09-08 09:08:30,4.53 s
2023-09-08 09:08:35,4.14 s
2023-09-08 09:08:40,3.73 s
2023-09-08 09:08:45,1.65 s
2023-09-08 09:08:50,3.43 s
2023-09-08 09:08:55,1.12 s
2023-09-08 09:09:00,1.10 s
2023-09-08 09:09:05,2.36 s
2023-09-08 09:09:10,2.78 s
2023-09-08 09:09:15,3.23 s
2023-09-08 09:09:20,3.51 s
2023-09-08 09:09:25,3.89 s
2023-09-08 09:09:30,4.31 s
2023-09-08 09:09:35,2.51 s
2023-09-08 09:09:40,1.30 s
2023-09-08 09:09:45,1.88 s
2023-09-08 09:09:50,823 ms
2023-09-08 09:09:55,1.16 s
2023-09-08 09:10:00,2.39 s
2023-09-08 09:10:05,880 ms
2023-09-08 09:10:10,966 ms
2023-09-08 09:10:15,867 ms
2023-09-08 09:10:20,531 ms
2023-09-08 09:10:25,1.48 s
2023-09-08 09:10:30,2.19 s
2023-09-08 09:10:35,463 ms
2023-09-08 09:10:40,1.49 s
2023-09-08 09:10:45,553 ms
2023-09-08 09:10:50,885 ms
2023-09-08 09:10:55,1.25 s
2023-09-08 09:11:00,3.24 s
2023-09-08 09:11:05,4.42 s
2023-09-08 09:11:10,3.33 s
2023-09-08 09:11:15,2.64 s
2023-09-08 09:11:20,870 ms
2023-09-08 09:11:25,1.56 s
2023-09-08 09:11:30,1.03 s
2023-09-08 09:11:35,2.55 s
2023-09-08 09:11:40,1.25 s
2023-09-08 09:11:45,440 ms
2023-09-08 09:11:50,764 ms
2023-09-08 09:11:55,970 ms
2023-09-08 09:12:00,2.04 s
2023-09-08 09:12:05,3.21 s
2023-09-08 09:12:10,1.85 s
2023-09-08 09:12:15,2.05 s
2023-09-08 09:12:20,2.52 s
2023-09-08 09:12:25,3.41 s
2023-09-08 09:12:30,1.23 s
2023-09-08 09:12:35,1.00 s
2023-09-08 09:12:40,747 ms
2023-09-08 09:12:45,1.83 s
2023-09-08 09:12:50,1.32 s
2023-09-08 09:12:55,2.27 s
2023-09-08 09:13:00,2.29 s
2023-09-08 09:13:05,2.49 s
2023-09-08 09:13:10,3.03 s
2023-09-08 09:13:15,1.38 s
2023-09-08 09:13:20,862 ms
2023-09-08 09:13:25,2.08 s
2023-09-08 09:13:30,1.14 s
2023-09-08 09:13:35,1.09 s
2023-09-08 09:13:40,1.84 s
2023-09-08 09:13:45,2.02 s
2023-09-08 09:13:50,2.17 s
2023-09-08 09:13:55,2.22 s
2023-09-08 09:14:00,3.65 s
2023-09-08 09:14:05,3.61 s
2023-09-08 09:14:10,1.78 s
2023-09-08 09:14:15,3.27 s
2023-09-08 09:14:20,2.23 s
2023-09-08 09:14:25,835 ms
2023-09-08 09:14:30,1.89 s
2023-09-08 09:14:35,1.93 s
2023-09-08 09:14:40,1.81 s
2023-09-08 09:14:45,3.58 s
2023-09-08 09:14:50,3.83 s
2023-09-08 09:14:55,3.03 s
2023-09-08 09:15:00,3.92 s
2023-09-08 09:15:05,1.65 s
2023-09-08 09:15:10,2.13 s
2023-09-08 09:15:15,451 ms
2023-09-08 09:15:20,1.15 s
2023-09-08 09:15:25,1.16 s
2023-09-08 09:15:30,1.54 s
2023-09-08 09:15:35,1.84 s
2023-09-08 09:15:40,2.03 s
2023-09-08 09:15:45,3.70 s
2023-09-08 09:15:50,4.13 s
2023-09-08 09:15:55,4.05 s
2023-09-08 09:16:00,3.32 s
2023-09-08 09:16:05,1.17 s
2023-09-08 09:16:10,1.28 s
2023-09-08 09:16:15,790 ms
2023-09-08 09:16:20,2.07 s
2023-09-08 09:16:25,3.06 s
2023-09-08 09:16:30,915 ms
2023-09-08 09:16:35,2.27 s
2023-09-08 09:16:40,2.20 s
2023-09-08 09:16:45,2.74 s
2023-09-08 09:16:50,3.67 s
2023-09-08 09:16:55,2.53 s
2023-09-08 09:17:00,2.85 s
2023-09-08 09:17:05,3.28 s
2023-09-08 09:17:10,2.10 s
2023-09-08 09:17:15,2.07 s
2023-09-08 09:17:20,1.95 s
2023-09-08 09:17:25,586 ms
2023-09-08 09:17:30,2.33 s
2023-09-08 09:17:35,3.91 s
2023-09-08 09:17:40,4.82 s
2023-09-08 09:17:45,2.42 s
2023-09-08 09:17:50,919 ms
2023-09-08 09:17:55,728 ms
2023-09-08 09:18:00,1.14 s
2023-09-08 09:18:05,904 ms
2023-09-08 09:18:10,2.07 s
2023-09-08 09:18:15,2.59 s
2023-09-08 09:18:20,2.20 s
2023-09-08 09:18:25,3.46 s
2023-09-08 09:18:30,4.86 s
2023-09-08 09:18:35,3.94 s
2023-09-08 09:18:40,2.63 s
2023-09-08 09:18:45,2.90 s
2023-09-08 09:18:50,3.68 s
2023-09-08 09:18:55,3.82 s
2023-09-08 09:19:00,2.09 s
2023-09-08 09:19:05,582 ms
2023-09-08 09:19:10,922 ms
2023-09-08 09:19:15,3.16 s
2023-09-08 09:19:20,2.06 s
2023-09-08 09:19:25,1.21 s
2023-09-08 09:19:30,1.15 s
2023-09-08 09:19:35,2.50 s
2023-09-08 09:19:40,1.12 s
2023-09-08 09:19:45,758 ms
2023-09-08 09:19:50,1.69 s
2023-09-08 09:19:55,648 ms
2023-09-08 09:20:00,1.40 s
2023-09-08 09:20:05,853 ms
2023-09-08 09:20:10,1.62 s
2023-09-08 09:20:15,2.58 s
2023-09-08 09:20:20,1.31 s
2023-09-08 09:20:25,1.32 s
2023-09-08 09:20:30,1.78 s
2023-09-08 09:20:35,2.89 s
2023-09-08 09:20:40,1.20 s
2023-09-08 09:20:45,830 ms
2023-09-08 09:20:50,1.02 s
2023-09-08 09:20:55,1.30 s
2023-09-08 09:21:00,2.14 s
2023-09-08 09:21:05,3.32 s
2023-09-08 09:21:10,3.48 s
2023-09-08 09:21:15,3.11 s
2023-09-08 09:21:20,1.37 s
2023-09-08 09:21:25,3.06 s
2023-09-08 09:21:30,3.46 s
2023-09-08 09:21:35,2.12 s
2023-09-08 09:21:40,1.22 s
2023-09-08 09:21:45,1.34 s
2023-09-08 09:21:50,1.36 s
2023-09-08 09:21:55,4.00 s
2023-09-08 09:22:00,1.94 s
2023-09-08 09:22:05,1.29 s
2023-09-08 09:22:10,1.96 s
2023-09-08 09:22:15,3.03 s
2023-09-08 09:22:20,2.10 s
2023-09-08 09:22:25,2.53 s
2023-09-08 09:22:30,1.19 s
2023-09-08 09:22:35,884 ms
2023-09-08 09:22:40,1.31 s
2023-09-08 09:22:45,2.17 s
2023-09-08 09:22:50,2.35 s
2023-09-08 09:22:55,3.35 s
2023-09-08 09:23:00,4.11 s
2023-09-08 09:23:05,2.59 s
2023-09-08 09:23:10,1.90 s
2023-09-08 09:23:15,617 ms
2023-09-08 09:23:20,932 ms
2023-09-08 09:23:25,1.77 s
2023-09-08 09:23:30,3.73 s
2023-09-08 09:23:35,2.42 s
2023-09-08 09:23:40,1.45 s
2023-09-08 09:23:45,1.50 s
2023-09-08 09:23:50,2.68 s
2023-09-08 09:23:55,3.34 s
2023-09-08 09:24:00,1.97 s
2023-09-08 09:24:05,699 ms
2023-09-08 09:24:10,819 ms
2023-09-08 09:24:15,1.33 s
2023-09-08 09:24:20,1.43 s
2023-09-08 09:24:25,2.39 s
2023-09-08 09:24:30,3.58 s
2023-09-08 09:24:35,1.25 s
2023-09-08 09:24:40,1.38 s
2023-09-08 09:24:45,1.67 s
2023-09-08 09:24:50,1.11 s
2023-09-08 09:24:55,871 ms
2023-09-08 09:25:00,952 ms
2023-09-08 09:25:05,274 ms
2023-09-08 09:25:10,1.12 s
2023-09-08 09:25:15,2.93 s
2023-09-08 09:25:20,3.19 s
2023-09-08 09:25:25,4.26 s
2023-09-08 09:25:30,3.60 s
2023-09-08 09:25:35,2.08 s
2023-09-08 09:25:40,3.66 s
2023-09-08 09:25:45,3.55 s
2023-09-08 09:25:50,3.38 s
2023-09-08 09:25:55,4.56 s
2023-09-08 09:26:00,2.70 s
2023-09-08 09:26:05,3.73 s
2023-09-08 09:26:10,2.25 s
2023-09-08 09:26:15,730 ms
2023-09-08 09:26:20,2.91 s
2023-09-08 09:26:25,3.43 s
2023-09-08 09:26:30,3.77 s
2023-09-08 09:26:35,2.01 s
2023-09-08 09:26:40,2.48 s
2023-09-08 09:26:45,1.88 s
2023-09-08 09:26:50,1.05 s
2023-09-08 09:26:55,1.89 s
2023-09-08 09:27:00,1.74 s
2023-09-08 09:27:05,3.19 s
2023-09-08 09:27:10,564 ms
2023-09-08 09:27:15,629 ms
2023-09-08 09:27:20,353 ms
2023-09-08 09:27:25,697 ms
2023-09-08 09:27:30,1.63 s
2023-09-08 09:27:35,1.89 s
2023-09-08 09:27:40,1.49 s
2023-09-08 09:27:45,1.42 s
2023-09-08 09:27:50,2.67 s
2023-09-08 09:27:55,4.24 s
2023-09-08 09:28:00,3.81 s
2023-09-08 09:28:05,2.85 s
2023-09-08 09:28:10,930 ms
2023-09-08 09:28:15,1.34 s
2023-09-08 09:28:20,674 ms
2023-09-08 09:28:25,1.72 s
2023-09-08 09:28:30,2.33 s
2023-09-08 09:28:35,259 ms
2023-09-08 09:28:40,742 ms
2023-09-08 09:28:45,704 ms
2023-09-08 09:28:50,553 ms
2023-09-08 09:28:55,746 ms
2023-09-08 09:29:00,862 ms
2023-09-08 09:29:05,276 ms
2023-09-08 09:29:10,1.41 s
2023-09-08 09:29:15,1.55 s
2023-09-08 09:29:20,2.89 s
2023-09-08 09:29:25,790 ms
2023-09-08 09:29:30,784 ms
2023-09-08 09:29:35,1.22 s
2023-09-08 09:29:40,983 ms
2023-09-08 09:29:45,467 ms
2023-09-08 09:29:50,2.53 s
2023-09-08 09:29:55,1.96 s
2023-09-08 09:30:00,3.43 s
2023-09-08 09:30:05,3.33 s
2023-09-08 09:30:10,3.82 s
2023-09-08 09:30:15,5.38 s
2023-09-08 09:30:20,4.32 s
2023-09-08 09:30:25,3.29 s
2023-09-08 09:30:30,1.24 s
2023-09-08 09:30:35,2.36 s
2023-09-08 09:30:40,2.79 s
2023-09-08 09:30:45,2.44 s
2023-09-08 09:30:50,1.66 s
2023-09-08 09:30:55,3.56 s
2023-09-08 09:31:00,2.02 s
2023-09-08 09:31:05,2.74 s
2023-09-08 09:31:10,2.94 s
2023-09-08 09:31:15,2.20 s
2023-09-08 09:31:20,2.80 s
2023-09-08 09:31:25,2.20 s
2023-09-08 09:31:30,2.81 s
2023-09-08 09:31:35,2.55 s
2023-09-08 09:31:40,3.03 s
2023-09-08 09:31:45,1.80 s
2023-09-08 09:31:50,2.68 s
2023-09-08 09:31:55,2.93 s
2023-09-08 09:32:00,2.45 s
2023-09-08 09:32:05,2.99 s
2023-09-08 09:32:10,3.04 s
2023-09-08 09:32:15,2.93 s
2023-09-08 09:32:20,3.34 s
2023-09-08 09:32:25,3.09 s
2023-09-08 09:32:30,575 ms
2023-09-08 09:32:35,1.57 s
2023-09-08 09:32:40,2.83 s
2023-09-08 09:32:45,1.38 s
2023-09-08 09:32:50,1.90 s
2023-09-08 09:32:55,2.57 s
2023-09-08 09:33:00,1.26 s
2023-09-08 09:33:05,1.95 s
2023-09-08 09:33:10,3.12 s
2023-09-08 09:33:15,4.15 s
2023-09-08 09:33:20,3.40 s
2023-09-08 09:33:25,3.24 s
2023-09-08 09:33:30,3.22 s
2023-09-08 09:33:35,4.99 s
2023-09-08 09:33:40,3.73 s
2023-09-08 09:33:45,2.88 s
2023-09-08 09:33:50,3.66 s
2023-09-08 09:33:55,3.81 s
2023-09-08 09:34:00,1.82 s
2023-09-08 09:34:05,1.45 s
2023-09-08 09:34:10,2.92 s
2023-09-08 09:34:15,2.93 s
2023-09-08 09:34:20,1.95 s
2023-09-08 09:34:25,2.57 s
2023-09-08 09:34:30,3.73 s
2023-09-08 09:34:35,2.87 s
2023-09-08 09:34:40,931 ms
2023-09-08 09:34:45,2.27 s
2023-09-08 09:34:50,1.79 s
2023-09-08 09:34:55,741 ms
2023-09-08 09:35:00,591 ms
2023-09-08 09:35:05,997 ms
2023-09-08 09:35:10,2.04 s
2023-09-08 09:35:15,2.30 s
2023-09-08 09:35:20,1.38 s
2023-09-08 09:35:25,1.57 s
2023-09-08 09:35:30,1.75 s
2023-09-08 09:35:35,3.13 s
2023-09-08 09:35:40,3.92 s
2023-09-08 09:35:45,5.22 s
2023-09-08 09:35:50,3.11 s
2023-09-08 09:35:55,4.64 s
2023-09-08 09:36:00,3.32 s
2023-09-08 09:36:05,4.61 s
2023-09-08 09:36:10,2.77 s
2023-09-08 09:36:15,1.65 s
2023-09-08 09:36:20,2.82 s
2023-09-08 09:36:25,729 ms
2023-09-08 09:36:30,2.50 s
2023-09-08 09:36:35,2.77 s
2023-09-08 09:36:40,2.25 s
2023-09-08 09:36:45,819 ms
2023-09-08 09:36:50,1.11 s
2023-09-08 09:36:55,2.49 s
2023-09-08 09:37:00,2.31 s
2023-09-08 09:37:05,4.16 s
2023-09-08 09:37:10,2.33 s
2023-09-08 09:37:15,1.43 s
2023-09-08 09:37:20,2.13 s
2023-09-08 09:37:25,788 ms
2023-09-08 09:37:30,1.66 s
2023-09-08 09:37:35,2.19 s
2023-09-08 09:37:40,2.77 s
2023-09-08 09:37:45,3.39 s
2023-09-08 09:37:50,3.63 s
2023-09-08 09:37:55,2.96 s
2023-09-08 09:38:00,2.17 s
2023-09-08 09:38:05,590 ms
2023-09-08 09:38:10,2.65 s
2023-09-08 09:38:15,3.37 s
2023-09-08 09:38:20,3.57 s
2023-09-08 09:38:25,2.69 s
2023-09-08 09:38:30,730 ms
2023-09-08 09:38:35,866 ms
2023-09-08 09:38:40,767 ms
2023-09-08 09:38:45,2.30 s
2023-09-08 09:38:50,3.86 s
2023-09-08 09:38:55,1.60 s
2023-09-08 09:39:00,2.94 s
2023-09-08 09:39:05,1.61 s
2023-09-08 09:39:10,1.98 s
2023-09-08 09:39:15,1.64 s
2023-09-08 09:39:20,2.61 s
2023-09-08 09:39:25,1.54 s
2023-09-08 09:39:30,1.09 s
2023-09-08 09:39:35,1.73 s
2023-09-08 09:39:40,2.21 s
2023-09-08 09:39:45,2.41 s
2023-09-08 09:39:50,2.04 s
2023-09-08 09:39:55,2.68 s
2023-09-08 09:40:00,2.02 s
2023-09-08 09:40:05,2.22 s
2023-09-08 09:40:10,1.76 s
2023-09-08 09:40:15,2.41 s
2023-09-08 09:40:20,1.90 s
2023-09-08 09:40:25,1.28 s
2023-09-08 09:40:30,1.51 s
2023-09-08 09:40:35,2.30 s
2023-09-08 09:40:40,3.08 s
2023-09-08 09:40:45,3.26 s
2023-09-08 09:40:50,5.23 s
2023-09-08 09:40:55,3.28 s
2023-09-08 09:41:00,3.01 s
2023-09-08 09:41:05,2.64 s
2023-09-08 09:41:10,1.50 s
2023-09-08 09:41:15,690 ms
2023-09-08 09:41:20,868 ms
2023-09-08 09:41:25,2.36 s
2023-09-08 09:41:30,1.31 s
2023-09-08 09:41:35,2.77 s
2023-09-08 09:41:40,3.71 s
2023-09-08 09:41:45,1.53 s
2023-09-08 09:41:50,2.70 s
2023-09-08 09:41:55,5.10 s
2023-09-08 09:42:00,1.79 s
2023-09-08 09:42:05,1.62 s
2023-09-08 09:42:10,2.91 s
2023-09-08 09:42:15,3.42 s
2023-09-08 09:42:20,1.26 s
2023-09-08 09:42:25,958 ms
2023-09-08 09:42:30,2.89 s
2023-09-08 09:42:35,3.70 s
2023-09-08 09:42:40,3.40 s
2023-09-08 09:42:45,2.32 s
2023-09-08 09:42:50,4.39 s
2023-09-08 09:42:55,2.83 s
2023-09-08 09:43:00,2.93 s
2023-09-08 09:43:05,2.99 s
2023-09-08 09:43:10,3.97 s
2023-09-08 09:43:15,1.62 s
2023-09-08 09:43:20,1.71 s
2023-09-08 09:43:25,1.83 s
2023-09-08 09:43:30,1.98 s
2023-09-08 09:43:35,1.33 s
2023-09-08 09:43:40,1.13 s
2023-09-08 09:43:45,1.40 s
2023-09-08 09:43:50,2.95 s
2023-09-08 09:43:55,2.31 s
2023-09-08 09:44:00,1.66 s
2023-09-08 09:44:05,3.13 s
2023-09-08 09:44:10,3.52 s
2023-09-08 09:44:15,3.82 s
2023-09-08 09:44:20,3.30 s
2023-09-08 09:44:25,943 ms
2023-09-08 09:44:30,929 ms
2023-09-08 09:44:35,510 ms
2023-09-08 09:44:40,1.51 s
2023-09-08 09:44:45,456 ms
2023-09-08 09:44:50,808 ms
2023-09-08 09:44:55,1.92 s
2023-09-08 09:45:00,3.14 s
2023-09-08 09:45:05,3.26 s
2023-09-08 09:45:10,2.44 s
2023-09-08 09:45:15,3.78 s
2023-09-08 09:45:20,4.79 s
2023-09-08 09:45:25,3.42 s
2023-09-08 09:45:30,2.25 s
2023-09-08 09:45:35,1.47 s
2023-09-08 09:45:40,1.95 s
2023-09-08 09:45:45,3.14 s
2023-09-08 09:45:50,2.11 s
2023-09-08 09:45:55,1.58 s
2023-09-08 09:46:00,2.17 s
2023-09-08 09:46:05,2.81 s
2023-09-08 09:46:10,3.77 s
2023-09-08 09:46:15,2.67 s
2023-09-08 09:46:20,2.94 s
2023-09-08 09:46:25,1.34 s
2023-09-08 09:46:30,2.24 s
2023-09-08 09:46:35,1.71 s
2023-09-08 09:46:40,1.00 s
2023-09-08 09:46:45,1.20 s
2023-09-08 09:46:50,1.73 s
2023-09-08 09:46:55,3.21 s
2023-09-08 09:47:00,969 ms
2023-09-08 09:47:05,1.60 s
2023-09-08 09:47:10,3.55 s
2023-09-08 09:47:15,2.14 s
2023-09-08 09:47:20,930 ms
2023-09-08 09:47:25,1.12 s
2023-09-08 09:47:30,696 ms
2023-09-08 09:47:35,903 ms
2023-09-08 09:47:40,3.04 s
2023-09-08 09:47:45,3.35 s
2023-09-08 09:47:50,3.89 s
2023-09-08 09:47:55,3.19 s
2023-09-08 09:48:00,4.48 s
2023-09-08 09:48:05,3.55 s
2023-09-08 09:48:10,2.97 s
2023-09-08 09:48:15,2.61 s
2023-09-08 09:48:20,3.57 s
2023-09-08 09:48:25,3.50 s
2023-09-08 09:48:30,963 ms
2023-09-08 09:48:35,1.51 s
2023-09-08 09:48:40,1.03 s
2023-09-08 09:48:45,2.09 s
2023-09-08 09:48:50,2.83 s
2023-09-08 09:48:55,3.85 s
2023-09-08 09:49:00,842 ms
2023-09-08 09:49:05,1.26 s
2023-09-08 09:49:10,3.06 s
2023-09-08 09:49:15,3.26 s
2023-09-08 09:49:20,2.83 s
2023-09-08 09:49:25,1.35 s
2023-09-08 09:49:30,1.24 s
2023-09-08 09:49:35,714 ms
2023-09-08 09:49:40,2.30 s
2023-09-08 09:49:45,3.66 s
2023-09-08 09:49:50,3.90 s
2023-09-08 09:49:55,2.11 s
2023-09-08 09:50:00,3.05 s
2023-09-08 09:50:05,1.40 s
2023-09-08 09:50:10,1.82 s
2023-09-08 09:50:15,685 ms
2023-09-08 09:50:20,987 ms
2023-09-08 09:50:25,2.59 s
2023-09-08 09:50:30,3.28 s
2023-09-08 09:50:35,4.63 s
2023-09-08 09:50:40,2.72 s
2023-09-08 09:50:45,1.65 s
2023-09-08 09:50:50,1.09 s
2023-09-08 09:50:55,1.03 s
2023-09-08 09:51:00,829 ms
2023-09-08 09:51:05,2.53 s
2023-09-08 09:51:10,4.53 s
2023-09-08 09:51:15,3.76 s
2023-09-08 09:51:20,1.70 s
2023-09-08 09:51:25,991 ms
2023-09-08 09:51:30,1.30 s
2023-09-08 09:51:35,654 ms
2023-09-08 09:51:40,2.25 s
2023-09-08 09:51:45,1.99 s
2023-09-08 09:51:50,2.99 s
2023-09-08 09:51:55,3.52 s
2023-09-08 09:52:00,3.78 s
2023-09-08 09:52:05,1.27 s
2023-09-08 09:52:10,601 ms
2023-09-08 09:52:15,1.95 s
2023-09-08 09:52:20,1.08 s
2023-09-08 09:52:25,922 ms
2023-09-08 09:52:30,2.13 s
2023-09-08 09:52:35,1.59 s
2023-09-08 09:52:40,755 ms
2023-09-08 09:52:45,390 ms
2023-09-08 09:52:50,583 ms
2023-09-08 09:52:55,2.30 s
2023-09-08 09:53:00,1.66 s
2023-09-08 09:53:05,946 ms
2023-09-08 09:53:10,1.13 s
2023-09-08 09:53:15,889 ms
2023-09-08 09:53:20,496 ms
2023-09-08 09:53:25,741 ms
2023-09-08 09:53:30,675 ms
2023-09-08 09:53:35,1.01 s
2023-09-08 09:53:40,2.08 s
2023-09-08 09:53:45,2.80 s
2023-09-08 09:53:50,1.55 s
2023-09-08 09:53:55,2.80 s
2023-09-08 09:54:00,3.37 s
2023-09-08 09:54:05,1.50 s
2023-09-08 09:54:10,1.41 s
2023-09-08 09:54:15,1.18 s
2023-09-08 09:54:20,1.15 s
