"time","timestamp [ms]","cpu_usage [ratios]","memory_usage [ratios]","bandwidth_inbound [MB/s]","bandwidth_outbound [MB/s]","tps [req/s]","tps_error [req/s]","response_time [ms]","status"
"2023-09-08 06:21:40","1694128900000","0.15","0.5379999999999999","5250","4630","2.6","0","1090","0"
"2023-09-08 06:21:45","1694128905000","0.086","0.542","3630","3130","2.4","0","498","0"
"2023-09-08 06:21:50","1694128910000","0.154","0.541","3140","2980","1.8","0","2200","0"
"2023-09-08 06:21:55","1694128915000","0.228","0.5489999999999999","9360","8100","3.6","0","2800","0"
"2023-09-08 06:22:00","1694128920000","0.17800000000000002","0.5479999999999999","6430","5680","2.6","0","1160","0"
"2023-09-08 06:22:05","1694128925000","0.222","0.56","6570","5770","2.2","0","1520","0"
"2023-09-08 06:22:10","1694128930000","0.218","0.557","6700","5760","3.2","0","705","0"
"2023-09-08 06:22:15","1694128935000","0.09","0.54","3170","2800","1.8","0","587","0"
"2023-09-08 06:22:20","1694128940000","0.228","0.545","7480","6810","2.4","0","2009.9999999999998","0"
"2023-09-08 06:22:25","1694128945000","0.25","0.5429999999999999","10800","9540","3","0","2100","0"
"2023-09-08 06:22:30","1694128950000","0.20600000000000002","0.5579999999999999","9120","7860","2.8","0","1970","0"
"2023-09-08 06:22:35","1694128955000","0.184","0.546","6780","5960","2.6","0","2450","0"
"2023-09-08 06:22:40","1694128960000","0.09","0.544","5360","4600","2.2","0","755","0"
"2023-09-08 06:22:45","1694128965000","0.16","0.552","8900","7700","2.8","0","612","0"
"2023-09-08 06:22:50","1694128970000","0.136","0.564","9520","8220","2.6","0","748","0"
"2023-09-08 06:22:55","1694128975000","0.17800000000000002","0.51","8920","7720","1.2","0","1330","0"
"2023-09-08 06:23:00","1694128980000","0.158","0.596","7930","6880","2.4","0","773","0"
"2023-09-08 06:23:05","1694128985000","0.114","0.581","2150","1930","2","0","894","0"
"2023-09-08 06:23:10","1694128990000","0.182","0.546","4040","4180","2.6","0","1700","0"
"2023-09-08 06:23:15","1694128995000","0.102","0.545","2790","2029.9999999999998","3","0.8","2600","1"
"2023-09-08 06:23:20","1694129000000","0.196","0.5429999999999999","8420","7290","2.6","0","2270","0"
"2023-09-08 06:23:25","1694129005000","0.14","0.541","5670","4940","1.6","0","950","0"
"2023-09-08 06:23:30","1694129010000","0.128","0.551","5680","4960","3","0","1590","0"
"2023-09-08 06:23:35","1694129015000","0.11199999999999999","0.5539999999999999","6880","5980","2.6","0","1960","0"
"2023-09-08 06:23:40","1694129020000","0.19399999999999998","0.594","7620","7000","2.8","0","2560","0"
"2023-09-08 06:23:45","1694129025000","0.192","0.537","8660","7550","2.8","0","1800","0"
"2023-09-08 06:23:50","1694129030000","0.13","0.5670000000000001","4920","4370","2.8","0","1360","0"
"2023-09-08 06:23:55","1694129035000","0.138","0.537","6760","5960","1.2","0","952","0"
"2023-09-08 06:24:00","1694129040000","0.21","0.5529999999999999","6990","6150","3.2","0","2610","0"
"2023-09-08 06:24:05","1694129045000","0.16","0.556","6360","5580","2.2","0","1920","0"
"2023-09-08 06:24:10","1694129050000","0.17800000000000002","0.536","4230","3700","1.2","0","968","0"
"2023-09-08 06:24:15","1694129055000","0.134","0.537","3660","3710","1.6","0","1390","0"
"2023-09-08 06:24:20","1694129060000","0.132","0.542","5010","5800","3.6","2.2","2970","1"
"2023-09-08 06:24:25","1694129065000","0.28600000000000003","0.581","13800","11600","3.4","0","3180","0"
"2023-09-08 06:24:30","1694129070000","0.18","0.581","10900","9020","4","0","2300","0"
"2023-09-08 06:24:35","1694129075000","0.126","0.555","6190","5990","2","0","488","0"
"2023-09-08 06:24:40","1694129080000","0.154","0.536","10900","8690","2.8","0","1710","0"
"2023-09-08 06:24:45","1694129085000","0.14400000000000002","0.547","6440","5700","3.4","0","1720","0"
"2023-09-08 06:24:50","1694129090000","0.192","0.542","7320","7240","2","0","1610","0"
"2023-09-08 06:24:55","1694129095000","0.168","0.512","6670","5330","4","0","2340","0"
"2023-09-08 06:25:00","1694129100000","0.15","0.534","8430","7020","2.8","0","778","0"
"2023-09-08 06:25:05","1694129105000","0.024","0.537","1730","1480","1.2","0","217","0"
"2023-09-08 06:25:10","1694129110000","0.20199999999999999","0.547","4510","3950","1.2","0","1400","0"
"2023-09-08 06:25:15","1694129115000","0.18600000000000003","0.542","4710","4160","2.8","0","1290","0"
"2023-09-08 06:25:20","1694129120000","0.278","0.597","16900","14500","2.2","0","1640","0"
"2023-09-08 06:25:25","1694129125000","0.21600000000000003","0.55","8240","7330","2.6","0","3140","0"
"2023-09-08 06:25:30","1694129130000","0.14","0.544","3020","2700","3.4","1.6","3840","1"
"2023-09-08 06:25:35","1694129135000","0.11800000000000001","0.539","1080","1200","4.4","3.6","3470","1"
"2023-09-08 06:25:40","1694129140000","0.134","0.547","4019.9999999999995","3510","3","1.6","4720","1"
"2023-09-08 06:25:45","1694129145000","0.15","0.546","3450","3060","3.4","0.6","4880","1"
"2023-09-08 06:25:50","1694129150000","0.14400000000000002","0.5429999999999999","4019.9999999999995","3750","3.2","0.2","2960","1"
"2023-09-08 06:25:55","1694129155000","0.20800000000000002","0.544","9250","8130.000000000001","2.6","0","3240","0"
"2023-09-08 06:26:00","1694129160000","0.136","0.5539999999999999","4960","4380","2.4","0","1560","0"
"2023-09-08 06:26:05","1694129165000","0.2","0.536","3060","2770","2.8","0","3080","0"
"2023-09-08 06:26:10","1694129170000","0.182","0.537","5920","5160","2.4","0","1070","0"
"2023-09-08 06:26:15","1694129175000","0.07200000000000001","0.539","1700","1500","1.6","0","719","0"
"2023-09-08 06:26:20","1694129180000","0.16399999999999998","0.547","4560","4100","2.2","0","1610","0"
"2023-09-08 06:26:25","1694129185000","0.162","0.544","10800","9330","2.4","0","1420","0"
"2023-09-08 06:26:30","1694129190000","0.132","0.539","5330","4690","2.2","0","788","0"
"2023-09-08 06:26:35","1694129195000","0.2","0.5429999999999999","13800","11900","3","0","1920","0"
"2023-09-08 06:26:40","1694129200000","0.10800000000000001","0.542","4530","4330","3.4","0","2460","0"
"2023-09-08 06:26:45","1694129205000","0.146","0.539","8450","7140","2.6","0.8","2500","1"
"2023-09-08 06:26:50","1694129210000","0.086","0.54","2660","2750","3.6","1.6","3880","1"
"2023-09-08 06:26:55","1694129215000","0.184","0.5579999999999999","10100","8680","3.2","0","2210","0"
"2023-09-08 06:27:00","1694129220000","0.076","0.52","1680","1530","1.6","0","905","0"
"2023-09-08 06:27:05","1694129225000","0.106","0.514","3410","2980","2.2","0","441","0"
"2023-09-08 06:27:10","1694129230000","0.14400000000000002","0.5379999999999999","5160","4530","1.8","0","873","0"
"2023-09-08 06:27:15","1694129235000","0.146","0.5429999999999999","6660","5840","3.6","0","1250","0"
"2023-09-08 06:27:20","1694129240000","0.128","0.546","7970","6850","1.8","0","475","0"
"2023-09-08 06:27:25","1694129245000","0.086","0.547","1460","1440","4","2.8","2650","1"
"2023-09-08 06:27:30","1694129250000","0.132","0.539","1900","1840","3.6","1.8","3670","1"
"2023-09-08 06:27:35","1694129255000","0.17600000000000002","0.605","8800","8070","3.2","0","2460","0"
"2023-09-08 06:27:40","1694129260000","0.154","0.623","8610","7870","1.8","0","1210","0"
"2023-09-08 06:27:45","1694129265000","0.23199999999999998","0.54","9190","8119.999999999999","2.8","0","2690","0"
"2023-09-08 06:27:50","1694129270000","0.272","0.5589999999999999","11000","9410","3","0","2080","0"
"2023-09-08 06:27:55","1694129275000","0.11800000000000001","0.536","1810","1650","1.4","0","960","0"
"2023-09-08 06:28:00","1694129280000","0.068","0.5329999999999999","3090","2690","2.4","0","384","0"
"2023-09-08 06:28:05","1694129285000","0.212","0.552","12500","10900","2.6","0","966","0"
"2023-09-08 06:28:10","1694129290000","0.132","0.5429999999999999","5570","4800","2","1","2580","1"
"2023-09-08 06:28:15","1694129295000","0.23","0.539","7420","6450","2.2","0","2200","0"
"2023-09-08 06:28:20","1694129300000","0.168","0.57","6120","5440","1.6","0","983","0"
"2023-09-08 06:28:25","1694129305000","0.068","0.537","4040","3500","2.4","0","633","0"
"2023-09-08 06:28:30","1694129310000","0.154","0.511","8390","7320","3.4","0","1350","0"
"2023-09-08 06:28:35","1694129315000","0.102","0.564","5130","4400","0.8","0","404","0"
"2023-09-08 06:28:40","1694129320000","0.07400000000000001","0.539","5400","4780","2.4","0","758","0"
"2023-09-08 06:28:45","1694129325000","0.055999999999999994","0.5329999999999999","2650","2220","2.2","0","410","0"
"2023-09-08 06:28:50","1694129330000","0.132","0.534","12500","10800","3.2","0","397","0"
"2023-09-08 06:28:55","1694129335000","0.132","0.534","9230","8109.999999999999","2","0","1460","0"
"2023-09-08 06:29:00","1694129340000","0.168","0.55","7550","6560","3.2","0","2500","0"
"2023-09-08 06:29:05","1694129345000","0.20600000000000002","0.534","8480","7400","2.6","0","1380","0"
"2023-09-08 06:29:10","1694129350000","0.284","0.56","17500","15100","2.4","0","2680","0"
"2023-09-08 06:29:15","1694129355000","0.14400000000000002","0.557","6460","5690","2.6","0","2940","0"
"2023-09-08 06:29:20","1694129360000","0.166","0.5479999999999999","9660","9020","3.8","0.6","3810","1"
"2023-09-08 06:29:25","1694129365000","0.212","0.5579999999999999","14000","12200","3.8","0","3130","0"
"2023-09-08 06:29:30","1694129370000","0.14800000000000002","0.545","8960","7650","1.4","0","725","0"
"2023-09-08 06:29:35","1694129375000","0.16","0.517","5650","5170","2.2","0","2860","0"
"2023-09-08 06:29:40","1694129380000","0.188","0.507","4890","4420","2.6","0","3770","0"
"2023-09-08 06:29:45","1694129385000","0.226","0.603","14900","12800","4.2","0","2560","0"
"2023-09-08 06:29:50","1694129390000","0.10800000000000001","0.581","4090","3600","1.8","0","919","0"
"2023-09-08 06:29:55","1694129395000","0.124","0.531","3860","3380","2.4","0","903","0"
"2023-09-08 06:30:00","1694129400000","0.222","0.534","12100","10400","2","0","949","0"
"2023-09-08 06:30:05","1694129405000","0.168","0.5529999999999999","6610","5920","1.8","0","1550","0"
"2023-09-08 06:30:10","1694129410000","0.332","0.535","3240","3120","1.6","0","3590","0"
"2023-09-08 06:30:15","1694129415000","0.35","0.532","6210","5410","2.6","0","4190","0"
"2023-09-08 06:30:20","1694129420000","0.136","0.5329999999999999","2590","2240","1.8","0","3010","0"
"2023-09-08 06:30:25","1694129425000","0.188","0.54","6790","6490","4.2","0.2","2400","1"
"2023-09-08 06:30:30","1694129430000","0.21600000000000003","0.539","10600","9150","2","0","900","0"
"2023-09-08 06:30:35","1694129435000","0.162","0.5379999999999999","1890","1920","2","0.4","3370","1"
"2023-09-08 06:30:40","1694129440000","0.242","0.537","6550","6460","2.6","0","3010","0"
"2023-09-08 06:30:45","1694129445000","0.14","0.532","6010","5210","2.6","0","1100","0"
"2023-09-08 06:30:50","1694129450000","0.11599999999999999","0.541","5990","5160","2.4","0","1080","0"
"2023-09-08 06:30:55","1694129455000","0.20199999999999999","0.537","8770","7940","3.4","0","1260","0"
"2023-09-08 06:31:00","1694129460000","0.14800000000000002","0.5489999999999999","8490","7030","2.2","0","757","0"
"2023-09-08 06:31:05","1694129465000","0.154","0.534","2890","2560","1.2","0","1120","0"
"2023-09-08 06:31:10","1694129470000","0.166","0.539","5780","5050","2.8","0","1440","0"
"2023-09-08 06:31:15","1694129475000","0.272","0.534","6010","5360","2.8","0","1590","0"
"2023-09-08 06:31:20","1694129480000","0.218","0.5429999999999999","5250","4660","2.2","0","1260","0"
"2023-09-08 06:31:25","1694129485000","0.292","0.532","10700","9340","4","0","2280","0"
"2023-09-08 06:31:30","1694129490000","0.312","0.5920000000000001","16900","14500","2.8","0","1400","0"
"2023-09-08 06:31:35","1694129495000","0.306","0.534","9420","8200","3.8","0","1850","0"
"2023-09-08 06:31:40","1694129500000","0.12","0.528","2550","2290","1.8","0","439","0"
"2023-09-08 06:31:45","1694129505000","0.192","0.5379999999999999","6750","5880","2.6","0","1110","0"
"2023-09-08 06:31:50","1694129510000","0.156","0.528","2860","2600","1.8","0","763","0"
"2023-09-08 06:31:55","1694129515000","0.076","0.535","3020","2620","1.4","0","584","0"
"2023-09-08 06:32:00","1694129520000","0.134","0.532","2980","2670","2.2","0","941","0"
"2023-09-08 06:32:05","1694129525000","0.052000000000000005","0.542","3930","3380","1","0","421","0"
"2023-09-08 06:32:10","1694129530000","0.184","0.539","6080","5360","3.2","0","1370","0"
"2023-09-08 06:32:15","1694129535000","0.08","0.51","1630","1410","1.8","0","477","0"
"2023-09-08 06:32:20","1694129540000","0.078","0.56","5000","4290","1.6","0","504","0"
"2023-09-08 06:32:25","1694129545000","0.122","0.5489999999999999","4800","4220","2","0","983","0"
"2023-09-08 06:32:30","1694129550000","0.2","0.5529999999999999","5420","4790","2.2","0","910","0"
"2023-09-08 06:32:35","1694129555000","0.14800000000000002","0.556","6800","5930","2.6","0","953","0"
"2023-09-08 06:32:40","1694129560000","0.13","0.51","4080","3760","3","0","2460","0"
"2023-09-08 06:32:45","1694129565000","0.188","0.508","4600","4180","2.8","0","1880","0"
"2023-09-08 06:32:50","1694129570000","0.154","0.5529999999999999","6210","5370","2","0","1370","0"
"2023-09-08 06:32:55","1694129575000","0.16","0.5670000000000001","8510","7410","3.2","0","2130","0"
"2023-09-08 06:33:00","1694129580000","0.1","0.5770000000000001","4250","3870","1.2","0","1300","0"
"2023-09-08 06:33:05","1694129585000","0.122","0.5489999999999999","4840","4300","3.2","1.6","2780","1"
"2023-09-08 06:33:10","1694129590000","0.128","0.51","3650","4070.0000000000005","3.8","1.4","3700","1"
"2023-09-08 06:33:15","1694129595000","0.15","0.594","10500","9610","3.2","1","2400","1"
"2023-09-08 06:33:20","1694129600000","0.152","0.578","7890","7210","3","0","2190","0"
"2023-09-08 06:33:25","1694129605000","0.14400000000000002","0.5429999999999999","5290","4810","2.6","0","2190","0"
"2023-09-08 06:33:30","1694129610000","0.168","0.532","8760","7550","4.4","0","2380","0"
"2023-09-08 06:33:35","1694129615000","0.17800000000000002","0.574","11300","9800","2.2","0","1110","0"
"2023-09-08 06:33:40","1694129620000","0.14","0.535","9650","8360","2.2","0","977","0"
"2023-09-08 06:33:45","1694129625000","0.128","0.5329999999999999","5740","4970","2.2","0","1300","0"
"2023-09-08 06:33:50","1694129630000","0.152","0.535","3710","3330","1.8","0","1250","0"
"2023-09-08 06:33:55","1694129635000","0.156","0.535","8540","8210","3","0","1340","0"
"2023-09-08 06:34:00","1694129640000","0.14400000000000002","0.529","13400","10700","2.4","0","541","0"
"2023-09-08 06:34:05","1694129645000","0.102","0.531","2620","2410","0.8","0","938","0"
"2023-09-08 06:34:10","1694129650000","0.126","0.539","6580","5660","2.8","0","928","0"
"2023-09-08 06:34:15","1694129655000","0.122","0.5379999999999999","5430","4760","2","0","830","0"
"2023-09-08 06:34:20","1694129660000","0.142","0.537","6280","5600","2.4","0","2060","0"
"2023-09-08 06:34:25","1694129665000","0.13","0.535","6400","5820","3","0.2","2820","1"
"2023-09-08 06:34:30","1694129670000","0.106","0.535","3260","3010","4","1.4","3890","1"
"2023-09-08 06:34:35","1694129675000","0.124","0.536","5020","5070","2","0","3260","0"
"2023-09-08 06:34:40","1694129680000","0.08","0.5479999999999999","4270","3080","1.2","0","599","0"
"2023-09-08 06:34:45","1694129685000","0.07200000000000001","0.542","1020","1440","1.2","0","1260","0"
"2023-09-08 06:34:50","1694129690000","0.226","0.552","16400","13600","2.4","0","883","0"
"2023-09-08 06:34:55","1694129695000","0.122","0.552","6960","5980","1.6","0","598","0"
"2023-09-08 06:35:00","1694129700000","0.062","0.536","895","814","0.8","0","664","0"
"2023-09-08 06:35:05","1694129705000","0.13","0.535","1680","1570","2.2","0","2510","0"
"2023-09-08 06:35:10","1694129710000","0.25","0.514","2230","2370","2","0","2860","0"
"2023-09-08 06:35:15","1694129715000","0.268","0.541","8220","6970","3","0","1800","0"
"2023-09-08 06:35:20","1694129720000","0.37","0.5489999999999999","11600","10100","2.2","0","1060","0"
"2023-09-08 06:35:25","1694129725000","0.426","0.561","11500","10700","3","0","1850","0"
"2023-09-08 06:35:30","1694129730000","0.39399999999999996","0.564","7710","6030","2.6","0","2210","0"
"2023-09-08 06:35:35","1694129735000","0.37799999999999995","0.536","6090","5690","2.2","0","1730","0"
"2023-09-08 06:35:40","1694129740000","0.35200000000000004","0.579","6720","5950","3","0","2910","0"
"2023-09-08 06:35:45","1694129745000","0.396","0.58","8770","7950","2.6","0","1200","0"
"2023-09-08 06:35:50","1694129750000","0.368","0.5429999999999999","3770","3470","1.8","0","2240","0"
"2023-09-08 06:35:55","1694129755000","0.40399999999999997","0.546","7590","6730","2.8","0","2590","0"
"2023-09-08 06:36:00","1694129760000","0.34600000000000003","0.541","2950","2960","1.2","0","3800","0"
"2023-09-08 06:36:05","1694129765000","0.17800000000000002","0.541","2620","2290","2","0","2330","0"
"2023-09-08 06:36:10","1694129770000","0.23199999999999998","0.5489999999999999","7810","6860","3.6","1","3380","1"
"2023-09-08 06:36:15","1694129775000","0.16399999999999998","0.5429999999999999","5050","4330","1.8","0","1170","0"
"2023-09-08 06:36:20","1694129780000","0.132","0.588","9800","8460","2.8","0","1280","0"
"2023-09-08 06:36:25","1694129785000","0.322","0.57","13400","11600","1.8","0","2880","0"
"2023-09-08 06:36:30","1694129790000","0.218","0.5379999999999999","4100","3810","3.2","0","1980","0"
"2023-09-08 06:36:35","1694129795000","0.2","0.536","5320","4660","2","0","1100","0"
"2023-09-08 06:36:40","1694129800000","0.196","0.602","10900","9480","2.6","0","1630","0"
"2023-09-08 06:36:45","1694129805000","0.17800000000000002","0.5429999999999999","5880","5230","2.6","0","1130","0"
"2023-09-08 06:36:50","1694129810000","0.20199999999999999","0.55","7420","6550","2.4","0","1790","0"
"2023-09-08 06:36:55","1694129815000","0.26","0.536","3870","3560","3","0","2620","0"
"2023-09-08 06:37:00","1694129820000","0.23","0.564","10300","8980","3.4","0","2460","0"
"2023-09-08 06:37:05","1694129825000","0.278","0.5670000000000001","7100","6340","2.2","0","3270","0"
"2023-09-08 06:37:10","1694129830000","0.264","0.5429999999999999","5770","4880","4","0.8","3020","1"
"2023-09-08 06:37:15","1694129835000","0.226","0.509","6510","5750","2.8","0","1700","0"
"2023-09-08 06:37:20","1694129840000","0.196","0.5670000000000001","7270","6470","3","0","1730","0"
"2023-09-08 06:37:25","1694129845000","0.122","0.555","5960","4960","1.6","0","825","0"
"2023-09-08 06:37:30","1694129850000","0.248","0.5489999999999999","6620","5750","2.2","0.4","1980","1"
"2023-09-08 06:37:35","1694129855000","0.342","0.536","7120","6830","4","0.4","2910","1"
"2023-09-08 06:37:40","1694129860000","0.28","0.551","6360","5510","3","0","1800","0"
"2023-09-08 06:37:45","1694129865000","0.22399999999999998","0.537","5070","4470","3.4","0","1610","0"
"2023-09-08 06:37:50","1694129870000","0.23","0.5539999999999999","9230","8029.999999999999","1.6","0","1540","0"
"2023-09-08 06:37:55","1694129875000","0.228","0.53","4340","3850","1.4","0","1380","0"
"2023-09-08 06:38:00","1694129880000","0.172","0.602","7610","6700","1.8","0","2000","0"
"2023-09-08 06:38:05","1694129885000","0.17800000000000002","0.556","7260","7130","2.6","0.2","3420","1"
"2023-09-08 06:38:10","1694129890000","0.20800000000000002","0.544","7160","6300","3.4","0","3040","0"
"2023-09-08 06:38:15","1694129895000","0.162","0.546","5460","4820","2.2","0","929","0"
"2023-09-08 06:38:20","1694129900000","0.09","0.536","2270","1930","1.2","0","373","0"
"2023-09-08 06:38:25","1694129905000","0.11599999999999999","0.536","8990","7750","1.6","0","850","0"
"2023-09-08 06:38:30","1694129910000","0.136","0.5479999999999999","8320","7280","2.2","0","1510","0"
"2023-09-08 06:38:35","1694129915000","0.136","0.54","3530","3220","1.8","0","1790","0"
"2023-09-08 06:38:40","1694129920000","0.084","0.534","3730","3340","4.6","1.6","2880","1"
"2023-09-08 06:38:45","1694129925000","0.15","0.5529999999999999","9360","8039.999999999999","2.6","0","1640","0"
"2023-09-08 06:38:50","1694129930000","0.11199999999999999","0.5329999999999999","3530","3010","2.4","0","1010","0"
"2023-09-08 06:38:55","1694129935000","0.19","0.535","6360","5630","2","0","1370","0"
"2023-09-08 06:39:00","1694129940000","0.11","0.546","6340","5500","3.2","0","1160","0"
"2023-09-08 06:39:05","1694129945000","0.10800000000000001","0.534","1710","1570","0.8","0","1380","0"
"2023-09-08 06:39:10","1694129950000","0.15","0.537","5310","4640","3.4","0","1490","0"
"2023-09-08 06:39:15","1694129955000","0.14","0.531","5350","4660","3","0","1310","0"
"2023-09-08 06:39:20","1694129960000","0.13","0.557","8690","7450","1.8","0","689","0"
"2023-09-08 06:39:25","1694129965000","0.158","0.534","6360","5630","2","0","924","0"
"2023-09-08 06:39:30","1694129970000","0.152","0.537","5770","5170","3.2","0","2600","0"
"2023-09-08 06:39:35","1694129975000","0.138","0.5379999999999999","7100","6180","2.6","0","2880","0"
"2023-09-08 06:39:40","1694129980000","0.172","0.544","6050","5630","2.2","0","4350","0"
"2023-09-08 06:39:45","1694129985000","0.20600000000000002","0.532","6630","5840","2.8","0","2130","0"
"2023-09-08 06:39:50","1694129990000","0.11","0.557","9260","8010","3.4","0","2370","0"
"2023-09-08 06:39:55","1694129995000","0.158","0.55","6520","5830","3.2","0","4120","0"
"2023-09-08 06:40:00","1694130000000","0.1","0.547","3970","3390","2","0","258","0"
"2023-09-08 06:40:05","1694130005000","0.044000000000000004","0.535","3660","3120","1.6","0","394","0"
"2023-09-08 06:40:10","1694130010000","0.098","0.53","4330","3810","1.8","0.6","2050","1"
"2023-09-08 06:40:15","1694130015000","0.198","0.5539999999999999","6290","6510","2.8","0","2960","0"
"2023-09-08 06:40:20","1694130020000","0.20199999999999999","0.5329999999999999","6930","6010","4.4","0","2240","0"
"2023-09-08 06:40:25","1694130025000","0.10800000000000001","0.531","6480","5580","2.6","0","890","0"
"2023-09-08 06:40:30","1694130030000","0.19","0.54","11200","9670","3.4","0","1300","0"
"2023-09-08 06:40:35","1694130035000","0.076","0.507","4230","3590","3","0","677","0"
"2023-09-08 06:40:40","1694130040000","0.15","0.531","5920","5380","2.4","0","2450","0"
"2023-09-08 06:40:45","1694130045000","0.156","0.531","7070","6070","3.2","0","1350","0"
"2023-09-08 06:40:50","1694130050000","0.068","0.534","2430","2190","1","0","1210","0"
"2023-09-08 06:40:55","1694130055000","0.07400000000000001","0.534","2630","2540","3.6","0.8","2850","1"
"2023-09-08 06:41:00","1694130060000","0.156","0.54","6830","5910","2.6","0","2510","0"
"2023-09-08 06:41:05","1694130065000","0.122","0.562","5110","4610","1","0","2810","0"
"2023-09-08 06:41:10","1694130070000","0.10400000000000001","0.537","4600","4010","4.6","1.6","3640","1"
"2023-09-08 06:41:15","1694130075000","0.218","0.5329999999999999","14300","13600","3.8","0","2140","0"
"2023-09-08 06:41:20","1694130080000","0.11199999999999999","0.536","6140","5330","2.4","0","690","0"
"2023-09-08 06:41:25","1694130085000","0.17800000000000002","0.5379999999999999","15000","12900","3.6","0","1300","0"
"2023-09-08 06:41:30","1694130090000","0.12","0.535","6280","5590","2.6","0","1990","0"
"2023-09-08 06:41:35","1694130095000","0.142","0.539","8109.999999999999","7150","1.6","0","2330","0"
"2023-09-08 06:41:40","1694130100000","0.142","0.534","2920","2840","3.8","0.8","4920","1"
"2023-09-08 06:41:45","1694130105000","0.158","0.544","8990","7880","3.6","0","2029.9999999999998","0"
"2023-09-08 06:41:50","1694130110000","0.196","0.5589999999999999","8360","7150","2.8","0","1290","0"
"2023-09-08 06:41:55","1694130115000","0.142","0.531","4610","4070.0000000000005","2.4","0","1710","0"
"2023-09-08 06:42:00","1694130120000","0.19","0.568","14400","12400","2.6","0","1210","0"
"2023-09-08 06:42:05","1694130125000","0.16399999999999998","0.555","4130","3620","1.8","0","1220","0"
"2023-09-08 06:42:10","1694130130000","0.166","0.551","5370","5340","3.6","0","2070","0"
"2023-09-08 06:42:15","1694130135000","0.264","0.5329999999999999","14700","12100","2.4","0","1870","0"
"2023-09-08 06:42:20","1694130140000","0.142","0.531","4660","4040","2.4","0","1430","0"
"2023-09-08 06:42:25","1694130145000","0.138","0.5379999999999999","10100","8820","2","0","1810","0"
"2023-09-08 06:42:30","1694130150000","0.134","0.5529999999999999","4210","3580","1.2","0","3210","0"
"2023-09-08 06:42:35","1694130155000","0.044000000000000004","0.5529999999999999","263","358","3.2","2.8","2780","1"
"2023-09-08 06:42:40","1694130160000","0.05","0.537","1240","1290","3.6","2.8","3050","1"
"2023-09-08 06:42:45","1694130165000","0.032","0.508","1200","1310","2.8","1.4","3590","1"
"2023-09-08 06:42:50","1694130170000","0.042","0.51","1340","1200","2.4","2","2750","1"
"2023-09-08 06:42:55","1694130175000","0.048","0.505","400","590","1.6","1","2640","1"
"2023-09-08 06:43:00","1694130180000","0.05","0.504","432","416","3.2","2.6","3580","1"
"2023-09-08 06:43:05","1694130185000","0.026000000000000002","0.507","783","648","2.2","1.6","4170","1"
"2023-09-08 06:43:10","1694130190000","0.11599999999999999","0.551","4059.9999999999995","3620","2.4","0.2","3340","1"
"2023-09-08 06:43:15","1694130195000","0.126","0.5429999999999999","5000","4320","2","0","1270","0"
"2023-09-08 06:43:20","1694130200000","0.21","0.5479999999999999","14900","12800","3","0","949","0"
"2023-09-08 06:43:25","1694130205000","0.092","0.532","2350","2070","1.6","0","888","0"
"2023-09-08 06:43:30","1694130210000","0.1","0.535","3770","3350","2","0","1160","0"
"2023-09-08 06:43:35","1694130215000","0.182","0.5920000000000001","15400","13200","2.4","0","799","0"
"2023-09-08 06:43:40","1694130220000","0.092","0.565","8150","6950","2.8","0","498","0"
"2023-09-08 06:43:45","1694130225000","0.128","0.535","4940","4360","1.2","0","1160","0"
"2023-09-08 06:43:50","1694130230000","0.098","0.534","2480","2260","1.8","0","1180","0"
"2023-09-08 06:43:55","1694130235000","0.17800000000000002","0.535","7130","6320","2.2","0","2290","0"
"2023-09-08 06:44:00","1694130240000","0.15","0.534","2630","2370","2.4","0","2070","0"
"2023-09-08 06:44:05","1694130245000","0.11800000000000001","0.534","3640","3500","3.6","0.8","3050","1"
"2023-09-08 06:44:10","1694130250000","0.316","0.551","6540","5780","2.8","0","3680","0"
"2023-09-08 06:44:15","1694130255000","0.055999999999999994","0.536","1810","1570","0.8","0","340","0"
"2023-09-08 06:44:20","1694130260000","0.166","0.531","3390","3100","1.8","0","1730","0"
"2023-09-08 06:44:25","1694130265000","0.14","0.532","4100","3580","2.8","0","969","0"
"2023-09-08 06:44:30","1694130270000","0.078","0.507","2060","2300","2.2","0","1640","0"
"2023-09-08 06:44:35","1694130275000","0.27399999999999997","0.545","15600","13800","2.6","0","2200","0"
"2023-09-08 06:44:40","1694130280000","0.268","0.595","11800","9670","3.4","0","3520","0"
"2023-09-08 06:44:45","1694130285000","0.22","0.535","6900","5980","3.8","0","2220","0"
"2023-09-08 06:44:50","1694130290000","0.11599999999999999","0.5329999999999999","3240","2790","1.4","0","820","0"
"2023-09-08 06:44:55","1694130295000","0.252","0.531","8710","7690","3.2","0","1760","0"
"2023-09-08 06:45:00","1694130300000","0.042","0.535","1690","1420","0.8","0","123","0"
"2023-09-08 06:45:05","1694130305000","0.23600000000000002","0.55","13800","12000","2.6","0","1020","0"
"2023-09-08 06:45:10","1694130310000","0.15","0.539","5350","4690","1.8","0","882","0"
"2023-09-08 06:45:15","1694130315000","0.242","0.534","2870","2700","3.4","1.6","3010","1"
"2023-09-08 06:45:20","1694130320000","0.174","0.555","6760","5990","4.2","0.8","3450","1"
"2023-09-08 06:45:25","1694130325000","0.242","0.5479999999999999","5090","5000","2.4","0","1920","0"
"2023-09-08 06:45:30","1694130330000","0.294","0.551","10300","8670","2.6","0","2440","0"
