"Time","total-req-rate","ok-req-rate","error-req-rate"
2023-04-18 14:32:00,2.69 req/s,1.35 req/s,1.35 req/s
2023-04-18 14:32:05,2.98 req/s,1.42 req/s,1.56 req/s
2023-04-18 14:32:10,3.25 req/s,1.42 req/s,1.84 req/s
2023-04-18 14:32:15,3.44 req/s,1.42 req/s,2.02 req/s
2023-04-18 14:32:20,3.75 req/s,1.49 req/s,2.25 req/s
2023-04-18 14:32:25,3.91 req/s,1.42 req/s,2.49 req/s
2023-04-18 14:32:30,4.02 req/s,1.42 req/s,2.60 req/s
2023-04-18 14:32:35,3.98 req/s,1.36 req/s,2.62 req/s
2023-04-18 14:32:40,3.96 req/s,1.40 req/s,2.56 req/s
2023-04-18 14:32:45,4 req/s,1.49 req/s,2.51 req/s
2023-04-18 14:32:50,3.98 req/s,1.58 req/s,2.40 req/s
2023-04-18 14:32:55,3.96 req/s,1.56 req/s,2.40 req/s
2023-04-18 14:33:00,4.02 req/s,1.55 req/s,2.47 req/s
2023-04-18 14:33:05,3.89 req/s,1.65 req/s,2.24 req/s
2023-04-18 14:33:10,4 req/s,1.64 req/s,2.36 req/s
2023-04-18 14:33:15,4.00 req/s,1.62 req/s,2.38 req/s
2023-04-18 14:33:20,3.98 req/s,1.65 req/s,2.33 req/s
2023-04-18 14:33:25,4 req/s,1.64 req/s,2.36 req/s
2023-04-18 14:33:30,3.98 req/s,1.60 req/s,2.38 req/s
2023-04-18 14:33:35,4.02 req/s,1.55 req/s,2.47 req/s
2023-04-18 14:33:40,3.98 req/s,1.51 req/s,2.47 req/s
2023-04-18 14:33:45,4.02 req/s,1.56 req/s,2.45 req/s
2023-04-18 14:33:50,3.91 req/s,1.58 req/s,2.33 req/s
2023-04-18 14:33:55,3.95 req/s,1.60 req/s,2.35 req/s
2023-04-18 14:34:00,3.89 req/s,1.56 req/s,2.33 req/s
2023-04-18 14:34:05,3.71 req/s,1.69 req/s,2.02 req/s
2023-04-18 14:34:10,3.53 req/s,1.76 req/s,1.76 req/s
2023-04-18 14:34:15,3.29 req/s,1.71 req/s,1.58 req/s
2023-04-18 14:34:20,3.22 req/s,1.85 req/s,1.36 req/s
2023-04-18 14:34:25,2.98 req/s,1.89 req/s,1.09 req/s
2023-04-18 14:34:30,2.85 req/s,2.02 req/s,0.836 req/s
2023-04-18 14:34:35,2.67 req/s,2.09 req/s,0.582 req/s
2023-04-18 14:34:40,2.56 req/s,2.09 req/s,0.473 req/s
2023-04-18 14:34:45,2.49 req/s,2.16 req/s,0.327 req/s
2023-04-18 14:34:50,2.22 req/s,2.20 req/s,0.0182 req/s
2023-04-18 14:34:55,2.18 req/s,2.18 req/s,0 req/s
2023-04-18 14:35:00,2.22 req/s,2.22 req/s,0 req/s
2023-04-18 14:35:05,2.20 req/s,2.20 req/s,0 req/s
2023-04-18 14:35:10,2.22 req/s,2.22 req/s,0 req/s
2023-04-18 14:35:15,2.11 req/s,2.11 req/s,0 req/s
2023-04-18 14:35:20,2.22 req/s,2.22 req/s,0 req/s
2023-04-18 14:35:25,2.22 req/s,2.22 req/s,0 req/s
2023-04-18 14:35:30,2.18 req/s,2.18 req/s,0 req/s
2023-04-18 14:35:35,2.20 req/s,2.20 req/s,0 req/s
2023-04-18 14:35:40,2.22 req/s,2.22 req/s,0 req/s
2023-04-18 14:35:45,2.18 req/s,2.18 req/s,0 req/s
2023-04-18 14:35:50,2.24 req/s,2.24 req/s,0 req/s
2023-04-18 14:35:55,2.04 req/s,2.04 req/s,0 req/s
2023-04-18 14:36:00,1.91 req/s,1.91 req/s,0 req/s
2023-04-18 14:36:05,1.76 req/s,1.76 req/s,0 req/s
2023-04-18 14:36:10,1.67 req/s,1.67 req/s,0 req/s
2023-04-18 14:36:15,1.45 req/s,1.45 req/s,0 req/s
2023-04-18 14:36:20,1.29 req/s,1.29 req/s,0 req/s
2023-04-18 14:36:25,1.16 req/s,1.16 req/s,0 req/s
2023-04-18 14:36:30,0.982 req/s,0.982 req/s,0 req/s
2023-04-18 14:36:35,0.782 req/s,0.782 req/s,0 req/s
2023-04-18 14:36:40,0.673 req/s,0.673 req/s,0 req/s
2023-04-18 14:36:45,0.491 req/s,0.491 req/s,0 req/s
2023-04-18 14:36:50,0.509 req/s,0.509 req/s,0 req/s
2023-04-18 14:36:55,0.491 req/s,0.491 req/s,0 req/s
2023-04-18 14:37:00,0.491 req/s,0.491 req/s,0 req/s
2023-04-18 14:37:05,0.491 req/s,0.491 req/s,0 req/s
2023-04-18 14:37:10,0.491 req/s,0.491 req/s,0 req/s
2023-04-18 14:37:15,0.491 req/s,0.491 req/s,0 req/s
2023-04-18 14:37:20,0.491 req/s,0.491 req/s,0 req/s
2023-04-18 14:37:25,0.491 req/s,0.491 req/s,0 req/s
2023-04-18 14:37:30,0.509 req/s,0.509 req/s,0 req/s
2023-04-18 14:37:35,0.491 req/s,0.491 req/s,0 req/s
2023-04-18 14:37:40,0.509 req/s,0.509 req/s,0 req/s
2023-04-18 14:37:45,0.491 req/s,0.491 req/s,0 req/s
2023-04-18 14:37:50,0.491 req/s,0.491 req/s,0 req/s
2023-04-18 14:37:55,0.509 req/s,0.509 req/s,0 req/s
2023-04-18 14:38:00,0.491 req/s,0.491 req/s,0 req/s
2023-04-18 14:38:05,0.491 req/s,0.491 req/s,0 req/s
2023-04-18 14:38:10,0.473 req/s,0.473 req/s,0 req/s
2023-04-18 14:38:15,0.473 req/s,0.473 req/s,0 req/s
2023-04-18 14:38:20,0.455 req/s,0.455 req/s,0 req/s
2023-04-18 14:38:25,0.436 req/s,0.436 req/s,0 req/s
2023-04-18 14:38:30,0.436 req/s,0.436 req/s,0 req/s
2023-04-18 14:38:35,0.418 req/s,0.418 req/s,0 req/s
2023-04-18 14:38:40,0.418 req/s,0.418 req/s,0 req/s
2023-04-18 14:38:45,0.418 req/s,0.418 req/s,0 req/s
2023-04-18 14:38:50,0.400 req/s,0.400 req/s,0 req/s
2023-04-18 14:38:55,0.400 req/s,0.400 req/s,0 req/s
2023-04-18 14:39:00,0.400 req/s,0.400 req/s,0 req/s
2023-04-18 14:39:05,0.400 req/s,0.400 req/s,0 req/s
2023-04-18 14:39:10,0.400 req/s,0.400 req/s,0 req/s
2023-04-18 14:39:15,0.400 req/s,0.400 req/s,0 req/s
2023-04-18 14:39:20,0.400 req/s,0.400 req/s,0 req/s
2023-04-18 14:39:25,0.400 req/s,0.400 req/s,0 req/s
2023-04-18 14:39:30,0.400 req/s,0.400 req/s,0 req/s
2023-04-18 14:39:35,0.400 req/s,0.400 req/s,0 req/s
2023-04-18 14:39:40,0.400 req/s,0.400 req/s,0 req/s
2023-04-18 14:39:45,0.400 req/s,0.400 req/s,0 req/s
2023-04-18 14:39:50,0.382 req/s,0.382 req/s,0 req/s
2023-04-18 14:39:55,0.382 req/s,0.382 req/s,0 req/s
2023-04-18 14:40:00,0.382 req/s,0.382 req/s,0 req/s
2023-04-18 14:40:05,0.382 req/s,0.382 req/s,0 req/s
2023-04-18 14:40:10,0.382 req/s,0.382 req/s,0 req/s
2023-04-18 14:40:15,0.382 req/s,0.382 req/s,0 req/s
2023-04-18 14:40:20,0.382 req/s,0.382 req/s,0 req/s
2023-04-18 14:40:25,0.382 req/s,0.382 req/s,0 req/s
2023-04-18 14:40:30,0.382 req/s,0.382 req/s,0 req/s
2023-04-18 14:40:35,0.400 req/s,0.400 req/s,0 req/s
2023-04-18 14:40:40,0.418 req/s,0.418 req/s,0 req/s
2023-04-18 14:40:45,0.455 req/s,0.455 req/s,0 req/s
2023-04-18 14:40:50,0.473 req/s,0.473 req/s,0 req/s
2023-04-18 14:40:55,0.509 req/s,0.509 req/s,0 req/s
2023-04-18 14:41:00,0.527 req/s,0.527 req/s,0 req/s
2023-04-18 14:41:05,0.545 req/s,0.545 req/s,0 req/s
2023-04-18 14:41:10,0.582 req/s,0.582 req/s,0 req/s
2023-04-18 14:41:15,0.600 req/s,0.600 req/s,0 req/s
2023-04-18 14:41:20,0.618 req/s,0.618 req/s,0 req/s
2023-04-18 14:41:25,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:41:30,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:41:35,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:41:40,0.673 req/s,0.673 req/s,0 req/s
2023-04-18 14:41:45,0.673 req/s,0.673 req/s,0 req/s
2023-04-18 14:41:50,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:41:55,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:42:00,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:42:05,0.636 req/s,0.636 req/s,0 req/s
2023-04-18 14:42:10,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:42:15,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:42:20,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:42:25,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:42:30,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:42:35,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:42:40,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:42:45,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:42:50,0.673 req/s,0.673 req/s,0 req/s
2023-04-18 14:42:55,0.673 req/s,0.673 req/s,0 req/s
2023-04-18 14:43:00,0.673 req/s,0.673 req/s,0 req/s
2023-04-18 14:43:05,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:43:10,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:43:15,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:43:20,0.636 req/s,0.636 req/s,0 req/s
2023-04-18 14:43:25,0.673 req/s,0.673 req/s,0 req/s
2023-04-18 14:43:30,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:43:35,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:43:40,0.673 req/s,0.673 req/s,0 req/s
2023-04-18 14:43:45,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:43:50,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:43:55,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:44:00,0.673 req/s,0.673 req/s,0 req/s
2023-04-18 14:44:05,0.673 req/s,0.673 req/s,0 req/s
2023-04-18 14:44:10,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:44:15,0.691 req/s,0.691 req/s,0 req/s
2023-04-18 14:44:20,0.636 req/s,0.636 req/s,0 req/s
2023-04-18 14:44:25,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:44:30,0.636 req/s,0.636 req/s,0 req/s
2023-04-18 14:44:35,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:44:40,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:44:45,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:44:50,0.673 req/s,0.673 req/s,0 req/s
2023-04-18 14:44:55,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:45:00,0.655 req/s,0.655 req/s,0 req/s
2023-04-18 14:45:05,0.691 req/s,0.691 req/s,0 req/s
2023-04-18 14:45:10,0.727 req/s,0.727 req/s,0 req/s
2023-04-18 14:45:15,1.000 req/s,0.891 req/s,0.109 req/s
2023-04-18 14:45:20,1.24 req/s,0.927 req/s,0.309 req/s
2023-04-18 14:45:25,1.42 req/s,1.04 req/s,0.382 req/s
2023-04-18 14:45:30,1.67 req/s,1.09 req/s,0.582 req/s
2023-04-18 14:45:35,1.98 req/s,1.22 req/s,0.764 req/s
2023-04-18 14:45:40,2.15 req/s,1.25 req/s,0.891 req/s
2023-04-18 14:45:45,2.44 req/s,1.29 req/s,1.15 req/s
2023-04-18 14:45:50,2.71 req/s,1.40 req/s,1.31 req/s
2023-04-18 14:45:55,3.00 req/s,1.69 req/s,1.31 req/s
2023-04-18 14:46:00,3.18 req/s,1.87 req/s,1.31 req/s
2023-04-18 14:46:05,3.36 req/s,1.95 req/s,1.42 req/s
2023-04-18 14:46:10,3.38 req/s,1.85 req/s,1.53 req/s
2023-04-18 14:46:15,3.38 req/s,2.00 req/s,1.38 req/s
2023-04-18 14:46:20,3.49 req/s,2.18 req/s,1.31 req/s
2023-04-18 14:46:25,3.44 req/s,2.33 req/s,1.11 req/s
2023-04-18 14:46:30,3.35 req/s,2.36 req/s,0.982 req/s
2023-04-18 14:46:35,3.47 req/s,2.47 req/s,1 req/s
2023-04-18 14:46:40,3.35 req/s,2.56 req/s,0.782 req/s
2023-04-18 14:46:45,3.07 req/s,2.45 req/s,0.618 req/s
2023-04-18 14:46:50,2.80 req/s,2.18 req/s,0.618 req/s
2023-04-18 14:46:55,2.62 req/s,2 req/s,0.618 req/s
2023-04-18 14:47:00,2.40 req/s,1.89 req/s,0.509 req/s
2023-04-18 14:47:05,2.15 req/s,1.85 req/s,0.291 req/s
2023-04-18 14:47:10,1.91 req/s,1.67 req/s,0.236 req/s
2023-04-18 14:47:15,1.65 req/s,1.42 req/s,0.236 req/s
2023-04-18 14:47:20,1.44 req/s,1.20 req/s,0.236 req/s
2023-04-18 14:47:25,1.24 req/s,1.05 req/s,0.182 req/s
2023-04-18 14:47:30,0.964 req/s,0.927 req/s,0.0364 req/s
2023-04-18 14:47:35,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 14:47:40,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:47:45,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:47:50,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:47:55,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 14:48:00,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:48:05,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:48:10,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:48:15,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 14:48:20,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:48:25,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:48:30,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:48:35,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:48:40,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:48:45,0.782 req/s,0.782 req/s,0 req/s
2023-04-18 14:48:50,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:48:55,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 14:49:00,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 14:49:05,0.782 req/s,0.782 req/s,0 req/s
2023-04-18 14:49:10,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:49:15,0.782 req/s,0.782 req/s,0 req/s
2023-04-18 14:49:20,0.782 req/s,0.782 req/s,0 req/s
2023-04-18 14:49:25,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:49:30,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 14:49:35,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:49:40,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:49:45,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:49:50,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 14:49:55,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:50:00,0.836 req/s,0.836 req/s,0 req/s
2023-04-18 14:50:05,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:50:10,0.836 req/s,0.836 req/s,0 req/s
2023-04-18 14:50:15,0.836 req/s,0.836 req/s,0 req/s
2023-04-18 14:50:20,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:50:25,0.800 req/s,0.800 req/s,0 req/s
2023-04-18 14:50:30,0.818 req/s,0.818 req/s,0 req/s
2023-04-18 14:50:35,0.982 req/s,0.982 req/s,0 req/s
2023-04-18 14:50:40,1.09 req/s,1.09 req/s,0 req/s
2023-04-18 14:50:45,1.40 req/s,1.16 req/s,0.236 req/s
2023-04-18 14:50:50,1.67 req/s,1.16 req/s,0.509 req/s
2023-04-18 14:50:55,1.93 req/s,1.24 req/s,0.691 req/s
2023-04-18 14:51:00,2.16 req/s,1.35 req/s,0.818 req/s
2023-04-18 14:51:05,2.38 req/s,1.35 req/s,1.04 req/s
2023-04-18 14:51:10,2.67 req/s,1.36 req/s,1.31 req/s
2023-04-18 14:51:15,2.89 req/s,1.31 req/s,1.58 req/s
2023-04-18 14:51:20,3.25 req/s,1.42 req/s,1.84 req/s
2023-04-18 14:51:25,3.47 req/s,1.42 req/s,2.05 req/s
2023-04-18 14:51:30,3.62 req/s,1.36 req/s,2.25 req/s
2023-04-18 14:51:35,3.75 req/s,1.36 req/s,2.38 req/s
2023-04-18 14:51:40,3.73 req/s,1.36 req/s,2.36 req/s
2023-04-18 14:51:45,3.71 req/s,1.49 req/s,2.22 req/s
2023-04-18 14:51:50,3.64 req/s,1.51 req/s,2.13 req/s
2023-04-18 14:51:55,3.67 req/s,1.42 req/s,2.25 req/s
2023-04-18 14:52:00,3.78 req/s,1.47 req/s,2.31 req/s
2023-04-18 14:52:05,3.75 req/s,1.55 req/s,2.20 req/s
2023-04-18 14:52:10,3.73 req/s,1.58 req/s,2.15 req/s
2023-04-18 14:52:15,3.69 req/s,1.49 req/s,2.20 req/s
2023-04-18 14:52:20,3.75 req/s,1.53 req/s,2.22 req/s
2023-04-18 14:52:25,3.65 req/s,1.44 req/s,2.22 req/s
2023-04-18 14:52:30,3.69 req/s,1.33 req/s,2.36 req/s
2023-04-18 14:52:35,3.69 req/s,1.33 req/s,2.36 req/s
2023-04-18 14:52:40,3.67 req/s,1.18 req/s,2.49 req/s
2023-04-18 14:52:45,3.80 req/s,1.22 req/s,2.58 req/s
2023-04-18 14:52:50,3.76 req/s,1.35 req/s,2.42 req/s
2023-04-18 14:52:55,3.64 req/s,1.49 req/s,2.15 req/s
2023-04-18 14:53:00,3.47 req/s,1.49 req/s,1.98 req/s
2023-04-18 14:53:05,3.40 req/s,1.64 req/s,1.76 req/s
2023-04-18 14:53:10,3.22 req/s,1.76 req/s,1.45 req/s
2023-04-18 14:53:15,3.04 req/s,1.82 req/s,1.22 req/s
2023-04-18 14:53:20,2.98 req/s,1.96 req/s,1.02 req/s
2023-04-18 14:53:25,2.82 req/s,2.07 req/s,0.745 req/s
2023-04-18 14:53:30,2.65 req/s,2.13 req/s,0.527 req/s
2023-04-18 14:53:35,2.47 req/s,2.20 req/s,0.273 req/s
2023-04-18 14:53:40,2.33 req/s,2.24 req/s,0.0909 req/s
2023-04-18 14:53:45,2.22 req/s,2.22 req/s,0 req/s
2023-04-18 14:53:50,2.09 req/s,2.09 req/s,0 req/s
2023-04-18 14:53:55,2.18 req/s,2.18 req/s,0 req/s
2023-04-18 14:54:00,2.15 req/s,2.15 req/s,0 req/s
2023-04-18 14:54:05,2.18 req/s,2.18 req/s,0 req/s
2023-04-18 14:54:10,2.20 req/s,2.20 req/s,0 req/s
2023-04-18 14:54:15,2.13 req/s,2.13 req/s,0 req/s
2023-04-18 14:54:20,2.13 req/s,2.13 req/s,0 req/s
2023-04-18 14:54:25,2.18 req/s,2.18 req/s,0 req/s
2023-04-18 14:54:30,2.22 req/s,2.22 req/s,0 req/s
2023-04-18 14:54:35,2.15 req/s,2.15 req/s,0 req/s
2023-04-18 14:54:40,2.16 req/s,2.16 req/s,0 req/s
2023-04-18 14:54:45,2.22 req/s,2.22 req/s,0 req/s
2023-04-18 14:54:50,2.18 req/s,2.18 req/s,0 req/s
2023-04-18 14:54:55,2.11 req/s,2.11 req/s,0 req/s
2023-04-18 14:55:00,2.11 req/s,2.11 req/s,0 req/s
2023-04-18 14:55:05,2.11 req/s,2.11 req/s,0 req/s
2023-04-18 14:55:10,2.13 req/s,2.13 req/s,0 req/s
2023-04-18 14:55:15,2.11 req/s,2.11 req/s,0 req/s
2023-04-18 14:55:20,2.13 req/s,2.13 req/s,0 req/s
2023-04-18 14:55:25,2.13 req/s,2.13 req/s,0 req/s
2023-04-18 14:55:30,2.16 req/s,2.16 req/s,0 req/s
2023-04-18 14:55:35,2.16 req/s,2.16 req/s,0 req/s
2023-04-18 14:55:40,2.13 req/s,2.13 req/s,0 req/s
2023-04-18 14:55:45,2.13 req/s,2.13 req/s,0 req/s
2023-04-18 14:55:50,2.22 req/s,2.22 req/s,0 req/s
2023-04-18 14:55:55,2.18 req/s,2.18 req/s,0 req/s
2023-04-18 14:56:00,2.16 req/s,2.16 req/s,0 req/s
2023-04-18 14:56:05,2.20 req/s,2.20 req/s,0 req/s
2023-04-18 14:56:10,2.22 req/s,2.22 req/s,0 req/s
2023-04-18 14:56:15,2.18 req/s,2.18 req/s,0 req/s
2023-04-18 14:56:20,2.16 req/s,2.16 req/s,0 req/s
2023-04-18 14:56:25,2.16 req/s,2.16 req/s,0 req/s
2023-04-18 14:56:30,2.15 req/s,2.15 req/s,0 req/s
2023-04-18 14:56:35,2.16 req/s,2.16 req/s,0 req/s
2023-04-18 14:56:40,2.15 req/s,2.15 req/s,0 req/s
2023-04-18 14:56:45,2.15 req/s,2.15 req/s,0 req/s
2023-04-18 14:56:50,2.18 req/s,2.18 req/s,0 req/s
2023-04-18 14:56:55,2.13 req/s,2.13 req/s,0 req/s
2023-04-18 14:57:00,2.15 req/s,2.15 req/s,0 req/s
2023-04-18 14:57:05,2.16 req/s,2.16 req/s,0 req/s
2023-04-18 14:57:10,2.07 req/s,2.07 req/s,0 req/s
2023-04-18 14:57:15,2.15 req/s,2.15 req/s,0 req/s
2023-04-18 14:57:20,2.15 req/s,2.15 req/s,0 req/s
2023-04-18 14:57:25,2.16 req/s,2.16 req/s,0 req/s
2023-04-18 14:57:30,2.15 req/s,2.13 req/s,0.0182 req/s
2023-04-18 14:57:35,2.29 req/s,2.18 req/s,0.109 req/s
2023-04-18 14:57:40,2.47 req/s,2.36 req/s,0.109 req/s
2023-04-18 14:57:45,2.45 req/s,2.35 req/s,0.109 req/s
2023-04-18 14:57:50,2.62 req/s,2.51 req/s,0.109 req/s
2023-04-18 14:57:55,2.58 req/s,2.47 req/s,0.109 req/s
2023-04-18 14:58:00,2.64 req/s,2.53 req/s,0.109 req/s
2023-04-18 14:58:05,2.78 req/s,2.67 req/s,0.109 req/s
2023-04-18 14:58:10,2.73 req/s,2.62 req/s,0.109 req/s
2023-04-18 14:58:15,2.71 req/s,2.55 req/s,0.164 req/s
2023-04-18 14:58:20,2.71 req/s,2.53 req/s,0.182 req/s
2023-04-18 14:58:25,2.89 req/s,2.62 req/s,0.273 req/s
2023-04-18 14:58:30,2.82 req/s,2.64 req/s,0.182 req/s
2023-04-18 14:58:35,2.65 req/s,2.47 req/s,0.182 req/s
2023-04-18 14:58:40,2.76 req/s,2.58 req/s,0.182 req/s
2023-04-18 14:58:45,2.64 req/s,2.45 req/s,0.182 req/s
2023-04-18 14:58:50,2.75 req/s,2.56 req/s,0.182 req/s
2023-04-18 14:58:55,2.71 req/s,2.53 req/s,0.182 req/s
2023-04-18 14:59:00,2.78 req/s,2.60 req/s,0.182 req/s
2023-04-18 14:59:05,2.80 req/s,2.62 req/s,0.182 req/s
2023-04-18 14:59:10,2.82 req/s,2.69 req/s,0.127 req/s
2023-04-18 14:59:15,2.85 req/s,2.75 req/s,0.109 req/s
2023-04-18 14:59:20,2.75 req/s,2.73 req/s,0.0182 req/s
2023-04-18 14:59:25,2.80 req/s,2.78 req/s,0.0182 req/s
2023-04-18 14:59:30,2.80 req/s,2.78 req/s,0.0182 req/s
2023-04-18 14:59:35,2.75 req/s,2.73 req/s,0.0182 req/s
2023-04-18 14:59:40,2.80 req/s,2.75 req/s,0.0545 req/s
2023-04-18 14:59:45,2.82 req/s,2.76 req/s,0.0545 req/s
2023-04-18 14:59:50,2.93 req/s,2.87 req/s,0.0545 req/s
2023-04-18 14:59:55,2.82 req/s,2.76 req/s,0.0545 req/s
2023-04-18 15:00:00,2.82 req/s,2.76 req/s,0.0545 req/s
2023-04-18 15:00:05,2.84 req/s,2.78 req/s,0.0545 req/s
2023-04-18 15:00:10,2.76 req/s,2.64 req/s,0.127 req/s
2023-04-18 15:00:15,2.84 req/s,2.51 req/s,0.327 req/s
2023-04-18 15:00:20,2.71 req/s,2.31 req/s,0.400 req/s
2023-04-18 15:00:25,2.78 req/s,2.18 req/s,0.600 req/s
2023-04-18 15:00:30,2.84 req/s,2.11 req/s,0.727 req/s
2023-04-18 15:00:35,2.67 req/s,1.98 req/s,0.691 req/s
2023-04-18 15:00:40,2.44 req/s,1.75 req/s,0.691 req/s
2023-04-18 15:00:45,2.16 req/s,1.47 req/s,0.691 req/s
2023-04-18 15:00:50,1.98 req/s,1.29 req/s,0.691 req/s
2023-04-18 15:00:55,1.85 req/s,1.16 req/s,0.691 req/s
2023-04-18 15:01:00,1.71 req/s,1.02 req/s,0.691 req/s
2023-04-18 15:01:05,1.60 req/s,0.982 req/s,0.618 req/s
2023-04-18 15:01:10,1.35 req/s,0.945 req/s,0.400 req/s
2023-04-18 15:01:15,1.22 req/s,0.891 req/s,0.327 req/s
2023-04-18 15:01:20,1.000 req/s,0.873 req/s,0.127 req/s
2023-04-18 15:01:25,0.764 req/s,0.764 req/s,0 req/s
2023-04-18 15:01:30,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:01:35,0.727 req/s,0.727 req/s,0 req/s
2023-04-18 15:01:40,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:01:45,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:01:50,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:01:55,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:02:00,0.727 req/s,0.727 req/s,0 req/s
2023-04-18 15:02:05,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:02:10,0.727 req/s,0.727 req/s,0 req/s
2023-04-18 15:02:15,0.727 req/s,0.727 req/s,0 req/s
2023-04-18 15:02:20,0.727 req/s,0.727 req/s,0 req/s
2023-04-18 15:02:25,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:02:30,0.764 req/s,0.764 req/s,0 req/s
2023-04-18 15:02:35,0.727 req/s,0.727 req/s,0 req/s
2023-04-18 15:02:40,0.727 req/s,0.727 req/s,0 req/s
2023-04-18 15:02:45,0.727 req/s,0.727 req/s,0 req/s
2023-04-18 15:02:50,0.727 req/s,0.727 req/s,0 req/s
2023-04-18 15:02:55,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:03:00,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:03:05,0.764 req/s,0.764 req/s,0 req/s
2023-04-18 15:03:10,0.764 req/s,0.764 req/s,0 req/s
2023-04-18 15:03:15,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:03:20,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:03:25,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:03:30,0.764 req/s,0.764 req/s,0 req/s
2023-04-18 15:03:35,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:03:40,0.764 req/s,0.764 req/s,0 req/s
2023-04-18 15:03:45,0.764 req/s,0.764 req/s,0 req/s
2023-04-18 15:03:50,0.764 req/s,0.764 req/s,0 req/s
2023-04-18 15:03:55,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:04:00,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:04:05,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:04:10,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:04:15,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:04:20,0.745 req/s,0.745 req/s,0 req/s
2023-04-18 15:04:25,0.727 req/s,0.727 req/s,0 req/s
