"Time","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","vetha44c48b receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","vetha44c48b transmit"
2023-04-18 16:36:30,3.89 GB/s,0 kB/s,113 kB/s,2.39 GB/s,0 kB/s,3.89 GB/s,2.39 GB/s,0 kB/s,586 kB/s,3.89 GB/s,0 kB/s,2.39 GB/s
2023-04-18 16:36:35,1.26 GB/s,0 kB/s,0 kB/s,874 MB/s,0 kB/s,1.27 GB/s,874 MB/s,0 kB/s,0 kB/s,1.27 GB/s,0 kB/s,874 MB/s
2023-04-18 16:36:40,1.48 GB/s,0 kB/s,0 kB/s,1.13 GB/s,0 kB/s,1.50 GB/s,1.13 GB/s,0 kB/s,0 kB/s,1.51 GB/s,0 kB/s,1.13 GB/s
2023-04-18 16:36:45,1.45 GB/s,0 kB/s,0 kB/s,862 MB/s,0 kB/s,1.45 GB/s,862 MB/s,0 kB/s,0 kB/s,1.46 GB/s,0 kB/s,862 MB/s
2023-04-18 16:36:50,91.7 MB/s,0 kB/s,0 kB/s,84.1 MB/s,0 kB/s,94.1 MB/s,84.0 MB/s,0 kB/s,0 kB/s,96.0 MB/s,0 kB/s,84.0 MB/s
2023-04-18 16:36:55,1.14 GB/s,0 kB/s,0 kB/s,736 MB/s,0 kB/s,1.15 GB/s,736 MB/s,0 kB/s,0 kB/s,1.15 GB/s,0 kB/s,736 MB/s
2023-04-18 16:37:00,1.03 GB/s,0 kB/s,22.5 kB/s,712 MB/s,0 kB/s,1.04 GB/s,712 MB/s,0 kB/s,10.8 kB/s,1.04 GB/s,0 kB/s,712 MB/s
2023-04-18 16:37:05,1.40 GB/s,0 kB/s,26.4 kB/s,960 MB/s,0 kB/s,1.41 GB/s,960 MB/s,0 kB/s,21.6 kB/s,1.42 GB/s,0 kB/s,960 MB/s
2023-04-18 16:37:10,156 MB/s,0 kB/s,0 kB/s,105 MB/s,0 kB/s,161 MB/s,104 MB/s,0 kB/s,0 kB/s,162 MB/s,0 kB/s,104 MB/s
2023-04-18 16:37:15,1.17 GB/s,0 kB/s,0 kB/s,790 MB/s,0 kB/s,1.18 GB/s,790 MB/s,0 kB/s,0 kB/s,1.18 GB/s,0 kB/s,790 MB/s
2023-04-18 16:37:20,1.23 GB/s,0 kB/s,0 kB/s,792 MB/s,0 kB/s,1.24 GB/s,792 MB/s,0 kB/s,0 kB/s,1.24 GB/s,0 kB/s,792 MB/s
2023-04-18 16:37:25,1.05 GB/s,0 kB/s,33.6 kB/s,713 MB/s,0 kB/s,1.05 GB/s,713 MB/s,0 kB/s,30 kB/s,1.06 GB/s,0 kB/s,713 MB/s
2023-04-18 16:37:30,4.20 GB/s,0 kB/s,12 kB/s,2.58 GB/s,0 kB/s,4.21 GB/s,2.58 GB/s,0 kB/s,8.40 kB/s,4.21 GB/s,0 kB/s,2.58 GB/s
2023-04-18 16:37:35,1.03 GB/s,0 kB/s,0 kB/s,676 MB/s,0 kB/s,1.04 GB/s,676 MB/s,0 kB/s,0 kB/s,1.04 GB/s,0 kB/s,676 MB/s
2023-04-18 16:37:40,1.15 GB/s,0 kB/s,34 kB/s,1.35 GB/s,0 kB/s,1.15 GB/s,1.35 GB/s,0 kB/s,21.6 kB/s,1.16 GB/s,0 kB/s,1.35 GB/s
2023-04-18 16:37:45,2.09 GB/s,0 kB/s,11.2 kB/s,715 MB/s,0 kB/s,2.10 GB/s,715 MB/s,0 kB/s,10.8 kB/s,2.10 GB/s,0 kB/s,715 MB/s
2023-04-18 16:37:50,126 MB/s,0 kB/s,11.2 kB/s,111 MB/s,0 kB/s,130 MB/s,111 MB/s,0 kB/s,10.8 kB/s,132 MB/s,0 kB/s,111 MB/s
2023-04-18 16:37:55,1.20 GB/s,0 kB/s,0 kB/s,779 MB/s,0 kB/s,1.20 GB/s,779 MB/s,0 kB/s,0 kB/s,1.21 GB/s,0 kB/s,779 MB/s
2023-04-18 16:38:00,887 MB/s,0 kB/s,0 kB/s,581 MB/s,0 kB/s,889 MB/s,580 MB/s,0 kB/s,0 kB/s,891 MB/s,0 kB/s,580 MB/s
2023-04-18 16:38:05,1.26 GB/s,0 kB/s,14.8 kB/s,802 MB/s,0 kB/s,1.27 GB/s,802 MB/s,0 kB/s,10.8 kB/s,1.27 GB/s,0 kB/s,802 MB/s
2023-04-18 16:38:10,1.10 GB/s,0 kB/s,33.6 kB/s,726 MB/s,0 kB/s,1.10 GB/s,726 MB/s,0 kB/s,10.8 kB/s,1.11 GB/s,0 kB/s,726 MB/s
2023-04-18 16:38:15,1.13 GB/s,0 kB/s,11.6 kB/s,735 MB/s,0 kB/s,1.13 GB/s,735 MB/s,0 kB/s,10.8 kB/s,1.13 GB/s,0 kB/s,735 MB/s
2023-04-18 16:38:20,400 MB/s,0 kB/s,34 kB/s,360 MB/s,0 kB/s,413 MB/s,360 MB/s,0 kB/s,21.6 kB/s,415 MB/s,0 kB/s,360 MB/s
2023-04-18 16:38:25,62.9 MB/s,0 kB/s,45.6 kB/s,40.8 MB/s,0 kB/s,64.4 MB/s,40.7 MB/s,0 kB/s,38.4 kB/s,66.3 MB/s,0 kB/s,40.7 MB/s
2023-04-18 16:38:30,1.07 GB/s,0 kB/s,113 kB/s,1.23 GB/s,0 kB/s,1.07 GB/s,1.23 GB/s,0 kB/s,591 kB/s,1.07 GB/s,0 kB/s,1.23 GB/s
2023-04-18 16:38:35,3.04 GB/s,0 kB/s,22.4 kB/s,1.34 GB/s,0 kB/s,3.04 GB/s,1.34 GB/s,0 kB/s,10.8 kB/s,3.05 GB/s,0 kB/s,1.34 GB/s
2023-04-18 16:38:40,2.03 GB/s,0 kB/s,0 kB/s,1.25 GB/s,0 kB/s,2.04 GB/s,1.25 GB/s,0 kB/s,0 kB/s,2.04 GB/s,0 kB/s,1.25 GB/s
2023-04-18 16:38:45,2.79 GB/s,0 kB/s,11.6 kB/s,1.72 GB/s,0 kB/s,2.80 GB/s,1.72 GB/s,0 kB/s,10.8 kB/s,2.80 GB/s,0 kB/s,1.72 GB/s
2023-04-18 16:38:50,1.32 GB/s,0 kB/s,0 kB/s,855 MB/s,0 kB/s,1.33 GB/s,855 MB/s,0 kB/s,0 kB/s,1.33 GB/s,0 kB/s,855 MB/s
2023-04-18 16:38:55,1.86 GB/s,0 kB/s,0 kB/s,1.15 GB/s,0 kB/s,1.86 GB/s,1.15 GB/s,0 kB/s,0 kB/s,1.86 GB/s,0 kB/s,1.15 GB/s
2023-04-18 16:39:00,187 MB/s,0 kB/s,0 kB/s,168 MB/s,0 kB/s,193 MB/s,168 MB/s,0 kB/s,0 kB/s,195 MB/s,0 kB/s,168 MB/s
2023-04-18 16:39:05,1.11 GB/s,0 kB/s,0 kB/s,722 MB/s,0 kB/s,1.11 GB/s,722 MB/s,0 kB/s,0 kB/s,1.11 GB/s,0 kB/s,722 MB/s
2023-04-18 16:39:10,192 MB/s,0 kB/s,0 kB/s,192 MB/s,0 kB/s,199 MB/s,191 MB/s,0 kB/s,0 kB/s,201 MB/s,0 kB/s,191 MB/s
2023-04-18 16:39:15,2.08 GB/s,0 kB/s,0 kB/s,1.34 GB/s,0 kB/s,2.09 GB/s,1.34 GB/s,0 kB/s,0 kB/s,2.09 GB/s,0 kB/s,1.34 GB/s
2023-04-18 16:39:20,1.94 GB/s,0 kB/s,0 kB/s,1.18 GB/s,0 kB/s,1.94 GB/s,1.18 GB/s,0 kB/s,0 kB/s,1.94 GB/s,0 kB/s,1.18 GB/s
2023-04-18 16:39:25,2.11 GB/s,0 kB/s,56 kB/s,1.29 GB/s,0 kB/s,2.12 GB/s,1.29 GB/s,0 kB/s,51.6 kB/s,2.12 GB/s,0 kB/s,1.29 GB/s
2023-04-18 16:39:30,1.29 GB/s,0 kB/s,12 kB/s,872 MB/s,0 kB/s,1.30 GB/s,872 MB/s,0 kB/s,8.40 kB/s,1.30 GB/s,0 kB/s,872 MB/s
2023-04-18 16:39:35,1.85 GB/s,0 kB/s,0 kB/s,1.14 GB/s,0 kB/s,1.86 GB/s,1.14 GB/s,0 kB/s,0 kB/s,1.86 GB/s,0 kB/s,1.14 GB/s
2023-04-18 16:39:40,192 MB/s,0 kB/s,0 kB/s,174 MB/s,0 kB/s,199 MB/s,174 MB/s,0 kB/s,0 kB/s,200 MB/s,0 kB/s,174 MB/s
2023-04-18 16:39:45,77.9 MB/s,0 kB/s,22.4 kB/s,68.9 MB/s,0 kB/s,80.3 MB/s,68.8 MB/s,0 kB/s,21.6 kB/s,82.2 MB/s,0 kB/s,68.8 MB/s
2023-04-18 16:39:50,3.05 GB/s,0 kB/s,0 kB/s,1.87 GB/s,0 kB/s,3.05 GB/s,1.87 GB/s,0 kB/s,0 kB/s,3.05 GB/s,0 kB/s,1.87 GB/s
2023-04-18 16:39:55,71.0 MB/s,0 kB/s,44.8 kB/s,53.9 MB/s,0 kB/s,72.9 MB/s,53.8 MB/s,0 kB/s,21.6 kB/s,74.9 MB/s,0 kB/s,53.8 MB/s
2023-04-18 16:40:00,2.09 GB/s,0 kB/s,0 kB/s,1.33 GB/s,0 kB/s,2.10 GB/s,1.33 GB/s,0 kB/s,0 kB/s,2.10 GB/s,0 kB/s,1.33 GB/s
2023-04-18 16:40:05,2.18 GB/s,0 kB/s,11.2 kB/s,1.40 GB/s,0 kB/s,2.19 GB/s,1.40 GB/s,0 kB/s,10.8 kB/s,2.19 GB/s,0 kB/s,1.40 GB/s
2023-04-18 16:40:10,2.17 GB/s,0 kB/s,0 kB/s,1.40 GB/s,0 kB/s,2.17 GB/s,1.40 GB/s,0 kB/s,0 kB/s,2.17 GB/s,0 kB/s,1.40 GB/s
2023-04-18 16:40:15,1.07 GB/s,0 kB/s,0 kB/s,697 MB/s,0 kB/s,1.08 GB/s,697 MB/s,0 kB/s,0 kB/s,1.08 GB/s,0 kB/s,697 MB/s
2023-04-18 16:40:20,285 MB/s,0 kB/s,22.8 kB/s,728 MB/s,0 kB/s,294 MB/s,728 MB/s,0 kB/s,21.6 kB/s,296 MB/s,0 kB/s,728 MB/s
2023-04-18 16:40:25,3.07 GB/s,0 kB/s,45.6 kB/s,1.45 GB/s,0 kB/s,3.07 GB/s,1.45 GB/s,0 kB/s,38.4 kB/s,3.07 GB/s,0 kB/s,1.45 GB/s
2023-04-18 16:40:30,328 MB/s,0 kB/s,158 kB/s,349 MB/s,0 kB/s,340 MB/s,349 MB/s,0 kB/s,615 kB/s,342 MB/s,0 kB/s,349 MB/s
2023-04-18 16:40:35,3.29 GB/s,0 kB/s,0 kB/s,2.01 GB/s,0 kB/s,3.30 GB/s,2.01 GB/s,0 kB/s,0 kB/s,3.31 GB/s,0 kB/s,2.01 GB/s
2023-04-18 16:40:40,191 MB/s,0 kB/s,22.8 kB/s,173 MB/s,0 kB/s,197 MB/s,173 MB/s,0 kB/s,21.6 kB/s,199 MB/s,0 kB/s,173 MB/s
2023-04-18 16:40:45,1.08 GB/s,0 kB/s,0 kB/s,681 MB/s,0 kB/s,1.08 GB/s,681 MB/s,0 kB/s,0 kB/s,1.08 GB/s,0 kB/s,681 MB/s
2023-04-18 16:40:50,975 MB/s,0 kB/s,0 kB/s,623 MB/s,0 kB/s,978 MB/s,623 MB/s,0 kB/s,0 kB/s,980 MB/s,0 kB/s,623 MB/s
2023-04-18 16:40:55,1.03 GB/s,0 kB/s,0 kB/s,917 MB/s,0 kB/s,1.04 GB/s,917 MB/s,0 kB/s,0 kB/s,1.04 GB/s,0 kB/s,917 MB/s
2023-04-18 16:41:00,1.37 GB/s,0 kB/s,0 kB/s,644 MB/s,0 kB/s,1.37 GB/s,644 MB/s,0 kB/s,0 kB/s,1.37 GB/s,0 kB/s,644 MB/s
2023-04-18 16:41:05,163 MB/s,0 kB/s,0 kB/s,173 MB/s,0 kB/s,169 MB/s,173 MB/s,0 kB/s,0 kB/s,171 MB/s,0 kB/s,173 MB/s
2023-04-18 16:41:10,2.18 GB/s,0 kB/s,22.8 kB/s,1.40 GB/s,0 kB/s,2.18 GB/s,1.40 GB/s,0 kB/s,20.8 kB/s,2.19 GB/s,0 kB/s,1.40 GB/s
2023-04-18 16:41:15,1.94 GB/s,0 kB/s,23.2 kB/s,1.20 GB/s,0 kB/s,1.94 GB/s,1.20 GB/s,0 kB/s,19.2 kB/s,1.94 GB/s,0 kB/s,1.20 GB/s
2023-04-18 16:41:20,2.21 GB/s,0 kB/s,11.6 kB/s,1.41 GB/s,0 kB/s,2.22 GB/s,1.41 GB/s,0 kB/s,10.8 kB/s,2.22 GB/s,0 kB/s,1.41 GB/s
2023-04-18 16:41:25,1.94 GB/s,0 kB/s,56.4 kB/s,1.76 GB/s,0 kB/s,1.95 GB/s,1.76 GB/s,0 kB/s,41.6 kB/s,1.95 GB/s,0 kB/s,1.76 GB/s
2023-04-18 16:41:30,3.19 GB/s,0 kB/s,0 kB/s,1.40 GB/s,0 kB/s,3.20 GB/s,1.40 GB/s,0 kB/s,0 kB/s,3.20 GB/s,0 kB/s,1.40 GB/s
2023-04-18 16:41:35,2.19 GB/s,0 kB/s,22.4 kB/s,1.39 GB/s,0 kB/s,2.20 GB/s,1.39 GB/s,0 kB/s,10.8 kB/s,2.20 GB/s,0 kB/s,1.39 GB/s
2023-04-18 16:41:40,1.07 GB/s,0 kB/s,0 kB/s,681 MB/s,0 kB/s,1.07 GB/s,681 MB/s,0 kB/s,0 kB/s,1.08 GB/s,0 kB/s,681 MB/s
2023-04-18 16:41:45,935 MB/s,0 kB/s,0 kB/s,574 MB/s,0 kB/s,936 MB/s,574 MB/s,0 kB/s,0 kB/s,938 MB/s,0 kB/s,574 MB/s
2023-04-18 16:41:50,2.07 GB/s,0 kB/s,11.6 kB/s,1.26 GB/s,0 kB/s,2.07 GB/s,1.26 GB/s,0 kB/s,10.8 kB/s,2.07 GB/s,0 kB/s,1.26 GB/s
2023-04-18 16:41:55,192 MB/s,0 kB/s,0 kB/s,195 MB/s,0 kB/s,199 MB/s,195 MB/s,0 kB/s,0 kB/s,201 MB/s,0 kB/s,195 MB/s
2023-04-18 16:42:00,2.20 GB/s,0 kB/s,12 kB/s,2.04 GB/s,0 kB/s,2.20 GB/s,2.04 GB/s,0 kB/s,8.40 kB/s,2.20 GB/s,0 kB/s,2.04 GB/s
2023-04-18 16:42:05,3.27 GB/s,0 kB/s,0 kB/s,1.32 GB/s,0 kB/s,3.27 GB/s,1.32 GB/s,0 kB/s,0 kB/s,3.27 GB/s,0 kB/s,1.32 GB/s
2023-04-18 16:42:10,977 MB/s,0 kB/s,0 kB/s,597 MB/s,0 kB/s,977 MB/s,597 MB/s,0 kB/s,0 kB/s,979 MB/s,0 kB/s,597 MB/s
2023-04-18 16:42:15,1.10 GB/s,0 kB/s,30.8 kB/s,1.29 GB/s,0 kB/s,1.10 GB/s,1.29 GB/s,0 kB/s,30.4 kB/s,1.10 GB/s,0 kB/s,1.29 GB/s
2023-04-18 16:42:20,1.88 GB/s,0 kB/s,98 kB/s,555 MB/s,0 kB/s,1.89 GB/s,555 MB/s,0 kB/s,98 kB/s,1.89 GB/s,0 kB/s,555 MB/s
2023-04-18 16:42:25,1.12 GB/s,0 kB/s,136 kB/s,680 MB/s,0 kB/s,1.12 GB/s,680 MB/s,0 kB/s,128 kB/s,1.12 GB/s,0 kB/s,680 MB/s
2023-04-18 16:42:30,12.1 MB/s,0 kB/s,139 kB/s,7.60 MB/s,0 kB/s,12.1 MB/s,7.49 MB/s,0 kB/s,613 kB/s,14.1 MB/s,0 kB/s,7.49 MB/s
2023-04-18 16:42:35,79.5 MB/s,0 kB/s,45.2 kB/s,71.3 MB/s,0 kB/s,81.9 MB/s,71.2 MB/s,0 kB/s,32.4 kB/s,83.8 MB/s,0 kB/s,71.2 MB/s
2023-04-18 16:42:40,98.3 MB/s,0 kB/s,11.6 kB/s,118 MB/s,0 kB/s,102 MB/s,118 MB/s,0 kB/s,10.8 kB/s,104 MB/s,0 kB/s,118 MB/s
2023-04-18 16:42:45,1.20 GB/s,0 kB/s,0 kB/s,763 MB/s,0 kB/s,1.21 GB/s,763 MB/s,0 kB/s,0 kB/s,1.21 GB/s,0 kB/s,763 MB/s
2023-04-18 16:42:50,975 MB/s,0 kB/s,0 kB/s,595 MB/s,0 kB/s,976 MB/s,595 MB/s,0 kB/s,0 kB/s,978 MB/s,0 kB/s,595 MB/s
2023-04-18 16:42:55,2.88 GB/s,0 kB/s,0 kB/s,1.75 GB/s,0 kB/s,2.88 GB/s,1.75 GB/s,0 kB/s,0 kB/s,2.88 GB/s,0 kB/s,1.75 GB/s
2023-04-18 16:43:00,10.7 MB/s,0 kB/s,11.6 kB/s,6.74 MB/s,0 kB/s,10.7 MB/s,6.63 MB/s,0 kB/s,10.8 kB/s,12.7 MB/s,0 kB/s,6.63 MB/s
2023-04-18 16:43:05,1.19 GB/s,0 kB/s,110 kB/s,777 MB/s,0 kB/s,1.19 GB/s,777 MB/s,0 kB/s,106 kB/s,1.20 GB/s,0 kB/s,777 MB/s
2023-04-18 16:43:10,1.03 GB/s,0 kB/s,143 kB/s,701 MB/s,0 kB/s,1.03 GB/s,701 MB/s,0 kB/s,130 kB/s,1.03 GB/s,0 kB/s,701 MB/s
2023-04-18 16:43:15,276 MB/s,0 kB/s,0 kB/s,244 MB/s,0 kB/s,285 MB/s,244 MB/s,0 kB/s,0 kB/s,287 MB/s,0 kB/s,244 MB/s
2023-04-18 16:43:20,1.17 GB/s,0 kB/s,0 kB/s,753 MB/s,0 kB/s,1.17 GB/s,753 MB/s,0 kB/s,0 kB/s,1.18 GB/s,0 kB/s,753 MB/s
2023-04-18 16:43:25,1.14 GB/s,0 kB/s,33.6 kB/s,681 MB/s,0 kB/s,1.14 GB/s,681 MB/s,0 kB/s,30 kB/s,1.14 GB/s,0 kB/s,681 MB/s
2023-04-18 16:43:30,38.3 MB/s,0 kB/s,23.2 kB/s,67.1 MB/s,0 kB/s,40.0 MB/s,67.0 MB/s,0 kB/s,19.2 kB/s,41.9 MB/s,0 kB/s,67.0 MB/s
2023-04-18 16:43:35,1.22 GB/s,0 kB/s,24.6 kB/s,774 MB/s,0 kB/s,1.23 GB/s,774 MB/s,0 kB/s,29.8 kB/s,1.23 GB/s,0 kB/s,774 MB/s
2023-04-18 16:43:40,1.08 GB/s,0 kB/s,11.2 kB/s,696 MB/s,0 kB/s,1.08 GB/s,695 MB/s,0 kB/s,0 kB/s,1.08 GB/s,0 kB/s,695 MB/s
2023-04-18 16:43:45,47.7 MB/s,0 kB/s,0 kB/s,40.4 MB/s,0 kB/s,49.0 MB/s,40.3 MB/s,0 kB/s,0 kB/s,50.9 MB/s,0 kB/s,40.3 MB/s
2023-04-18 16:43:50,11.1 MB/s,0 kB/s,0 kB/s,7.03 MB/s,0 kB/s,11.2 MB/s,6.92 MB/s,0 kB/s,0 kB/s,13.1 MB/s,0 kB/s,6.92 MB/s
2023-04-18 16:43:55,976 MB/s,0 kB/s,23.2 kB/s,594 MB/s,0 kB/s,976 MB/s,594 MB/s,0 kB/s,21.6 kB/s,978 MB/s,0 kB/s,594 MB/s
2023-04-18 16:44:00,36.4 MB/s,0 kB/s,35.2 kB/s,57.1 MB/s,0 kB/s,37.7 MB/s,57.0 MB/s,0 kB/s,30 kB/s,39.6 MB/s,0 kB/s,57.0 MB/s
2023-04-18 16:44:05,231 MB/s,0 kB/s,11.6 kB/s,182 MB/s,0 kB/s,238 MB/s,182 MB/s,0 kB/s,10.8 kB/s,240 MB/s,0 kB/s,182 MB/s
2023-04-18 16:44:10,1.10 GB/s,0 kB/s,0 kB/s,676 MB/s,0 kB/s,1.10 GB/s,676 MB/s,0 kB/s,0 kB/s,1.10 GB/s,0 kB/s,676 MB/s
2023-04-18 16:44:15,1.08 GB/s,0 kB/s,0 kB/s,669 MB/s,0 kB/s,1.08 GB/s,669 MB/s,0 kB/s,0 kB/s,1.08 GB/s,0 kB/s,669 MB/s
2023-04-18 16:44:20,1.04 GB/s,0 kB/s,0 kB/s,646 MB/s,0 kB/s,1.04 GB/s,646 MB/s,0 kB/s,0 kB/s,1.04 GB/s,0 kB/s,646 MB/s
2023-04-18 16:44:25,7.57 MB/s,0 kB/s,33.6 kB/s,4.96 MB/s,0 kB/s,7.63 MB/s,4.85 MB/s,0 kB/s,30 kB/s,9.54 MB/s,0 kB/s,4.85 MB/s
2023-04-18 16:44:30,28.0 MB/s,0 kB/s,125 kB/s,60.9 MB/s,0 kB/s,29.0 MB/s,60.8 MB/s,0 kB/s,594 kB/s,31.0 MB/s,0 kB/s,60.8 MB/s
2023-04-18 16:44:35,1.33 GB/s,0 kB/s,0 kB/s,855 MB/s,0 kB/s,1.34 GB/s,855 MB/s,0 kB/s,0 kB/s,1.34 GB/s,0 kB/s,855 MB/s
2023-04-18 16:44:40,1.12 GB/s,0 kB/s,25.8 kB/s,746 MB/s,0 kB/s,1.13 GB/s,746 MB/s,0 kB/s,31.4 kB/s,1.13 GB/s,0 kB/s,746 MB/s
2023-04-18 16:44:45,279 MB/s,0 kB/s,91.2 kB/s,260 MB/s,0 kB/s,287 MB/s,260 MB/s,0 kB/s,96.8 kB/s,289 MB/s,0 kB/s,260 MB/s
2023-04-18 16:44:50,1.31 GB/s,0 kB/s,34 kB/s,814 MB/s,0 kB/s,1.31 GB/s,814 MB/s,0 kB/s,21.6 kB/s,1.31 GB/s,0 kB/s,814 MB/s
2023-04-18 16:44:55,8.85 MB/s,0 kB/s,0 kB/s,5.61 MB/s,0 kB/s,8.92 MB/s,5.50 MB/s,0 kB/s,0 kB/s,10.8 MB/s,0 kB/s,5.50 MB/s
2023-04-18 16:45:00,918 MB/s,0 kB/s,11.6 kB/s,562 MB/s,0 kB/s,918 MB/s,562 MB/s,0 kB/s,10.8 kB/s,920 MB/s,0 kB/s,562 MB/s
2023-04-18 16:45:05,1.69 GB/s,0 kB/s,34.8 kB/s,1.03 GB/s,0 kB/s,1.69 GB/s,1.03 GB/s,0 kB/s,30 kB/s,1.69 GB/s,0 kB/s,1.03 GB/s
2023-04-18 16:45:10,1.02 GB/s,0 kB/s,0 kB/s,631 MB/s,0 kB/s,1.02 GB/s,630 MB/s,0 kB/s,0 kB/s,1.02 GB/s,0 kB/s,630 MB/s
2023-04-18 16:45:15,3.78 MB/s,0 kB/s,22.8 kB/s,2.51 MB/s,0 kB/s,3.83 MB/s,2.40 MB/s,0 kB/s,21.6 kB/s,5.74 MB/s,0 kB/s,2.40 MB/s
2023-04-18 16:45:20,1.25 GB/s,0 kB/s,33.6 kB/s,809 MB/s,0 kB/s,1.25 GB/s,809 MB/s,0 kB/s,21.6 kB/s,1.25 GB/s,0 kB/s,809 MB/s
2023-04-18 16:45:25,1.17 GB/s,0 kB/s,45.2 kB/s,773 MB/s,0 kB/s,1.18 GB/s,773 MB/s,0 kB/s,40.8 kB/s,1.18 GB/s,0 kB/s,773 MB/s
2023-04-18 16:45:30,184 MB/s,0 kB/s,0 kB/s,144 MB/s,0 kB/s,189 MB/s,144 MB/s,0 kB/s,0 kB/s,191 MB/s,0 kB/s,144 MB/s
2023-04-18 16:45:35,59.8 MB/s,0 kB/s,0 kB/s,54.3 MB/s,0 kB/s,61.8 MB/s,54.2 MB/s,0 kB/s,0 kB/s,63.7 MB/s,0 kB/s,54.2 MB/s
2023-04-18 16:45:40,141 MB/s,0 kB/s,22.4 kB/s,126 MB/s,0 kB/s,145 MB/s,126 MB/s,0 kB/s,10.8 kB/s,147 MB/s,0 kB/s,126 MB/s
2023-04-18 16:45:45,4.51 MB/s,0 kB/s,12 kB/s,2.84 MB/s,0 kB/s,4.54 MB/s,2.73 MB/s,0 kB/s,8.40 kB/s,6.45 MB/s,0 kB/s,2.73 MB/s
2023-04-18 16:45:50,67.4 MB/s,0 kB/s,0 kB/s,60.4 MB/s,0 kB/s,69.6 MB/s,60.2 MB/s,0 kB/s,0 kB/s,71.5 MB/s,0 kB/s,60.2 MB/s
2023-04-18 16:45:55,3.83 MB/s,0 kB/s,0 kB/s,2.39 MB/s,0 kB/s,3.86 MB/s,2.28 MB/s,0 kB/s,0 kB/s,5.77 MB/s,0 kB/s,2.28 MB/s
2023-04-18 16:46:00,994 MB/s,0 kB/s,37.2 kB/s,643 MB/s,0 kB/s,995 MB/s,643 MB/s,0 kB/s,21.6 kB/s,997 MB/s,0 kB/s,643 MB/s
2023-04-18 16:46:05,161 MB/s,0 kB/s,0 kB/s,114 MB/s,0 kB/s,166 MB/s,114 MB/s,0 kB/s,0 kB/s,168 MB/s,0 kB/s,114 MB/s
2023-04-18 16:46:10,8.61 MB/s,0 kB/s,0 kB/s,16.6 MB/s,0 kB/s,8.79 MB/s,16.5 MB/s,0 kB/s,0 kB/s,10.7 MB/s,0 kB/s,16.5 MB/s
2023-04-18 16:46:15,53.8 MB/s,0 kB/s,11.6 kB/s,37.3 MB/s,0 kB/s,55.4 MB/s,37.2 MB/s,0 kB/s,17.2 kB/s,57.3 MB/s,0 kB/s,37.2 MB/s
2023-04-18 16:46:20,4.99 MB/s,0 kB/s,0 kB/s,3.17 MB/s,0 kB/s,5.02 MB/s,3.06 MB/s,0 kB/s,0 kB/s,6.93 MB/s,0 kB/s,3.06 MB/s
2023-04-18 16:46:25,1.09 GB/s,0 kB/s,33.6 kB/s,664 MB/s,0 kB/s,1.09 GB/s,663 MB/s,0 kB/s,30 kB/s,1.09 GB/s,0 kB/s,663 MB/s
2023-04-18 16:46:30,1.03 GB/s,0 kB/s,125 kB/s,627 MB/s,0 kB/s,1.03 GB/s,627 MB/s,0 kB/s,600 kB/s,1.03 GB/s,0 kB/s,627 MB/s
2023-04-18 16:46:35,855 MB/s,0 kB/s,0 kB/s,524 MB/s,0 kB/s,856 MB/s,524 MB/s,0 kB/s,0 kB/s,858 MB/s,0 kB/s,524 MB/s
2023-04-18 16:46:40,990 MB/s,0 kB/s,11.2 kB/s,603 MB/s,0 kB/s,991 MB/s,602 MB/s,0 kB/s,10.8 kB/s,993 MB/s,0 kB/s,602 MB/s
2023-04-18 16:46:45,869 MB/s,0 kB/s,22.8 kB/s,529 MB/s,0 kB/s,869 MB/s,529 MB/s,0 kB/s,10.8 kB/s,871 MB/s,0 kB/s,529 MB/s
2023-04-18 16:46:50,4.88 MB/s,0 kB/s,0 kB/s,3.05 MB/s,0 kB/s,4.90 MB/s,2.94 MB/s,0 kB/s,0 kB/s,6.81 MB/s,0 kB/s,2.94 MB/s
2023-04-18 16:46:55,4.19 MB/s,0 kB/s,0 kB/s,2.66 MB/s,0 kB/s,4.23 MB/s,2.55 MB/s,0 kB/s,0 kB/s,6.14 MB/s,0 kB/s,2.55 MB/s
2023-04-18 16:47:00,1.46 MB/s,0 kB/s,0 kB/s,903 kB/s,0 kB/s,1.48 MB/s,815 kB/s,0 kB/s,0 kB/s,3.37 MB/s,0 kB/s,815 kB/s
2023-04-18 16:47:05,46.6 MB/s,0 kB/s,22.4 kB/s,76.9 MB/s,0 kB/s,48.6 MB/s,76.8 MB/s,0 kB/s,10.8 kB/s,50.5 MB/s,0 kB/s,76.8 MB/s
2023-04-18 16:47:10,113 MB/s,0 kB/s,0 kB/s,66.6 MB/s,0 kB/s,116 MB/s,66.5 MB/s,0 kB/s,0 kB/s,118 MB/s,0 kB/s,66.5 MB/s
2023-04-18 16:47:15,1.13 GB/s,0 kB/s,0 kB/s,721 MB/s,0 kB/s,1.13 GB/s,720 MB/s,0 kB/s,0 kB/s,1.13 GB/s,0 kB/s,720 MB/s
2023-04-18 16:47:20,191 MB/s,0 kB/s,11.6 kB/s,155 MB/s,0 kB/s,196 MB/s,155 MB/s,0 kB/s,10.8 kB/s,198 MB/s,0 kB/s,155 MB/s
