"Time","Timestamp [ms]","iowait [Ratios]","irq [Ratios]","nice [Ratios]","softirq [Ratios]","steal [Ratios]","system [Ratios]","user [Ratios]","Used [MiB]","Buffer [MiB]","Cached [MiB]","Free [MiB]","br-10cd1f6f3899 receive [MB/s]","docker0 receive [MB/s]","eth0 receive [MB/s]","eth1 receive [MB/s]","lo receive [MB/s]","veth6750e95 receive [MB/s]","br-10cd1f6f3899 transmit [MB/s]","docker0 transmit [MB/s]","eth0 transmit [MB/s]","eth1 transmit [MB/s]","lo transmit [MB/s]","veth6750e95 transmit [MB/s]","total-req-rate [req/s]","ok-req-rate [req/s]","error-req-rate [req/s]","avg-res-time [ms]","ServerStatus"
"2023-04-18 14:08:30","1681801710000","0","0","0","0.013999999999999999","0.016","0.024","0.022000000000000002","327","27.3","502","113","115","0","0.135","103","0","118","103","0","0.59","120","0","103","0.564","0.564","0","565","0"
"2023-04-18 14:08:35","1681801715000","0","0","0","0.002","0.002","0.004","0.032","327","27.3","502","113","1020","0","0.039200000000000006","626","0","1020","626","0","0.039200000000000006","1020","0","626","0.564","0.564","0","529","0"
"2023-04-18 14:08:40","1681801720000","0","0","0","0","0","0.002","0.002","327","27.3","502","113","9.19","0","0.098","5.77","0","9.25","5.66","0","0.098","11.2","0","5.66","0.564","0.564","0","515","0"
"2023-04-18 14:08:45","1681801725000","0","0","0","0.008","0.01","0.008","0.036000000000000004","327","27.3","502","113","693","0","0.0588","578","0","696","578","0","0.0588","698","0","578","0.582","0.582","0","490","0"
"2023-04-18 14:08:50","1681801730000","0","0","0","0.004","0.002","0","0.032","327","27.3","502","113","1220","0","0","606","0","1220","606","0","0","1220","0","606","0.564","0.564","0","447","0"
"2023-04-18 14:08:55","1681801735000","0","0","0","0.008","0.01","0.018000000000000002","0.02","327","27.3","502","113","106","0","0","96.5","0","109","96.3","0","0","111","0","96.3","0.582","0.582","0","441","0"
"2023-04-18 14:09:00","1681801740000","0","0","0","0.002","0.002","0.008","0.055999999999999994","327","27.3","502","113","2070","0","0","1260","0","2070","1260","0","0","2070","0","1260","0.564","0.564","0","438","0"
"2023-04-18 14:09:05","1681801745000","0","0","0","0.022000000000000002","0.027999999999999997","0.027999999999999997","0.034","327","27.3","502","113","109","0","0","128","0","113","128","0","0","115","0","128","0.564","0.564","0","363","0"
"2023-04-18 14:09:10","1681801750000","0","0","0","0.008","0.01","0.016","0.044000000000000004","327","27.3","502","113","1150","0","0.033600000000000005","699","0","1150","699","0","0.03","1150","0","699","0.545","0.545","0","425","0"
"2023-04-18 14:09:15","1681801755000","0","0","0","0.008","0.01","0.013999999999999999","0.013999999999999999","327","27.3","502","113","71","0","0.0344","64.3","0","73.4","64.2","0","0.028399999999999998","75.3","0","64.2","0.564","0.564","0","470","0"
"2023-04-18 14:09:20","1681801760000","0","0","0","0.002","0.002","0.004","0.026000000000000002","327","27.3","502","113","843","0","0.0112","516","0","844","515","0","0.0108","845","0","515","0.564","0.564","0","501","0"
"2023-04-18 14:09:25","1681801765000","0","0","0","0.016","0.013999999999999999","0.022000000000000002","0.044000000000000004","327","27.3","502","113","995","0","0","667","0","999","667","0","0","1000","0","667","0.564","0.564","0","480","0"
"2023-04-18 14:09:30","1681801770000","0","0","0","0.013999999999999999","0.018000000000000002","0.013999999999999999","0.026000000000000002","327","27.3","502","113","119","0","0.0132","94.2","0","123","94.1","0","0.0108","125","0","94.1","0.564","0.564","0","512","0"
"2023-04-18 14:09:35","1681801775000","0","0","0","0.004","0.002","0.002","0.026000000000000002","327","27.3","502","113","989","0","0.0132","590","0","989","590","0","0.0108","991","0","590","0.564","0.564","0","553","0"
"2023-04-18 14:09:40","1681801780000","0","0","0","0.002","0.004","0.004","0.057999999999999996","327","27.3","502","113","1510","0","0.0116","1210","0","1510","1210","0","0.0108","1520","0","1210","0.564","0.564","0","558","0"
"2023-04-18 14:09:45","1681801785000","0","0","0","0","0","0.002","0.004","327","27.3","502","113","474","0","0","2.39","0","474","2.29","0","0","476","0","2.29","0.564","0.564","0","536","0"
"2023-04-18 14:09:50","1681801790000","0","0","0","0.006","0.008","0.018000000000000002","0.044000000000000004","327","27.3","502","113","1020","0","0.018000000000000002","650","0","1020","650","0","0.018000000000000002","1020","0","650","0.564","0.564","0","533","0"
"2023-04-18 14:09:55","1681801795000","0","0","0","0","0.004","0.002","0.004","327","27.3","502","113","8.7","0","0.0116","5.46","0","8.76","5.35","0","0.0108","10.7","0","5.35","0.564","0.564","0","511","0"
"2023-04-18 14:10:00","1681801800000","0","0","0","0.004","0.008","0.012","0.064","327","27.3","502","113","1940","0","0.0134","1190","0","1950","1190","0","0.019","1950","0","1190","0.564","0.564","0","499","0"
"2023-04-18 14:10:05","1681801805000","0","0","0","0.004","0.004","0.004","0.013999999999999999","327","27.3","502","113","19.4","0","0.0384","49.9","0","20.1","49.8","0","0.03","22","0","49.8","0.582","0.582","0","449","0"
"2023-04-18 14:10:10","1681801810000","0","0","0","0.016","0.022000000000000002","0.032","0.046","327","27.3","502","113","1020","0","0.045200000000000004","638","0","1030","638","0","0.040799999999999996","1030","0","638","0.545","0.545","0","378","0"
"2023-04-18 14:10:15","1681801815000","0","0","0","0.026000000000000002","0.024","0.032","0.027999999999999997","327","27.3","502","113","129","0","0.033600000000000005","156","0","135","156","0","0.03","137","0","156","0.564","0.564","0","501","0"
"2023-04-18 14:10:20","1681801820000","0","0","0","0.024","0.022000000000000002","0.024","0.06","327","27.3","502","113","1130","0","0.0224","728","0","1140","728","0","0.0216","1140","0","728","0.564","0.564","0","601","0"
"2023-04-18 14:10:25","1681801825000","0","0","0","0.012","0.01","0.01","0.04","327","27.3","502","113","1070","0","0.0228","646","0","1080","646","0","0.0216","1080","0","646","0.545","0.545","0","632","0"
"2023-04-18 14:10:30","1681801830000","0","0","0","0","0","0.004","0.008","327","27.3","502","113","1.58","0","0.125","0.975","0","1.6","0.878","0","0.598","3.49","0","0.878","0.545","0.545","0","600","0"
"2023-04-18 14:10:35","1681801835000","0","0","0","0.002","0.002","0.002","0.026000000000000002","327","27.3","502","113","962","0","0","588","0","963","588","0","0","965","0","588","0.527","0.527","0","607","0"
"2023-04-18 14:10:40","1681801840000","0","0","0","0","0.002","0.002","0.004","327","27.3","502","113","0.506","0","0","0.34700000000000003","0","0.517","0.23700000000000002","0","0","2.42","0","0.23700000000000002","0.509","0.509","0","618","0"
"2023-04-18 14:10:45","1681801845000","0","0","0","0.004","0","0","0.024","327","27.3","502","113","957","0","0.048799999999999996","584","0","957","584","0","0.054","959","0","584","0.491","0.491","0","633","0"
"2023-04-18 14:10:50","1681801850000","0","0","0","0.013999999999999999","0.008","0.022000000000000002","0.018000000000000002","327","27.3","502","113","104","0","0.0312","94.2","0","108","94.1","0","0.0304","110","0","94.1","0.455","0.455","0","613","0"
"2023-04-18 14:10:55","1681801855000","0","0","0","0","0","0","0.004","327","27.3","502","113","4.7","0","0.039200000000000006","2.98","0","4.73","2.88","0","0.039200000000000006","6.63","0","2.88","0.455","0.455","0","691","0"
"2023-04-18 14:11:00","1681801860000","0","0","0","0","0","0.004","0.002","327","27.3","502","113","5.35","0","0.09","3.32","0","5.38","3.21","0","0.0892","7.29","0","3.21","0.436","0.436","0","687","0"
"2023-04-18 14:11:05","1681801865000","0","0","0","0","0","0.004","0","327","27.3","502","113","2.04","0","0.0348","1.32","0","2.06","1.21","0","0.03","3.96","0","1.21","0.436","0.436","0","687","0"
"2023-04-18 14:11:10","1681801870000","0","0","0","0","0.002","0","0.004","327","27.3","502","113","0.41500000000000004","0","0.0788","0.193","0","0.418","0.0834","0","0.0624","2.32","0","0.0834","0.4","0.4","0","497","0"
"2023-04-18 14:11:15","1681801875000","0","0","0","0.002","0","0.002","0.034","327","27.3","502","113","1020","0","0.162","622","0","1020","622","0","0.158","1020","0","622","0.364","0.364","0","351","0"
"2023-04-18 14:11:20","1681801880000","0","0","0","0.002","0.002","0.002","0.03","327","27.3","502","113","1060","0","0.129","648","0","1060","648","0","0.128","1060","0","648","0.364","0.364","0","233","0"
"2023-04-18 14:11:25","1681801885000","0","0","0","0.01","0.008","0.016","0.018000000000000002","327","27.3","502","113","60.3","0","0.039200000000000006","93.5","0","63.2","93.4","0","0.039200000000000006","65.1","0","93.4","0.364","0.364","0","231","0"
"2023-04-18 14:11:30","1681801890000","0","0","0","0.008","0.004","0.016","0.02","327","27.3","502","113","97.5","0","0","49.2","0","99.8","49.1","0","0","102","0","49.1","0.364","0.364","0","357","0"
"2023-04-18 14:11:35","1681801895000","0","0","0","0","0.002","0.002","0","327","27.3","502","113","0.432","0","0","0.20600000000000002","0","0.44","0.105","0","0","2.34","0","0.105","0.364","0.364","0","342","0"
"2023-04-18 14:11:40","1681801900000","0","0","0","0.006","0.004","0.008","0.012","327","27.3","502","113","41.9","0","0","38.4","0","43.3","38.3","0","0","45.2","0","38.3","0.345","0.345","0","340","0"
"2023-04-18 14:11:45","1681801905000","0","0","0","0","0.002","0","0.002","327","27.3","502","113","3.24","0","0","1.99","0","3.27","1.88","0","0","5.17","0","1.88","0.364","0.364","0","373","0"
"2023-04-18 14:11:50","1681801910000","0","0","0","0","0","0.002","0.008","327","27.3","502","113","4.35","0","0","2.69","0","4.38","2.58","0","0","6.3","0","2.58","0.364","0.364","0","280","0"
"2023-04-18 14:11:55","1681801915000","0","0","0","0.002","0.002","0.004","0.008","327","27.3","502","113","16.9","0","0.0112","43","0","17.7","42.9","0","0.0108","19.6","0","42.9","0.364","0.364","0","279","0"
"2023-04-18 14:12:00","1681801920000","0","0","0","0.012","0.012","0.022000000000000002","0.013999999999999999","327","27.3","502","113","110","0","0.0232","73.6","0","113","73.5","0","0.008400000000000001","115","0","73.5","0.345","0.345","0","284","0"
"2023-04-18 14:12:05","1681801925000","0","0","0","0","0.004","0.002","0.002","327","27.3","502","113","5.27","0","0.0224","3.33","0","5.31","3.22","0","0.0216","7.21","0","3.22","0.364","0.364","0","396","0"
"2023-04-18 14:12:10","1681801930000","0","0","0","0","0.002","0.002","0.032","331","27.3","502","109","923","0","0.033600000000000005","565","0","924","564","0","0.03","926","0","564","0.364","0.364","0","396","0"
"2023-04-18 14:12:15","1681801935000","0","0","0","0.002","0","0.002","0.026000000000000002","331","27.3","502","109","890","0","0.033600000000000005","545","0","890","545","0","0.03","892","0","545","0.364","0.364","0","396","0"
"2023-04-18 14:12:20","1681801940000","0","0","0","0","0","0.002","0.004","331","27.3","502","109","2.43","0","0","1.55","0","2.46","1.45","0","0","4.35","0","1.45","0.364","0.364","0","394","0"
"2023-04-18 14:12:25","1681801945000","0","0","0","0","0.002","0.002","0.004","331","27.3","502","109","0.41500000000000004","0","0","0.193","0","0.417","0.0834","0","0","2.32","0","0.0834","0.364","0.364","0","270","0"
"2023-04-18 14:12:30","1681801950000","0","0","0","0.008","0.008","0.013999999999999999","0.016","331","27.3","502","109","71","0","0.124","66","0","73.4","65.9","0","0.588","75.3","0","65.9","0.345","0.345","0","273","0"
"2023-04-18 14:12:35","1681801955000","0","0","0","0.002","0.002","0.002","0.032","331","27.3","502","109","1110","0","0.0112","677","0","1110","677","0","0.0108","1110","0","677","0.364","0.364","0","338","0"
"2023-04-18 14:12:40","1681801960000","0","0","0","0","0","0","0.002","331","27.3","502","109","5.23","0","0.0228","3.25","0","5.26","3.14","0","0.0216","7.17","0","3.14","0.364","0.364","0","312","0"
"2023-04-18 14:12:45","1681801965000","0","0","0","0.006","0.004","0.008","0.006","331","27.3","502","109","24.9","0","0","33.8","0","26.1","33.7","0","0","28","0","33.7","0.364","0.364","0","312","0"
"2023-04-18 14:12:50","1681801970000","0","0","0","0","0","0","0.004","331","27.3","502","109","15.7","0","0","2.86","0","15.8","2.75","0","0","17.7","0","2.75","0.364","0.364","0","360","0"
"2023-04-18 14:12:55","1681801975000","0","0","0","0","0.002","0.002","0.004","331","27.3","502","109","1.4","0","0","0.873","0","1.42","0.763","0","0","3.33","0","0.763","0.382","0.382","0","346","0"
"2023-04-18 14:13:00","1681801980000","0","0","0","0.002","0.002","0.004","0.032","331","27.3","502","109","982","0","0.0232","600","0","983","600","0","0.0216","984","0","600","0.345","0.345","0","237","0"
"2023-04-18 14:13:05","1681801985000","0","0","0","0","0.002","0.004","0.03","331","27.3","502","109","968","0","0.012","592","0","969","592","0","0.008400000000000001","971","0","592","0.364","0.364","0","247","0"
"2023-04-18 14:13:10","1681801990000","0","0","0","0.006","0.006","0.013999999999999999","0.01","331","27.3","502","109","30.5","0","0.033600000000000005","65.9","0","32","65.8","0","0.03","33.9","0","65.8","0.364","0.364","0","247","0"
"2023-04-18 14:13:15","1681801995000","0","0","0","0.018000000000000002","0.022000000000000002","0.018000000000000002","0.032","331","27.3","502","109","138","0","0.0564","89.1","0","142","89","0","0.0516","144","0","89","0.345","0.345","0","239","0"
"2023-04-18 14:13:20","1681802000000","0","0","0","0.016","0.013999999999999999","0.032","0.027999999999999997","331","27.3","502","109","168","0","0.0224","152","0","174","152","0","0.0108","176","0","152","0.345","0.345","0","414","0"
"2023-04-18 14:13:25","1681802005000","0","0","0","0.006","0.004","0.006","0.034","331","27.3","502","109","1080","0","0","685","0","1080","685","0","0","1090","0","685","0.364","0.364","0","533","0"
"2023-04-18 14:13:30","1681802010000","0","0","0","0.03","0.027999999999999997","0.03","0.086","331","27.3","502","109","2180","0","0","1390","0","2190","1390","0","0","2190","0","1390","0.418","0.418","0","452","0"
"2023-04-18 14:13:35","1681802015000","0","0","0","0.038","0.042","0.04","0.084","331","27.3","502","109","2050","0","0","1370","0","2060","1370","0","0","2060","0","1370","0.509","0.509","0","568","0"
"2023-04-18 14:13:40","1681802020000","0","0","0","0.057999999999999996","0.046","0.066","0.08199999999999999","331","27.3","502","109","1380","0","0","964","0","1390","964","0","0","1400","0","964","0.545","0.545","0","648","0"
"2023-04-18 14:13:45","1681802025000","0","0","0","0.02","0.01","0.022000000000000002","0.086","325","27.3","502","116","2860","0","0.0116","1750","0","2870","1750","0","0.0108","2870","0","1750","0.673","0.673","0","882","0"
"2023-04-18 14:13:50","1681802030000","0","0","0","0.008","0.008","0.013999999999999999","0.026000000000000002","325","27.3","502","116","140","0","0.0232","126","0","144","125","0","0.0192","146","0","125","0.764","0.764","0","843","0"
"2023-04-18 14:13:55","1681802035000","0","0","0","0.038","0.038","0.032","0.106","325","27.3","502","116","2220","0","0","1490","0","2230","1490","0","0","2230","0","1490","0.855","0.855","0","804","0"
"2023-04-18 14:14:00","1681802040000","0","0","0","0.038","0.032","0.052000000000000005","0.07400000000000001","325","27.3","502","116","1190","0","0","789","0","1210","789","0","0","1210","0","789","0.927","0.927","0","864","0"
"2023-04-18 14:14:05","1681802045000","0","0","0","0.024","0.024","0.027999999999999997","0.066","325","27.3","502","116","1150","0","0.0112","757","0","1160","757","0","0.0108","1160","0","757","1.02","1.02","0","904","0"
"2023-04-18 14:14:10","1681802050000","0","0","0","0.013999999999999999","0.016","0.024","0.05","325","27.3","502","116","1260","0","0.033600000000000005","813","0","1270","813","0","0.03","1270","0","813","1.13","1.13","0","895","0"
"2023-04-18 14:14:15","1681802055000","0","0","0","0.013999999999999999","0.01","0.024","0.064","325","27.3","502","116","1720","0","0.033600000000000005","1310","0","1730","1310","0","0.03","1730","0","1310","1.2","1.2","0","850","0"
"2023-04-18 14:14:20","1681802060000","0","0","0","0.006","0.006","0.01","0.102","325","27.3","502","116","4220","0","0","2360","0","4220","2360","0","0","4220","0","2360","1.29","1.29","0","797","0"
"2023-04-18 14:14:25","1681802065000","0","0","0","0.024","0.024","0.026000000000000002","0.084","325","27.3","502","116","1290","0","0.0224","1390","0","1290","1390","0","0.0108","1300","0","1390","1.33","1.33","0","783","0"
"2023-04-18 14:14:30","1681802070000","0","0","0","0.026000000000000002","0.034","0.038","0.078","325","27.3","502","116","2260","0","0.135","914","0","2270","914","0","0.596","2270","0","914","1.29","1.29","0","772","0"
"2023-04-18 14:14:35","1681802075000","0","0","0","0.018000000000000002","0.018000000000000002","0.027999999999999997","0.094","329","27.3","502","112","2160","0","0","1350","0","2170","1350","0","0","2170","0","1350","1.35","1.35","0","790","0"
"2023-04-18 14:14:40","1681802080000","0","0","0","0.006","0.006","0.013999999999999999","0.034","329","27.3","502","112","903","0","0.023600000000000003","568","0","906","568","0","0.0252","907","0","568","1.31","1.31","0","668","0"
"2023-04-18 14:14:45","1681802085000","0","0","0","0.026000000000000002","0.024","0.022000000000000002","0.114","329","27.3","502","112","3450","0","0","2450","0","3460","2450","0","0","3460","0","2450","1.29","1.29","0","667","0"
"2023-04-18 14:14:50","1681802090000","0","0","0","0.012","0.008","0.006","0.098","329","27.3","502","112","3530","0","0","1860","0","3530","1860","0","0","3530","0","1860","1.31","1.31","0","679","0"
"2023-04-18 14:14:55","1681802095000","0","0","0","0.013999999999999999","0.013999999999999999","0.016","0.042","329","27.3","502","112","445","0","0.0112","712","0","449","712","0","0.0108","451","0","712","1.31","1.31","0","611","0"
"2023-04-18 14:15:00","1681802100000","0","0","0","0.008","0.012","0.012","0.068","329","27.3","502","112","2550","0","0.0228","1210","0","2550","1210","0","0.0216","2560","0","1210","1.31","1.31","0","556","0"
"2023-04-18 14:15:05","1681802105000","0","0","0","0.018000000000000002","0.02","0.027999999999999997","0.05","329","27.3","502","112","1200","0","0","742","0","1210","742","0","0","1210","0","742","1.29","1.29","0","543","0"
"2023-04-18 14:15:10","1681802110000","0","0","0","0.004","0.006","0.01","0.036000000000000004","329","27.3","502","112","993","0","0.06720000000000001","614","0","994","614","0","0.06","996","0","614","1.31","1.31","0","523","0"
"2023-04-18 14:15:15","1681802115000","0","0","0","0.01","0.008","0.01","0.038","329","27.3","502","112","914","0","0.0456","576","0","916","576","0","0.0384","918","0","576","1.29","1.29","0","505","0"
"2023-04-18 14:15:20","1681802120000","0","0","0","0.013999999999999999","0.016","0.027999999999999997","0.057999999999999996","329","27.3","502","112","1270","0","0","830","0","1270","830","0","0","1270","0","830","1.29","1.29","0","517","0"
"2023-04-18 14:15:25","1681802125000","0","0","0","0.026000000000000002","0.02","0.027999999999999997","0.078","329","27.3","502","112","2070","0","0.0224","1330","0","2070","1330","0","0.0108","2080","0","1330","1.31","1.31","0","517","0"
