"Time","Timestamp","iowait","irq","nice","softirq","steal","system","user","Used","Buffer","Cached","Free","br-10cd1f6f3899 receive","docker0 receive","eth0 receive","eth1 receive","lo receive","veth6750e95 receive","br-10cd1f6f3899 transmit","docker0 transmit","eth0 transmit","eth1 transmit","lo transmit","veth6750e95 transmit","total-req-rate","ok-req-rate","error-req-rate","latency-50-percentile","latency-95-percentile","latency-99-percentile","avg-res-time","TimeToFail"
"2023-04-18 14:01:10","1681801270000","0%","0%","0%","4.20%","5%","6.00%","11.0%","328 MiB","27.3 MiB","502 MiB","112 MiB","2.26 GB/s","0 kB/s","53.2 kB/s","1.48 GB/s","0 kB/s","2.27 GB/s","1.48 GB/s","0 kB/s","49.6 kB/s","2.28 GB/s","0 kB/s","1.48 GB/s","2.09 req/s","2.09 req/s","0 req/s","427 ms","3.68 s","4.96 s","776 ms","1021301"
"2023-04-18 14:01:15","1681801275000","0%","0%","0%","6.00%","5%","5.20%","19.6%","328 MiB","27.3 MiB","502 MiB","112 MiB","4.60 GB/s","0 kB/s","72.8 kB/s","3.38 GB/s","0 kB/s","4.61 GB/s","3.38 GB/s","0 kB/s","69.2 kB/s","4.61 GB/s","0 kB/s","3.38 GB/s","2.09 req/s","2.09 req/s","0 req/s","438 ms","3.30 s","4.95 s","763 ms","1016301"
"2023-04-18 14:01:20","1681801280000","0%","0%","0%","4.00%","4.20%","3.00%","19.8%","328 MiB","27.3 MiB","502 MiB","112 MiB","5.75 GB/s","0 kB/s","31.6 kB/s","3.20 GB/s","0 kB/s","5.76 GB/s","3.20 GB/s","0 kB/s","28 kB/s","5.76 GB/s","0 kB/s","3.20 GB/s","2.07 req/s","2.07 req/s","0 req/s","441 ms","3.32 s","4.95 s","782 ms","1011301"
"2023-04-18 14:01:25","1681801285000","0%","0%","0%","1.00%","1.80%","2.00%","2.60%","328 MiB","27.3 MiB","502 MiB","112 MiB","397 MB/s","0 kB/s","0 kB/s","113 MB/s","0 kB/s","401 MB/s","113 MB/s","0 kB/s","0 kB/s","403 MB/s","0 kB/s","113 MB/s","2.13 req/s","2.13 req/s","0 req/s","434 ms","2.57 s","4.92 s","727 ms","1006301"
"2023-04-18 14:01:30","1681801290000","0%","0%","0%","2.80%","2.20%","2.20%","10%","328 MiB","27.3 MiB","502 MiB","112 MiB","2.83 GB/s","0 kB/s","11.6 kB/s","2.30 GB/s","0 kB/s","2.84 GB/s","2.30 GB/s","0 kB/s","10.8 kB/s","2.84 GB/s","0 kB/s","2.30 GB/s","2.09 req/s","2.09 req/s","0 req/s","399 ms","2.62 s","4.92 s","679 ms","1001301"
"2023-04-18 14:01:35","1681801295000","0%","0%","0%","2.60%","2.20%","2.80%","26.8%","332 MiB","27.3 MiB","502 MiB","109 MiB","9.17 GB/s","0 kB/s","0 kB/s","5.48 GB/s","0 kB/s","9.18 GB/s","5.48 GB/s","0 kB/s","0 kB/s","9.18 GB/s","0 kB/s","5.48 GB/s","2.05 req/s","2.05 req/s","0 req/s","420 ms","2.67 s","4.94 s","683 ms","996301"
"2023-04-18 14:01:40","1681801300000","0%","0%","0%","2.60%","3.40%","3.20%","9.20%","332 MiB","27.3 MiB","502 MiB","109 MiB","2.53 GB/s","0 kB/s","0 kB/s","1.24 GB/s","0 kB/s","2.54 GB/s","1.24 GB/s","0 kB/s","0 kB/s","2.54 GB/s","0 kB/s","1.24 GB/s","2.11 req/s","2.11 req/s","0 req/s","424 ms","2.60 s","4.92 s","688 ms","991301"
"2023-04-18 14:01:45","1681801305000","0%","0%","0%","7.20%","5%","7.00%","12.6%","329 MiB","27.3 MiB","502 MiB","111 MiB","2.39 GB/s","0 kB/s","11.6 kB/s","1.63 GB/s","0 kB/s","2.41 GB/s","1.63 GB/s","0 kB/s","10.8 kB/s","2.42 GB/s","0 kB/s","1.63 GB/s","2.04 req/s","2.04 req/s","0 req/s","419 ms","2.44 s","4.92 s","685 ms","986301"
"2023-04-18 14:01:50","1681801310000","0%","0%","0%","5.60%","4.80%","6.20%","10.4%","321 MiB","27.3 MiB","502 MiB","120 MiB","1.33 GB/s","0 kB/s","23.2 kB/s","946 MB/s","0 kB/s","1.34 GB/s","946 MB/s","0 kB/s","22.4 kB/s","1.35 GB/s","0 kB/s","946 MB/s","2.04 req/s","2.04 req/s","0 req/s","446 ms","3.36 s","4.96 s","776 ms","981301"
"2023-04-18 14:01:55","1681801315000","0%","0%","0%","4.60%","3.40%","5.80%","21.2%","325 MiB","27.3 MiB","502 MiB","116 MiB","5.40 GB/s","0 kB/s","0 kB/s","3.38 GB/s","0 kB/s","5.41 GB/s","3.38 GB/s","0 kB/s","0 kB/s","5.41 GB/s","0 kB/s","3.38 GB/s","2.07 req/s","2.07 req/s","0 req/s","493 ms","3.93 s","4.97 s","929 ms","976301"
"2023-04-18 14:02:00","1681801320000","0%","0%","0%","2.00%","1.00%","2.20%","13.0%","325 MiB","27.3 MiB","502 MiB","116 MiB","4.90 GB/s","0 kB/s","0 kB/s","2.98 GB/s","0 kB/s","4.91 GB/s","2.98 GB/s","0 kB/s","0 kB/s","4.91 GB/s","0 kB/s","2.98 GB/s","2.07 req/s","2.07 req/s","0 req/s","625 ms","4.02 s","4.97 s","1.00 s","971301"
"2023-04-18 14:02:05","1681801325000","0%","0%","0%","5.40%","3.80%","5.60%","8.60%","325 MiB","27.3 MiB","502 MiB","116 MiB","1.30 GB/s","0 kB/s","33.6 kB/s","960 MB/s","0 kB/s","1.31 GB/s","960 MB/s","0 kB/s","21.6 kB/s","1.31 GB/s","0 kB/s","960 MB/s","2.07 req/s","2.07 req/s","0 req/s","538 ms","4.02 s","4.97 s","962 ms","966301"
"2023-04-18 14:02:10","1681801330000","0%","0%","0%","3.00%","1.80%","5.40%","6.60%","325 MiB","27.3 MiB","502 MiB","116 MiB","435 MB/s","0 kB/s","56 kB/s","364 MB/s","0 kB/s","448 MB/s","364 MB/s","0 kB/s","40.8 kB/s","450 MB/s","0 kB/s","364 MB/s","2.07 req/s","2.07 req/s","0 req/s","538 ms","3.98 s","4.80 s","961 ms","961301"
"2023-04-18 14:02:15","1681801335000","0%","0%","0%","5%","2.80%","5.20%","13.4%","325 MiB","27.3 MiB","502 MiB","116 MiB","3.40 GB/s","0 kB/s","45.6 kB/s","2.20 GB/s","0 kB/s","3.41 GB/s","2.20 GB/s","0 kB/s","38.4 kB/s","3.42 GB/s","0 kB/s","2.20 GB/s","2.09 req/s","2.09 req/s","0 req/s","510 ms","3.97 s","4.79 s","964 ms","956301"
"2023-04-18 14:02:20","1681801340000","0%","0%","0%","5.60%","2.60%","7.40%","11.4%","325 MiB","27.3 MiB","502 MiB","116 MiB","2.40 GB/s","0 kB/s","0 kB/s","1.57 GB/s","0 kB/s","2.41 GB/s","1.57 GB/s","0 kB/s","0 kB/s","2.41 GB/s","0 kB/s","1.57 GB/s","2.04 req/s","2.04 req/s","0 req/s","583 ms","4.07 s","4.81 s","1.02 s","951301"
"2023-04-18 14:02:25","1681801345000","0%","0%","0%","4.20%","3.00%","4.80%","10.8%","325 MiB","27.3 MiB","502 MiB","116 MiB","2.43 GB/s","0 kB/s","11.6 kB/s","1.59 GB/s","0 kB/s","2.45 GB/s","1.59 GB/s","0 kB/s","10.8 kB/s","2.45 GB/s","0 kB/s","1.59 GB/s","2.04 req/s","2.04 req/s","0 req/s","673 ms","4.18 s","4.84 s","1.09 s","946301"
"2023-04-18 14:02:30","1681801350000","0%","0%","0%","1.60%","1.40%","2.80%","11.8%","325 MiB","27.3 MiB","502 MiB","116 MiB","3.13 GB/s","0 kB/s","113 kB/s","2.44 GB/s","0 kB/s","3.13 GB/s","2.44 GB/s","0 kB/s","579 kB/s","3.14 GB/s","0 kB/s","2.44 GB/s","2.07 req/s","2.07 req/s","0 req/s","696 ms","4.16 s","4.83 s","1.13 s","941301"
"2023-04-18 14:02:35","1681801355000","0%","0%","0%","1.40%","1.20%","1.60%","7.40%","329 MiB","27.3 MiB","502 MiB","112 MiB","2.89 GB/s","0 kB/s","44.8 kB/s","1.31 GB/s","0 kB/s","2.90 GB/s","1.31 GB/s","0 kB/s","21.6 kB/s","2.90 GB/s","0 kB/s","1.31 GB/s","2.02 req/s","2.02 req/s","0 req/s","679 ms","4.13 s","4.83 s","1.12 s","936301"
"2023-04-18 14:02:40","1681801360000","0%","0%","0%","4.40%","2.40%","4.40%","10.6%","329 MiB","27.3 MiB","502 MiB","112 MiB","2.99 GB/s","0 kB/s","22.4 kB/s","1.88 GB/s","0 kB/s","3.01 GB/s","1.88 GB/s","0 kB/s","21.6 kB/s","3.01 GB/s","0 kB/s","1.88 GB/s","1.96 req/s","1.96 req/s","0 req/s","667 ms","4.10 s","4.82 s","1.09 s","931301"
"2023-04-18 14:02:45","1681801365000","0%","0%","0%","3.80%","2.40%","4.00%","11.0%","329 MiB","27.3 MiB","502 MiB","112 MiB","2.44 GB/s","0 kB/s","22.4 kB/s","1.61 GB/s","0 kB/s","2.45 GB/s","1.61 GB/s","0 kB/s","10.8 kB/s","2.45 GB/s","0 kB/s","1.61 GB/s","1.91 req/s","1.91 req/s","0 req/s","625 ms","4.06 s","4.81 s","1.04 s","926301"
"2023-04-18 14:02:50","1681801370000","0%","0%","0%","3.40%","1.40%","3.40%","6.80%","329 MiB","27.3 MiB","502 MiB","112 MiB","1.26 GB/s","0 kB/s","0 kB/s","817 MB/s","0 kB/s","1.27 GB/s","817 MB/s","0 kB/s","0 kB/s","1.27 GB/s","0 kB/s","817 MB/s","1.80 req/s","1.80 req/s","0 req/s","554 ms","3.87 s","4.78 s","929 ms","921301"
"2023-04-18 14:02:55","1681801375000","0%","0%","0%","3.20%","2.80%","3.40%","4.00%","333 MiB","27.3 MiB","502 MiB","108 MiB","231 MB/s","0 kB/s","34 kB/s","264 MB/s","0 kB/s","239 MB/s","263 MB/s","0 kB/s","21.6 kB/s","241 MB/s","0 kB/s","263 MB/s","1.76 req/s","1.76 req/s","0 req/s","495 ms","3.99 s","4.80 s","918 ms","916301"
"2023-04-18 14:03:00","1681801380000","0%","0%","0%","3.80%","3.60%","5.80%","5.40%","333 MiB","27.3 MiB","502 MiB","108 MiB","352 MB/s","0 kB/s","12 kB/s","331 MB/s","0 kB/s","364 MB/s","331 MB/s","0 kB/s","8.40 kB/s","366 MB/s","0 kB/s","331 MB/s","1.71 req/s","1.71 req/s","0 req/s","571 ms","4.02 s","4.80 s","967 ms","911301"
"2023-04-18 14:03:05","1681801385000","0%","0%","0%","3.80%","2.40%","5.20%","14.4%","333 MiB","27.3 MiB","502 MiB","108 MiB","4.02 GB/s","0 kB/s","0 kB/s","2.50 GB/s","0 kB/s","4.03 GB/s","2.50 GB/s","0 kB/s","0 kB/s","4.03 GB/s","0 kB/s","2.50 GB/s","1.64 req/s","1.64 req/s","0 req/s","571 ms","3.98 s","4.80 s","956 ms","906301"
"2023-04-18 14:03:10","1681801390000","0%","0%","0%","4.20%","3.00%","6.00%","5.80%","333 MiB","27.3 MiB","502 MiB","108 MiB","378 MB/s","0 kB/s","33.6 kB/s","357 MB/s","0 kB/s","390 MB/s","357 MB/s","0 kB/s","30 kB/s","392 MB/s","0 kB/s","357 MB/s","1.62 req/s","1.62 req/s","0 req/s","625 ms","4.07 s","4.81 s","995 ms","901301"
"2023-04-18 14:03:15","1681801395000","0%","0%","0%","2.60%","1.60%","4.60%","9.80%","333 MiB","27.3 MiB","502 MiB","108 MiB","2.24 GB/s","0 kB/s","78.8 kB/s","1.44 GB/s","0 kB/s","2.25 GB/s","1.44 GB/s","0 kB/s","62.4 kB/s","2.25 GB/s","0 kB/s","1.44 GB/s","1.56 req/s","1.56 req/s","0 req/s","553 ms","4.02 s","4.80 s","985 ms","896301"
"2023-04-18 14:03:20","1681801400000","0%","0%","0%","2.00%","1.20%","2.60%","14.0%","333 MiB","27.3 MiB","502 MiB","108 MiB","4.07 GB/s","0 kB/s","0 kB/s","2.50 GB/s","0 kB/s","4.08 GB/s","2.50 GB/s","0 kB/s","0 kB/s","4.08 GB/s","0 kB/s","2.50 GB/s","1.51 req/s","1.51 req/s","0 req/s","495 ms","3.96 s","4.79 s","955 ms","891301"
"2023-04-18 14:03:25","1681801405000","0%","0%","0%","2.60%","3.00%","3.80%","9.20%","333 MiB","27.3 MiB","502 MiB","108 MiB","2.03 GB/s","0 kB/s","0 kB/s","1.33 GB/s","0 kB/s","2.03 GB/s","1.33 GB/s","0 kB/s","0 kB/s","2.04 GB/s","0 kB/s","1.33 GB/s","1.47 req/s","1.47 req/s","0 req/s","445 ms","4.08 s","4.82 s","916 ms","886301"
"2023-04-18 14:03:30","1681801410000","0%","0%","0%","2.80%","3.40%","5.20%","7.20%","333 MiB","27.3 MiB","502 MiB","108 MiB","1.11 GB/s","0 kB/s","33.6 kB/s","772 MB/s","0 kB/s","1.12 GB/s","772 MB/s","0 kB/s","21.6 kB/s","1.12 GB/s","0 kB/s","772 MB/s","1.42 req/s","1.42 req/s","0 req/s","477 ms","4.19 s","4.84 s","970 ms","881301"
"2023-04-18 14:03:35","1681801415000","0%","0%","0%","5.20%","4.20%","4.60%","7.80%","333 MiB","27.3 MiB","502 MiB","108 MiB","1.22 GB/s","0 kB/s","12 kB/s","828 MB/s","0 kB/s","1.23 GB/s","828 MB/s","0 kB/s","8.40 kB/s","1.23 GB/s","0 kB/s","828 MB/s","1.47 req/s","1.47 req/s","0 req/s","515 ms","4.28 s","4.86 s","1.02 s","876301"
"2023-04-18 14:03:40","1681801420000","0%","0%","0%","0.800%","0.600%","1.80%","6.40%","333 MiB","27.3 MiB","502 MiB","108 MiB","2.08 GB/s","0 kB/s","11.6 kB/s","1.29 GB/s","0 kB/s","2.08 GB/s","1.29 GB/s","0 kB/s","10.8 kB/s","2.08 GB/s","0 kB/s","1.29 GB/s","1.47 req/s","1.47 req/s","0 req/s","484 ms","4.22 s","4.84 s","998 ms","871301"
"2023-04-18 14:03:45","1681801425000","0%","0%","0%","2.60%","2.60%","4.60%","11.2%","330 MiB","27.3 MiB","502 MiB","110 MiB","3.02 GB/s","0 kB/s","0 kB/s","1.96 GB/s","0 kB/s","3.03 GB/s","1.96 GB/s","0 kB/s","0 kB/s","3.03 GB/s","0 kB/s","1.96 GB/s","1.49 req/s","1.49 req/s","0 req/s","467 ms","4.15 s","4.83 s","952 ms","866301"
"2023-04-18 14:03:50","1681801430000","0%","0%","0%","5.20%","2.60%","5.80%","12.2%","324 MiB","27.3 MiB","502 MiB","117 MiB","2.51 GB/s","0 kB/s","0 kB/s","1.65 GB/s","0 kB/s","2.52 GB/s","1.65 GB/s","0 kB/s","0 kB/s","2.52 GB/s","0 kB/s","1.65 GB/s","1.42 req/s","1.42 req/s","0 req/s","458 ms","4.11 s","4.82 s","940 ms","861301"
"2023-04-18 14:03:55","1681801435000","0%","0%","0%","1.40%","1.000%","2.60%","14.2%","324 MiB","27.3 MiB","502 MiB","117 MiB","4.02 GB/s","0 kB/s","0 kB/s","3.06 GB/s","0 kB/s","4.02 GB/s","3.06 GB/s","0 kB/s","0 kB/s","4.02 GB/s","0 kB/s","3.06 GB/s","1.49 req/s","1.49 req/s","0 req/s","489 ms","4.21 s","4.84 s","1.02 s","856301"
"2023-04-18 14:04:00","1681801440000","0%","0%","0%","2.20%","2.20%","3.80%","9.00%","332 MiB","27.3 MiB","502 MiB","109 MiB","3.14 GB/s","0 kB/s","22.8 kB/s","1.38 GB/s","0 kB/s","3.15 GB/s","1.38 GB/s","0 kB/s","21.6 kB/s","3.15 GB/s","0 kB/s","1.38 GB/s","1.45 req/s","1.45 req/s","0 req/s","467 ms","4.17 s","4.83 s","948 ms","851301"
"2023-04-18 14:04:05","1681801445000","0%","0%","0%","1.40%","1.000%","1.40%","6.80%","332 MiB","27.3 MiB","502 MiB","109 MiB","1.99 GB/s","0 kB/s","12 kB/s","1.22 GB/s","0 kB/s","2.00 GB/s","1.22 GB/s","0 kB/s","8.40 kB/s","2.00 GB/s","0 kB/s","1.22 GB/s","1.47 req/s","1.47 req/s","0 req/s","435 ms","4.08 s","4.82 s","880 ms","846301"
"2023-04-18 14:04:10","1681801450000","0%","0%","0%","3.40%","3.80%","5%","4.60%","332 MiB","27.3 MiB","502 MiB","109 MiB","275 MB/s","0 kB/s","50 kB/s","265 MB/s","0 kB/s","284 MB/s","265 MB/s","0 kB/s","52 kB/s","286 MB/s","0 kB/s","265 MB/s","1.45 req/s","1.45 req/s","0 req/s","430 ms","4 s","4.80 s","829 ms","841301"
"2023-04-18 14:04:15","1681801455000","0%","0%","0%","4.40%","3.80%","5.80%","8.40%","332 MiB","27.3 MiB","502 MiB","109 MiB","1.39 GB/s","0 kB/s","33.6 kB/s","970 MB/s","0 kB/s","1.40 GB/s","970 MB/s","0 kB/s","30 kB/s","1.40 GB/s","0 kB/s","970 MB/s","1.45 req/s","1.45 req/s","0 req/s","443 ms","4 s","4.80 s","854 ms","836301"
"2023-04-18 14:04:20","1681801460000","0%","0%","0%","3.80%","1.80%","4.60%","10%","332 MiB","27.3 MiB","502 MiB","109 MiB","2.36 GB/s","0 kB/s","0 kB/s","1.51 GB/s","0 kB/s","2.37 GB/s","1.51 GB/s","0 kB/s","0 kB/s","2.37 GB/s","0 kB/s","1.51 GB/s","1.40 req/s","1.40 req/s","0 req/s","482 ms","4.04 s","4.81 s","902 ms","831301"
"2023-04-18 14:04:25","1681801465000","0%","0%","0%","3.20%","2.40%","3.60%","5.80%","332 MiB","27.3 MiB","502 MiB","109 MiB","1.12 GB/s","0 kB/s","11.2 kB/s","813 MB/s","0 kB/s","1.13 GB/s","813 MB/s","0 kB/s","10.8 kB/s","1.14 GB/s","0 kB/s","813 MB/s","1.47 req/s","1.47 req/s","0 req/s","462 ms","4.08 s","4.82 s","909 ms","826301"
"2023-04-18 14:04:30","1681801470000","0%","0%","0%","1.40%","1.00%","1.40%","13.2%","332 MiB","27.3 MiB","502 MiB","109 MiB","4.91 GB/s","0 kB/s","113 kB/s","2.98 GB/s","0 kB/s","4.92 GB/s","2.98 GB/s","0 kB/s","579 kB/s","4.92 GB/s","0 kB/s","2.98 GB/s","1.45 req/s","1.45 req/s","0 req/s","458 ms","4 s","4.80 s","892 ms","821301"
"2023-04-18 14:04:35","1681801475000","0%","0%","0%","2.20%","1.60%","3.00%","10.4%","332 MiB","27.3 MiB","502 MiB","109 MiB","2.93 GB/s","0 kB/s","11.2 kB/s","1.87 GB/s","0 kB/s","2.94 GB/s","1.87 GB/s","0 kB/s","0 kB/s","2.94 GB/s","0 kB/s","1.87 GB/s","1.45 req/s","1.45 req/s","0 req/s","442 ms","3.89 s","4.78 s","843 ms","816301"
"2023-04-18 14:04:40","1681801480000","0%","0%","0%","3.20%","1.40%","2.80%","6.60%","332 MiB","27.3 MiB","502 MiB","109 MiB","2.13 GB/s","0 kB/s","22.4 kB/s","1.36 GB/s","0 kB/s","2.14 GB/s","1.36 GB/s","0 kB/s","10.8 kB/s","2.14 GB/s","0 kB/s","1.36 GB/s","1.44 req/s","1.44 req/s","0 req/s","433 ms","4.01 s","4.80 s","859 ms","811301"
"2023-04-18 14:04:45","1681801485000","0%","0%","0%","3.20%","1.80%","2.60%","7.40%","332 MiB","27.3 MiB","502 MiB","109 MiB","1.42 GB/s","0 kB/s","0 kB/s","1.25 GB/s","0 kB/s","1.43 GB/s","1.25 GB/s","0 kB/s","0 kB/s","1.43 GB/s","0 kB/s","1.25 GB/s","1.45 req/s","1.45 req/s","0 req/s","435 ms","4 s","4.80 s","862 ms","806301"
"2023-04-18 14:04:50","1681801490000","0%","0%","0%","2.20%","0.600%","3.20%","5%","330 MiB","27.3 MiB","502 MiB","111 MiB","1.65 GB/s","0 kB/s","0 kB/s","712 MB/s","0 kB/s","1.65 GB/s","712 MB/s","0 kB/s","0 kB/s","1.65 GB/s","0 kB/s","712 MB/s","1.44 req/s","1.44 req/s","0 req/s","406 ms","3.90 s","4.78 s","769 ms","801301"
"2023-04-18 14:04:55","1681801495000","0%","0%","0%","2.40%","2.60%","3.60%","5%","330 MiB","27.3 MiB","502 MiB","111 MiB","200 MB/s","0 kB/s","0 kB/s","203 MB/s","0 kB/s","207 MB/s","203 MB/s","0 kB/s","0 kB/s","209 MB/s","0 kB/s","203 MB/s","1.47 req/s","1.47 req/s","0 req/s","401 ms","3.99 s","4.80 s","784 ms","796301"
"2023-04-18 14:05:00","1681801500000","0%","0%","0%","4.80%","3.00%","5.60%","12.0%","330 MiB","27.3 MiB","502 MiB","111 MiB","2.35 GB/s","0 kB/s","0 kB/s","2.25 GB/s","0 kB/s","2.36 GB/s","2.25 GB/s","0 kB/s","0 kB/s","2.37 GB/s","0 kB/s","2.25 GB/s","1.40 req/s","1.40 req/s","0 req/s","406 ms","4.04 s","4.81 s","807 ms","791301"
"2023-04-18 14:05:05","1681801505000","0%","0%","0%","1.60%","1.40%","1.60%","11.4%","330 MiB","27.3 MiB","502 MiB","111 MiB","4.27 GB/s","0 kB/s","0 kB/s","1.94 GB/s","0 kB/s","4.27 GB/s","1.94 GB/s","0 kB/s","0 kB/s","4.27 GB/s","0 kB/s","1.94 GB/s","1.44 req/s","1.44 req/s","0 req/s","443 ms","4.10 s","4.82 s","882 ms","786301"
"2023-04-18 14:05:10","1681801510000","0%","0%","0%","3.20%","1.80%","3.60%","8.80%","330 MiB","27.3 MiB","502 MiB","111 MiB","2.12 GB/s","0 kB/s","33.6 kB/s","1.40 GB/s","0 kB/s","2.13 GB/s","1.40 GB/s","0 kB/s","30 kB/s","2.13 GB/s","0 kB/s","1.40 GB/s","1.44 req/s","1.44 req/s","0 req/s","435 ms","4.10 s","4.82 s","844 ms","781301"
"2023-04-18 14:05:15","1681801515000","0%","0%","0%","4.20%","2.40%","4.00%","5%","330 MiB","27.3 MiB","502 MiB","111 MiB","341 MB/s","0 kB/s","45.6 kB/s","322 MB/s","0 kB/s","352 MB/s","322 MB/s","0 kB/s","38.4 kB/s","354 MB/s","0 kB/s","322 MB/s","1.45 req/s","1.45 req/s","0 req/s","437 ms","4.00 s","4.80 s","821 ms","776301"
"2023-04-18 14:05:20","1681801520000","0%","0%","0%","3.40%","2.40%","4.00%","6.60%","330 MiB","27.3 MiB","502 MiB","111 MiB","1.34 GB/s","0 kB/s","0 kB/s","865 MB/s","0 kB/s","1.34 GB/s","865 MB/s","0 kB/s","0 kB/s","1.34 GB/s","0 kB/s","865 MB/s","1.44 req/s","1.44 req/s","0 req/s","453 ms","3.90 s","4.78 s","826 ms","771301"
"2023-04-18 14:05:25","1681801525000","0%","0%","0%","1.20%","1.00%","1.20%","3.20%","330 MiB","27.3 MiB","502 MiB","111 MiB","1.01 GB/s","0 kB/s","0 kB/s","620 MB/s","0 kB/s","1.01 GB/s","620 MB/s","0 kB/s","0 kB/s","1.01 GB/s","0 kB/s","620 MB/s","1.45 req/s","1.45 req/s","0 req/s","435 ms","3.75 s","4.75 s","807 ms","766301"
"2023-04-18 14:05:30","1681801530000","0%","0%","0%","1.80%","1.00%","2.40%","8.20%","327 MiB","27.3 MiB","502 MiB","113 MiB","2.10 GB/s","0 kB/s","0 kB/s","1.35 GB/s","0 kB/s","2.11 GB/s","1.35 GB/s","0 kB/s","0 kB/s","2.11 GB/s","0 kB/s","1.35 GB/s","1.44 req/s","1.44 req/s","0 req/s","451 ms","3.77 s","4.75 s","810 ms","761301"
"2023-04-18 14:05:35","1681801535000","0%","0%","0%","2.40%","2.20%","3.60%","9.60%","327 MiB","27.3 MiB","502 MiB","113 MiB","2.89 GB/s","0 kB/s","0 kB/s","1.79 GB/s","0 kB/s","2.90 GB/s","1.79 GB/s","0 kB/s","0 kB/s","2.90 GB/s","0 kB/s","1.79 GB/s","1.45 req/s","1.45 req/s","0 req/s","447 ms","3.75 s","4.75 s","811 ms","756301"
"2023-04-18 14:05:40","1681801540000","0%","0%","0%","1.40%","1.80%","2.80%","3.40%","327 MiB","27.3 MiB","502 MiB","113 MiB","148 MB/s","0 kB/s","89.4 kB/s","127 MB/s","0 kB/s","152 MB/s","127 MB/s","0 kB/s","95 kB/s","154 MB/s","0 kB/s","127 MB/s","1.47 req/s","1.47 req/s","0 req/s","435 ms","3.55 s","4.71 s","787 ms","751301"
"2023-04-18 14:05:45","1681801545000","0%","0%","0%","1.00%","0.400%","0.400%","14.0%","327 MiB","27.3 MiB","502 MiB","113 MiB","4.46 GB/s","0 kB/s","19.6 kB/s","2.97 GB/s","0 kB/s","4.46 GB/s","2.97 GB/s","0 kB/s","19.6 kB/s","4.46 GB/s","0 kB/s","2.97 GB/s","1.45 req/s","1.45 req/s","0 req/s","409 ms","3.57 s","4.71 s","774 ms","746301"
"2023-04-18 14:05:50","1681801550000","0%","0%","0%","2.60%","1.000%","2.80%","9.00%","327 MiB","27.3 MiB","502 MiB","113 MiB","3.51 GB/s","0 kB/s","81.2 kB/s","1.95 GB/s","0 kB/s","3.52 GB/s","1.95 GB/s","0 kB/s","69.6 kB/s","3.52 GB/s","0 kB/s","1.95 GB/s","1.45 req/s","1.45 req/s","0 req/s","400 ms","3.33 s","4.67 s","747 ms","741301"
"2023-04-18 14:05:55","1681801555000","0%","0%","0%","1.60%","1.20%","2.60%","9.60%","327 MiB","27.3 MiB","502 MiB","113 MiB","3.10 GB/s","0 kB/s","137 kB/s","1.95 GB/s","0 kB/s","3.10 GB/s","1.95 GB/s","0 kB/s","137 kB/s","3.10 GB/s","0 kB/s","1.95 GB/s","1.47 req/s","1.47 req/s","0 req/s","401 ms","3.31 s","4.66 s","721 ms","736301"
"2023-04-18 14:06:00","1681801560000","0%","0%","0%","2.60%","2.60%","3.40%","10.6%","327 MiB","27.3 MiB","502 MiB","113 MiB","3.12 GB/s","0 kB/s","109 kB/s","1.96 GB/s","0 kB/s","3.13 GB/s","1.96 GB/s","0 kB/s","109 kB/s","3.13 GB/s","0 kB/s","1.96 GB/s","1.45 req/s","1.45 req/s","0 req/s","375 ms","3.00 s","4.60 s","663 ms","731301"
"2023-04-18 14:06:05","1681801565000","0%","0%","0%","5.20%","4.60%","5%","14.8%","327 MiB","27.3 MiB","502 MiB","113 MiB","3.14 GB/s","0 kB/s","51.2 kB/s","2.50 GB/s","0 kB/s","3.15 GB/s","2.50 GB/s","0 kB/s","47.6 kB/s","3.15 GB/s","0 kB/s","2.50 GB/s","1.44 req/s","1.44 req/s","0 req/s","380 ms","3.03 s","4.61 s","663 ms","726301"
"2023-04-18 14:06:10","1681801570000","0%","0%","0%","1.00%","0.400%","0.400%","8.00%","327 MiB","27.3 MiB","502 MiB","113 MiB","3.74 GB/s","0 kB/s","70 kB/s","1.78 GB/s","0 kB/s","3.74 GB/s","1.78 GB/s","0 kB/s","40.8 kB/s","3.74 GB/s","0 kB/s","1.78 GB/s","1.47 req/s","1.47 req/s","0 req/s","384 ms","3.55 s","4.71 s","708 ms","721301"
"2023-04-18 14:06:15","1681801575000","0%","0%","0%","1.20%","1.20%","2.00%","6.60%","327 MiB","27.3 MiB","502 MiB","113 MiB","1.90 GB/s","0 kB/s","92.4 kB/s","1.22 GB/s","0 kB/s","1.91 GB/s","1.22 GB/s","0 kB/s","88.8 kB/s","1.91 GB/s","0 kB/s","1.22 GB/s","1.47 req/s","1.47 req/s","0 req/s","338 ms","3.31 s","4.66 s","623 ms","716301"
"2023-04-18 14:06:20","1681801580000","0%","0%","0%","3.40%","1.80%","5%","11.2%","327 MiB","27.3 MiB","502 MiB","113 MiB","2.47 GB/s","0 kB/s","19.6 kB/s","1.57 GB/s","0 kB/s","2.48 GB/s","1.57 GB/s","0 kB/s","19.6 kB/s","2.48 GB/s","0 kB/s","1.57 GB/s","1.44 req/s","1.44 req/s","0 req/s","344 ms","3.35 s","4.67 s","609 ms","711301"
